year, month, day, temp, complete
2017,12,1,21.5,C
2017,12,2,20.5,C
2017,12,3,20.9,C
2017,12,4,21.2,C
2017,12,5,19.2,C
2017,12,6,19.1,C
2017,12,7,19.9,C
2017,12,8,18.4,C
2017,12,9,16.0,C
2017,12,10,18.8,C
2017,12,11,19.4,C
2017,12,12,18.8,C
2017,12,13,18.8,C
2017,12,14,19.6,C
2017,12,15,19.7,C
2017,12,16,15.9,C
2017,12,17,12.6,C
2017,12,18,13.5,C
2017,12,19,14.4,C
2017,12,20,16.3,C
2017,12,21,15.7,C
2017,12,22,17.4,C
2017,12,23,19.1,C
2017,12,24,21.5,C
2017,12,25,18.1,C
2017,12,26,17.7,C
2017,12,27,17.9,C
2017,12,28,18.6,C
2017,12,29,19.3,C
2017,12,30,19.5,C
2017,12,31,18.6,C
2018,1,1,17.2,C
2018,1,2,18.0,C
2018,1,3,19.7,C
2018,1,4,19.0,C
2018,1,5,18.7,C
2018,1,6,16.4,C
2018,1,7,17.3,C
2018,1,8,15.3,C
2018,1,9,9.7,C
2018,1,10,14.1,C
2018,1,11,14.8,C
2018,1,12,13.4,C
2018,1,13,13.4,C
2018,1,14,14.7,C
2018,1,15,15.9,C
2018,1,16,17.8,C
2018,1,17,19.5,C
2018,1,18,18.7,C
2018,1,19,18.3,C
2018,1,20,18.5,C
2018,1,21,17.8,C
2018,1,22,19.0,C
2018,1,23,18.5,C
2018,1,24,17.7,C
2018,1,25,17.0,C
2018,1,26,16.8,C
2018,1,27,15.3,C
2018,1,28,16.7,C
2018,1,29,10.3,C
2018,1,30,10.2,C
2018,1,31,9.4,C
2018,2,1,10.5,C
2018,2,2,11.4,C
2018,2,3,10.7,C
2018,2,4,10.5,C
2018,2,5,10.2,C
2018,2,6,11.4,C
2018,2,7,13.2,C
2018,2,8,14.1,C
2018,2,9,15.4,C
2018,2,10,16.9,C
2018,2,11,16.4,C
2018,2,12,15.0,C
2018,2,13,15.2,C
2018,2,14,16.7,C
2018,2,15,18.6,C
2018,2,16,19.9,C
2018,2,17,17.2,C
2018,2,18,17.5,C
2018,2,19,20.0,C
2018,2,20,19.4,C
2018,2,21,17.8,C
2018,2,22,15.0,C
2018,2,23,15.1,C
2018,2,24,18.0,C
2018,2,25,20.6,C
2018,2,26,17.0,C
2018,2,27,17.8,C
2018,2,28,20.3,C
2018,3,1,19.8,C
2018,3,2,20.4,C
2018,3,3,20.3,C
2018,3,4,22.0,C
2018,3,5,22.2,C
2018,3,6,18.8,C
2018,3,7,18.7,C
2018,3,8,14.5,C
2018,3,9,14.5,C
2018,3,10,16.6,C
2018,3,11,17.7,C
2018,3,12,19.1,C
2018,3,13,20.2,C
2018,3,14,20.0,C
2018,3,15,21.4,C
2018,3,16,20.8,C
2018,3,17,19.4,C
2018,3,18,20.2,C
2018,3,19,21.8,C
2018,3,20,21.0,C
2018,3,21,19.1,C
2018,3,22,19.0,C
2018,3,23,19.9,C
2018,3,24,20.7,C
2018,3,25,21.6,C
2018,3,26,21.5,C
2018,3,27,22.0,C
2018,3,28,21.7,C
2018,3,29,22.1,C
2018,3,30,22.8,C
2018,3,31,22.8,C
2018,4,1,22.6,C
2018,4,2,23.0,C
2018,4,3,23.4,C
2018,4,4,23.6,C
2018,4,5,23.7,C
2018,4,6,22.2,C
2018,4,7,18.0,C
2018,4,8,19.7,C
2018,4,9,21.3,#
2018,4,10,22.7,C
2018,4,11,23.6,C
2018,4,12,24.9,C
2018,4,13,25.1,C
2018,4,14,25.7,C
2018,4,15,21.1,C
2018,4,16,18.4,C
2018,4,17,19.9,C
2018,4,18,22.1,C
2018,4,19,22.6,C
2018,4,20,22.9,C
2018,4,21,24.1,C
2018,4,22,24.5,C
2018,4,23,25.9,C
2018,4,24,24.7,C
2018,4,25,23.5,C
2018,4,26,23.1,C
2018,4,27,24.0,C
2018,4,28,24.2,C
2018,4,29,24.6,C
2018,4,30,25.3,C
2018,5,1,26.1,C
2018,5,2,28.3,C
2018,5,3,26.3,C
2018,5,4,23.3,C
2018,5,5,24.7,C
2018,5,6,27.1,C
2018,5,7,27.6,C
2018,5,8,24.8,C
2018,5,9,24.5,C
2018,5,10,23.1,C
2018,5,11,23.6,C
2018,5,12,25.6,C
2018,5,13,27.5,C
2018,5,14,28.4,C
2018,5,15,27.8,C
2018,5,16,27.9,C
2018,5,17,28.8,C
2018,5,18,29.5,C
2018,5,19,29.9,C
2018,5,20,29.8,C
2018,5,21,29.2,C
2018,5,22,29.2,C
2018,5,23,29.8,C
2018,5,24,28.9,C
2018,5,25,29.4,C
2018,5,26,30.6,C
2018,5,27,30.4,C
2018,5,28,30.5,C
2018,5,29,31.3,C
2018,5,30,30.8,C
2018,5,31,31.0,C
2018,6,1,29.0,C
2018,6,2,27.8,C
2018,6,3,28.1,C
2018,6,4,27.7,C
2018,6,5,27.4,C
2018,6,6,27.6,C
2018,6,7,27.5,C
2018,6,8,27.6,C
2018,6,9,29.0,C
2018,6,10,30.3,C
2018,6,11,29.7,C
2018,6,12,27.2,C
2018,6,13,26.4,C
2018,6,14,27.1,C
2018,6,15,27.4,C
2018,6,16,28.1,C
2018,6,17,28.1,C
2018,6,18,28.9,C
2018,6,19,29.2,C
2018,6,20,29.8,C
2018,6,21,29.6,C
2018,6,22,27.9,C
2018,6,23,27.1,C
2018,6,24,28.5,C
2018,6,25,28.3,C
2018,6,26,28.4,C
2018,6,27,28.8,C
2018,6,28,29.7,C
2018,6,29,30.1,C
2018,6,30,30.1,C
2018,7,1,29.9,C
2018,7,2,29.2,C
2018,7,3,29.2,C
2018,7,4,29.8,C
2018,7,5,29.4,C
2018,7,6,29.6,C
2018,7,7,28.7,C
2018,7,8,28.4,C
2018,7,9,28.3,C
2018,7,10,28.6,C
2018,7,11,29.4,C
2018,7,12,29.0,C
2018,7,13,27.1,C
2018,7,14,27.7,C
2018,7,15,27.2,C
2018,7,16,28.4,C
2018,7,17,29.8,C
2018,7,18,28.1,C
2018,7,19,28.3,C
2018,7,20,28.4,C
2018,7,21,29.3,C
2018,7,22,29.5,C
2018,7,23,28.5,C
2018,7,24,29.3,C
2018,7,25,29.1,C
2018,7,26,29.2,C
2018,7,27,29.1,C
2018,7,28,29.3,C
2018,7,29,29.6,C
2018,7,30,30.2,C
2018,7,31,30.2,C
2018,8,1,29.8,C
2018,8,2,29.8,C
2018,8,3,29.8,C
2018,8,4,29.4,C
2018,8,5,29.5,C
2018,8,6,29.6,C
2018,8,7,29.8,C
2018,8,8,29.9,C
2018,8,9,29.8,C
2018,8,10,27.4,C
2018,8,11,27.7,C
2018,8,12,27.4,C
2018,8,13,28.9,C
2018,8,14,27.9,C
2018,8,15,28.3,C
2018,8,16,27.6,C
2018,8,17,27.1,C
2018,8,18,28.5,C
2018,8,19,28.6,C
2018,8,20,27.6,C
2018,8,21,28.4,C
2018,8,22,28.8,C
2018,8,23,27.9,C
2018,8,24,29.3,C
2018,8,25,30.4,C
2018,8,26,28.2,C
2018,8,27,26.9,C
2018,8,28,26.1,C
2018,8,29,27.4,C
2018,8,30,28.0,C
2018,8,31,27.8,C
2018,9,1,26.1,C
2018,9,2,26.5,C
2018,9,3,27.8,C
2018,9,4,29.4,C
2018,9,5,29.5,C
2018,9,6,28.5,C
2018,9,7,28.8,C
2018,9,8,27.6,C
2018,9,9,26.8,C
2018,9,10,26.5,C
2018,9,11,28.2,C
2018,9,12,27.7,C
2018,9,13,27.7,C
2018,9,14,28.6,C
2018,9,15,31.3,C
2018,9,16,26.7,C
2018,9,17,27.5,C
2018,9,18,27.8,C
2018,9,19,28.7,C
2018,9,20,28.8,C
2018,9,21,29.0,C
2018,9,22,28.3,C
2018,9,23,28.4,C
2018,9,24,26.9,C
2018,9,25,27.1,C
2018,9,26,26.3,C
2018,9,27,26.7,C
2018,9,28,27.8,C
2018,9,29,27.6,C
2018,9,30,27.4,C
2018,10,1,26.7,C
2018,10,2,26.7,C
2018,10,3,26.2,C
2018,10,4,26.9,C
2018,10,5,27.1,C
2018,10,6,26.5,C
2018,10,7,26.5,C
2018,10,8,26.3,C
2018,10,9,26.1,C
2018,10,10,24.9,C
2018,10,11,23.5,C
2018,10,12,23.5,C
2018,10,13,24.5,C
2018,10,14,25.1,C
2018,10,15,25.4,C
2018,10,16,24.5,C
2018,10,17,23.6,C
2018,10,18,22.8,C
2018,10,19,24.3,C
2018,10,20,24.0,C
2018,10,21,24.6,C
2018,10,22,24.9,C
2018,10,23,25.2,C
2018,10,24,24.9,C
2018,10,25,25.1,C
2018,10,26,26.7,C
2018,10,27,25.6,C
2018,10,28,24.1,C
2018,10,29,25.8,C
2018,10,30,26.1,C
2018,10,31,25.2,C
2018,11,1,24.8,C
2018,11,2,22.1,C
2018,11,3,21.7,C
2018,11,4,23.5,C
2018,11,5,24.4,C
2018,11,6,24.5,C
2018,11,7,24.7,C
2018,11,8,25.5,C
2018,11,9,24.2,C
2018,11,10,23.7,C
2018,11,11,23.6,C
2018,11,12,24.6,C
2018,11,13,23.9,C
2018,11,14,23.3,C
2018,11,15,23.1,C
2018,11,16,23.7,C
2018,11,17,23.6,C
2018,11,18,23.4,C
2018,11,19,24.2,C
2018,11,20,22.8,C
2018,11,21,23.4,C
2018,11,22,20.5,C
2018,11,23,21.0,C
2018,11,24,21.6,C
2018,11,25,19.7,C
2018,11,26,19.4,C
2018,11,27,20.8,C
2018,11,28,20.7,C
2018,11,29,21.6,C
2018,11,30,21.6,C
2018,12,1,22.2,C
2018,12,2,22.5,C
2018,12,3,23.7,C
2018,12,4,24.6,C
2018,12,5,23.3,C
2018,12,6,22.9,C
2018,12,7,20.7,C
2018,12,8,17.7,C
2018,12,9,17.3,C
2018,12,10,17.3,C
2018,12,11,18.0,C
2018,12,12,14.6,C
2018,12,13,15.8,C
2018,12,14,17.1,C
2018,12,15,19.3,C
2018,12,16,19.7,C
2018,12,17,18.3,C
2018,12,18,18.3,C
2018,12,19,19.9,C
2018,12,20,21.4,C
2018,12,21,22.2,C
2018,12,22,22.1,C
2018,12,23,20.0,C
2018,12,24,18.3,C
2018,12,25,19.6,C
2018,12,26,20.7,C
2018,12,27,20.4,C
2018,12,28,17.9,C
2018,12,29,14.2,C
2018,12,30,12.8,C
2018,12,31,13.1,C
2019,1,1,14.2,C
2019,1,2,14.7,C
2019,1,3,16.0,C
2019,1,4,18.6,C
2019,1,5,20.1,C
2019,1,6,18.4,C
2019,1,7,18.0,C
2019,1,8,18.6,C
2019,1,9,17.5,C
2019,1,10,18.7,C
2019,1,11,19.4,C
2019,1,12,20.8,C
2019,1,13,18.0,C
2019,1,14,18.1,C
2019,1,15,19.1,C
2019,1,16,17.5,C
2019,1,17,16.6,C
2019,1,18,16.9,C
2019,1,19,18.4,C
2019,1,20,20.4,C
2019,1,21,17.8,C
2019,1,22,16.5,C
2019,1,23,16.1,C
2019,1,24,16.8,C
2019,1,25,18.0,C
2019,1,26,17.7,C
2019,1,27,16.6,C
2019,1,28,17.4,C
2019,1,29,18.3,C
2019,1,30,19.2,C
2019,1,31,21.5,C
2019,2,1,18.3,C
2019,2,2,18.1,C
2019,2,3,20.7,C
2019,2,4,20.5,C
2019,2,5,19.4,C
2019,2,6,21.0,C
2019,2,7,22.1,C
2019,2,8,20.8,C
2019,2,9,18.9,C
2019,2,10,17.9,C
2019,2,11,18.0,C
2019,2,12,18.4,C
2019,2,13,20.4,C
2019,2,14,20.0,C
2019,2,15,19.7,C
2019,2,16,21.5,C
2019,2,17,18.4,C
2019,2,18,18.0,C
2019,2,19,20.4,C
2019,2,20,21.8,C
2019,2,21,20.8,C
2019,2,22,20.5,C
2019,2,23,17.8,C
2019,2,24,17.0,C
2019,2,25,17.8,C
2019,2,26,18.5,C
2019,2,27,20.2,C
2019,2,28,22.0,C
2019,3,1,20.5,C
2019,3,2,20.8,C
2019,3,3,20.9,C
2019,3,4,20.6,C
2019,3,5,21.3,C
2019,3,6,20.4,C
2019,3,7,18.0,C
2019,3,8,16.7,C
2019,3,9,17.9,C
2019,3,10,18.1,C
2019,3,11,18.6,C
2019,3,12,20.1,C
2019,3,13,20.9,C
2019,3,14,20.6,C
2019,3,15,18.7,C
2019,3,16,20.5,C
2019,3,17,20.6,C
2019,3,18,20.9,C
2019,3,19,22.5,C
2019,3,20,22.7,C
2019,3,21,24.6,C
2019,3,22,24.9,C
2019,3,23,19.4,C
2019,3,24,17.3,C
2019,3,25,20.5,C
2019,3,26,21.5,C
2019,3,27,21.9,C
2019,3,28,23.5,C
2019,3,29,24.5,C
2019,3,30,22.6,C
2019,3,31,21.4,C
2019,4,1,20.1,C
2019,4,2,20.3,C
2019,4,3,22.3,C
2019,4,4,21.3,C
2019,4,5,24.3,C
2019,4,6,24.9,C
2019,4,7,25.5,#
2019,4,8,26.4,C
2019,4,9,26.2,C
2019,4,10,26.9,C
2019,4,11,26.6,C
2019,4,12,22.1,C
2019,4,13,21.2,C
2019,4,14,22.7,C
2019,4,15,22.0,C
2019,4,16,21.1,C
2019,4,17,23.4,C
2019,4,18,23.9,C
2019,4,19,23.4,C
2019,4,20,23.2,C
2019,4,21,25.4,C
2019,4,22,27.1,C
2019,4,23,27.7,C
2019,4,24,27.6,C
2019,4,25,28.4,C
2019,4,26,28.1,C
2019,4,27,24.9,C
2019,4,28,24.3,C
2019,4,29,25.9,C
2019,4,30,26.7,C
2019,5,1,25.7,C
2019,5,2,22.7,C
2019,5,3,21.8,C
2019,5,4,22.8,C
2019,5,5,21.9,C
2019,5,6,21.8,C
2019,5,7,20.7,C
2019,5,8,20.6,C
2019,5,9,22.9,C
2019,5,10,23.6,C
2019,5,11,24.8,C
2019,5,12,24.9,C
2019,5,13,24.6,C
2019,5,14,26.6,C
2019,5,15,27.1,C
2019,5,16,29.2,C
2019,5,17,29.1,C
2019,5,18,29.6,C
2019,5,19,30.0,C
2019,5,20,28.5,C
2019,5,21,24.8,C
2019,5,22,24.9,C
2019,5,23,25.4,C
2019,5,24,25.1,C
2019,5,25,26.7,C
2019,5,26,26.3,C
2019,5,27,26.3,C
2019,5,28,25.7,C
2019,5,29,24.6,C
2019,5,30,24.5,C
2019,5,31,25.6,C
2019,6,1,27.0,C
2019,6,2,27.0,C
2019,6,3,27.2,C
2019,6,4,27.8,C
2019,6,5,28.7,C
2019,6,6,29.6,C
2019,6,7,29.9,C
2019,6,8,29.6,C
2019,6,9,29.8,C
2019,6,10,29.1,C
2019,6,11,26.7,C
2019,6,12,27.1,C
2019,6,13,27.3,C
2019,6,14,28.6,C
2019,6,15,28.0,C
2019,6,16,27.4,C
2019,6,17,27.6,C
2019,6,18,28.4,C
2019,6,19,28.9,C
2019,6,20,29.8,C
2019,6,21,30.4,C
2019,6,22,30.5,C
2019,6,23,30.1,C
2019,6,24,28.7,C
2019,6,25,26.9,C
2019,6,26,28.6,C
2019,6,27,30.0,C
2019,6,28,29.5,C
2019,6,29,30.6,C
2019,6,30,29.8,C
2019,7,1,29.9,C
2019,7,2,28.6,C
2019,7,3,26.8,C
2019,7,4,29.0,C
2019,7,5,29.1,C
2019,7,6,29.3,C
2019,7,7,29.1,C
2019,7,8,29.5,C
2019,7,9,29.5,C
2019,7,10,28.2,C
2019,7,11,28.7,C
2019,7,12,29.6,C
2019,7,13,29.7,C
2019,7,14,29.5,C
2019,7,15,30.1,C
2019,7,16,29.9,C
2019,7,17,30.3,C
2019,7,18,30.1,C
2019,7,19,29.1,C
2019,7,20,28.1,C
2019,7,21,28.8,C
2019,7,22,28.1,C
2019,7,23,28.0,C
2019,7,24,28.6,C
2019,7,25,29.4,C
2019,7,26,30.6,C
2019,7,27,30.7,C
2019,7,28,29.2,C
2019,7,29,28.1,C
2019,7,30,28.6,C
2019,7,31,26.6,C
2019,8,1,27.0,C
2019,8,2,27.2,C
2019,8,3,26.8,C
2019,8,4,28.1,C
2019,8,5,29.3,C
2019,8,6,29.6,C
2019,8,7,29.5,C
2019,8,8,30.5,C
2019,8,9,31.4,C
2019,8,10,30.7,C
2019,8,11,30.5,C
2019,8,12,30.8,C
2019,8,13,31.0,C
2019,8,14,30.2,C
2019,8,15,30.2,C
2019,8,16,29.8,C
2019,8,17,27.7,C
2019,8,18,27.7,C
2019,8,19,28.4,C
2019,8,20,28.2,C
2019,8,21,28.7,C
2019,8,22,28.7,C
2019,8,23,28.8,C
2019,8,24,31.1,C
2019,8,25,26.6,C
2019,8,26,25.8,C
2019,8,27,28.5,C
2019,8,28,29.8,C
2019,8,29,28.8,C
2019,8,30,27.5,C
2019,8,31,27.2,C
2019,9,1,28.5,C
2019,9,2,27.5,C
2019,9,3,28.6,C
2019,9,4,27.2,C
2019,9,5,27.5,C
2019,9,6,28.6,C
2019,9,7,29.5,C
2019,9,8,29.7,C
2019,9,9,29.4,C
2019,9,10,29.6,C
2019,9,11,29.6,C
2019,9,12,29.7,C
2019,9,13,29.5,C
2019,9,14,29.4,C
2019,9,15,29.1,C
2019,9,16,29.1,C
2019,9,17,29.3,C
2019,9,18,28.7,C
2019,9,19,28.1,C
2019,9,20,29.0,C
2019,9,21,29.4,C
2019,9,22,28.5,C
2019,9,23,27.7,C
2019,9,24,27.2,C
2019,9,25,27.3,C
2019,9,26,27.2,C
2019,9,27,27.5,C
2019,9,28,27.9,C
2019,9,29,28.5,C
2019,9,30,30.0,C
2019,10,1,30.6,C
2019,10,2,29.6,C
2019,10,3,29.2,C
2019,10,4,28.2,C
2019,10,5,28.9,C
2019,10,6,26.4,C
2019,10,7,27.1,C
2019,10,8,28.0,C
2019,10,9,27.8,C
2019,10,10,27.3,C
2019,10,11,28.3,C
2019,10,12,28.5,C
2019,10,13,27.0,C
2019,10,14,26.0,C
2019,10,15,26.3,C
2019,10,16,25.6,C
2019,10,17,26.2,C
2019,10,18,26.4,C
2019,10,19,26.1,C
2019,10,20,25.3,C
2019,10,21,25.3,C
2019,10,22,24.9,C
2019,10,23,25.3,C
2019,10,24,26.0,C
2019,10,25,25.7,C
2019,10,26,25.7,C
2019,10,27,25.4,C
2019,10,28,24.9,C
2019,10,29,22.6,C
2019,10,30,24.0,C
2019,10,31,24.6,C
2019,11,1,25.5,C
2019,11,2,25.1,C
2019,11,3,25.3,C
2019,11,4,25.1,C
2019,11,5,24.0,C
2019,11,6,23.6,C
2019,11,7,24.3,C
2019,11,8,23.6,C
2019,11,9,22.8,C
2019,11,10,22.7,C
2019,11,11,23.2,C
2019,11,12,23.2,C
2019,11,13,23.8,C
2019,11,14,23.0,C
2019,11,15,22.7,C
2019,11,16,22.4,C
2019,11,17,23.3,C
2019,11,18,24.6,C
2019,11,19,20.4,C
2019,11,20,21.1,C
2019,11,21,22.0,C
2019,11,22,22.7,C
2019,11,23,23.2,C
2019,11,24,23.5,C
2019,11,25,23.9,C
2019,11,26,21.7,C
2019,11,27,22.2,C
2019,11,28,20.6,C
2019,11,29,19.6,C
2019,11,30,20.4,C
2019,12,1,22.1,C
2019,12,2,17.6,C
2019,12,3,16.3,C
2019,12,4,18.0,C
2019,12,5,15.0,C
2019,12,6,17.0,C
2019,12,7,16.9,C
2019,12,8,16.1,C
2019,12,9,17.7,C
2019,12,10,18.4,C
2019,12,11,19.3,C
2019,12,12,19.2,C
2019,12,13,19.0,C
2019,12,14,19.5,C
2019,12,15,19.3,C
2019,12,16,20.9,C
2019,12,17,22.7,C
2019,12,18,22.2,C
2019,12,19,19.3,C
2019,12,20,18.6,C
2019,12,21,18.8,C
2019,12,22,20.1,C
2019,12,23,19.7,C
2019,12,24,19.8,C
2019,12,25,19.7,C
2019,12,26,21.2,C
2019,12,27,18.0,C
2019,12,28,18.1,C
2019,12,29,18.5,C
2019,12,30,20.3,C
2019,12,31,19.1,C
2020,1,1,17.8,C
2020,1,2,18.5,C
2020,1,3,18.8,C
2020,1,4,18.8,C
2020,1,5,19.8,C
2020,1,6,20.8,C
2020,1,7,21.4,C
2020,1,8,21.9,C
2020,1,9,19.0,C
2020,1,10,19.6,C
2020,1,11,20.4,C
2020,1,12,18.1,C
2020,1,13,17.9,C
2020,1,14,19.0,C
2020,1,15,19.2,C
2020,1,16,19.4,C
2020,1,17,18.7,C
2020,1,18,17.8,C
2020,1,19,18.1,C
2020,1,20,17.7,C
2020,1,21,18.4,C
2020,1,22,20.1,C
2020,1,23,21.5,C
2020,1,24,20.8,C
2020,1,25,19.4,C
2020,1,26,16.6,C
2020,1,27,13.0,C
2020,1,28,13.2,C
2020,1,29,14.3,C
2020,1,30,15.1,C
2020,1,31,15.0,C
2020,2,1,16.0,C
2020,2,2,16.9,C
2020,2,3,18.1,C
2020,2,4,17.1,C
2020,2,5,17.5,C
2020,2,6,16.9,C
2020,2,7,18.3,C
2020,2,8,17.4,C
2020,2,9,16.3,C
2020,2,10,16.7,C
2020,2,11,17.6,C
2020,2,12,20.0,C
2020,2,13,19.3,C
2020,2,14,19.9,C
2020,2,15,20.1,C
2020,2,16,14.4,C
2020,2,17,13.9,C
2020,2,18,14.5,C
2020,2,19,16.1,C
2020,2,20,17.7,C
2020,2,21,18.3,C
2020,2,22,19.3,C
2020,2,23,18.9,C
2020,2,24,19.4,C
2020,2,25,21.4,C
2020,2,26,22.6,C
2020,2,27,19.8,C
2020,2,28,19.8,C
2020,2,29,21.4,C
2020,3,1,22.4,C
2020,3,2,19.8,C
2020,3,3,19.0,C
2020,3,4,19.5,C
2020,3,5,17.6,C
2020,3,6,18.0,C
2020,3,7,19.8,C
2020,3,8,21.3,C
2020,3,9,21.8,C
2020,3,10,23.4,C
2020,3,11,18.7,C
2020,3,12,18.9,C
2020,3,13,20.3,C
2020,3,14,20.9,C
2020,3,15,19.8,C
2020,3,16,19.7,C
2020,3,17,20.0,C
2020,3,18,20.2,C
2020,3,19,20.8,C
2020,3,20,20.8,C
2020,3,21,20.7,C
2020,3,22,23.3,C
2020,3,23,24.7,C
2020,3,24,21.8,C
2020,3,25,22.0,C
2020,3,26,22.5,C
2020,3,27,23.3,C
2020,3,28,22.4,C
2020,3,29,20.1,C
2020,3,30,20.3,C
2020,3,31,20.3,C
2020,4,1,19.7,C
2020,4,2,20.0,C
2020,4,3,20.4,C
2020,4,4,20.7,C
2020,4,5,18.3,C
2020,4,6,17.5,C
2020,4,7,19.3,C
2020,4,8,20.5,C
2020,4,9,21.4,C
2020,4,10,21.4,C
2020,4,11,21.6,C
2020,4,12,21.0,C
2020,4,13,19.7,C
2020,4,14,20.6,C
2020,4,15,22.0,C
2020,4,16,22.3,C
2020,4,17,23.3,C
2020,4,18,23.6,C
2020,4,19,25.7,C
2020,4,20,26.4,C
2020,4,21,25.2,C
2020,4,22,21.8,C
2020,4,23,20.5,C
2020,4,24,19.6,C
2020,4,25,20.6,C
2020,4,26,22.9,C
2020,4,27,23.7,C
2020,4,28,23.6,C
2020,4,29,22.9,C
2020,4,30,23.7,C
2020,5,1,25.0,C
2020,5,2,26.4,C
2020,5,3,27.8,C
2020,5,4,28.1,C
2020,5,5,28.2,C
2020,5,6,28.3,C
2020,5,7,28.5,C
2020,5,8,28.7,C
2020,5,9,28.8,C
2020,5,10,29.3,C
2020,5,11,27.5,C
2020,5,12,26.3,C
2020,5,13,26.0,C
2020,5,14,26.0,C
2020,5,15,27.4,C
2020,5,16,27.7,C
2020,5,17,29.0,C
2020,5,18,25.6,C
2020,5,19,27.2,C
2020,5,20,27.0,C
2020,5,21,27.1,C
2020,5,22,27.7,C
2020,5,23,25.3,C
2020,5,24,26.4,C
2020,5,25,26.2,C
2020,5,26,28.1,C
2020,5,27,27.9,C
2020,5,28,27.0,C
2020,5,29,27.3,C
2020,5,30,25.7,C
2020,5,31,29.1,C
2020,6,1,29.6,C
2020,6,2,28.9,C
2020,6,3,29.4,C
2020,6,4,29.5,C
2020,6,5,29.7,C
2020,6,6,26.5,C
2020,6,7,26.9,C
2020,6,8,28.2,C
2020,6,9,29.3,C
2020,6,10,29.5,C
2020,6,11,29.8,C
2020,6,12,29.3,C
2020,6,13,29.4,C
2020,6,14,27.5,C
2020,6,15,29.1,C
2020,6,16,28.5,C
2020,6,17,28.9,C
2020,6,18,29.3,C
2020,6,19,29.9,C
2020,6,20,29.9,C
2020,6,21,30.0,C
2020,6,22,30.2,C
2020,6,23,30.4,C
2020,6,24,29.9,C
2020,6,25,29.8,C
2020,6,26,29.6,C
2020,6,27,29.6,C
2020,6,28,29.9,C
2020,6,29,29.5,C
2020,6,30,30.3,C
2020,7,1,29.3,C
2020,7,2,29.6,C
2020,7,3,28.7,C
2020,7,4,29.7,C
2020,7,5,29.8,C
2020,7,6,29.8,C
2020,7,7,29.8,C
2020,7,8,29.6,C
2020,7,9,29.7,C
2020,7,10,29.6,C
2020,7,11,30.1,C
2020,7,12,30.3,C
2020,7,13,30.8,C
2020,7,14,31.1,C
2020,7,15,30.7,C
2020,7,16,30.4,C
2020,7,17,29.9,C
2020,7,18,30.4,C
2020,7,19,29.9,C
2020,7,20,29.8,C
2020,7,21,28.7,C
2020,7,22,28.7,C
2020,7,23,30.3,C
2020,7,24,30.9,C
2020,7,25,30.8,C
2020,7,26,31.0,C
2020,7,27,30.4,C
2020,7,28,30.9,C
2020,7,29,30.0,C
2020,7,30,29.6,C
2020,7,31,27.9,C
2020,8,1,27.7,C
2020,8,2,27.6,C
2020,8,3,26.3,C
2020,8,4,27.3,C
2020,8,5,28.1,#
2020,8,6,29.7,#
2020,8,7,29.3,C
2020,8,8,29.3,C
2020,8,9,29.4,C
2020,8,10,29.8,C
2020,8,11,29.9,C
2020,8,12,27.8,C
2020,8,13,28.3,C
2020,8,14,29.0,C
2020,8,15,29.7,C
2020,8,16,28.9,C
2020,8,17,28.0,C
2020,8,18,27.3,C
2020,8,19,26.7,C
2020,8,20,28.4,C
2020,8,21,28.7,C
2020,8,22,29.1,C
2020,8,23,29.0,C
2020,8,24,30.2,C
2020,8,25,30.8,C
2020,8,26,29.6,C
2020,8,27,28.3,C
2020,8,28,28.5,C
2020,8,29,29.5,C
2020,8,30,29.4,C
2020,8,31,29.6,C
2020,9,1,30.0,C
2020,9,2,29.5,C
2020,9,3,29.3,C
2020,9,4,28.8,C
2020,9,5,27.8,C
2020,9,6,28.2,C
2020,9,7,28.4,C
2020,9,8,26.8,C
2020,9,9,27.4,C
2020,9,10,28.2,C
2020,9,11,28.9,C
2020,9,12,28.1,C
2020,9,13,28.3,C
2020,9,14,28.1,C
2020,9,15,27.5,C
2020,9,16,29.5,C
2020,9,17,28.8,C
2020,9,18,28.4,C
2020,9,19,27.6,C
2020,9,20,28.7,C
2020,9,21,27.5,C
2020,9,22,28.6,C
2020,9,23,28.9,C
2020,9,24,28.3,C
2020,9,25,27.9,C
2020,9,26,27.7,C
2020,9,27,27.4,C
2020,9,28,26.7,C
2020,9,29,27.0,C
2020,9,30,27.6,C
2020,10,1,26.8,C
2020,10,2,27.3,C
2020,10,3,27.7,C
2020,10,4,28.0,C
2020,10,5,27.9,C
2020,10,6,25.9,C
2020,10,7,25.1,C
2020,10,8,25.1,C
2020,10,9,25.8,C
2020,10,10,25.9,C
2020,10,11,26.6,C
2020,10,12,27.6,C
2020,10,13,25.0,C
2020,10,14,25.9,C
2020,10,15,26.2,C
2020,10,16,26.9,C
2020,10,17,25.4,C
2020,10,18,24.5,C
2020,10,19,24.5,C
2020,10,20,24.9,C
2020,10,21,24.4,C
2020,10,22,24.6,C
2020,10,23,23.6,C
2020,10,24,23.7,C
2020,10,25,24.0,C
2020,10,26,24.2,C
2020,10,27,24.9,C
2020,10,28,24.1,C
2020,10,29,24.7,C
2020,10,30,24.0,C
2020,10,31,23.1,C
2020,11,1,23.7,C
2020,11,2,25.4,C
2020,11,3,23.4,C
2020,11,4,22.9,C
2020,11,5,22.8,C
2020,11,6,25.1,C
2020,11,7,27.3,C
2020,11,8,25.4,C
2020,11,9,23.4,C
2020,11,10,22.6,C
