date, pm25, pm10, o3, no2, so2, co
2016/4/3, 137, 39, 2, 40, 3, 9
2016/4/4, 98, 33, 3, 38, 2, 7
2016/4/5, 80, 34, 4, 25, 1, 6
2016/4/6, 89, 39, 2, 34, 2, 8
2016/4/7, 96, 40, 3, 37, 2, 8
2016/4/8, 99, 35, 3, 33, 2, 6
2016/4/9, 90, 31, 17, 40, 2, 7
2016/4/10, 79, 25, 20, 31, 1, 5
2016/4/11, 65, 30, 23, 33, 1, 5
2016/4/12, 73, 41, 2, 52, 3, 12
2016/4/13, 103, 46, 3, 44, 3, 12
2016/4/14, 111, 29, 15, 34, 1, 7
2016/4/15, 76, 54, 9, 34, 2, 8
2016/4/16, 113, 36, 1, 25, 2, 8
2016/4/17, 90, 29, 15, 23, 2, 8
2016/4/18, 73, 32, 29, 46, , 6
2016/4/19, 69, 50, 27, 35, 1, 6
2016/4/20, 100, 53, 5, 49, 4, 9
2016/4/21, 126, 45, 1, 52, 5, 10
2016/4/22, 108, 35, 5, 50, 3, 8
2016/4/23, 81, 38, 4, 50, 4, 9
2016/4/24, 87, 38, 2, 42, 5, 8
2016/4/25, 91, 30, 5, 20, 1, 5
2016/4/26, 76, 40, 3, 44, 3, 7
2016/4/27, 99, 55, 14, 40, 6, 8
2016/4/28, 123, 49, 28, 42, 1, 6
2016/4/29, 106, 62, 45, 43, 2, 5
2016/4/30, 134, 46, 23, 32, , 6
2016/5/1, 103, 45, 19, 31, 1, 6
2016/5/2, 110, 34, 3, 37, 3, 6
2016/5/3, 83, 35, 3, 41, 3, 7
2016/5/4, 84, 33, 2, 27, 1, 5
2016/5/5, 85, 39, 4, 31, 2, 5
2016/5/6, 92, 33, 3, 40, 2, 5
2016/5/7, 86, 28, 4, 32, 1, 5
2016/5/8, 76, 28, 5, 31, 1, 5
2016/5/9, 73, 30, 5, 35, 3, 6
2016/5/10, 76, 40, 30, 43, 3, 8
2016/5/11, 91, 49, 36, 37, 1, 6
2016/5/12, 105, 46, 21, 36, 2, 5
2016/5/13, 103, 45, 16, 29, 1, 5
2016/5/14, 103, 40, 14, 33, 2, 5
2016/5/15, 92, 41, 12, 58, 3, 8
2016/5/16, 88, 38, 29, 34, 1, 5
2016/5/17, 78, 46, 34, 39, 2, 4
2016/5/18, 87, 47, 29, 33, 1, 4
2016/5/19, 96, 43, 16, 36, 1, 5
2016/5/20, 97, 35, 11, 48, 2, 7
2016/5/21, 90, 37, 6, 41, 3, 8
2016/5/22, 89, 41, , 27, 2, 7
2016/5/23, 97, 55, 12, 44, 3, 6
2016/5/24, 136, 36, 12, 30, 1, 5
2016/5/25, 91, 35, 15, 29, 1, 5
2016/5/26, 83, 26, 11, 29, 1, 4
2016/5/27, 63, 31, 9, 33, 2, 6
2016/5/28, 72, 33, 5, 32, 2, 5
2016/5/29, 76, 27, 6, 32, 2, 5
2016/5/30, 64, 26, 5, 28, 2, 5
2016/5/31, 63, 23, 4, 31, 3, 4
2016/6/1, 60, 23, 9, 28, 2, 5
2016/6/2, 56, 27, 8, 28, 2, 5
2016/6/3, 61, 32, 6, 40, 4, 6
2016/6/4, 74, 27, 5, 49, 4, 6
2016/6/5, 70, 28, 3, 43, 3, 7
2016/6/6, 72, 31, 4, 44, 3, 6
2016/6/7, 77, 31, 4, 42, 3, 6
2016/6/8, 75, 24, 8, 27, 2, 4
2016/6/9, 65, 26, 6, 34, 2, 5
2016/6/10, 67, 24, 3, 35, 3, 6
2016/6/11, 65, 24, 11, 28, 1, 5
2016/6/12, 63, 36, 7, 31, 2, 5
2016/6/13, 78, 33, 8, 31, 2, 5
2016/6/14, 71, 34, 12, 28, 2, 5
2016/6/15, 72, 35, 7, 38, 3, 5
2016/6/16, 78, 32, 3, 40, 4, 6
2016/6/17, 76, 25, 4, 34, 3, 5
2016/6/18, 62, 25, 2, 26, 5, 5
2016/6/19, 66, 29, 2, 31, 7, 5
2016/6/20, 67, 25, 5, 28, 8, 4
2016/6/21, 61, 24, 6, 33, 7, 4
2016/6/22, 61, 23, 5, 35, 10, 4
2016/6/23, 61, 29, 1, 40, 9, 5
2016/6/24, 71, 30, 1, 36, 7, 4
2016/6/25, 69, 26, 3, 31, 6, 4
2016/6/26, 63, 27, 4, 23, 6, 3
2016/6/27, 68, 27, 2, 26, 6, 4
2016/6/28, 69, 26, 3, 28, 6, 4
2016/6/29, 62, 24, 6, 30, 6, 3
2016/6/30, 57, 20, 6, 24, 6, 3
2016/1/4, 79, 41, 6, 38, 4, 7
2016/1/5, 95, 41, 3, 45, 4, 9
2016/1/6, 91, 39, 13, 39, 3, 9
2016/1/7, 90, 50, 11, 48, 3, 9
2016/1/8, 115, 52, 19, 37, 3, 8
2016/1/9, 113, 57, 22, 32, 3, 8
2016/1/10, 126, 30, 8, 45, 3, 9
2016/1/11, 75, 32, 2, 39, 3, 11
2016/1/12, 78, 41, 12, 36, 3, 10
2016/1/13, 91, 50, 10, 40, 3, 9
2016/1/14, 112, 37, 15, 36, 3, 9
2016/1/15, 100, 40, 14, 29, 2, 7
2016/1/16, 103, 34, 5, 41, 3, 10
2016/1/17, 90, 34, 12, 40, 3, 10
2016/1/18, 82, 46, 16, 40, 4, 10
2016/1/19, 103, 41, 24, 29, 1, 7
2016/1/20, 107, 32, 10, 34, 1, 8
2016/1/21, 81, 22, 2, 30, 2, 10
2016/1/22, 65, 26, 9, 36, 2, 7
2016/1/23, 66, 40, 19, 33, 2, 4
2016/1/24, 90, 45, 23, 50, 4, 5
2016/1/25, 77, 48, 6, 60, 6, 8
2016/1/26, 91, 34, 4, 54, 3, 9
2016/1/27, 86, 27, 5, 47, 3, 10
2016/1/28, 72, 17, 6, 41, 2, 8
2016/1/29, 51, 31, 8, 41, 2, 8
2016/1/30, 79, 33, 18, 32, 1, 7
2016/1/31, 74, 22, 4, 37, 3, 10
2016/2/1, 62, 27, 4, 36, 2, 10
2016/2/2, 71, 36, 3, 38, 2, 10
2016/2/3, 92, 58, 4, 63, 8, 12
2016/2/4, 137, 49, 4, 58, 5, 10
2016/2/5, 119, 51, 24, 53, 5, 6
2016/2/6, 116, 38, 23, 56, 4, 5
2016/2/7, 81, 40, 17, 49, 4, 6
2016/2/8, 86, 40, 25, 40, 2, 4
2016/2/9, 81, 35, 25, 31, 1, 4
2016/2/10, 75, 59, 10, 45, 2, 9
2016/2/11, 104, 47, 1, 56, 5, 13
2016/2/12, 118, 30, 7, 22, 1, 6
2016/2/13, 74, 39, 3, 44, 4, 11
2016/2/14, 98, 30, 14, 35, 2, 9
2016/2/15, 76, 38, 6, 38, 3, 7
2016/2/16, 94, 47, 11, 36, 2, 7
2016/2/17, 104, 32, 10, 37, 2, 8
2016/2/18, 85, 40, 12, 48, 3, 9
2016/2/19, 99, 45, 14, 50, 3, 9
2016/2/20, 112, 72, 22, 36, 2, 7
2016/2/21, 126, 77, 25, 36, 1, 6
2016/2/22, 119, 50, 1, 43, 5, 13
2016/2/23, 106, 27, 4, 34, 2, 10
2016/2/24, 63, 33, 3, 36, 2, 9
2016/2/25, 78, 56, 4, 44, 4, 9
2016/2/26, 119, 62, 2, 56, 7, 12
2016/2/27, 146, 37, 6, 34, 2, 8
2016/2/28, 92, 48, 29, 44, 2, 6
2016/2/29, 99, 73, 30, 44, 2, 7
2016/3/1, 151, 57, 32, 43, 2, 6
2016/3/2, 113, 45, 14, 44, 2, 6
2016/3/3, 91, 43, 7, 44, 2, 7
2016/3/4, 90, 47, 16, 38, 3, 7
2016/3/5, 97, , 1, 49, 12, 11
2016/3/7, 104, 40, 15, 39, 2, 8
2016/3/8, 101, 35, 12, 34, 2, 8
2016/3/9, 90, 17, 20, 36, 1, 8
2016/3/10, 49, 28, 4, 38, 2, 8
2016/3/11, 71, 42, 6, 42, 2, 8
2016/3/12, 106, 32, 11, 49, 3, 12
2016/3/13, 91, 31, 2, 42, 2, 11
2016/3/14, 80, 49, 12, 52, 2, 8
2016/3/15, 108, 44, 15, 39, , 9
2016/3/16, 107, 25, 10, 39, 1, 8
2016/3/17, 73, 57, , 58, 6, 16
2016/3/18, 134, 53, , 50, 7, 16
2016/3/19, 133, 47, 22, 30, , 7
2016/3/20, 111, 35, 23, 37, 1, 6
2016/3/21, 86, 29, 24, 34, , 6
2016/3/22, 75, 35, 18, 42, 2, 10
2016/3/23, 90, 19, 16, 36, 1, 7
2016/3/24, 59, 44, 8, 50, 2, 8
2016/3/25, 110, 45, 17, 49, 3, 7
2016/3/26, 102, 43, 14, 56, 3, 7
2016/3/27, 99, 53, 23, 60, 3, 6
2016/3/28, 122, 45, 19, 63, 3, 7
2016/3/29, 99, 69, 20, 58, 2, 7
2016/3/30, 139, 85, , 74, 12, 13
2016/3/31, 167, 65, 10, 56, 7, 10
2015/10/1, 121, 61, 17, 42, 3, 8
2015/10/2, 130, 45, 14, 38, 2, 7
2015/10/3, 100, 27, 10, 20, 2, 5
2015/10/4, 57, 28, 4, 20, 2, 4
2015/10/5, 65, 35, 6, 28, 2, 5
2015/10/6, 81, 37, 4, 36, 3, 6
2015/10/7, 84, 44, 4, 68, 6, 10
2015/10/8, 102, 45, 8, 53, 4, 10
2015/10/9, 98, 44, 4, 46, 3, 8
2015/10/10, 101, 35, 14, 47, 3, 7
2015/10/11, 79, 41, 10, 46, 3, 7
2015/10/12, 91, 59, 29, 57, 3, 6
2015/10/13, 127, 68, 38, 54, 2, 5
2015/10/14, 147, 64, 26, 51, 2, 6
2015/10/15, 139, 70, 15, 71, 5, 7
2015/10/16, 157, 62, 25, 64, 4, 7
2015/10/17, 144, 61, 16, 73, 5, 6
2015/10/18, 134, 65, 11, 70, 6, 6
2015/10/19, 151, 61, 9, 65, 6, 6
2015/10/20, 141, 51, 5, 66, 5, 6
2015/10/21, 114, 45, 15, 54, 5, 5
2015/10/22, 99, 55, 16, 58, 6, 5
2015/10/23, 119, 51, 19, 45, 3, 4
2015/10/24, 112, 42, 17, 28, 2, 3
2015/10/25, 84, 46, 19, 32, 2, 3
2015/10/26, 96, 51, 12, 52, 7, 6
2015/10/27, 107, 52, 12, 44, 7, 5
2015/10/28, 120, 53, 21, 34, 2, 4
2015/10/29, 116, 48, 16, 32, 2, 4
2015/10/30, 102, 44, 21, 38, 2, 4
2015/10/31, 93, 44, 8, 41, 4, 8
2015/11/1, 92, 37, 6, 36, 3, 5
2015/11/2, 82, 50, 23, 38, 4, 5
2015/11/3, 113, 58, 28, 39, 4, 5
2015/11/4, 134, 46, 20, 31, 3, 3
2015/11/5, 101, 37, 11, 30, 3, 3
2015/11/6, 80, 35, 8, 26, 2, 3
2015/11/7, 77, 35, 8, 20, 2, 3
2015/11/8, 76, 31, 7, 25, 3, 4
2015/11/9, 68, 41, 17, 30, 2, 7
2015/11/10, 84, 51, 22, 36, 2, 5
2015/11/11, 108, 45, 20, 29, 2, 3
2015/11/12, 90, 44, 15, 35, 2, 4
2015/11/13, 98, 46, 16, 42, 5, 6
2015/11/14, 107, 39, 16, 29, 2, 3
2015/11/15, 85, 43, 19, 30, 2, 4
2015/11/16, 80, 35, 8, 27, 2, 3
2015/11/17, 72, 38, 5, 33, 4, 5
2015/11/18, 86, 36, 11, 30, 3, 3
2015/11/19, 79, 48, 20, 34, 2, 4
2015/11/20, 104, 48, 23, 37, 3, 4
2015/11/21, 97, 44, 24, 31, 3, 4
2015/11/22, 93, 45, 23, 38, 3, 4
2015/11/23, 95, 38, 20, 35, 2, 3
2015/11/24, 77, 47, 22, 44, 3, 5
2015/11/25, 93, 37, 8, 51, 5, 5
2015/11/26, 71, 40, 10, 46, 4, 3
2015/11/27, 78, 49, 21, 44, 4, 3
2015/11/28, 98, 63, 11, 68, 6, 7
2015/11/29, 124, 69, 17, 54, 6, 6
2015/11/30, 156, 48, 15, 44, 3, 3
2015/12/1, 107, 47, 17, 39, 2, 4
2015/12/2, 96, 44, 3, 39, 3, 6
2015/12/3, 93, 45, 4, 37, 3, 6
2015/12/4, 91, 46, 13, 36, 3, 4
2015/12/5, 94, 24, 1, 42, 3, 7
2015/12/6, 61, 36, 4, 46, 4, 6
2015/12/7, 83, 37, 4, 45, 4, 5
2015/12/8, 86, 31, 6, 42, 4, 5
2015/12/9, 80, 38, 1, 53, 5, 7
2015/12/10, 98, 33, 4, 44, 3, 4
2015/12/11, 77, 46, 12, 36, 2, 3
2015/12/12, 98, 50, 18, 35, 2, 3
2015/12/13, 106, 49, 13, 53, 4, 7
2015/12/14, 112, 40, 2, 50, 4, 7
2015/12/15, 97, 66, 9, 52, 6, 5
2015/12/16, 148, 49, 16, 53, 7, 2
2015/12/17, 97, 53, 6, 53, 6, 3
2015/12/18, 112, 57, 8, 59, 5, 5
2015/12/19, 122, 52, 6, 45, 4, 4
2015/12/20, 122, 32, 13, 36, 2, 2
2015/12/21, 83, 43, 14, 30, 2, 3
2015/12/22, 98, 59, 5, 42, 3, 6
2015/12/23, 139, 55, 4, 48, 4, 7
2015/12/24, 128, 35, 2, 43, 4, 9
2015/12/25, 86, 42, 5, 43, 5, 8
2015/12/26, 99, 52, 4, 38, 4, 9
2015/12/27, 121, 31, 4, 35, 3, 7
2015/12/28, 73, 49, 15, 42, 3, 4
2015/12/29, 106, 59, 8, 39, 3, 7
2015/12/30, 144, , , , , 
2016/1/3, 102, 33, 9, 34, 2, 4
2015/7/1, 59, 33, 11, 35, 3, 5
2015/7/2, 63, 34, 9, 37, 3, 5
2015/7/3, 66, 39, 4, 51, 4, 5
2015/7/4, 78, 38, 7, 35, 3, 5
2015/7/5, 77, 52, 4, 71, 8, 8
2015/7/6, 116, 47, 5, 60, 5, 7
2015/7/7, 97, 48, 4, 62, 5, 7
2015/7/8, 106, 40, 5, 58, 5, 7
2015/7/9, 84, 31, 9, 30, 3, 4
2015/7/10, 66, 56, 18, 76, 11, 8
2015/7/11, 118, 63, 18, 82, 7, 9
2015/7/12, 154, 45, 8, 59, 7, 7
2015/7/13, 106, 35, 4, 55, 6, 6
2015/7/14, 76, 35, 6, 43, 4, 6
2015/7/15, 80, 35, 5, 50, 4, 6
2015/7/16, 82, 39, 1, 61, 6, 7
2015/7/17, 86, 40, 7, 36, 3, 4
2015/7/18, 86, 43, 12, 32, 3, 4
2015/7/19, 98, 29, 6, 32, 2, 4
2015/7/20, 65, 20, 10, 49, 3, 5
2015/7/21, 46, 30, 5, 41, 3, 5
2015/7/22, 67, 37, 5, 29, 3, 3
2015/7/23, 74, 38, 6, 25, 2, 3
2015/7/24, 73, 37, 8, 27, 2, 3
2015/7/25, 72, 35, 6, 32, 2, 3
2015/7/26, 69, 43, 7, 38, 3, 3
2015/7/27, 84, 34, 5, 39, 4, 3
2015/7/28, 70, 33, 1, 38, 4, 4
2015/7/29, 73, 29, 1, 35, 4, 3
2015/7/30, 69, 30, 2, 36, 4, 4
2015/7/31, 69, 27, 3, 30, 3, 3
2015/8/1, 61, 26, 3, 25, 3, 3
2015/8/2, 57, 33, 1, 41, 4, 3
2015/8/3, 74, 38, , 46, 8, 5
2015/8/4, 85, 39, 1, 54, 7, 5
2015/8/5, 84, 39, 1, 59, 9, 5
2015/8/6, 88, 62, 4, 78, 10, 7
2015/8/7, 125, 72, 9, 89, 11, 7
2015/8/8, 157, 58, 18, 64, 9, 6
2015/8/9, 131, 35, 8, 50, 3, 4
2015/8/10, 83, 32, 4, 49, 4, 5
2015/8/11, 74, 34, 3, 46, 7, 5
2015/8/12, 75, 25, 3, 33, 3, 3
2015/8/13, 59, 34, 2, 51, 4, 5
2015/8/14, 77, 38, 5, 47, 5, 6
2015/8/15, 82, 33, 2, 36, 3, 4
2015/8/16, 70, 31, 3, 38, 4, 4
2015/8/17, 66, 28, 4, 36, 4, 4
2015/8/18, 61, 28, 3, 37, 5, 5
2015/8/19, 64, 46, 3, 62, 6, 7
2015/8/20, 104, 68, 3, 77, 6, 9
2015/8/21, 154, 63, 6, 72, 6, 10
2015/8/22, 135, 65, 7, 76, 7, 10
2015/8/23, 145, 72, 3, 84, 7, 11
2015/8/24, 160, 68, 6, 83, 7, 10
2015/8/25, 155, 53, 8, 58, 3, 6
2015/8/26, 122, 40, 4, 53, 4, 4
2015/8/27, 91, 36, 4, 56, 4, 3
2015/8/28, 83, 36, , 52, 5, 4
2015/8/29, 81, 33, , 55, 4, 6
2015/8/30, 77, 35, 2, 50, 4, 5
2015/8/31, 80, 31, 1, 39, 3, 5
2015/9/1, 68, 27, 1, 30, 2, 5
2015/9/2, 63, 33, 1, 27, 2, 6
2015/9/3, 72, 35, 1, 45, 4, 6
2015/9/4, 74, 37, 1, 51, 5, 6
2015/9/5, 79, 31, 3, 48, 4, 6
2015/9/6, 66, 31, 7, 45, 4, 7
2015/9/7, 72, 44, 14, 50, 2, 6
2015/9/8, 95, 43, 17, 53, 3, 6
2015/9/9, 80, 41, 17, 45, 2, 5
2015/9/10, 78, 45, 18, 48, 2, 6
2015/9/11, 89, 51, 19, 57, 3, 7
2015/9/12, 107, 50, 18, 56, 3, 7
2015/9/13, 111, 49, 24, 50, 2, 7
2015/9/14, 99, 45, 16, 44, 2, 6
2015/9/15, 83, 43, 9, 41, 2, 6
2015/9/16, 85, 40, 14, 40, 2, 6
2015/9/17, 81, 51, 21, 58, 2, 7
2015/9/18, 111, 58, 8, 75, 4, 9
2015/9/19, 134, 51, 15, 58, 3, 8
2015/9/20, 120, 52, 15, 62, 4, 9
2015/9/21, 126, 37, 2, 43, 3, 7
2015/9/22, 84, 35, 1, 47, 4, 7
2015/9/23, 77, 34, 3, 42, 4, 7
2015/9/24, 74, 37, 1, 49, 4, 7
2015/9/25, 81, 48, 16, 54, 4, 9
2015/9/26, 112, 48, 14, 41, 2, 8
2015/9/27, 108, 52, 11, 63, 4, 8
2015/9/28, 123, 61, 7, 85, 9, 10
2015/9/29, 132, 61, 20, 65, 4, 9
2015/9/30, 144, 53, 11, 47, 3, 9
2015/4/1, 91, 37, 5, 41, , 10
2015/4/2, 84, 37, 8, 33, , 9
2015/4/3, 81, 35, 5, 41, , 10
2015/4/4, 80, 38, 3, 33, , 9
2015/4/5, 89, 37, 1, 38, 2, 10
2015/4/6, 81, 37, 13, 33, , 10
2015/4/7, 78, 36, 8, 47, , 15
2015/4/8, 79, 44, 3, 44, , 15
2015/4/9, 102, 45, 1, 44, 1, 13
2015/4/10, 96, 28, 2, 49, 1, 9
2015/4/11, 69, 40, 3, 63, 3, 10
2015/4/12, 96, 69, 11, 90, 6, 9
2015/4/13, 151, 60, 17, 74, 5, 5
2015/4/14, 101, 55, 14, 89, 7, 4
2015/4/15, 100, 51, 9, 87, 7, 5
2015/4/16, 102, 44, 8, 71, 2, 3
2015/4/17, 87, 44, 4, 41, 1, 3
2015/4/18, 93, 37, 8, 26, 1, 3
2015/4/19, 77, 46, 5, 44, 2, 4
2015/4/20, 95, 44, 11, 53, 2, 12
2015/4/21, 93, 51, 24, 43, 2, 5
2015/4/22, 107, 55, 36, 60, 4, 4
2015/4/23, 112, 67, 19, 68, 6, 6
2015/4/24, 139, 60, 24, 55, 3, 4
2015/4/25, 125, 53, 24, 45, 3, 2
2015/4/26, 97, 54, 28, 59, 4, 3
2015/4/27, 107, 44, 3, 54, 10, 4
2015/4/28, 90, 43, 2, 51, 7, 4
2015/4/29, 90, 45, 1, 57, 8, 5
2015/4/30, 97, 36, 4, 40, 4, 2
2015/5/1, 79, 31, 5, 33, 3, 2
2015/5/2, 70, 29, 5, 31, 3, 1
2015/5/3, 65, 32, 7, 37, 5, 2
2015/5/4, 72, 33, 22, 40, 4, 3
2015/5/5, 74, 40, 12, 40, 3, 6
2015/5/6, 83, 31, 2, 37, 3, 6
2015/5/7, 69, 29, 2, 36, 4, 6
2015/5/8, 66, 32, 9, 40, 4, 6
2015/5/9, 74, 32, 5, 41, 3, 6
2015/5/10, 70, 34, 7, 37, 2, 6
2015/5/11, 75, 38, 15, 55, 5, 8
2015/5/12, 79, 47, 27, 51, 3, 6
2015/5/13, 92, 34, 4, 44, 4, 5
2015/5/14, 75, 33, 3, 38, 4, 5
2015/5/15, 74, 40, 5, 49, 5, 6
2015/5/16, 94, 30, 6, 44, 3, 6
2015/5/17, 67, 29, 8, 29, 3, 4
2015/5/18, 62, 33, 7, 30, 3, 4
2015/5/19, 68, 38, 8, 37, 3, 5
2015/5/20, 80, 31, 20, 42, 2, 6
2015/5/21, 72, 33, 23, 37, 2, 5
2015/5/22, 74, 36, 9, 53, 3, 8
2015/5/23, 87, 48, , 56, 8, 11
2015/5/24, 114, 47, 4, 50, 8, 8
2015/5/25, 103, 43, 5, 47, 3, 7
2015/5/26, 95, 41, 4, 36, 3, 4
2015/5/27, 80, 41, 6, 39, 3, 4
2015/5/28, 80, 41, 7, 42, 3, 4
2015/5/29, 77, 39, 6, 53, 4, 5
2015/5/30, 76, 39, 3, 43, 4, 6
2015/5/31, 81, 34, 8, 36, 3, 3
2015/6/1, 70, 29, 2, 33, 4, 4
2015/6/2, 60, 27, 3, 39, 5, 3
2015/6/3, 58, 23, 3, 34, 5, 3
2015/6/4, 52, 24, 3, 35, 4, 3
2015/6/5, 55, 34, 2, 41, 9, 4
2015/6/6, 77, 29, 3, 35, 5, 3
2015/6/7, 65, 28, 3, 30, 4, 3
2015/6/8, 66, 28, 3, 33, 4, 3
2015/6/9, 64, 28, 7, 30, 3, 3
2015/6/10, 59, 31, 6, 33, 3, 3
2015/6/11, 64, 31, 1, 40, 5, 4
2015/6/12, 68, 26, 3, 28, 4, 2
2015/6/13, 60, 27, 2, 34, 4, 3
2015/6/14, 62, 27, 3, 43, 5, 3
2015/6/15, 62, 27, 4, 40, 9, 3
2015/6/16, 63, 19, 3, 27, 6, 3
2015/6/17, 47, 19, 4, 31, 6, 6
2015/6/18, 49, 21, 2, 35, 6, 6
2015/6/19, 50, 26, 3, 41, 5, 5
2015/6/20, 61, 28, 3, 25, 3, 5
2015/6/21, 64, 27, 5, 36, 3, 4
2015/6/22, 58, 27, 8, 44, 3, 5
2015/6/23, 56, 33, 4, 43, 3, 5
2015/6/24, 66, 35, 6, 34, 3, 5
2015/6/25, 68, 30, 7, 31, 3, 4
2015/6/26, 56, 34, 7, 34, 3, 5
2015/6/27, 68, 30, 5, 30, 3, 4
2015/6/28, 63, 25, 8, 31, 4, 4
2015/6/29, 55, 31, 7, 36, 3, 5
2015/6/30, 64, 28, 12, 29, 3, 4
2015/1/1, 132, 79, 25, 63, 4, 6
2015/1/2, 156, 56, 17, 60, 3, 3
2015/1/3, 109, 54, 13, 56, 2, 5
2015/1/4, 111, 56, 17, 52, 1, 3
2015/1/5, 116, 66, 10, 72, 9, 8
2015/1/6, 142, 61, 5, 66, 2, 10
2015/1/7, 135, 61, 14, 58, 2, 9
2015/1/8, 124, 66, 20, 61, 3, 6
2015/1/9, 146, 67, 14, 70, 3, 5
2015/1/10, 148, 66, 17, 60, 3, 6
2015/1/11, 140, 54, 19, 53, 2, 5
2015/1/12, 126, 27, 10, 65, 2, 6
2015/1/13, 66, 40, 9, 66, 1, 5
2015/1/14, 87, 43, 7, 62, 2, 5
2015/1/15, 94, 59, 11, 77, 5, 7
2015/1/16, 120, 57, 16, 66, 2, 4
2015/1/17, 129, 73, 18, 70, 5, 7
2015/1/18, 158, 65, 16, 72, 5, 5
2015/1/19, 149, 66, 24, 65, 3, 4
2015/1/20, 133, 106, 8, 95, 13, 11
2015/1/21, 188, 68, 14, 74, 4, 5
2015/1/22, 148, 67, 22, 59, 3, 3
2015/1/23, 138, 71, 28, 56, 2, 4
2015/1/24, 154, 65, 24, 39, 2, 4
2015/1/25, 140, 59, 12, 54, 2, 4
2015/1/26, 140, 58, 20, 47, 1, 4
2015/1/27, 138, 47, 22, 40, , 3
2015/1/28, 98, 51, 16, 49, 1, 4
2015/1/29, 112, 66, 13, 66, 4, 7
2015/1/30, 140, 59, 12, 48, 1, 5
2015/1/31, 135, 68, 11, 51, 1, 6
2015/2/1, 156, 60, 15, 56, 2, 5
2015/2/2, 136, 58, 11, 60, 1, 5
2015/2/3, 131, 73, 15, 56, 2, 8
2015/2/4, 157, 55, 4, 68, 2, 12
2015/2/5, 123, 69, 12, 59, 3, 10
2015/2/6, 160, 86, 23, 68, 4, 10
2015/2/7, 172, 77, 23, 64, 5, 9
2015/2/8, 165, 81, 26, 55, 4, 7
2015/2/9, 162, 70, 23, 59, 3, 6
2015/2/10, 149, 91, 19, 83, 8, 10
2015/2/11, 173, 97, 14, 86, 10, 11
2015/2/12, 189, 68, 21, 72, 3, 6
2015/2/13, 133, 67, 30, 56, 3, 6
2015/2/14, 131, 94, 31, 73, 4, 9
2015/2/15, 174, 150, 1, 90, 26, 15
2015/2/16, 207, 72, 13, 59, 7, 7
2015/2/17, 157, 73, 23, 53, 1, 4
2015/2/18, 154, 72, 26, 46, 1, 2
2015/2/19, 143, 57, 26, 38, , 1
2015/2/20, 106, 60, 19, 62, 1, 7
2015/2/21, 121, 51, 4, 55, , 8
2015/2/22, 117, 36, 8, 36, , 5
2015/2/23, 88, 52, 11, 36, , 6
2015/2/24, 123, 49, 8, 40, , 5
2015/2/25, 108, 45, 5, 42, , 5
2015/2/26, 101, 40, 13, 34, , 3
2015/2/27, 80, 42, 20, 42, , 3
2015/2/28, 87, 42, 5, 62, 2, 10
2015/3/1, 92, 47, 16, 37, , 4
2015/3/2, 92, 73, 19, 69, 1, 11
2015/3/3, 146, 46, 14, 43, 2, 8
2015/3/4, 105, 37, 17, 33, , 4
2015/3/5, 91, 50, 10, 38, , 6
2015/3/6, 120, 54, 11, 45, , 5
2015/3/7, 129, 41, 17, 36, , 4
2015/3/8, 92, 58, 12, 61, 4, 9
2015/3/9, 132, 56, 27, 44, 1, 5
2015/3/10, 107, 65, 20, 46, 1, 7
2015/3/11, 148, 31, 4, 38, 1, 9
2015/3/12, 75, 43, 17, 43, 1, 6
2015/3/13, 93, 57, 12, 57, 1, 8
2015/3/14, 121, 54, 11, 51, 1, 9
2015/3/15, 131, 51, 2, 46, , 10
2015/3/16, 127, 51, 2, 50, , 9
2015/3/17, 123, 46, 4, 46, , 11
2015/3/18, 106, 52, 2, 54, 1, 11
2015/3/19, 121, 52, 2, 59, 3, 11
2015/3/20, 117, 66, 15, 67, 3, 14
2015/3/21, 153, 55, 21, 45, , 10
2015/3/22, 121, 66, 35, 55, 3, 8
2015/3/23, 126, 64, 22, 50, 2, 9
2015/3/24, 133, 55, 19, 46, 2, 8
2015/3/25, 110, 58, 14, 48, 1, 9
2015/3/26, 132, 58, 5, 58, 2, 12
2015/3/27, 134, 51, 21, 49, 2, 10
2015/3/28, 114, 50, 15, 49, , 10
2015/3/29, 113, 54, 15, 58, , 11
2015/3/30, 124, 45, 6, 49, , 10
2015/3/31, 101, 41, 2, 39, , 9
2014/10/1, 82, 39, 34, 19, 2, 5
2014/10/2, 92, 48, 28, 27, 4, 5
2014/10/3, 114, 46, 32, 20, 1, 6
2014/10/4, 106, 58, 46, 17, 2, 5
2014/10/5, 127, 55, 42, 21, 2, 4
2014/10/6, 102, 63, 51, 18, 3, 4
2014/10/7, 129, 56, 44, 25, 3, 4
2014/10/8, 117, 52, 26, 41, 3, 5
2014/10/9, 103, 51, 18, 38, 3, 4
2014/10/10, 102, 54, 34, 36, 4, 4
2014/10/11, 113, 54, 38, 24, 4, 3
2014/10/12, 116, 54, 39, 26, 4, 4
2014/10/13, 107, 64, 35, 34, 3, 5
2014/10/14, 145, 69, 41, 38, 3, 6
2014/10/15, 156, 64, 47, 32, 1, 5
2014/10/16, 147, 60, 53, 34, 2, 4
2014/10/17, 125, 55, 34, 33, 1, 4
2014/10/18, 111, 52, 34, 25, , 3
2014/10/19, 91, 51, 33, 28, , 4
2014/10/20, 99, 54, 18, 50, 5, 6
2014/10/21, 113, 60, 28, 52, 6, 7
2014/10/22, 134, 48, 28, 28, , 5
