date, pm25, pm10, o3, no2, so2, co
2016/5/11, 60, 36, 66, 2, 4, 6
2016/5/12, 85, 34, 59, 2, 4, 5
2016/5/13, 84, 27, 43, 1, 3, 5
2016/5/14, 70, 22, 37, 2, 4, 4
2016/5/15, 61, 29, 54, 3, 4, 6
2016/5/16, 52, 29, 61, 2, 3, 6
2016/5/17, 56, 39, 82, 2, 4, 6
2016/5/18, 72, 31, 62, 2, 4, 6
2016/5/19, 71, 24, 43, 2, 3, 6
2016/5/20, 62, 13, 37, 5, 4, 6
2016/5/21, 35, 15, 41, 3, 4, 7
2016/5/22, 41, 25, 49, 4, 5, 7
2016/5/23, 68, 29, 89, 4, 5, 8
2016/5/24, 84, 21, 43, 1, 4, 6
2016/5/25, 67, 20, 34, 1, 3, 6
2016/5/26, 60, 15, 26, 1, 3, 6
2016/5/27, 26, 17, 26, 1, 3, 6
2016/5/28, 32, 17, 22, 5, 3, 6
2016/5/29, 34, 19, 22, 3, 3, 6
2016/5/30, 43, 16, 21, 3, 3, 6
2016/5/31, 37, 16, 22, 4, 3, 6
2016/6/1, 43, 17, 28, 4, 3, 6
2016/6/2, 44, 18, 29, 3, 3, 6
2016/6/3, 46, 21, 30, 4, 3, 7
2016/6/4, 52, 14, 34, 4, 3, 7
2016/6/5, 34, 11, 28, 6, 4, 7
2016/6/6, 18, 12, 34, 2, 4, 6
2016/6/7, 30, 11, 31, 2, 4, 4
2016/6/8, 21, 16, 33, 2, 4, 4
2016/6/9, 26, 11, 32, 2, 3, 4
2016/6/10, 24, 12, 18, 4, 3, 4
2016/6/11, 22, 14, 21, 4, 3, 4
2016/6/12, 31, 25, 22, 4, 3, 5
2016/6/13, 54, 25, 27, 2, 3, 5
2016/6/14, 53, 24, 27, 1, 3, 4
2016/6/15, 49, 21, 23, 3, 3, 4
2016/6/16, 46, 20, 23, 5, 3, 5
2016/6/17, 44, 15, 16, 2, 3, 4
2016/6/18, 32, 13, 23, 1, 3, 4
2016/6/19, 28, 17, 18, 1, 4, 4
2016/6/20, 29, 14, 25, 1, 3, 4
2016/6/21, 33, 12, 24, 3, 4, 4
2016/6/22, 35, 11, 28, 4, 5, 5
2016/6/23, 37, 8, 25, 1, 4, 5
2016/6/24, 31, 7, 22, 1, 3, 5
2016/6/25, 24, 9, 24, 1, 3, 5
2016/6/26, 24, 10, 24, 1, 3, 5
2016/6/27, 29, 11, 17, 1, 3, 5
2016/6/28, 20, , 21, 1, 3, 5
2016/6/30, 25, 10, 21, , 3, 5
2016/2/26, 93, 25, 44, 5, 4, 4
2016/2/27, 69, 20, 42, 3, 3, 3
2016/2/28, 61, 34, 60, 4, 4, 2
2016/2/29, 78, 74, 70, 3, 4, 4
2016/3/1, 149, 52, 66, 2, 4, 3
2016/3/2, 106, 33, 59, 4, 4, 3
2016/3/3, 80, 30, 42, 4, 4, 3
2016/3/4, 76, 28, 33, 6, 4, 3
2016/3/5, 77, 22, 29, 10, 4, 3
2016/3/6, 59, 22, 31, 10, 3, 4
2016/3/7, 69, 21, 30, 3, 3, 3
2016/3/8, 67, 17, 25, 5, 3, 4
2016/3/9, 54, 8, 25, 3, 3, 4
2016/3/10, 17, 18, 21, 3, 3, 4
2016/3/11, 57, 31, 32, 4, 3, 4
2016/3/12, 83, 23, 27, 8, 3, 6
2016/3/13, 70, 21, 21, 4, 3, 5
2016/3/14, 55, 38, 46, 4, 4, 5
2016/3/15, 83, 26, 39, 3, 3, 5
2016/3/16, 74, 24, 27, 4, 3, 6
2016/3/17, 69, 26, 23, 4, 3, 6
2016/3/18, 66, 18, 16, 6, 5, 6
2016/3/19, 59, 35, 52, 3, 3, 6
2016/3/20, 90, 28, 42, 3, 3, 6
2016/3/21, 71, 23, 42, 3, 3, 5
2016/3/22, 58, 20, 31, 5, 3, 5
2016/3/23, 61, 15, 32, 4, 3, 4
2016/3/24, 42, 33, 39, 4, 4, 2
2016/3/25, 88, 39, 61, 4, 4, 2
2016/3/26, 92, 33, 62, 4, 5, 2
2016/3/27, 83, 53, 80, 3, 5, 2
2016/3/28, 105, 41, 66, 4, 4, 2
2016/3/29, 98, 46, 60, 3, 4, 2
2016/3/30, 106, 45, 40, 12, 6, 3
2016/3/31, 113, 33, 30, 13, 9, 3
2015/10/1, 74, 31, 49, 3, 3, 8
2015/10/2, 77, 32, 37, 2, 3, 7
2015/10/3, 71, 26, 26, , 2, 6
2015/10/4, 44, 21, 22, 1, 2, 6
2015/10/5, 42, 25, 35, 1, 3, 6
2015/10/6, 52, 23, 31, 2, 3, 6
2015/10/7, 55, 28, 56, 7, 4, 8
2015/10/8, 67, 25, 52, 4, 3, 8
2015/10/9, 64, 28, 29, 4, 3, 7
2015/10/10, 71, 23, 35, 3, 3, 6
2015/10/11, 58, 34, 44, 4, 4, 6
2015/10/12, 72, 55, 97, 3, 5, 6
2015/10/13, 111, 62, 103, 2, 5, 5
2015/10/14, 136, 56, 96, 2, 4, 5
2015/10/15, 122, 53, 94, 3, 4, 5
2015/10/16, 128, 51, 88, 4, 4, 5
2015/10/17, 115, 47, 88, 4, 5, 4
2015/10/18, 107, 55, 72, 6, 7, 5
2015/10/19, 129, 53, 62, 5, 7, 4
2015/10/20, 116, 41, 60, 4, 5, 4
2015/10/21, 91, 32, 47, 5, 4, 4
2015/10/22, 75, 41, 62, 3, 4, 4
2015/10/23, 90, 37, 59, 2, 4, 4
2015/10/24, 86, 37, 44, 1, 3, 4
2015/10/25, 73, 40, 48, 1, 3, 4
2015/10/26, 78, 35, 45, 2, 3, 4
2015/10/27, 80, 37, 46, 7, 4, 5
2015/10/28, 89, 42, 50, 1, 3, 6
2015/10/29, 92, 37, 45, 2, 3, 5
2015/10/30, 87, 32, 51, 2, 3, 5
2015/10/31, 70, 23, 30, 5, 3, 7
2015/11/1, 52, 29, 43, 5, 4, 5
2015/11/2, 68, 45, 64, 4, 5, 6
2015/11/3, 93, 53, 62, 3, 5, 7
2015/11/4, 110, 36, 59, 3, 4, 6
2015/11/5, 79, 23, 38, 1, 3, 5
2015/11/6, 53, 18, 33, 2, 3, 5
2015/11/7, 47, 18, 28, 2, 3, 5
2015/11/8, 49, 13, 25, 3, 3, 5
2015/11/9, 42, 34, 49, 5, 3, 9
2015/11/10, 71, 43, 63, 2, 3, 7
2015/11/11, 85, 33, 43, 1, 3, 6
2015/11/12, 66, 29, 38, 2, 3, 6
2015/11/13, 59, 21, 56, 7, 5, 7
2015/11/14, 65, 27, 43, 1, 3, 6
2015/11/15, 59, 28, 44, 2, 3, 7
2015/11/16, 42, 21, 41, 2, 3, 6
2015/11/17, 26, 11, 30, 2, 3, 6
2015/11/18, 18, 14, 34, 3, 3, 6
2015/11/19, 28, 34, 52, 2, 3, 7
2015/11/20, 69, 40, 51, 2, 4, 7
2015/11/21, 73, 39, 63, 4, 4, 8
2015/11/22, 76, 35, 59, 4, 4, 8
2015/11/23, 64, 34, 55, 3, 4, 8
2015/11/24, 64, 36, 43, 4, 3, 9
2015/11/25, 57, 31, 37, 3, 4, 8
2015/11/26, 47, 40, 48, 2, 4, 6
2015/11/27, 61, 48, 56, 3, 5, 7
2015/11/28, 79, 48, 76, 4, 4, 8
2015/11/29, 93, 58, 28, 7, 6, 9
2015/11/30, 131, , , , , 
2015/7/1, 56, 25, 32, 3, 2, 6
2015/7/2, 58, 26, 36, 2, 3, 6
2015/7/3, 59, 22, 32, 1, 3, 6
2015/7/4, 55, 22, 37, 1, 2, 6
2015/7/5, 59, 29, 66, 4, 3, 7
2015/7/6, 73, 28, 46, 4, 3, 7
2015/7/7, 69, 32, 48, 4, 3, 7
2015/7/8, 77, 26, 29, 6, 3, 7
2015/7/9, 70, 27, 29, 2, 2, 6
2015/7/10, 53, 34, 84, 7, 3, 7
2015/7/11, 85, 41, 81, 6, 4, 8
2015/7/12, 110, 33, 50, 4, 3, 8
2015/7/13, 95, 12, 34, 3, 4, 7
2015/7/14, 37, 13, 35, 2, 3, 6
2015/7/15, 47, 16, 35, 3, 3, 4
2015/7/16, 51, 15, 38, 5, 3, 4
2015/7/17, 48, 18, 33, 2, 3, 4
2015/7/18, 52, 29, 42, 2, 3, 4
2015/7/19, 68, 15, 27, 2, 2, 4
2015/7/20, 32, 10, 35, 6, 2, 4
2015/7/21, 23, 15, 20, 4, 2, 4
2015/7/22, 35, 17, 17, 1, 2, 4
2015/7/23, 38, 19, 19, 2, 2, 4
2015/7/24, 40, 21, 20, 2, 3, 4
2015/7/25, 46, 21, 24, 1, 3, 4
2015/7/26, 46, 24, 29, , 3, 4
2015/7/27, 53, 19, 19, 1, 3, 4
2015/7/28, 45, 14, 19, 2, 2, 4
2015/7/29, 38, 12, 16, 2, 2, 3
2015/7/30, 32, 12, 26, 2, 3, 4
2015/7/31, 35, 12, 22, 1, 3, 4
2015/8/1, 37, 12, 21, 2, 3, 4
2015/8/2, 32, 14, 23, 1, 3, 4
2015/8/3, 46, 15, 27, 3, 3, 4
2015/8/4, 55, 19, 27, 7, 4, 4
2015/8/5, 63, 21, 46, 7, 4, 4
2015/8/6, 66, 41, 127, 10, 5, 6
2015/8/7, 106, 52, 75, 9, 4, 7
2015/8/8, 120, 49, 84, 10, 6, 7
2015/8/9, 113, 17, 35, 5, 2, 6
2015/8/10, 60, 17, 30, 3, 2, 6
2015/8/11, 50, 18, 25, 4, 3, 6
2015/8/12, 52, 13, 14, 4, 2, 5
2015/8/13, 30, 13, 19, 3, 2, 5
2015/8/14, 30, 19, 8, 6, 2, 5
2015/8/15, 37, 20, 12, 6, 3, 5
2015/8/16, 44, 24, 21, 7, 3, 6
2015/8/17, 55, 22, 25, 5, 3, 5
2015/8/18, 52, 19, 29, 6, 3, 6
2015/8/19, 52, 23, 52, 6, 3, 6
2015/8/20, 64, 39, 49, 8, 4, 7
2015/8/21, 96, 41, 54, 6, 4, 8
2015/8/22, 100, 43, 53, 6, 4, 8
2015/8/23, 105, 49, 86, 6, 5, 8
2015/8/24, 123, 48, 80, 4, 5, 7
2015/8/25, 119, 34, 56, 3, 3, 7
2015/8/26, 95, 20, 47, 1, 3, 7
2015/8/27, 64, 17, 34, 2, 3, 6
2015/8/28, 36, 14, 22, 5, 3, 6
2015/8/29, 37, 15, 16, 4, 3, 6
2015/8/30, 32, 14, 29, 2, 3, 6
2015/8/31, 32, 15, 24, 2, 2, 6
2015/9/1, 30, 14, 21, 2, 2, 6
2015/9/2, 25, 19, 26, 2, 3, 6
2015/9/3, 38, 17, 25, 2, 3, 6
2015/9/4, 45, 19, 21, 7, 4, 6
2015/9/5, 50, 22, 38, 7, 3, 7
2015/9/6, 59, 20, 29, 5, 3, 7
2015/9/7, 58, 32, 61, 2, 3, 7
2015/9/8, 73, 28, 55, 1, 3, 4
2015/9/9, 58, 30, 63, 1, 3, 4
2015/9/10, 62, 32, 69, 2, 3, 4
2015/9/11, 68, 36, 73, 2, 4, 4
2015/9/12, 82, 47, 84, 3, 4, 5
2015/9/13, 103, 44, 68, 3, 3, 5
2015/9/14, 87, 41, 53, 2, 3, 5
2015/9/15, 75, 30, 44, 1, 3, 5
2015/9/16, 65, 26, 58, 1, 3, 5
2015/9/17, 60, 32, 69, 2, 3, 6
2015/9/18, 79, 32, 63, 2, 3, 6
2015/9/19, 88, 31, 51, 3, 3, 6
2015/9/20, 89, 27, 39, 4, 3, 6
2015/9/21, 77, 20, 32, 2, 3, 6
2015/9/22, 57, 19, 32, 2, 3, 5
2015/9/23, 52, 21, 28, 7, 3, 5
2015/9/24, 55, 20, 26, 8, 3, 6
2015/9/25, 58, 33, 85, 10, 4, 7
2015/9/26, 85, 30, 53, 2, 3, 7
2015/9/27, 76, 45, 69, 5, 5, 7
2015/9/28, 106, 54, 127, 8, 6, 7
2015/9/29, 120, 48, 73, 3, 4, 8
2015/9/30, 124, 27, 43, 2, 3, 7
2015/4/1, 52, 18, 22, 5, 3, 5
2015/4/2, 54, 19, 22, 3, 2, 5
2015/4/3, 54, 19, 29, 3, 2, 5
2015/4/4, 58, 21, 31, 4, 3, 5
2015/4/5, 62, 22, 19, 5, 3, 5
2015/4/6, 53, 25, 43, 4, 3, 6
2015/4/7, 59, 16, 19, 5, 2, 8
2015/4/8, 40, 23, 19, 6, 2, 7
2015/4/9, 52, 11, 13, 5, 2, 7
2015/4/10, 25, 11, 15, 6, 2, 7
2015/4/11, 32, 24, 49, 5, 2, 8
2015/4/12, 65, 51, 82, 7, 5, 7
2015/4/13, 115, 45, 69, 6, 4, 5
2015/4/14, 74, 36, 88, 12, 5, 6
2015/4/15, 71, 30, 61, 11, 4, 6
2015/4/16, 67, 25, 48, 7, 3, 6
2015/4/17, 64, 23, 26, 3, 2, 6
2015/4/18, 60, 23, 17, 5, 3, 6
2015/4/19, 61, 26, 20, 6, 3, 6
2015/4/20, 64, 17, 47, 5, 3, 10
2015/4/21, 49, 33, 69, 4, 3, 8
2015/4/22, 72, 40, 68, 4, 3, 7
2015/4/23, 80, 51, 90, 5, 5, 8
2015/4/24, 102, 35, 69, 3, 3, 7
2015/4/25, 75, 35, 63, 2, 3, 6
2015/4/26, 65, 31, 46, 2, 3, 7
2015/4/27, 70, 30, 30, 7, 3, 7
2015/4/28, 71, 27, 6, 14, 3, 7
2015/4/29, 65, 23, 38, 9, 4, 4
2015/4/30, 60, 33, 37, 4, 3, 4
2015/5/1, 79, 15, 18, 3, 2, 3
2015/5/2, 40, 20, 21, 4, 3, 3
2015/5/3, 48, 20, 23, 4, 3, 3
2015/5/4, 51, 27, 49, 2, 2, 4
2015/5/5, 63, 39, 43, 2, 2, 4
2015/5/6, 72, 18, 19, 4, 3, 4
2015/5/7, 50, 12, 16, 1, 3, 3
2015/5/8, 33, 14, 31, 3, 2, 4
2015/5/9, 31, 22, 35, 2, 2, 4
2015/5/10, 46, 23, 35, 2, 2, 4
2015/5/11, 52, 18, 55, 6, 3, 5
2015/5/12, 39, 34, 62, 2, 3, 5
2015/5/13, 63, 20, 27, 3, 3, 4
2015/5/14, 52, 15, 24, 2, 3, 4
2015/5/15, 47, 16, 44, 5, 2, 5
2015/5/16, 47, 19, 24, 9, 2, 5
2015/5/17, 42, 22, 22, 2, 2, 4
2015/5/18, 45, 20, 19, 3, 2, 3
2015/5/19, 49, 19, 26, 2, 2, 3
2015/5/20, 49, 13, 51, 1, 2, 4
2015/5/21, 34, 18, 45, 1, 2, 5
2015/5/22, 51, 14, 36, 3, 2, 4
2015/5/23, 34, 19, 25, 8, 3, 4
2015/5/24, 42, 26, 39, 5, 3, 5
2015/5/25, 55, 15, 29, 3, 2, 4
2015/5/26, 35, 24, 20, 2, 2, 4
2015/5/27, 52, 27, 27, 2, 3, 4
2015/5/28, 42, 28, 29, 2, 3, 4
2015/5/29, 45, 26, 32, 3, 2, 4
2015/5/30, 45, 22, 23, 5, 2, 5
2015/5/31, 35, 21, 20, 2, 2, 4
2015/6/1, 38, 15, 21, 1, 2, 4
2015/6/2, 27, 13, 17, 3, 2, 4
2015/6/3, 30, 14, 19, 5, 3, 4
2015/6/4, 32, 15, 25, 5, 2, 4
2015/6/5, 31, 16, 19, 5, 3, 4
2015/6/6, 34, 13, 25, 1, 2, 4
2015/6/7, 29, 14, 23, 2, 2, 4
2015/6/8, 31, 15, 21, 2, 2, 4
2015/6/9, 32, 15, 24, 2, 2, 4
2015/6/10, 35, 18, 19, 3, 2, 4
2015/6/11, 51, 14, 22, 4, 2, 4
2015/6/12, 43, 12, 19, 2, 3, 4
2015/6/13, 41, 11, 23, 1, 2, 4
2015/6/14, 38, 11, 30, 3, 3, 4
2015/6/15, 36, 12, 17, 4, 4, 4
2015/6/16, 43, 12, 7, 5, 3, 4
2015/6/17, 42, 13, 27, 5, 3, 4
2015/6/18, 41, 12, 24, 6, 4, 5
2015/6/19, 42, 11, 26, 4, 4, 5
2015/6/20, 42, 14, 24, 2, 2, 5
2015/6/21, 41, 13, 23, 1, 2, 5
2015/6/22, 27, 16, 30, 1, 2, 5
2015/6/23, 29, 17, 23, 1, 2, 5
2015/6/24, 36, 22, 21, 2, 2, 5
2015/6/25, 50, 21, 21, 3, 2, 5
2015/6/26, 45, 21, 24, 1, 2, 5
2015/6/27, 51, 19, 27, 2, 2, 5
2015/6/28, 51, 17, 27, 3, 2, 5
2015/6/29, 45, 21, 32, 3, 2, 5
2015/6/30, 54, 23, 36, 2, 2, 5
2015/1/1, 125, 79, 65, 6, 6, 7
2015/1/2, 148, 59, 57, 5, 5, 6
2015/1/3, 101, 41, 59, 5, 3, 5
2015/1/4, 96, , 45, 5, 3, 5
2015/1/5, 98, 34, 37, 6, 3, 4
2015/1/6, 93, 41, 31, 8, 4, 8
2015/1/7, 106, 53, 58, 6, 5, 9
2015/1/8, 124, 65, 63, 7, 6, 8
2015/1/9, 152, 63, 69, 7, 5, 6
2015/1/10, 147, 69, 50, 9, 6, 7
2015/1/11, 153, 47, 31, 7, 3, 7
2015/1/12, 132, 12, 28, 6, 2, 5
2015/1/13, 47, 25, 39, 4, 2, 5
2015/1/14, 74, 32, 45, 4, 3, 5
2015/1/15, 89, 44, 52, 7, 3, 6
2015/1/16, 106, 57, 63, 5, 4, 6
2015/1/17, 136, 75, 58, 6, 6, 7
2015/1/18, 161, 69, 74, 6, 7, 7
2015/1/19, 158, 68, 68, 6, 5, 6
2015/1/20, 145, 71, 82, 12, 6, 8
2015/1/21, 154, 58, 60, 8, 5, 6
2015/1/22, 135, 55, 79, 6, 4, 6
2015/1/23, 129, 62, 56, 5, 4, 7
2015/1/24, 145, 55, 45, 5, 3, 7
2015/1/25, 136, 52, 47, 6, 4, 7
2015/1/26, 137, 32, 54, 5, 2, 7
2015/1/27, 102, , 40, 3, 1, 7
2015/2/13, 107, 60, 69, 4, 4, 4
2015/2/14, 108, 49, 51, 9, 3, 5
2015/2/15, 99, 33, 27, 11, 3, 5
2015/2/16, 91, 35, 43, 6, 3, 5
2015/2/17, 95, 59, 56, 4, 3, 6
2015/2/18, 128, 66, 59, 3, 3, 5
2015/2/19, 132, 44, 43, 3, 2, 4
2015/2/20, 83, 39, 35, 4, 2, 4
2015/2/21, 76, 33, 29, 7, 3, 5
2015/2/22, 87, 16, 29, 4, 2, 5
2015/2/23, 53, 29, 30, 3, 1, 7
2015/2/24, 79, 26, 26, 4, 1, 5
2015/2/25, 73, 21, 32, 5, 2, 4
2015/2/26, 66, 22, 37, 3, 2, 4
2015/2/27, 57, 23, 37, 3, 1, 4
2015/2/28, 60, 14, 34, 4, 2, 5
2015/3/1, 42, 28, 42, 3, 2, 5
2015/3/2, 66, 46, 36, 4, 2, 6
2015/3/3, 100, 20, 33, 4, 1, 6
2015/3/4, 59, 30, 34, 3, 1, 5
2015/3/5, 75, 32, 23, 5, 1, 6
2015/3/6, 84, 26, 30, 5, 2, 6
2015/3/7, 73, 16, 36, 3, 1, 5
2015/3/8, 52, 21, 34, 5, 3, 5
2015/3/9, 63, 47, 49, 3, 3, 3
2015/3/10, 83, 49, 37, 5, 3, 4
2015/3/11, 109, 6, 12, 6, 2, 5
2015/3/12, 30, 25, 43, 3, 3, 4
2015/3/13, 63, 30, 37, 5, 2, 5
2015/3/14, 75, 27, 37, 5, 2, 4
2015/3/15, 74, 18, 29, 5, 2, 4
2015/3/16, 67, 22, 31, 3, 2, 4
2015/3/17, 72, 19, 22, 5, 2, 4
2015/3/18, 69, 17, 18, 6, 3, 4
2015/3/19, 63, 22, 40, 5, 2, 4
2015/3/20, 75, 21, 38, 3, 2, 5
2015/3/21, 73, 38, 57, 4, 3, 6
2015/3/22, 86, 60, 65, 5, 4, 5
2015/3/23, 114, 50, 57, 4, 3, 5
2015/3/24, 106, 44, 38, 4, 3, 4
2015/3/25, 83, 44, 39, 5, 3, 5
2015/3/26, 85, 27, 36, 8, 3, 6
2015/3/27, 71, 22, 52, 4, 3, 5
2015/3/28, 56, 29, 54, 5, 4, 6
2015/3/29, 75, 32, 50, 4, 3, 6
2015/3/30, 81, 20, 35, 5, 3, 5
2015/3/31, 63, 15, 15, 9, 4, 5
2014/10/1, 44, 22, 60, 3, 1, 4
2014/10/2, 53, 34, 51, 3, 1, 4
2014/10/3, 84, 44, 65, 1, 1, 4
2014/10/4, 87, 55, 79, 3, 2, 5
2014/10/5, 105, 56, 77, 5, 3, 4
2014/10/6, 82, 67, 83, 4, 4, 4
2014/10/7, 116, 58, 81, 3, 3, 4
2014/10/8, 109, 46, 69, 5, 3, 4
2014/10/9, 84, 46, 61, 5, 4, 4
2014/10/10, 84, 51, 63, 5, 4, 4
2014/10/11, 100, 47, 66, 4, 4, 4
2014/10/12, 87, 54, 74, 3, 4, 4
2014/10/13, 97, 69, 78, 4, 4, 6
2014/10/14, 146, 72, 89, 4, 5, 7
2014/10/15, 155, 68, 90, 2, 3, 7
2014/10/16, 140, 63, 97, 3, 4, 6
2014/10/17, 116, 55, 78, 2, 3, 6
2014/10/18, 95, 54, 65, 2, 3, 5
2014/10/19, 73, 49, 56, 2, 3, 6
2014/10/20, 78, 35, 35, 5, 3, 6
2014/10/21, 71, 46, 32, 7, 3, 7
2014/10/22, 90, 49, 32, 6, 2, 8
2014/10/23, 88, 57, 38, 5, 3, 6
2014/10/24, 96, 49, 34, 5, 3, 6
2014/10/25, 76, 49, 39, 6, 3, 6
2014/10/26, 86, 50, 37, 5, 3, 7
2014/10/27, 102, 59, 39, 4, 2, 6
2014/10/28, 94, 49, 34, 4, 2, 6
2014/10/29, 67, 49, 54, 3, 2, 6
2014/10/30, 76, 41, 47, 2, 2, 6
2014/10/31, 71, 35, 52, 3, 2, 6
2014/11/1, 80, 44, 41, 4, 2, 8
2014/11/2, 78, 59, 35, 5, 6, 8
2014/11/3, 138, 60, 64, 4, 5, 6
2014/11/4, 128, 50, 62, 3, 3, 4
2014/11/5, 89, 45, 57, 3, 3, 5
2014/11/6, 91, 52, 62, 3, 2, 6
2014/11/7, 116, 23, 41, 4, 1, 8
2014/11/8, 68, 24, 48, 3, 2, 8
2014/11/9, 60, 35, 53, 3, 2, 7
2014/11/10, 66, 45, 47, 5, 3, 8
2014/11/11, 98, 24, 17, 6, 2, 9
2014/11/12, 65, 37, 20, 4, 2, 8
2014/11/13, 112, 51, 41, 5, 3, 6
2014/11/14, 126, 49, 52, 3, 3, 4
2014/11/15, 95, 41, 58, 4, 3, 4
2014/11/16, 88, 61, 39, 4, 4, 5
2014/11/17, 147, 65, 48, 4, 5, 4
2014/11/18, 155, 65, 69, 6, 5, 4
2014/11/19, 147, 49, 59, 2, 3, 2
2014/11/20, 89, 42, 60, 3, 3, 2
2014/11/21, 85, 40, 59, 4, 3, 3
2014/11/22, 90, 32, 47, 2, 2, 2
2014/11/23, 76, 32, 46, 4, 3, 2
2014/11/24, 79, 21, 29, 8, 2, 2
2014/11/25, 68, 57, 56, 10, 4, 5
2014/11/26, 143, 44, 42, 4, 2, 4
2014/11/27, 103, 36, 44, 3, 3, 4
2014/11/28, 95, 33, 37, 4, 2, 4
2014/11/29, 81, 30, 32, 3, 2, 5
2014/11/30, 69, 28, 20, 6, 3, 8
2014/12/1, 57, 53, 20, 6, 3, 8
2014/12/2, 132, 47, 36, 4, 2, 6
2014/12/3, 100, 16, 24, 4, 1, 5
2014/12/4, 42, 38, 31, 5, 5, 3
2014/12/5, 74, 52, 49, 5, 5, 4
2014/12/6, 82, 57, 40, 7, 5, 5
2014/12/7, 102, 53, 43, 5, 4, 5
2014/12/8, 112, 57, 40, 4, 4, 4
2014/12/9, 82, 57, 45, 7, 4, 4
2014/12/10, 114, 69, 38, 7, 9, 5
2014/12/11, 148, 63, 40, 5, 8, 4
2014/12/12, 127, 75, 48, 6, 10, 3
2014/12/13, 143, 71, 70, 6, 7, 3
2014/12/14, 139, 68, 44, 10, 5, 4
2014/12/15, 132, 78, 50, 8, 12, 4
2014/12/16, 135, 61, 40, 5, 9, 2
2014/12/17, 96, 55, 35, 8, 7, 2
2014/12/18, 95, 54, 30, 8, 3, 3
2014/12/19, 118, 49, 51, 5, 4, 3
2014/12/20, 102, 54, 52, 6, 7, 3
2014/12/21, 105, 63, 52, 6, 9, 4
2014/12/22, 134, 70, 45, 10, 6, 5
2014/12/23, 153, 47, 42, 7, 3, 4
2014/12/24, 103, 49, 41, 6, 3, 4
2014/12/25, 95, 47, 37, 4, 2, 5
2014/12/26, 105, 47, 29, 7, 2, 6
2014/12/27, 107, 42, 30, 6, 3, 7
2014/12/28, 107, , , , , 
2014/7/1, 34, 17, 22, 1, 3, 5
2014/7/2, 45, 18, 19, 4, 4, 5
2014/7/3, 43, 17, 25, 2, 4, 5
2014/7/4, 44, 15, 22, 2, 4, 5
2014/7/5, 43, 19, 30, 3, 5, 6
2014/7/6, 51, 21, 37, 7, 5, 6
2014/7/7, 61, 40, 94, 16, 6, 8
2014/7/8, 101, 48, 86, 9, 6, 8
2014/7/9, 124, 12, 25, 1, 4, 6
2014/7/10, 39, 9, 20, , 3, 6
2014/7/11, 24, 10, 18, , 3, 6
2014/7/12, 27, 12, 20, 1, 3, 6
2014/7/13, 32, 10, 18, 1, 3, 6
2014/7/14, 27, 8, 21, 1, 4, 6
2014/7/15, 25, 11, 26, 2, 5, 6
2014/7/16, 38, 16, 21, 1, 4, 5
2014/7/17, 36, 20, 20, , 3, 3
2014/7/18, 31, 26, 19, 1, 4, 3
2014/7/19, 49, 18, 24, 2, 4, 3
2014/7/20, 45, 16, 27, 3, 5, 3
2014/7/21, 48, 31, 79, 8, 6, 5
2014/7/22, 98, 45, 80, 11, 8, 5
2014/7/23, 104, 24, 36, 4, 4, 4
2014/7/24, 67, 18, 33, 5, 5, 4
2014/7/25, 56, 10, 19, 1, 4, 4
2014/7/26, 27, 11, 25, 1, 4, 4
2014/7/27, 30, 9, 20, 1, 4, 4
2014/7/28, 25, 16, 39, 2, 5, 4
2014/7/29, 50, 24, 42, 2, 5, 5
2014/7/30, 68, 32, 71, 7, 6, 6
2014/7/31, 88, 23, 61, 5, 5, 6
2014/8/1, 69, 25, 45, 8, 6, 7
2014/8/2, 74, 19, 56, 4, 5, 6
2014/8/3, 63, 14, 36, 2, 4, 6
2014/8/4, 47, 18, 33, 1, 5, 5
2014/8/5, 51, 10, 19, 3, 4, 3
2014/8/6, 26, 14, 21, 4, 4, 3
2014/8/7, 42, 15, 20, 5, 5, 4
2014/8/8, 41, 14, 23, 5, 5, 4
2014/8/9, 40, 12, 22, 5, 4, 4
2014/8/10, 35, 14, 21, 3, 4, 3
2014/8/11, 38, 18, 22, 2, 4, 4
2014/8/12, 45, 10, 15, 4, 4, 4
2014/8/13, 27, 14, 15, 4, 4, 4
2014/8/14, 39, 19, 22, 6, 5, 4
2014/8/15, 52, 20, 34, 6, 5, 5
2014/8/16, 57, 18, 28, 7, 6, 4
2014/8/17, 52, 16, 20, 7, 6, 4
2014/8/18, 50, 13, 17, 6, 4, 4
2014/8/19, 43, 8, 14, 6, 4, 4
2014/8/20, 25, 11, 19, 4, 5, 4
2014/8/21, 31, 12, 17, 2, 5, 5
2014/8/22, 32, 14, 16, 2, 5, 5
2014/8/23, 39, 15, 28, 1, 5, 5
2014/8/24, 43, 13, 22, 2, 5, 5
2014/8/25, 42, 10, 23, 1, 4, 4
2014/8/26, 35, 14, 23, 1, 5, 3
2014/8/27, 41, 16, 16, 1, 5, 3
2014/8/28, 34, 10, 19, 1, 5, 3
2014/8/29, 31, 21, 35, , 5, 3
2014/8/30, 62, 11, 19, , 5, 3
2014/8/31, 33, 10, 19, 1, 5, 3
2014/9/1, 29, 12, 22, 2, 6, 3
2014/9/2, 40, 22, 47, 11, 7, 4
2014/9/3, 67, 37, 72, 9, 7, 5
2014/9/4, 90, 38, 48, , 5, 5
2014/9/5, 93, 37, 40, 2, 6, 5
2014/9/6, 89, 26, 33, , 5, 4
2014/9/7, 59, 17, 30, , 5, 4
