date, pm25, pm10, o3, no2, so2, co
2019/3/22, 46, 14, 25, 10, 1, 4
2019/3/23, 37, 12, 36, 8, , 4
2019/3/24, 38, 33, 26, 25, 2, 6
2019/3/25, 78, 39, 38, 18, 2, 6
2019/3/26, 91, 25, 37, 15, 1, 5
2019/3/27, 61, 26, 22, 16, 1, 4
2019/3/28, 61, 18, 15, 12, 1, 4
2019/3/29, 52, 22, 28, 12, 1, 5
2019/3/30, 57, 36, 56, 5, , 4
2019/3/31, 71, 49, 45, 9, 1, 4
2018/10/1, 88, 50, 81, 14, 5, 4
2018/10/2, 83, 51, 86, 16, 5, 5
2018/10/3, 85, 51, 76, 30, 7, 5
2018/10/4, 92, 50, 92, 29, 7, 5
2018/10/5, 90, 49, 81, 26, 6, 5
2018/10/6, 92, 40, 84, 14, 5, 5
2018/10/7, 86, 46, 66, 22, 5, 5
2018/10/8, 86, 37, 43, 19, 4, 4
2018/10/9, 78, 53, 17, 29, 5, 6
2018/10/10, 122, 34, 26, 17, 4, 7
2018/10/11, 73, 28, 31, 12, 4, 5
2018/10/12, 68, 29, 44, 8, 4, 4
2018/10/13, 60, 28, 39, 6, 4, 3
2018/10/14, 53, 25, 33, 7, 5, 2
2018/10/15, 54, 38, 20, 23, 7, 6
2018/10/16, 88, 28, 5, 16, 4, 6
2018/10/17, 64, 14, 23, 14, 4, 4
2018/10/18, 43, 36, 49, 7, 4, 3
2018/10/19, 68, 31, 46, 6, 4, 2
2018/10/20, 60, 30, 43, 9, 4, 2
2018/10/21, 59, 25, 25, 18, 5, 3
2018/10/22, 60, 46, 20, 28, 6, 5
2018/10/23, 92, 26, 37, 12, 4, 3
2018/10/24, 59, 34, 48, 14, 4, 4
2018/10/25, 73, 55, 32, 34, 9, 5
2018/10/26, 115, 41, 44, 21, 5, 5
2018/10/27, 79, 44, 50, 23, 6, 3
2018/10/28, 74, 41, 41, 25, 5, 3
2018/10/29, 65, 46, 47, 25, 5, 3
2018/10/30, 68, 48, 42, 17, 6, 3
2018/10/31, 70, 46, 48, 16, 5, 3
2018/11/1, 69, 48, 29, 25, 6, 5
2018/11/2, 98, 37, 6, 20, 4, 4
2018/11/3, 77, 25, 27, 12, 4, 3
2018/11/4, 60, 21, 33, 8, 4, 2
2018/11/5, 51, 20, 33, 8, 4, 2
2018/11/6, 41, 24, 29, 13, 4, 2
2018/11/7, 56, 59, 10, 33, 9, 7
2018/11/8, 124, 40, 42, 17, 5, 6
2018/11/9, 80, 33, 35, 8, 4, 4
2018/11/10, 64, 27, 38, 8, 4, 4
2018/11/11, 62, 55, 62, 34, 8, 6
2018/11/12, 107, 42, 36, 18, 5, 5
2018/11/13, 92, 26, 40, 8, 4, 4
2018/11/14, 56, 37, 38, 7, 4, 4
2018/11/15, 62, 32, 31, 11, 4, 4
2018/11/16, 62, 31, 26, 13, 5, 5
2018/11/17, 67, 15, 27, 13, 5, 4
2018/11/18, 42, 44, 33, 24, 7, 8
2018/11/19, 81, 23, 30, 11, 4, 5
2018/11/20, 52, 38, 31, 20, 6, 6
2018/11/21, 71, 35, 26, 15, 4, 7
2018/11/22, 61, 47, 51, 20, 5, 6
2018/11/23, 99, 38, 35, 16, 4, 5
2018/11/24, 78, 33, 22, 14, 4, 5
2018/11/25, 75, 11, 17, 14, 4, 4
2018/11/26, 35, 31, 6, 23, 5, 5
2018/11/27, 72, 17, 10, 15, 4, 4
2018/11/28, 54, 31, 30, 17, 5, 5
2018/11/29, 74, 37, 43, 14, 5, 5
2018/11/30, 72, 39, 43, 12, 5, 4
2018/12/1, 68, 32, 33, 13, 4, 4
2018/12/2, 63, 30, 18, 20, 5, 4
2018/12/3, 60, 28, 8, 27, 5, 5
2018/12/4, 57, 22, 30, 12, 4, 4
2018/12/5, 49, 26, 25, 17, 5, 5
2018/12/6, 56, 36, 3, 19, 5, 8
2018/12/7, 75, 31, 3, 14, 5, 6
2018/12/8, 56, 27, 2, 12, 5, 7
2018/12/9, 56, 31, 1, 15, 6, 7
2018/12/10, 61, 41, 8, 20, 8, 7
2018/12/11, 71, 34, 2, 19, 7, 8
2018/12/12, 58, 41, 4, 21, 6, 9
2018/12/13, 84, 42, 3, 22, 5, 9
2018/12/14, 88, 54, 14, 35, 6, 9
2018/12/15, 112, 55, 4, 29, 7, 10
2018/12/16, 120, 36, 19, 28, 5, 8
2018/12/17, 70, 36, 46, 19, 5, 6
2018/12/18, 69, 45, 43, 15, 5, 5
2018/12/19, 68, 40, 35, 17, 6, 5
2018/12/20, 64, 29, 29, 19, 7, 4
2018/12/21, 60, 48, 40, 33, 5, 6
2018/12/22, 99, 33, 16, 21, 4, 6
2018/12/23, 78, 16, 6, 16, 4, 8
2018/12/24, 44, 29, 21, 15, 5, 7
2018/12/25, 67, 53, 46, 34, 6, 9
2018/12/26, 118, 45, 20, 27, 5, 8
2018/12/27, 101, 34, 20, 16, 4, 7
2018/12/28, 71, 30, 5, 14, 4, 7
2018/12/29, 65, 50, 7, 15, 6, 7
2018/12/30, 106, , , , , 
2018/7/1, 28, 14, 25, 4, 2, 3
2018/7/2, 27, 18, 22, 5, 2, 3
2018/7/3, 28, 19, 23, 5, 2, 3
2018/7/4, 29, 18, 21, 6, 2, 3
2018/7/5, 30, 15, 24, 3, 2, 3
2018/7/6, 26, 13, 22, 6, 3, 3
2018/7/7, 28, 9, 15, 8, 4, 3
2018/7/8, 19, 9, 18, 6, 3, 2
2018/7/9, 17, 14, 30, 11, 4, 3
2018/7/10, 26, 22, 51, 20, 5, 3
2018/7/11, 49, 6, 22, 8, 3, 2
2018/7/12, 12, 6, 15, 10, 3, 2
2018/7/13, 11, 8, 13, 6, 3, 2
2018/7/14, 11, 8, 14, 5, 2, 2
2018/7/15, 9, 13, 18, 8, 3, 2
2018/7/16, 19, 20, 29, 11, 3, 3
2018/7/17, 37, 10, 14, 5, 3, 2
2018/7/18, 14, 10, 17, 5, 3, 2
2018/7/19, 15, 9, 20, 8, 3, 2
2018/7/20, 20, 18, 28, 15, 4, 3
2018/7/21, 39, 10, 15, 14, 3, 3
2018/7/22, 25, 13, 21, 5, 3, 2
2018/7/23, 22, 18, 24, 3, 2, 2
2018/7/24, 29, 19, 22, 5, 2, 2
2018/7/25, 36, 14, 17, 8, 3, 3
2018/7/26, 29, 10, 16, 6, 3, 2
2018/7/27, 21, 9, 15, 8, 3, 2
2018/7/28, 23, 7, 13, 7, 3, 2
2018/7/29, 23, 11, 19, 8, 3, 2
2018/7/30, 26, 14, 16, 7, 3, 2
2018/7/31, 30, 9, 19, 6, 3, 2
2018/8/1, 21, 15, 19, 7, 2, 3
2018/8/2, 26, 15, 18, 7, 3, 3
2018/8/3, 26, 14, 20, 11, 3, 3
2018/8/4, 33, 13, 19, 9, 3, 3
2018/8/5, 33, 16, 8, 15, 3, 3
2018/8/6, 43, 19, 10, 22, 4, 4
2018/8/7, 46, 16, 28, 12, 4, 3
2018/8/8, 42, 11, 25, 7, 3, 2
2018/8/9, 24, 5, 17, 10, 3, 3
2018/8/10, 12, 7, 24, 11, 3, 3
2018/8/11, 16, 5, 25, 7, 3, 3
2018/8/12, 13, 9, 28, 9, 3, 3
2018/8/13, 23, 8, 33, 10, 3, 3
2018/8/14, 19, 12, 38, 7, 3, 3
2018/8/15, 33, 10, 25, 10, 3, 3
2018/8/16, 22, 11, 8, 16, 3, 4
2018/8/17, 25, 16, 11, 15, 3, 3
2018/8/18, 34, 11, 26, 12, 3, 4
2018/8/19, 31, 30, 47, 18, 4, 5
2018/8/20, 74, 34, 62, 23, 3, 6
2018/8/21, 87, 29, 83, 22, 5, 5
2018/8/22, 74, 23, 56, 18, 4, 5
2018/8/23, 57, 44, 107, 24, 5, 7
2018/8/24, 105, 50, 109, 23, 6, 7
2018/8/25, 111, 36, 102, 18, 4, 7
2018/8/26, 83, 19, 45, 14, 3, 5
2018/8/27, 59, 13, 34, 15, 3, 2
2018/8/28, 39, 13, 25, 8, 3, 1
2018/8/29, 26, 24, 22, 4, 3, 3
2018/8/30, 31, 23, 20, 4, 3, 3
2018/8/31, 32, 15, 14, 12, 3, 4
2018/9/1, 30, 9, 13, 11, 3, 4
2018/9/2, 22, 14, 8, 10, 3, 3
2018/9/3, 35, 17, 30, 11, 3, 4
2018/9/4, 41, 21, 36, 16, 4, 4
2018/9/5, 52, 19, 33, 14, 3, 4
2018/9/6, 54, 17, 18, 18, 4, 4
2018/9/7, 49, 32, 40, 25, 5, 6
2018/9/8, 69, 35, 57, 12, 4, 5
2018/9/9, 76, 18, 33, 18, 4, 5
2018/9/10, 44, 48, 99, 32, 5, 6
2018/9/11, 97, 22, 32, 14, 4, 4
2018/9/12, 47, 12, 27, 4, 3, 3
2018/9/13, 24, 28, 73, 21, 5, 4
2018/9/14, 63, 29, 46, 18, 5, 4
2018/9/15, 62, 19, 17, 1, 3, 2
2018/9/16, 18, 15, 18, 4, 3, 2
2018/9/17, 15, 12, 17, 5, 4, 2
2018/9/18, 20, 26, 31, 23, 6, 4
2018/9/19, 55, 33, 32, 23, 5, 4
2018/9/20, 78, 18, 17, 20, 5, 3
2018/9/21, 49, 18, 12, 19, 6, 3
2018/9/22, 54, 8, 10, 9, 4, 2
2018/9/23, 30, 13, 20, 12, 4, 3
2018/9/24, 42, 19, 43, 6, 4, 3
2018/9/25, 47, 31, 39, 15, 4, 4
2018/9/26, 61, 38, 39, 18, 4, 4
2018/9/27, 71, 50, 54, 27, 6, 5
2018/9/28, 101, 47, 69, 23, 5, 5
2018/9/29, 92, 42, 80, 17, 5, 5
2018/9/30, 86, 43, 75, 15, 5, 5
2018/4/1, 67, 41, 34, 15, 3, 3
2018/4/2, 77, 33, 23, 11, 2, 3
2018/4/3, 64, 32, 24, 9, 3, 2
2018/4/4, 58, 21, 24, 4, 2, 2
2018/4/5, 42, 35, 9, 16, 3, 4
2018/4/6, 57, 70, 33, 8, 3, 3
2018/4/7, 76, 63, 40, 15, 4, 3
2018/4/8, 80, 50, 46, 11, 3, 3
2018/4/9, 71, 30, 39, 11, 2, 3
2018/4/10, 54, 23, 17, 15, 2, 3
2018/4/11, 44, 16, 16, 7, 2, 3
2018/4/12, 38, 9, 15, 3, 2, 2
2018/4/13, 23, 10, 13, 4, 2, 2
2018/4/14, 32, 23, 11, 16, 4, 6
2018/4/15, 52, 20, 10, 16, 2, 5
2018/4/16, 52, 32, 8, 23, 3, 7
2018/4/17, 63, 38, 43, 17, 3, 5
2018/4/18, 65, 34, 53, 17, 4, 5
2018/4/19, 64, 36, 38, 11, 4, 3
2018/4/20, 52, 26, 24, 4, 4, 3
2018/4/21, 42, 20, 23, 4, 3, 3
2018/4/22, 36, 8, 15, 5, 2, 3
2018/4/23, 13, 13, 9, 24, 4, 5
2018/4/24, 29, 21, 30, 13, 2, 6
2018/4/25, 46, 33, 41, 16, 3, 5
2018/4/26, 66, 44, 36, 36, 5, 7
2018/4/27, 97, 34, 54, 11, 3, 5
2018/4/28, 75, 23, 42, 7, 5, 4
2018/4/29, 54, 16, 26, 8, 2, 4
2018/4/30, 33, 10, 22, 6, 2, 3
2018/5/1, 16, 12, 28, 11, 3, 3
2018/5/2, 25, 32, 65, 19, 7, 5
2018/5/3, 64, 20, 68, 6, 2, 5
2018/5/4, 36, 21, 55, 6, 2, 3
2018/5/5, 22, 8, 31, 2, 2, 3
2018/5/6, 7, 5, 25, 4, 2, 2
2018/5/7, 5, 9, 8, 24, 3, 4
2018/5/8, 24, 12, 44, 9, 2, 4
2018/5/9, 31, 26, 47, 5, 1, 3
2018/5/10, 31, 27, 34, 10, 2, 3
2018/5/11, 35, 17, 18, 11, 2, 3
2018/5/12, 24, 12, 24, 6, 2, 3
2018/5/13, 21, 10, 18, 5, 2, 3
2018/5/14, 16, 6, 17, 3, 1, 3
2018/5/15, 11, 6, 17, 5, 1, 3
2018/5/16, 15, 5, 15, 4, 2, 3
2018/5/17, 10, 5, 16, 7, 2, 3
2018/5/18, 11, 6, 16, 8, 2, 3
2018/5/19, 12, 4, 15, 7, 2, 3
2018/5/20, 12, 5, 15, 9, 2, 3
2018/5/21, 17, 5, 21, 8, 3, 3
2018/5/22, 15, 13, 46, 11, 3, 3
2018/5/23, 30, 11, 26, 8, 3, 3
2018/5/24, 30, 6, 17, 4, 2, 3
2018/5/25, 19, 7, 16, 3, 2, 3
2018/5/26, 20, 9, 20, 8, 2, 3
2018/5/27, 20, 33, 76, 22, 6, 5
2018/5/28, 72, 16, 42, 13, 3, 4
2018/5/29, 41, 11, 20, 8, 3, 3
2018/5/30, 32, 11, 24, 8, 3, 3
2018/5/31, 31, 13, 30, 11, 4, 3
2018/6/1, 36, 19, 44, 5, 3, 4
2018/6/2, 44, 21, 51, 6, 3, 4
2018/6/3, 51, 14, 34, 7, 3, 3
2018/6/4, 34, 8, 23, 7, 3, 3
2018/6/5, 19, 9, 17, 11, 3, 3
2018/6/6, 21, 7, 29, 4, 2, 3
2018/6/7, 17, 12, 34, 3, 2, 3
2018/6/8, 33, 16, 31, 17, 3, 4
2018/6/9, 39, 33, 72, 33, 10, 6
2018/6/10, 76, 42, 91, 26, 6, 6
2018/6/11, 88, 25, 55, 15, 3, 5
2018/6/12, 69, 13, 19, 17, 2, 4
2018/6/13, 36, 44, 33, 28, 4, 7
2018/6/14, 93, 21, 34, 17, 3, 5
2018/6/15, 49, 20, 57, 8, 3, 4
2018/6/16, 32, 19, 46, 7, 3, 3
2018/6/17, 42, 19, 43, 7, 3, 4
2018/6/18, 46, 12, 20, 5, 2, 3
2018/6/19, 17, 20, 20, 5, 2, 3
2018/6/20, 30, 20, 22, 5, 2, 3
2018/6/21, 31, 15, 19, 11, 2, 3
2018/6/22, 26, 13, 21, 11, 2, 3
2018/6/23, 26, 8, 21, 2, 2, 2
2018/6/24, 14, 8, 20, 4, 2, 2
2018/6/25, 15, 10, 15, 4, 2, 2
2018/6/26, 17, 12, 14, 9, 3, 3
2018/6/27, 28, 16, 17, 7, 2, 3
2018/6/28, 28, 15, 22, 6, 2, 3
2018/6/29, 28, 15, 19, 5, 2, 3
2018/6/30, 22, 13, 25, 4, 2, 3
2018/1/1, 138, 56, 39, 21, 4, 7
2018/1/2, 107, 33, 37, 13, 4, 5
2018/1/3, 57, 21, 31, 10, 3, 5
2018/1/4, 45, 37, 18, 22, 7, 7
2018/1/5, 83, 9, 20, 7, 2, 6
2018/1/6, 31, 5, 25, 6, 2, 6
2018/1/7, 17, 16, 9, 15, 5, 9
2018/1/8, 42, 33, 17, 14, 3, 9
2018/1/9, 87, 27, 18, 14, 3, 4
2018/1/10, 57, 22, 27, 9, 3, 3
2018/1/11, 44, 22, 26, 13, 3, 3
2018/1/12, 41, 34, 37, 11, 3, 4
2018/1/13, 66, 29, 30, 17, 4, 4
2018/1/14, 54, 33, 21, 29, 5, 5
2018/1/15, 66, 31, 24, 29, 4, 5
2018/1/16, 69, 91, 64, 61, 11, 9
2018/1/17, 168, 45, 27, 37, 7, 6
2018/1/18, 100, 37, 27, 24, 4, 6
2018/1/19, 86, 27, 31, 17, 4, 5
2018/1/20, 72, 40, 37, 13, 3, 6
2018/1/21, 94, 97, 39, 52, 10, 10
2018/1/22, 172, 62, 37, 23, 4, 9
2018/1/23, 127, 40, 35, 9, 3, 6
2018/1/24, 78, 27, 30, 10, 3, 5
2018/1/25, 59, 45, 20, 22, 5, 7
2018/1/26, 89, 33, 23, 12, 3, 6
2018/1/27, 68, 52, 16, 20, 9, 8
2018/1/28, 101, 20, 5, 14, 4, 7
2018/1/29, 48, 32, 4, 12, 3, 9
2018/1/30, 76, 16, 9, 14, 4, 8
2018/1/31, 45, 43, 12, 22, 5, 8
2018/2/1, 97, 45, 14, 18, 5, 8
2018/2/2, 99, 48, 21, 16, 4, 7
2018/2/3, 93, 59, 28, 12, 5, 8
2018/2/4, 118, 55, 18, 19, 5, 7
2018/2/5, 104, 45, 23, 24, 6, 7
2018/2/6, 93, 42, 23, 25, 4, 6
2018/2/7, 82, 41, 27, 20, 5, 5
2018/2/8, 86, 37, 34, 24, 6, 5
2018/2/9, 70, 56, 21, 35, 6, 7
2018/2/10, 127, 59, 26, 20, 5, 7
2018/2/11, 141, 48, 23, 9, 3, 6
2018/2/12, 106, 48, 24, 24, 4, 6
2018/2/13, 80, 40, 25, 25, 5, 5
2018/2/14, 58, 45, 9, 32, 6, 6
2018/2/15, 77, 36, 26, 21, 4, 5
2018/2/16, 78, 41, 32, 12, 3, 5
2018/2/17, 98, 29, 32, 12, 4, 5
2018/2/18, 64, 41, 7, 32, 9, 6
2018/2/19, 88, 28, 5, 25, 7, 6
2018/2/20, 72, 28, 21, 18, 4, 5
2018/2/21, 68, 14, 25, 9, 3, 7
2018/2/22, 37, 8, 20, 12, 3, 7
2018/2/23, 24, 33, 30, 24, 5, 6
2018/2/24, 76, 45, 5, 28, 6, 8
2018/2/25, 100, 17, 11, 12, 3, 5
2018/2/26, 46, 32, 28, 23, 6, 4
2018/2/27, 62, 34, 17, 31, 7, 4
2018/2/28, 70, 31, 18, 26, 6, 4
2018/3/1, 74, 28, 26, 20, 5, 4
2018/3/2, 64, 20, 22, 7, 3, 3
2018/3/3, 50, 14, 12, 6, 3, 2
2018/3/4, 45, 15, 12, 9, 4, 2
2018/3/5, 46, 23, 35, 7, 4, 3
2018/3/6, 51, 23, 31, 12, 4, 2
2018/3/7, 52, 14, 9, 13, 4, 5
2018/3/8, 41, 26, 29, 14, 4, 3
2018/3/9, 60, 32, 35, 18, 5, 3
2018/3/10, 64, 28, 41, 14, 5, 3
2018/3/11, 57, 25, 26, 22, 5, 3
2018/3/12, 53, 20, 27, 21, 6, 3
2018/3/13, 43, 20, 28, 18, 5, 3
2018/3/14, 46, 36, 5, 35, 9, 4
2018/3/15, 76, 33, 9, 27, 7, 4
2018/3/16, 78, 26, 35, 7, 4, 3
2018/3/17, 62, 20, 35, 7, 5, 3
2018/3/18, 45, 24, 27, 9, 4, 3
2018/3/19, 51, 25, 22, 21, 5, 6
2018/3/20, 56, 30, 39, 17, 4, 6
2018/3/21, 59, 34, 22, 20, 4, 4
2018/3/22, 72, 42, 51, 14, 4, 3
2018/3/23, 66, 45, 42, 9, 4, 3
2018/3/24, 65, 43, 50, 6, 5, 3
2018/3/25, 61, 45, 30, 22, 6, 4
2018/3/26, 74, 48, 27, 25, 9, 5
2018/3/27, 101, 43, 39, 19, 16, 5
2018/3/28, 98, 37, 24, 21, 33, 5
2018/3/29, 83, 31, 35, 16, 3, 4
2018/3/30, 73, 24, 35, 8, 3, 2
2018/3/31, 50, 32, 31, 13, 3, 3
2017/10/1, 33, 10, 15, 8, 2, 3
2017/10/2, 23, 11, 20, 10, 3, 3
2017/10/3, 30, 19, 29, 9, 2, 4
2017/10/4, 47, 21, 34, 8, 2, 4
2017/10/5, 50, 26, 35, 11, 2, 4
2017/10/6, 56, 24, 36, 9, 2, 4
2017/10/7, 53, 31, 54, 10, 2, 5
2017/10/8, 65, 23, 26, 10, 2, 4
2017/10/9, 44, 21, 30, 9, 2, 4
2017/10/10, 42, 19, 30, 8, 2, 3
2017/10/11, 33, 28, 51, 14, 2, 4
2017/10/12, 50, 34, 46, 16, 2, 6
2017/10/13, 63, 32, 16, 16, 2, 5
2017/10/14, 65, 12, 20, 9, 1, 5
2017/10/15, 32, 13, 23, 12, 2, 4
2017/10/16, 27, 16, 11, 18, 2, 6
2017/10/17, 41, 22, 33, 18, 2, 5
2017/10/18, 57, 24, 22, 19, 3, 6
2017/10/19, 54, 28, 30, 19, 3, 6
2017/10/20, 61, 27, 38, 15, 2, 5
2017/10/21, 62, 39, 54, 15, 3, 5
2017/10/22, 85, 50, 51, 26, 4, 7
2017/10/23, 112, 48, 59, 22, 3, 6
2017/10/24, 102, 47, 54, 18, 3, 6
2017/10/25, 87, 50, 65, 23, 3, 6
2017/10/26, 105, 51, 49, 29, 3, 7
2017/10/27, 108, 53, 65, 25, 5, 7
2017/10/28, 113, 56, 68, 15, 4, 7
2017/10/29, 121, 47, 47, 15, 3, 6
2017/10/30, 92, 59, 44, 22, 4, 8
2017/10/31, 124, 37, 43, 21, 3, 4
2017/11/1, 70, 44, 63, 29, 3, 5
2017/11/2, 90, 47, 54, 23, 4, 5
2017/11/3, 91, 50, 44, 17, 4, 5
2017/11/4, 96, 66, 61, 15, 4, 7
2017/11/5, 148, 55, 32, 22, 3, 6
2017/11/6, 119, 46, 7, 26, 3, 6
2017/11/7, 111, 39, 13, 29, 5, 5
2017/11/8, 86, 31, 34, 20, 3, 4
2017/11/9, 59, 53, 61, 26, 4, 5
2017/11/10, 99, 35, 38, 17, 3, 5
2017/11/11, 71, 33, 30, 13, 2, 5
2017/11/12, 72, 14, 25, 17, 2, 4
2017/11/13, 44, 15, 22, 14, 2, 4
2017/11/14, 47, 19, 27, 13, 2, 3
2017/11/15, 50, 22, 33, 14, 2, 4
2017/11/16, 55, 22, 17, 21, 3, 4
2017/11/17, 59, 26, 13, 23, 4, 5
2017/11/18, 56, 19, 7, 14, 2, 7
2017/11/19, 48, 31, 2, 16, 2, 6
2017/11/20, 57, 35, 7, 24, 4, 6
2017/11/21, 74, 48, 16, 24, 6, 7
2017/11/22, 90, 54, 30, 18, 3, 6
2017/11/23, 108, 55, 19, 23, 3, 6
2017/11/24, 116, 55, 8, 25, 3, 6
2017/11/25, 125, 55, 11, 26, 5, 7
2017/11/26, 121, 40, 14, 25, 4, 6
2017/11/27, 90, 53, 28, 44, 9, 7
2017/11/28, 105, 37, 16, 30, 4, 5
2017/11/29, 86, 24, 22, 17, 2, 4
2017/11/30, 61, 26, 24, 17, 2, 7
2017/12/1, 54, 35, 22, 22, 3, 7
2017/12/2, 75, 41, 15, 26, 4, 6
2017/12/3, 91, 51, 25, 23, 4, 6
2017/12/4, 109, 45, 21, 16, 3, 6
2017/12/5, 96, 51, 32, 25, 4, 6
2017/12/6, 111, 56, 32, 30, 4, 6
2017/12/7, 112, 58, 36, 20, 5, 5
2017/12/8, 112, 74, 28, 34, 6, 7
2017/12/9, 157, 74, 44, 40, 7, 8
2017/12/10, 158, 58, 40, 32, 7, 7
2017/12/11, 119, 60, 45, 22, 5, 6
2017/12/12, 116, 24, 29, 13, 3, 4
2017/12/13, 50, 27, 26, 21, 3, 4
2017/12/14, 49, 44, 22, 26, 9, 6
2017/12/15, 84, 35, 8, 16, 5, 8
2017/12/16, 59, 35, 11, 15, 3, 7
2017/12/17, 76, 63, 24, 26, 8, 8
2017/12/18, 144, 51, 29, 23, 5, 6
2017/12/19, 92, 47, 28, 21, 5, 6
2017/12/20, 77, 34, 39, 19, 4, 6
2017/12/21, 63, 50, 37, 34, 5, 7
2017/12/22, 88, 47, 9, 50, 7, 8
2017/12/23, 97, 75, 34, 51, 18, 9
2017/12/24, 143, 60, 40, 26, 7, 7
2017/12/25, 124, 69, 48, 28, 7, 8
2017/12/26, 125, 36, 40, 20, 4, 6
2017/12/27, 68, 48, 35, 30, 6, 6
2017/12/28, 81, 45, 35, 28, 5, 6
2017/12/29, 96, 37, 41, 32, 6, 6
2017/12/30, 80, 46, 29, 23, 5, 8
2017/12/31, 96, 64, 26, 26, 6, 9
2017/7/1, 10, 9, 15, 3, 1, 3
2017/7/2, 11, 12, 19, 11, 2, 3
2017/7/3, 24, 10, 15, 11, 2, 3
2017/7/4, 24, 7, 15, 8, 2, 3
2017/7/5, 15, 5, 15, 8, 1, 3
2017/7/6, 6, 5, 17, 5, 1, 3
2017/7/7, 7, 11, 16, 6, 1, 3
2017/7/8, 20, 10, 16, 3, 1, 3
2017/7/9, 19, 9, 14, 4, 2, 3
2017/7/10, 19, 6, 18, 6, 2, 3
2017/7/11, 16, 9, 13, 10, 5, 3
2017/7/12, 23, 7, 12, 8, 3, 2
2017/7/13, 13, 6, 12, 7, 3, 3
2017/7/14, 13, 8, 14, 6, 3, 3
2017/7/15, 21, 10, 11, 7, 2, 3
2017/7/16, 23, 10, 14, 7, 2, 3
2017/7/17, 31, 10, 12, 8, 2, 3
2017/7/18, 32, 12, 13, 9, 2, 3
2017/7/19, 40, 16, 11, 8, 4, 3
2017/7/20, 45, 14, 17, 8, 3, 3
2017/7/21, 39, 11, 15, 8, 2, 3
2017/7/22, 32, 14, 12, 12, 3, 3
2017/7/23, 40, 12, 11, 11, 3, 3
2017/7/24, 38, 11, 14, 9, 3, 3
2017/7/25, 33, 15, 12, 14, 5, 4
2017/7/26, 43, 13, 20, 10, 3, 3
2017/7/27, 40, 22, 53, 16, 3, 3
2017/7/28, 54, 43, 107, 23, 7, 5
2017/7/29, 100, 60, 98, 23, 9, 7
2017/7/30, 143, 38, 36, 10, 4, 5
2017/7/31, 87, 22, 25, 6, 3, 4
2017/8/1, 54, 18, 18, 11, 3, 4
2017/8/2, 46, 13, 14, 11, 3, 4
2017/8/3, 40, 11, 10, 12, 3, 4
2017/8/4, 29, 19, 16, 9, 3, 4
2017/8/5, 43, 16, 25, 9, 3, 4
2017/8/6, 44, 13, 18, 7, 3, 4
2017/8/7, 36, 11, 15, 5, 2, 4
2017/8/8, 26, 15, 14, 8, 2, 4
2017/8/9, 39, 19, 18, 7, 2, 4
2017/8/10, 44, 19, 19, 4, 2, 4
2017/8/11, 44, 19, 17, 5, 2, 4
2017/8/12, 45, 11, 14, 4, 2, 3
2017/8/13, 28, 12, 12, 4, 2, 3
2017/8/14, 30, 7, 10, 5, 2, 3
2017/8/15, 14, 9, 9, 7, 2, 4
2017/8/16, 25, 11, 11, 11, 3, 4
2017/8/17, 32, 12, 14, 11, 3, 4
2017/8/18, 38, 9, 8, 12, 4, 4
2017/8/19, 29, 13, 38, 14, 4, 4
2017/8/20, 38, 31, 71, 20, 5, 5
2017/8/21, 70, 47, 90, 22, 7, 7
2017/8/22, 107, 17, 25, 6, 3, 5
2017/8/23, 31, 14, 19, 5, 3, 5
2017/8/24, 19, 11, 16, 10, 3, 5
2017/8/25, 21, 12, 25, 10, 3, 5
2017/8/26, 26, 4, 19, 3, 2, 4
2017/8/27, 8, 5, 19, 9, 3, 5
2017/8/28, 12, 12, 10, 18, 5, 4
2017/8/29, 22, 57, 113, 32, 10, 6
2017/8/30, 120, 25, 63, 23, 8, 4
2017/8/31, 58, 41, 111, 25, 8, 5
2017/9/1, 96, 35, 82, 28, 6, 6
2017/9/2, 83, 31, 59, 17, 5, 5
2017/9/3, 76, 7, 25, 10, 3, 3
2017/9/4, 19, 12, 17, 8, 3, 3
2017/9/5, 23, 12, 5, 9, 3, 3
2017/9/6, 23, , , , , 
2017/9/11, 42, 41, 81, 25, 8, 6
2017/9/12, 89, 21, 39, 11, 4, 3
2017/9/13, 51, 26, 45, 13, 5, 4
2017/9/14, 55, 29, 37, 20, 5, 4
2017/9/15, 59, 55, 108, 31, 8, 6
2017/9/16, 114, 62, 117, 28, 10, 7
2017/9/17, 132, 43, 47, 17, 6, 5
2017/9/18, 98, 26, 42, 12, 4, 4
2017/9/19, 61, 24, 15, 17, 5, 4
2017/9/20, 58, 14, 13, 14, 4, 4
2017/9/21, 40, 10, 16, 10, 4, 3
2017/9/22, 28, 12, 20, 9, 4, 3
2017/9/23, 32, 12, 18, 7, 5, 3
2017/9/24, 22, 5, 17, 4, 3, 2
2017/9/25, 4, 10, 12, 14, 2, 3
2017/9/26, 23, 36, 89, 24, 6, 5
2017/9/27, 80, 19, 16, 19, 4, 4
2017/9/28, 49, 4, 14, 9, 4, 3
2017/9/29, 9, 19, 34, 10, 2, 4
2017/9/30, 46, 15, 27, 7, 2, 3
2017/4/1, 69, 35, 65, 10, 5, 5
2017/4/2, 79, 42, 59, 10, 4, 4
2017/4/3, 82, 42, 51, 7, 4, 4
2017/4/4, 73, 33, 37, 11, 6, 4
2017/4/5, 60, 31, 26, 15, 4, 4
2017/4/6, 59, 24, 14, 15, 4, 4
