date, pm25, pm10, o3, no2, so2
2015/8/23, 126, 59, 102, 39, 7
2015/8/24, 142, 60, 42, 53, 9
2015/8/25, 137, 43, 32, 23, 3
2015/8/26, 105, 24, 26, 21, 4
2015/8/27, 65, 18, 19, 21, 3
2015/8/28, 52, 15, 10, 18, 3
2015/8/29, 43, 17, 3, 26, 3
2015/8/30, 47, 19, 9, 26, 4
2015/8/31, 49, 16, 9, 20, 1
2015/9/1, 44, 15, 4, 20, 1
2015/9/2, 41, 18, 6, 14, 3
2015/9/3, 48, 17, 9, 14, 2
2015/9/4, 44, 16, 16, 9, 1
2015/9/5, 47, 17, 22, 6, 1
2015/9/6, 51, 25, 14, 21, 2
2015/9/7, 65, 33, 44, 16, 2
2015/9/8, 76, 28, 37, 14, 1
2015/9/9, 61, 30, 37, 14, 1
2015/9/10, 63, 34, 41, 16, 2
2015/9/11, 72, 40, 46, 16, 3
2015/9/12, 87, 42, 64, 12, 2
2015/9/13, 92, 41, 45, 12, 2
2015/9/14, 84, 35, 35, 11, 1
2015/9/15, 70, 31, 27, 14, 2
2015/9/16, 68, 29, 36, 14, 4
2015/9/17, 64, 38, 49, 21, 3
2015/9/18, 84, 40, 38, 18, 8
2015/9/19, 92, 36, 39, 8, 5
2015/9/20, 87, 31, 34, 18, 4
2015/9/21, 79, 20, 22, 12, 3
2015/9/22, 56, 16, 15, 13, 4
2015/9/23, 46, 16, 18, 12, 5
2015/9/24, 50, 18, 20, 13, 4
2015/9/25, 54, 33, 35, 27, 5
2015/9/26, 81, 36, 32, 20, 3
2015/9/27, 83, 41, 70, 21, 5
2015/9/28, 98, 56, 89, 28, 9
2015/9/29, 121, 48, 56, 17, 6
2015/9/30, 112, 38, 29, 28, 5
2015/4/1, 62, 21, 15, 10, 3
2015/4/2, 58, 20, 15, 9, 4
2015/4/3, 56, 18, 17, 6, 4
2015/4/4, 53, 24, 23, 13, 4
2015/4/5, 69, 25, 8, 20, 6
2015/4/6, 60, 26, 28, 13, 4
2015/4/7, 63, 28, 15, 20, 5
2015/4/8, 64, 29, 10, 20, 4
2015/4/9, 75, 28, 3, 28, 5
2015/4/10, 68, 13, 5, 23, 6
2015/4/11, 43, 30, 37, 33, 9
2015/4/12, 82, 55, 63, 36, 11
2015/4/13, 125, 49, 41, 32, 10
2015/4/14, 82, 42, 65, 32, 11
2015/4/15, 74, 37, 49, 35, 11
2015/4/16, 76, 31, 37, 30, 7
2015/4/17, 69, 26, 16, 12, 5
2015/4/18, 62, 25, 15, 9, 7
2015/4/19, 61, 30, 16, 14, 3
2015/4/20, 65, 31, 22, 33, 7
2015/4/21, 69, 40, 46, 17, 4
2015/4/22, 86, 42, 55, 20, 4
2015/4/23, 84, 57, 49, 30, 7
2015/4/24, 120, 50, 42, 25, 6
2015/4/25, 101, 44, 44, 14, 5
2015/4/26, 82, 44, 44, 26, 6
2015/4/27, 85, 33, 20, 22, 7
2015/4/28, 72, 28, 12, 16, 8
2015/4/29, 66, 28, 15, 18, 10
2015/4/30, 67, 19, 15, 7, 4
2015/5/1, 55, 16, 11, 8, 5
2015/5/2, 46, 16, 13, 8, 6
2015/5/3, 42, 18, 16, 9, 10
2015/5/4, 50, 21, 30, 11, 8
2015/5/5, 55, 26, 23, 12, 6
2015/5/6, 60, 15, 12, 7, 4
2015/5/7, 45, 14, 9, 7, 5
2015/5/8, 42, 14, 17, 11, 5
2015/5/9, 41, 19, 12, 21, 6
2015/5/10, 53, 22, 16, 15, 3
2015/5/11, 55, 23, 27, 28, 8
2015/5/12, 56, 35, 45, 18, 5
2015/5/13, 71, 15, 14, 7, 6
2015/5/14, 46, 16, 17, 7, 7
2015/5/15, 46, 22, 13, 21, 9
2015/5/16, 55, 15, 25, 18, 8
2015/5/17, 42, 18, 16, 11, 7
2015/5/18, 44, 20, 17, 9, 6
2015/5/19, 48, 24, 12, 15, 5
2015/5/20, 53, 19, 34, 21, 5
2015/5/21, 49, 23, 32, 19, 6
2015/5/22, 61, 18, 27, 25, 6
2015/5/23, 50, 30, 17, 32, 12
2015/5/24, 73, 29, 22, 22, 9
2015/5/25, 71, 24, 17, 19, 4
2015/5/26, 56, 24, 15, 7, 4
2015/5/27, 51, 25, 25, 8, 4
2015/5/28, 53, 28, 20, 10, 5
2015/5/29, 57, 27, 25, 9, 4
2015/5/30, 55, 22, 18, 15, 5
2015/5/31, 52, 22, 17, 8, 4
2015/6/1, 51, 16, 12, 6, 5
2015/6/2, 43, 13, 15, 6, 5
2015/6/3, 35, 13, 15, 6, 6
2015/6/4, 36, 13, 12, 8, 5
2015/6/5, 37, 18, 13, 16, 13
2015/6/6, 52, 13, 17, 5, 5
2015/6/7, 42, 14, 13, 7, 6
2015/6/8, 43, 14, 13, 6, 6
2015/6/9, 40, 17, 16, 6, 4
2015/6/10, 43, 19, 13, 7, 6
2015/6/11, 48, 17, 12, 15, 5
2015/6/12, 49, 12, 10, 6, 5
2015/6/13, 36, 12, 16, 7, 4
2015/6/14, 36, 12, 20, 10, 5
2015/6/15, 38, 13, 14, 12, 8
2015/6/16, 43, 12, 15, 6, 4
2015/6/17, 37, 12, 16, 6, 5
2015/6/18, 37, 12, 15, 10, 10
2015/6/19, 35, 12, 21, 10, 7
2015/6/20, 37, 14, 11, 11, 6
2015/6/21, 42, 12, 13, 11, 4
2015/6/22, 30, 12, 17, 12, 4
2015/6/23, 30, 18, 15, 11, 5
2015/6/24, 41, 24, 14, 10, 4
2015/6/25, 50, 20, 17, 7, 3
2015/6/26, 42, 23, 19, 5, 6
2015/6/27, 51, 22, 18, 5, 5
2015/6/28, 52, 19, 21, 5, 5
2015/6/29, 46, 21, 23, 6, 4
2015/6/30, 48, 23, 28, 4, 5
2015/1/1, 111, 74, 32, 16, 6
2015/1/2, 147, 48, 25, 18, 4
2015/1/3, 88, 73, 20, 20, 4
2015/1/4, 89, , 18, 23, 3
2015/1/12, 42, 16, 16, 24, 2
2015/1/13, 43, 27, 14, 24, 2
2015/1/14, 65, 38, 14, 35, 4
2015/1/15, 94, 51, 21, 40, 6
2015/1/16, 113, 52, 29, 21, 4
2015/1/17, 121, 70, 29, 21, 6
2015/1/18, 158, 62, 29, 25, 6
2015/1/19, 148, 64, 30, 24, 4
2015/1/20, 134, 102, 27, 68, 15
2015/1/21, 185, 56, 22, 37, 6
2015/1/22, 121, 56, 29, 26, 4
2015/1/23, 121, 63, 29, 22, 3
2015/1/24, 143, 59, 24, 18, 3
2015/1/25, 125, 47, 19, 22, 3
2015/1/26, 114, 48, 25, 19, 2
2015/1/27, 120, 35, 22, 15, 1
2015/1/28, 82, 42, 19, 25, 3
2015/1/29, 92, 56, 17, 33, 6
2015/1/30, 128, 46, 19, 20, 3
2015/1/31, 111, 58, 20, 17, 2
2015/2/1, 146, 52, 24, 21, 3
2015/2/2, 124, 47, 19, 27, 5
2015/2/3, 114, 62, 20, 27, 4
2015/2/4, 144, 44, 9, 26, 3
2015/2/5, 106, 60, 19, 24, 4
2015/2/6, 153, 72, 28, 33, 6
2015/2/7, 160, 66, 30, 20, 6
2015/2/8, 157, 70, 35, 19, 5
2015/2/9, 154, 60, 30, 23, 4
2015/2/10, 133, 79, 25, 45, 11
2015/2/11, 159, 89, 23, 45, 9
2015/2/12, 177, 57, 29, 29, 3
2015/2/13, 107, 58, 31, 24, 3
2015/2/14, 108, 73, 29, 39, 10
2015/2/15, 133, 84, 2, 50, 17
2015/2/16, 171, 63, 19, 32, 10
2015/2/17, 146, 67, 29, 15, 2
2015/2/18, 151, 67, 34, 9, 1
2015/2/19, 141, 52, 27, 11, 1
2015/2/20, 97, 52, 19, 23, 3
2015/2/21, 105, 39, 5, 28, 2
2015/2/22, 94, 30, 11, 19, 
2015/2/23, 80, 50, 12, 22, 
2015/2/24, 119, 45, 9, 24, 1
2015/2/25, 95, 32, 8, 21, 1
2015/2/26, 79, 32, 11, 22, 
2015/2/27, 69, 33, 20, 19, 
2015/2/28, 73, 30, 9, 26, 3
2015/3/1, 72, 42, 19, 19, 1
2015/3/2, 79, 56, 23, 28, 2
2015/3/3, 125, 33, 18, 21, 3
2015/3/4, 82, 30, 23, 20, 
2015/3/5, 77, 42, 15, 20, 
2015/3/6, 101, 43, 16, 20, 
2015/3/7, 101, 31, 24, 18, 
2015/3/8, 75, 43, 9, 44, 5
2015/3/9, 101, 48, 38, 15, 1
2015/3/10, 89, 56, 29, 19, 2
2015/3/11, 130, 20, 8, 23, 3
2015/3/12, 57, 34, 24, 24, 2
2015/3/13, 78, 49, 25, 33, 2
2015/3/14, 100, 49, 18, 31, 1
2015/3/15, 115, 44, 8, 31, 3
2015/3/16, 107, 40, 8, 26, 2
2015/3/17, 95, 32, 13, 22, 1
2015/3/18, 80, 32, 12, 24, 4
2015/3/19, 82, 38, 7, 34, 6
2015/3/20, 89, 55, 10, 42, 6
2015/3/21, 134, 46, 39, 17, 1
2015/3/22, 100, 59, 50, 22, 3
2015/3/23, 112, 56, 38, 16, 2
2015/3/24, 121, 49, 32, 18, 2
2015/3/25, 95, 51, 27, 29, 5
2015/3/26, 113, 46, 8, 41, 7
2015/3/27, 112, 43, 29, 34, 9
2015/3/28, 100, 42, 32, 30, 4
2015/3/29, 97, 48, 29, 34, 7
2015/3/30, 110, 35, 11, 26, 5
2015/3/31, 85, 23, 14, 15, 3
2014/10/1, 82, 40, 55, 16, 5
2014/10/2, 95, 47, 39, 18, 5
2014/10/3, 112, 46, 45, 10, 2
2014/10/4, 104, 59, 60, 11, 3
2014/10/5, 128, 55, 52, 16, 4
2014/10/6, 100, 64, 57, 14, 4
2014/10/7, 130, 56, 61, 14, 4
2014/10/8, 117, 50, 55, 25, 6
2014/10/9, 99, 47, 40, 25, 5
2014/10/10, 87, 51, 47, 23, 5
2014/10/11, 102, 55, 59, 22, 6
2014/10/12, 112, 53, 54, 14, 4
2014/10/13, 105, 64, 56, 19, 5
2014/10/14, 145, 70, 57, 18, 5
2014/10/15, 157, 66, 61, 15, 3
2014/10/16, 149, 60, 72, 15, 4
2014/10/17, 123, 55, 46, 15, 3
2014/10/18, 108, 50, 43, 10, 2
2014/10/19, 85, 51, 42, 16, 3
2014/10/20, 94, 46, 30, 25, 7
2014/10/21, 90, 53, 37, 35, 8
2014/10/22, 113, 49, 37, 16, 3
2014/10/23, 98, 55, 42, 16, 3
2014/10/24, 105, 49, 40, 15, 3
2014/10/25, 91, 49, 43, 15, 3
2014/10/26, 102, 55, 48, 16, 4
2014/10/27, 121, 56, 56, 12, 2
2014/10/28, 100, 46, 36, 15, 2
2014/10/29, 76, 47, 36, 15, 2
2014/10/30, 85, 46, 30, 21, 3
2014/10/31, 88, 47, 22, 32, 6
2014/11/1, 98, 50, 37, 15, 4
2014/11/2, 93, 56, 17, 24, 5
2014/11/3, 131, 58, 35, 18, 5
2014/11/4, 131, 52, 40, 17, 3
2014/11/5, 100, 50, 32, 19, 4
2014/11/6, 103, 51, 24, 18, 2
2014/11/7, 116, 22, 21, 22, 2
2014/11/8, 59, 28, 24, 14, 3
2014/11/9, 66, 32, 21, 15, 3
2014/11/10, 67, 46, 21, 16, 3
2014/11/11, 91, 46, 11, 22, 3
2014/11/12, 101, 34, 6, 19, 2
2014/11/13, 80, 54, 19, 18, 4
2014/11/14, 127, 43, 22, 13, 3
2014/11/15, 83, 49, 21, 24, 7
2014/11/16, 96, 55, 18, 20, 4
2014/11/17, 129, 61, 21, 20, 5
2014/11/18, 146, 65, 24, 24, 5
2014/11/19, 145, 46, 25, 15, 3
2014/11/20, 85, 38, 24, 21, 3
2014/11/21, 75, 47, 23, 16, 3
2014/11/22, 96, 29, 21, 11, 2
2014/11/23, 64, 34, 20, 20, 2
2014/11/24, 72, 35, 8, 27, 7
2014/11/25, 72, 65, 23, 28, 7
2014/11/26, 145, 45, 23, 16, 2
2014/11/27, 98, 43, 15, 18, 3
2014/11/28, 98, 40, 11, 17, 2
2014/11/29, 86, 40, 7, 15, 2
2014/11/30, 75, 29, 4, 17, 3
2014/12/1, 65, 46, 7, 16, 4
2014/12/2, 114, 56, 14, 15, 2
2014/12/3, 133, 20, 9, 19, 2
2014/12/4, 47, 34, 12, 23, 5
2014/12/5, 75, 49, 20, 18, 5
2014/12/6, 93, 49, 22, 19, 5
2014/12/7, 92, 51, 18, 21, 4
2014/12/8, 110, 52, 23, 17, 4
2014/12/9, 107, 67, 18, 37, 9
2014/12/10, 142, 72, 15, 34, 8
2014/12/11, 156, 59, 14, 21, 6
2014/12/12, 121, 67, 18, 23, 8
2014/12/13, 131, 71, 29, 20, 7
2014/12/14, 147, 58, 23, 29, 6
2014/12/15, 111, 74, 26, 22, 10
2014/12/16, 141, 56, 22, 16, 8
2014/12/17, 87, 54, 16, 24, 8
2014/12/18, 95, 47, 14, 26, 4
2014/12/19, 106, 43, 19, 20, 5
2014/12/20, 92, 49, 25, 15, 6
2014/12/21, 102, 61, 28, 18, 10
2014/12/22, 138, 64, 31, 28, 6
2014/12/23, 143, 45, 11, 32, 6
2014/12/24, 107, 44, 23, 14, 3
2014/12/25, 102, 45, 18, 11, 2
2014/12/26, 112, 40, 16, 18, 3
2014/12/27, 90, 37, 9, 18, 5
2014/12/28, 97, , , , 
2014/7/1, 27, 19, 16, 7, 2
2014/7/2, 36, 18, 16, 8, 2
2014/7/3, 39, 17, 13, 9, 6
2014/7/4, 39, 16, 14, 9, 3
2014/7/5, 39, 18, 29, 13, 5
2014/7/6, 43, 27, 10, 34, 5
2014/7/7, 65, 50, 59, 33, 5
2014/7/8, 117, 46, 36, 34, 10
2014/7/9, 113, 16, 17, 15, 5
2014/7/10, 44, 12, 13, 13, 3
2014/7/11, 32, 11, 13, 8, 3
2014/7/12, 21, 13, 14, 7, 3
2014/7/13, 28, 11, 10, 9, 3
2014/7/14, 19, 9, 14, 7, 3
2014/7/15, 20, 15, 14, 14, 4
2014/7/16, 41, 19, 12, 13, 2
2014/7/17, 46, 18, 13, 11, 1
2014/7/18, 32, 22, 14, 8, 1
2014/7/19, 37, 17, 13, 11, 1
2014/7/20, 35, 27, 18, 25, 11
2014/7/21, 60, 42, 59, 33, 14
2014/7/22, 92, 35, 42, 12, 4
2014/7/23, 78, 24, 29, 7, 1
2014/7/24, 53, 17, 18, 13, 3
2014/7/25, 43, 15, 12, 13, 1
2014/7/26, 40, 12, 12, 12, 1
2014/7/27, 31, 16, 8, 14, 4
2014/7/28, 35, 30, 27, 21, 15
2014/7/29, 72, 31, 31, 22, 7
2014/7/30, 72, 26, 32, 11, 4
2014/7/31, 63, 27, 39, 17, 5
2014/8/1, 59, 32, 36, 25, 7
2014/8/2, 77, 20, 33, 16, 4
2014/8/3, 56, 17, 18, 14, 4
2014/8/4, 46, 22, 18, 18, 4
2014/8/5, 57, 16, 13, 17, 4
2014/8/6, 44, 15, 17, 12, 4
2014/8/7, 39, 15, 21, 9, 4
2014/8/8, 36, 14, 19, 9, 2
2014/8/9, 31, 14, 23, 6, 2
2014/8/10, 27, 20, 20, 7, 1
2014/8/11, 40, 20, 19, 10, 1
2014/8/12, 42, 16, 16, 18, 3
2014/8/13, 38, 16, 14, 11, 2
2014/8/14, 35, 17, 20, 10, 2
2014/8/15, 43, 21, 24, 9, 2
2014/8/16, 50, 18, 18, 6, 2
2014/8/17, 42, 19, 13, 11, 4
2014/8/18, 44, 18, 14, 12, 2
2014/8/19, 40, 15, 5, 21, 4
2014/8/20, 39, 15, 7, 17, 4
2014/8/21, 37, 14, 9, 14, 6
2014/8/22, 36, 11, 13, 10, 4
2014/8/23, 30, 13, 16, 13, 5
2014/8/24, 39, 12, 8, 14, 2
2014/8/25, 30, 12, 12, 12, 2
2014/8/26, 30, 20, 13, 15, 2
2014/8/27, 47, 18, 8, 9, 1
2014/8/28, 34, 17, 12, 13, 2
2014/8/29, 36, 25, 27, 14, 2
2014/8/30, 63, 14, 9, 10, 1
2014/8/31, 30, 12, 10, 9, 1
2014/9/1, 23, 17, 9, 18, 8
2014/9/2, 40, 16, 29, 11, 4
2014/9/3, 38, 40, 32, 36, 9
2014/9/4, 82, 38, 38, 17, 2
2014/9/5, 88, 37, 33, 17, 3
2014/9/6, 84, 23, 25, 11, 2
2014/9/7, 51, 15, 22, 9, 2
2014/9/8, 33, 19, 23, 9, 3
2014/9/9, 52, 17, 16, 14, 5
2014/9/10, 48, 13, 10, 12, 2
2014/9/11, 33, 12, 10, 13, 
2014/9/12, 23, 9, 11, 9, 1
2014/9/13, 20, 14, 17, 13, 2
2014/9/14, 33, 30, 28, 18, 3
2014/9/15, 66, 20, 16, 6, 
2014/9/16, 26, 28, 17, 9, 1
2014/9/17, 50, 40, 16, 19, 4
2014/9/18, 80, 62, 66, 35, 13
2014/9/19, 120, 27, 41, 28, 5
2014/9/20, 51, 27, 33, 18, 4
2014/9/21, 51, 35, 34, 26, 6
2014/9/22, 67, 36, 37, 28, 7
2014/9/23, 76, 55, 82, 29, 11
2014/9/24, 130, 54, 77, 19, 8
2014/9/25, 129, 30, 31, 19, 6
2014/9/26, 75, 23, 17, 15, 6
2014/9/27, 60, 26, 29, 13, 8
2014/9/28, 67, 28, 23, 22, 6
2014/9/29, 65, 47, 73, 27, 9
2014/9/30, 106, 35, 42, 12, 2
2014/4/1, 77, 26, 23, 26, 1
2014/4/2, 66, 19, 24, 33, 1
2014/4/3, 49, 41, 38, 26, 1
2014/4/4, 94, 53, 52, 21, 2
2014/4/5, 112, 57, 43, 17, 2
2014/4/6, 136, 48, 43, 18, 
2014/4/7, 103, 33, 31, 33, 1
2014/4/8, 77, 26, 21, 27, 1
2014/4/9, 65, 39, 33, 22, 1
2014/4/10, 87, 39, 29, 24, 1
2014/4/11, 84, 41, 24, 27, 4
2014/4/12, 81, 54, 11, 42, 19
2014/4/13, 119, 44, 31, 31, 6
2014/4/14, 88, 47, 44, 18, 1
2014/4/15, 84, 57, 40, 25, 2
2014/4/16, 109, 42, 23, 24, 2
2014/4/17, 74, 30, 20, 25, 3
2014/4/18, 63, 28, 16, 23, 2
2014/4/19, 61, 36, 4, 30, 15
2014/4/20, 76, 45, 20, 23, 5
2014/4/21, 82, 45, 22, 27, 3
2014/4/22, 87, 37, 24, 28, 5
2014/4/23, 77, 44, 38, 23, 
2014/4/24, 89, 44, 30, 27, 
2014/4/25, 96, 33, 24, 29, 2
2014/4/26, 73, 44, 81, 43, 11
2014/4/27, 99, 40, 33, 35, 6
2014/4/28, 81, 44, 46, 21, 2
2014/4/29, 94, 54, 44, 21, 1
2014/4/30, 120, 35, 40, 15, 
2014/5/1, 84, 22, 33, 18, 1
2014/5/2, 55, 34, 43, 16, 1
2014/5/3, 72, 41, 40, 16, 
2014/5/4, 86, 24, 23, 25, 1
2014/5/5, 56, 35, 32, 15, 1
2014/5/6, 76, 28, 39, 23, 
2014/5/7, 68, 25, 18, 28, 
2014/5/8, 66, 11, 25, 26, 
2014/5/9, 26, 15, 19, 22, 
2014/5/10, 32, 18, 14, 21, 1
2014/5/11, 32, 23, 18, 32, 2
2014/5/12, 54, 20, 10, 16, 2
2014/5/13, 49, 16, 9, 12, 1
2014/5/14, 37, 19, 14, 8, 
2014/5/15, 42, 19, 11, 11, 8
2014/5/16, 43, 13, 11, 8, 1
2014/5/17, 29, 9, 10, 8, 2
2014/5/18, 18, 12, 13, 8, 3
2014/5/19, 24, 14, 11, 19, 5
2014/5/20, 30, 20, 12, 22, 10
2014/5/21, 48, 16, 13, 11, 8
2014/5/22, 28, 19, 11, 18, 3
2014/5/23, 38, 19, 10, 16, 3
2014/5/24, 45, 11, 12, 8, 4
2014/5/25, 28, 11, 14, 7, 2
2014/5/26, 28, 18, 25, 12, 6
2014/5/27, 42, 15, 16, 8, 2
2014/5/28, 35, 15, 16, 6, 2
2014/5/29, 35, 14, 14, 8, 2
2014/5/30, 33, 15, 15, 10, 5
2014/5/31, 38, 13, 17, 7, 2
2014/6/1, 31, 11, 18, 5, 2
2014/6/2, 26, 15, 11, 8, 2
2014/6/3, 33, 14, 13, 7, 2
2014/6/4, 29, 15, 11, 10, 2
2014/6/5, 31, 18, 11, 22, 7
2014/6/6, 35, 20, 10, 36, 12
2014/6/7, 51, 53, 118, 34, 12
2014/6/8, 119, 23, 29, 14, 2
2014/6/9, 56, 31, 42, 14, 2
2014/6/10, 68, 27, 31, 16, 2
2014/6/11, 59, 42, 50, 17, 3
2014/6/12, 78, 53, 66, 22, 4
2014/6/13, 104, 46, 76, 23, 3
2014/6/14, 101, 39, 57, 23, 7
2014/6/15, 93, 31, 36, 15, 3
2014/6/16, 72, 20, 15, 11, 1
2014/6/17, 44, 20, 16, 8, 1
2014/6/18, 43, 17, 16, 9, 2
2014/6/19, 36, 20, 16, 11, 1
2014/6/20, 40, 24, 16, 18, 3
2014/6/21, 50, 13, 16, 19, 3
2014/6/22, 34, 20, 13, 20, 4
2014/6/23, 47, 18, 11, 18, 3
2014/6/24, 41, 20, 13, 14, 3
2014/6/25, 42, 25, 16, 10, 7
2014/6/26, 48, 19, 18, 12, 6
2014/6/27, 40, 18, 13, 15, 8
2014/6/28, 41, 12, 10, 10, 2
2014/6/29, 27, 15, 15, 10, 1
2014/6/30, 34, 14, 16, 12, 2
2014/1/1, 154, 62, 36, 44, 5
2014/1/2, 145, 72, 30, 57, 13
2014/1/3, 147, 85, 37, 52, 16
2014/1/4, 171, 84, 65, 25, 12
2014/1/5, 170, 85, 56, 27, 9
2014/1/6, 168, 55, 33, 27, 3
2014/1/7, 105, 64, 12, 41, 8
2014/1/8, 123, 50, 17, 29, 5
2014/1/9, 115, 58, 24, 22, 4
2014/1/10, 134, 51, 27, 25, 3
2014/1/11, 109, 62, 40, 36, 9
2014/1/12, 133, 46, 11, 28, 5
2014/1/13, 98, 44, 21, 27, 4
2014/1/14, 100, 41, 31, 23, 4
2014/1/15, 93, 51, 37, 23, 4
2014/1/16, 95, 60, 31, 50, 10
2014/1/17, 122, 63, 38, 33, 8
2014/1/18, 143, 76, 45, 25, 7
2014/1/19, 162, 78, 36, 52, 11
2014/1/20, 165, 75, 42, 26, 11
2014/1/21, 153, 82, 35, 41, 12
2014/1/22, 159, 64, 41, 28, 6
2014/1/23, 135, 45, 29, 26, 3
2014/1/24, 91, 36, 27, 26, 2
2014/1/25, 73, 53, 48, 32, 4
2014/1/26, 108, 60, 41, 24, 2
2014/1/27, 124, 51, 30, 31, 2
2014/1/28, 97, 37, 29, 31, 1
2014/1/29, 78, 47, 15, 50, 6
2014/1/30, 108, 51, 34, 44, 5
2014/1/31, 125, 46, 24, 30, 3
2014/2/1, 105, 33, 22, 25, 6
2014/2/2, 78, 40, 25, 40, 12
2014/2/3, 93, 50, 29, 27, 6
2014/2/4, 107, 24, 25, 14, 
2014/2/5, 60, 16, 19, 21, 1
2014/2/6, 47, 32, 9, 33, 5
2014/2/7, 78, 43, 4, 20, 4
2014/2/8, 104, 20, 17, 15, 1
2014/2/9, 46, 23, 11, 19, 2
2014/2/10, 60, 41, 12, 23, 3
2014/2/11, 103, 51, 10, 26, 2
2014/2/12, 126, 26, 6, 25, 3
2014/2/13, 70, 44, 15, 28, 4
2014/2/14, 111, 45, 18, 25, 3
2014/2/15, 108, 55, 26, 19, 2
2014/2/16, 120, 54, 15, 35, 1
2014/2/17, 121, 54, 4, 37, 7
2014/2/18, 111, 16, 10, 22, 2
2014/2/19, 42, 30, 21, 31, 3
2014/2/20, 63, 49, 37, 17, 3
2014/2/21, 95, 49, 41, 18, 3
2014/2/22, 101, 42, 38, 15, 3
2014/2/23, 88, 36, 30, 22, 2
2014/2/24, 75, 42, 28, 27, 1
2014/2/25, 90, 44, 23, 36, 8
2014/2/26, 97, 40, 19, 25, 1
2014/2/27, 89, 46, 30, 24, 1
2014/2/28, 90, 53, 20, 35, 2
2014/3/1, 108, 43, 22, 29, 6
2014/3/2, 98, 37, 34, 19, 1
2014/3/3, 76, 60, 33, 31, 3
2014/3/4, 127, 51, 22, 26, 4
2014/3/5, 110, 50, 37, 21, 1
2014/3/6, 97, 38, 22, 19, 1
2014/3/7, 80, 40, 19, 24, 1
2014/3/8, 91, 19, 5, 19, 1
2014/3/9, 51, 35, 29, 17, 2
2014/3/10, 82, 64, 32, 23, 3
2014/3/11, 144, 75, 21, 41, 3
2014/3/12, 156, 53, 12, 46, 11
2014/3/13, 113, 56, 28, 25, 4
2014/3/14, 129, 68, 28, 24, 6
2014/3/15, 153, 73, 39, 25, 7
2014/3/16, 148, 62, 27, 34, 2
2014/3/17, 135, 55, 13, 33, 3
2014/3/18, 122, 48, 12, 34, 5
2014/3/19, 103, 68, 7, 46, 21
2014/3/20, 140, 52, 17, 22, 3
2014/3/21, 108, 58, 40, 18, 3
2014/3/22, 127, 41, 40, 14, 2
2014/3/23, 75, 42, 35, 20, 2
2014/3/24, 78, 40, 27, 30, 3
2014/3/25, 81, 46, 21, 33, 7
2014/3/26, 98, 40, 13, 30, 16
2014/3/27, 89, 43, 17, 28, 
2014/3/28, 104, 39, 5, 38, 5
2014/3/29, 89, 30, 13, 25, 3
2014/3/30, 72, 21, 31, 33, 2
2014/3/31, 50, 29, 14, 32, 2
2022/2/20, , 3, 18, 17, 
2020/3/31, , 18, 26, 16, 1
2019/12/31, , 33, 33, 11, 
2018/12/31, , 34, 7, 21, 
2017/10/2, , 15, 16, 8, 2
2017/10/6, , 30, 40, 11, 2
2017/7/28, , 30, 109, 27, 8
2017/7/29, , 53, 110, 27, 12
2017/7/30, , 27, 28, 8, 1
2017/9/10, , 14, 20, 13, 4
2017/1/1, , 38, 27, 33, 5
2016/1/2, , 19, 17, 26, 2
2014/12/31, , 54, 30, 21, 6
2015/1/11, , 15, 21, 16, 1
2013/12/31, , 67, 43, 49, 15
2017/10/1, , , 28, 9, 2
2017/10/5, , , 35, 8, 2
2017/9/27, , , 17, 20, 6
2017/9/28, , , 18, 8, 1
2017/9/29, , , 33, 12, 1
2017/9/30, , , 27, 9, 1
2015/1/5, , , 9, 31, 9
2015/1/6, , , 9, 31, 12
2015/1/7, , , 31, 20, 6
2015/1/8, , , 29, 20, 6
2015/1/9, , , 28, 20, 6
2015/1/10, , , 28, 18, 5
