date, pm25, pm10, o3, no2, so2
2020/2/17, 40, 14, 35, 11, 4
2020/2/18, 41, 21, 38, 13, 4
2020/2/19, 51, 20, 42, 15, 4
2020/2/20, 54, 15, 38, 10, 3
2020/2/21, 39, 24, 54, 17, 3
2020/2/22, 64, 29, 47, 3, 3
2020/2/23, 63, 37, 42, 4, 3
2020/2/24, 61, 27, 27, 13, 3
2020/2/25, 55, 19, 14, 19, 4
2020/2/26, 48, 17, 43, 8, 3
2020/2/27, 47, 22, 39, 8, 3
2020/2/28, 55, 19, 19, 19, 3
2020/2/29, 51, 20, 18, 20, 3
2020/3/1, 51, 20, 39, 9, 3
2020/3/2, 54, 24, 39, 5, 3
2020/3/3, 54, 13, 35, 10, 3
2020/3/4, 42, 8, 37, 7, 3
2020/3/5, 32, 23, 40, 4, 3
2020/3/6, 61, 25, 34, 12, 3
2020/3/7, 65, 20, 24, 9, 3
2020/3/8, 56, 18, 19, 14, 3
2020/3/9, 51, 16, 47, 11, 3
2020/3/10, 40, 23, 43, 7, 3
2020/3/11, 59, 37, 42, 10, 3
2020/3/12, 75, 28, 20, 17, 3
2020/3/13, 76, 18, 35, 10, 3
2020/3/14, 51, 38, 49, 5, 4
2020/3/15, 85, 42, 59, 5, 4
2020/3/16, 70, 45, 50, 6, 4
2020/3/17, 66, 39, 37, 18, 3
2020/3/18, 76, 20, 23, 19, 3
2020/3/19, 55, 25, 34, 12, 3
2020/3/20, 64, 36, 34, 10, 3
2020/3/21, 67, 29, 21, 14, 4
2020/3/22, 66, 21, 40, 15, 4
2020/3/23, 59, 29, 43, 5, 3
2020/3/24, 66, 25, 39, 4, 3
2020/3/25, 57, 22, 30, 8, 3
2020/3/26, 59, 21, 21, 11, 3
2020/3/27, 58, 19, 18, 11, 3
2020/3/28, 55, 20, 33, 4, 3
2020/3/29, 38, , , , 
2019/10/1, 107, 39, 61, 20, 2
2019/10/2, 97, 27, 35, 22, 2
2019/10/3, 73, 21, 37, 22, 2
2019/10/4, 64, 18, 23, 24, 3
2019/10/5, 55, 15, 36, 9, 2
2019/10/6, 49, 19, 39, 8, 2
2019/10/7, 51, 23, 48, 13, 2
2019/10/8, 61, 26, 53, 6, 2
2019/10/9, 67, 22, 51, 11, 2
2019/10/10, 60, 32, 87, 28, 3
2019/10/11, 79, 35, 72, 27, 2
2019/10/12, 85, 20, 56, 10, 2
2019/10/13, 67, 28, 42, 15, 2
2019/10/14, 79, 25, 50, 11, 2
2019/10/15, 63, 22, 65, 13, 2
2019/10/16, 51, 28, 72, 13, 3
2019/10/17, 64, 34, 86, 20, 3
2019/10/18, 72, 37, 78, 20, 4
2019/10/19, 84, 31, 81, 12, 2
2019/10/20, 72, 30, 80, 17, 3
2019/10/21, 73, 26, 75, 19, 3
2019/10/22, 67, 23, 58, 15, 2
2019/10/23, 61, 28, 71, 9, 3
2019/10/24, 63, 27, 63, 8, 2
2019/10/25, 65, 28, 69, 7, 2
2019/10/26, 65, 45, 70, 9, 2
2019/10/27, 91, 38, 42, 17, 3
2019/10/28, 88, 19, 35, 18, 2
2019/10/29, 42, 33, 49, 19, 4
2019/10/30, 63, 49, 71, 17, 4
2019/10/31, 78, 33, 56, 8, 2
2019/11/1, 56, 31, 52, 11, 2
2019/11/2, 49, 33, 81, 15, 3
2019/11/3, 65, 53, 80, 21, 5
2019/11/4, 90, 49, 83, 17, 5
2019/11/5, 89, 42, 77, 19, 3
2019/11/6, 80, 39, 68, 23, 4
2019/11/7, 80, 39, 63, 18, 5
2019/11/8, 78, 36, 69, 13, 4
2019/11/9, 70, 33, 77, 19, 3
2019/11/10, 74, 29, 74, 17, 3
2019/11/11, 74, 28, 64, 12, 3
2019/11/12, 64, 39, 71, 15, 3
2019/11/13, 80, 43, 72, 8, 4
2019/11/14, 86, 42, 69, 10, 3
2019/11/15, 75, 34, 54, 8, 3
2019/11/16, 57, 25, 40, 23, 2
2019/11/17, 53, 43, 81, 21, 4
2019/11/18, 84, 39, 42, 18, 3
2019/11/19, 74, 31, 60, 16, 4
2019/11/20, 65, 36, 52, 32, 4
2019/11/21, 67, 31, 47, 29, 4
2019/11/22, 68, 22, 48, 27, 2
2019/11/23, 55, 23, 60, 16, 3
2019/11/24, 62, 24, 44, 15, 3
2019/11/25, 55, 38, 40, 9, 3
2019/11/26, 74, 25, 46, 10, 3
2019/11/27, 54, 29, 34, 15, 4
2019/11/28, 43, 20, 37, 12, 4
2019/11/29, 45, 26, 46, 15, 3
2019/11/30, 59, 31, 63, 24, 4
2019/12/1, 67, 38, 32, 12, 5
2019/12/2, 58, 41, 35, 18, 6
2019/12/3, 80, 45, 42, 17, 6
2019/12/4, 78, 33, 34, 12, 6
2019/12/5, 65, 43, 38, 16, 7
2019/12/6, 70, 44, 43, 21, 7
2019/12/7, 81, 34, 46, 20, 6
2019/12/8, 68, 34, 36, 34, 5
2019/12/9, 70, 37, 35, 35, 4
2019/12/10, 78, 43, 50, 39, 4
2019/12/11, 91, 38, 58, 15, 3
2019/12/12, 78, 42, 46, 16, 3
2019/12/13, 72, 36, 55, 20, 3
2019/12/14, 70, 28, 42, 7, 2
2019/12/15, 62, 22, 37, 9, 3
2019/12/16, 49, 20, 25, 20, 4
2019/12/17, 50, 21, 32, 16, 3
2019/12/18, 50, 32, 28, 11, 2
2019/12/19, 87, 30, 37, 12, 3
2019/12/20, 75, 22, 24, 18, 2
2019/12/21, 60, 43, 22, 32, 3
2019/12/22, 103, 41, 39, 19, 2
2019/12/23, 101, 25, 42, 17, 2
2019/12/24, 65, 26, 40, 11, 2
2019/12/25, 70, 44, 60, 21, 3
2019/12/26, 84, 25, 42, 14, 3
2019/12/27, 50, 38, 48, 14, 3
2019/12/28, 78, 34, 41, 16, 3
2019/12/29, 85, , , , 
2019/7/1, 38, 8, 21, 6, 2
2019/7/2, 21, 9, 17, 13, 2
2019/7/3, 20, 21, 18, 10, 2
2019/7/4, 37, 17, 20, 12, 2
2019/7/5, 32, 17, 19, 10, 2
2019/7/6, 30, 16, 20, 8, 3
2019/7/7, 32, 21, 20, 8, 3
2019/7/8, 42, 23, 21, 8, 3
2019/7/9, 49, 19, 18, 18, 3
2019/7/10, 40, 18, 14, 18, 5
2019/7/11, 44, 24, 22, 10, 3
2019/7/12, 51, 24, 21, 8, 1
2019/7/13, 54, 25, 27, 5, 1
2019/7/14, 54, 26, 17, 14, 1
2019/7/15, 56, 23, 19, 19, 1
2019/7/16, 57, 37, 75, 24, 2
2019/7/17, 81, 50, 101, 23, 2
2019/7/18, 109, 28, 15, 30, 2
2019/7/19, 70, 18, 12, 19, 1
2019/7/20, 45, 18, 17, 14, 1
2019/7/21, 39, 19, 12, 14, 1
2019/7/22, 43, 14, 21, 10, 1
2019/7/23, 34, 12, 22, 8, 1
2019/7/24, 37, 14, 18, 12, 1
2019/7/25, 35, 14, 19, 13, 1
2019/7/26, 34, 13, 20, 13, 2
2019/7/27, 28, 13, 12, 14, 3
2019/7/28, 29, 8, 15, 8, 1
2019/7/29, 28, 8, 22, 3, 1
2019/7/30, 16, 6, 23, 3, 1
2019/7/31, 17, 8, 22, 2, 1
2019/8/1, 17, 9, 22, 5, 1
2019/8/2, 18, 7, 24, 8, 1
2019/8/3, 17, 11, 30, 5, 1
2019/8/4, 24, 10, 34, 7, 1
2019/8/5, 27, 11, 27, 7, 1
2019/8/6, 27, 14, 25, 10, 1
2019/8/7, 36, 33, 115, 22, 2
2019/8/8, 81, 31, 85, 20, 2
2019/8/9, 80, 26, 38, 12, 1
2019/8/10, 70, 15, 27, 11, 1
2019/8/11, 45, 16, 26, 13, 1
2019/8/12, 42, 14, 29, 13, 1
2019/8/13, 38, 17, 28, 15, 1
2019/8/14, 39, 16, 33, 15, 1
2019/8/15, 37, 19, 21, 17, 1
2019/8/16, 35, 13, 13, 19, 1
2019/8/17, 35, 12, 15, 16, 1
2019/8/18, 25, 19, 33, 20, 1
2019/8/19, 42, 18, 43, 8, 1
2019/8/20, 58, 15, 37, 9, 1
2019/8/21, 44, 22, 29, 23, 2
2019/8/22, 57, 25, 35, 18, 1
2019/8/23, 71, 36, 143, 22, 2
2019/8/24, 94, 25, 15, 20, 1
2019/8/25, 65, 11, 22, 16, 1
2019/8/26, 34, 15, 19, 10, 1
2019/8/27, 34, 23, 66, 10, 2
2019/8/28, 53, 11, 17, 4, 1
2019/8/29, 27, 9, 14, 11, 1
2019/8/30, 20, 7, 24, 8, 1
2019/8/31, 20, 11, 27, 4, 1
2019/9/1, 33, 7, 18, 4, 1
2019/9/2, 17, 13, 31, 6, 1
2019/9/3, 32, 8, 18, 10, 1
2019/9/4, 22, 8, 23, 10, 1
2019/9/5, 19, 10, 26, 10, 1
2019/9/6, 25, 23, 62, 23, 1
2019/9/7, 55, 21, 47, 16, 2
2019/9/8, 58, 22, 24, 20, 2
2019/9/9, 61, 11, 30, 9, 1
2019/9/10, 36, 12, 42, 12, 1
2019/9/11, 36, 19, 35, 17, 1
2019/9/12, 51, 15, 27, 10, 2
2019/9/13, 38, 14, 30, 10, 2
2019/9/14, 44, 19, 37, 12, 1
2019/9/15, 56, 18, 50, 12, 1
2019/9/16, 53, 25, 61, 9, 1
2019/9/17, 63, 29, 75, 14, 1
2019/9/18, 70, 29, 90, 16, 2
2019/9/19, 68, 34, 92, 24, 3
2019/9/20, 69, 37, 102, 21, 4
2019/9/21, 66, 34, 80, 10, 3
2019/9/22, 54, 28, 74, 13, 2
2019/9/23, 60, 27, 75, 13, 2
2019/9/24, 63, 23, 93, 15, 2
2019/9/25, 63, 33, 86, 13, 2
2019/9/26, 72, 38, 102, 22, 2
2019/9/27, 86, 37, 95, 20, 2
2019/9/28, 84, 40, 143, 17, 3
2019/9/29, 102, 52, 118, 27, 3
2019/9/30, 128, 49, 107, 24, 4
2019/4/1, 77, 24, 51, 7, 1
2019/4/2, 47, 28, 49, 8, 
2019/4/3, 60, 25, 42, 11, 
2019/4/4, 52, 40, 70, 25, 1
2019/4/5, 93, 48, 44, 24, 1
2019/4/6, 113, 19, 29, 16, 
2019/4/7, 49, 12, 14, 15, 
2019/4/8, 27, 12, 13, 14, 1
2019/4/9, 27, 19, 15, 15, 1
2019/4/10, 47, 20, 11, 15, 1
2019/4/11, 47, 13, 33, 11, 
2019/4/12, 35, 18, 44, 6, 
2019/4/13, 45, 17, 36, 8, 
2019/4/14, 53, 31, 75, 10, 
2019/4/15, 76, 14, 48, 17, 
2019/4/16, 42, 22, 25, 29, 1
2019/4/17, 54, 19, 47, 14, 
2019/4/18, 56, 15, 43, 17, 
2019/4/19, 44, 13, 37, 16, 
2019/4/20, 42, 16, 14, 18, 2
2019/4/21, 41, 14, 15, 11, 1
2019/4/22, 39, 14, 16, 13, 1
2019/4/23, 42, 15, 20, 13, 1
2019/4/24, 41, 20, 19, 15, 1
2019/4/25, 54, 23, 24, 16, 1
2019/4/26, 58, 22, 47, 6, 
2019/4/27, 57, 16, 46, 5, 
2019/4/28, 48, 22, 28, 10, 
2019/4/29, 57, 18, 17, 22, 2
2019/4/30, 43, 28, 41, 17, 3
2019/5/1, 63, 23, 38, 13, 2
2019/5/2, 55, 32, 49, 10, 
2019/5/3, 68, 32, 52, 9, 1
2019/5/4, 44, 11, 42, 7, 
2019/5/5, 33, 7, 39, 9, 
2019/5/6, 17, 8, 41, 7, 
2019/5/7, 26, 13, 44, 10, 
2019/5/8, 37, 10, 36, 14, 
2019/5/9, 25, 16, 27, 16, 
2019/5/10, 42, 26, 55, 14, 1
2019/5/11, 60, 18, 43, 5, 1
2019/5/12, 46, 22, 40, 4, 
2019/5/13, 63, 18, 18, 15, 1
2019/5/14, 54, 18, 9, 15, 1
2019/5/15, 48, 22, 17, 9, 1
2019/5/16, 51, 21, 16, 8, 
2019/5/17, 50, 22, 26, 8, 1
2019/5/18, 43, 21, 28, 5, 
2019/5/19, 47, 24, 22, 18, 1
2019/5/20, 50, 27, 60, 7, 1
2019/5/21, 57, 36, 60, 12, 1
2019/5/22, 70, 25, 55, 5, 
2019/5/23, 62, 28, 53, 7, 
2019/5/24, 72, 18, 39, 5, 
2019/5/25, 46, 10, 18, 12, 1
2019/5/26, 29, 13, 14, 19, 1
2019/5/27, 27, 13, 7, 22, 1
2019/5/28, 34, 15, 39, 8, 
2019/5/29, 41, 23, 51, 6, 1
2019/5/30, 50, 17, 34, 16, 3
2019/5/31, 45, 10, 22, 15, 3
2019/6/1, 28, 11, 17, 19, 3
2019/6/2, 32, 12, 20, 18, 3
2019/6/3, 32, 13, 11, 19, 3
2019/6/4, 42, 12, 10, 12, 3
2019/6/5, 36, 16, 17, 12, 3
2019/6/6, 50, 9, 21, 9, 3
2019/6/7, 33, 14, 18, 8, 3
2019/6/8, 35, 10, 18, 6, 3
2019/6/9, 28, 13, 18, 10, 2
2019/6/10, 27, 12, 12, 24, 2
2019/6/11, 34, 18, 35, 16, 2
2019/6/12, 46, 19, 27, 21, 2
2019/6/13, 49, 22, 99, 19, 2
2019/6/14, 60, 18, 49, 13, 2
2019/6/15, 51, 22, 69, 3, 2
2019/6/16, 55, 16, 47, 7, 2
2019/6/17, 47, 9, 19, 14, 2
2019/6/18, 33, 18, 11, 15, 3
2019/6/19, 53, 14, 15, 10, 2
2019/6/20, 37, 12, 15, 7, 2
2019/6/21, 38, 13, 15, 7, 2
2019/6/22, 37, 13, 14, 7, 2
2019/6/23, 33, 16, 13, 13, 2
2019/6/24, 42, 12, 11, 22, 2
2019/6/25, 31, 15, 11, 21, 2
2019/6/26, 35, 17, 18, 15, 2
2019/6/27, 43, 19, 19, 13, 2
2019/6/28, 54, 18, 22, 11, 3
2019/6/29, 48, 17, 24, 13, 2
2019/6/30, 45, 15, 25, 7, 2
2019/1/1, 59, 32, 13, 17, 3
2019/1/2, 61, 21, 6, 20, 2
2019/1/3, 51, 17, 26, 18, 2
2019/1/4, 36, 69, 4, 43, 2
2019/1/5, 130, 28, 9, 15, 2
2019/1/6, 53, 25, 30, 12, 2
2019/1/7, 44, 46, 16, 21, 2
2019/1/8, 81, 32, 41, 13, 2
2019/1/9, 50, 27, 38, 13, 2
2019/1/10, 53, 35, 27, 21, 2
2019/1/11, 71, 63, 20, 46, 3
2019/1/12, 122, 28, 36, 10, 1
2019/1/13, 64, 38, 38, 10, 2
2019/1/14, 82, 25, 37, 16, 1
2019/1/15, 63, 30, 18, 16, 2
2019/1/16, 63, 26, 42, 16, 2
2019/1/17, 58, 36, 30, 18, 3
2019/1/18, 76, 45, 47, 13, 3
2019/1/19, 86, 24, 45, 13, 2
2019/1/20, 56, 33, 39, 14, 2
2019/1/21, 67, 59, 46, 24, 3
2019/1/22, 142, 55, 50, 33, 3
2019/1/23, 129, 53, 63, 26, 3
2019/1/24, 126, 51, 49, 42, 3
2019/1/25, 107, 49, 59, 31, 3
2019/1/26, 112, 56, 60, 10, 3
2019/1/27, 106, 33, 43, 15, 2
2019/1/28, 65, 32, 49, 22, 2
2019/1/29, 77, 24, 43, 14, 2
2019/1/30, 50, 37, 37, 28, 2
2019/1/31, 77, 31, 31, 13, 2
2019/2/1, 68, 35, 43, 7, 2
2019/2/2, 68, 49, 35, 17, 2
2019/2/3, 81, 34, 39, 16, 2
2019/2/4, 69, 36, 35, 7, 1
2019/2/5, 86, 38, 31, 11, 1
2019/2/6, 91, 19, 26, 13, 2
2019/2/7, 54, 24, 32, 12, 1
2019/2/8, 57, 25, 30, 4, 1
2019/2/9, 53, 15, 32, 5, 1
2019/2/10, 32, 22, 27, 8, 2
2019/2/11, 44, 12, 28, 15, 2
2019/2/12, 30, 25, 32, 17, 2
2019/2/13, 60, 17, 34, 5, 1
2019/2/14, 47, 15, 31, 6, 1
2019/2/15, 36, 16, 34, 13, 2
2019/2/16, 46, 13, 37, 3, 1
2019/2/17, 26, 12, 30, 13, 2
2019/2/18, 27, 14, 27, 13, 2
2019/2/19, 41, 21, 19, 12, 1
2019/2/20, 55, 19, 26, 8, 1
2019/2/21, 55, 22, 34, 18, 2
2019/2/22, 51, 19, 33, 10, 2
2019/2/23, 44, 10, 19, 9, 2
2019/2/24, 27, 22, 14, 14, 2
2019/2/25, 52, 35, 40, 10, 2
2019/2/26, 69, 33, 39, 9, 2
2019/2/27, 65, 30, 23, 21, 2
2019/2/28, 66, 24, 40, 5, 2
2019/3/1, 55, 29, 38, 6, 2
2019/3/2, 62, 23, 27, 20, 2
2019/3/3, 54, 21, 41, 8, 2
2019/3/4, 49, 22, 42, 11, 2
2019/3/5, 49, 23, 24, 15, 2
2019/3/6, 46, 9, 20, 11, 2
2019/3/7, 27, 12, 40, 9, 1
2019/3/8, 34, 12, 34, 15, 1
2019/3/9, 30, 16, 13, 18, 1
2019/3/10, 49, 19, 33, 16, 1
2019/3/11, 53, 26, 54, 18, 1
2019/3/12, 65, 40, 66, 18, 2
2019/3/13, 81, 38, 52, 14, 1
2019/3/14, 75, 33, 26, 15, 1
2019/3/15, 80, 35, 57, 11, 2
2019/3/16, 68, 46, 72, 6, 2
2019/3/17, 75, 40, 58, 13, 1
2019/3/18, 83, 31, 31, 18, 1
2019/3/19, 70, 35, 36, 13, 1
2019/3/20, 69, 23, 18, 15, 1
2019/3/21, 49, 16, 12, 16, 1
2019/3/22, 32, 8, 31, 8, 
2019/3/23, 15, 8, 38, 8, 
2019/3/24, 19, 14, 37, 18, 
2019/3/25, 35, 18, 46, 15, 1
2019/3/26, 40, 20, 42, 7, 
2019/3/27, 42, 26, 33, 17, 1
2019/3/28, 48, 23, 14, 20, 
2019/3/29, 51, 20, 41, 11, 1
2019/3/30, 47, 35, 62, 5, 1
2019/3/31, 67, 47, 48, 7, 1
2018/10/1, 89, 45, 93, 15, 2
2018/10/2, 82, 52, 88, 17, 1
2018/10/3, 87, 45, 99, 25, 2
2018/10/4, 83, 49, 99, 27, 2
2018/10/5, 86, 42, 92, 27, 2
2018/10/6, 78, 38, 84, 17, 1
2018/10/7, 81, 37, 85, 7, 1
2018/10/8, 76, 32, 54, 13, 1
2018/10/9, 76, 44, 32, 26, 1
2018/10/10, 107, 30, 34, 16, 2
2018/10/11, 71, 24, 44, 11, 1
2018/10/12, 62, 28, 51, 10, 2
2018/10/13, 60, 27, 45, 6, 4
2018/10/14, 46, 22, 38, 13, 4
2018/10/15, 53, 19, 11, 25, 2
2018/10/16, 54, 19, 14, 18, 2
2018/10/17, 49, 11, 19, 18, 1
2018/10/18, 36, 32, 52, 9, 
2018/10/19, 68, 26, 55, 7, 1
2018/10/20, 63, 25, 49, 6, 1
2018/10/21, 53, 25, 37, 20, 1
2018/10/22, 56, 31, 44, 17, 1
2018/10/23, 77, 33, 53, 10, 1
2018/10/24, 75, 39, 60, 9, 1
2018/10/25, 83, 58, 73, 27, 3
2018/10/26, 128, 38, 47, 19, 2
2018/10/27, 77, 44, 66, 27, 5
2018/10/28, 80, 37, 59, 28, 5
2018/10/29, 65, 39, 61, 18, 6
2018/10/30, 65, 41, 54, 12, 6
2018/10/31, 65, 40, 53, 11, 5
2018/11/1, 67, 40, 38, 14, 1
2018/11/2, 87, 25, 17, 20, 1
2018/11/3, 57, 22, 36, 7, 
2018/11/4, 55, 22, 40, 5, 1
2018/11/5, 53, 21, 40, 5, 1
2018/11/6, 47, 25, 34, 9, 1
2018/11/7, 58, 43, 49, 20, 2
2018/11/8, 91, 34, 51, 11, 2
2018/11/9, 71, 33, 41, 6, 2
2018/11/10, 69, 35, 41, 12, 2
2018/11/11, 78, 45, 50, 39, 5
2018/11/12, 95, 28, 44, 11, 3
2018/11/13, 67, 24, 49, 6, 2
2018/11/14, 58, 30, 44, 6, 2
2018/11/15, 61, 31, 41, 6, 2
2018/11/16, 60, 26, 34, 9, 1
2018/11/17, 57, 16, 34, 7, 2
2018/11/18, 44, 19, 39, 12, 2
2018/11/19, 41, 19, 41, 7, 2
2018/11/20, 47, 28, 38, 17, 3
2018/11/21, 62, 32, 31, 13, 2
2018/11/22, 66, 45, 46, 24, 3
2018/11/23, 99, 40, 46, 14, 3
2018/11/24, 83, 33, 29, 15, 2
2018/11/25, 76, 12, 27, 14, 2
2018/11/26, 35, 28, 20, 20, 3
2018/11/27, 69, 21, 18, 18, 2
2018/11/28, 60, 38, 45, 17, 3
2018/11/29, 81, 37, 54, 10, 3
2018/11/30, 71, 43, 47, 10, 3
2018/12/1, 72, 38, 42, 12, 2
2018/12/2, 69, 31, 31, 14, 2
2018/12/3, 61, 22, 21, 20, 2
2018/12/4, 51, 28, 34, 12, 2
2018/12/5, 60, 27, 29, 13, 2
2018/12/6, 57, 32, 28, 14, 3
2018/12/7, 70, 23, 8, 13, 2
2018/12/8, 49, 21, 5, 13, 3
2018/12/9, 47, 25, 4, 17, 3
2018/12/10, 42, 29, 17, 16, 4
2018/12/11, 50, 23, 10, 13, 3
2018/12/12, 38, 30, 14, 16, 4
2018/12/13, 62, 34, 7, 22, 3
2018/12/14, 68, 34, 28, 25, 3
2018/12/15, 68, 40, 14, 24, 2
2018/12/16, 89, 27, 37, 19, 2
2018/12/17, 60, 36, 55, 24, 3
2018/12/18, 71, 44, 52, 8, 2
2018/12/19, 64, 47, 46, 16, 1
2018/12/20, 71, 37, 39, 15, 1
2018/12/21, 73, 32, 45, 10, 2
2018/12/22, 66, 21, 31, 11, 2
2018/12/23, 47, 12, 10, 14, 1
2018/12/24, 28, 23, 24, 14, 2
2018/12/25, 44, 35, 16, 32, 5
2018/12/26, 70, 26, 36, 17, 2
2018/12/27, 50, 24, 28, 12, 1
2018/12/28, 50, 21, 14, 12, 2
2018/12/29, 38, 44, 16, 11, 3
2018/12/30, 90, , , , 
2018/7/1, 33, 23, 23, 10, 1
2018/7/2, 35, 32, 18, 12, 1
2018/7/3, 45, 35, 22, 8, 2
2018/7/4, 39, 39, 19, 11, 2
2018/7/5, 54, 35, 21, 13, 3
2018/7/6, 39, 32, 12, 17, 3
2018/7/7, 42, 25, 18, 8, 2
2018/7/8, 20, 29, 19, 6, 2
2018/7/9, 16, 37, 34, 6, 2
2018/7/10, 28, 34, 27, 19, 4
2018/7/11, 44, 13, 20, 7, 2
2018/7/12, 33, 11, 16, 9, 1
2018/7/13, 27, 21, 16, 5, 
2018/7/14, 45, 20, 18, 3, 1
2018/7/15, 33, 19, 23, 6, 2
2018/7/16, 26, 17, 33, 10, 2
2018/7/17, 47, 13, 18, 5, 1
2018/7/18, 33, 13, 20, 4, 1
2018/7/19, 31, 8, 24, 6, 1
2018/7/20, 25, , 29, 15, 3
2018/7/24, 40, 21, 22, 8, 1
2018/7/25, 40, 17, 18, 10, 1
2018/7/26, 25, 12, 19, 10, 1
2018/7/27, 33, 13, 18, 11, 1
2018/7/28, 38, 12, 13, 13, 2
2018/7/29, 30, 15, 17, 13, 2
2018/7/30, 37, 17, 18, 12, 3
2018/7/31, 46, 14, 15, 14, 4
2018/8/1, 39, 14, 20, 13, 3
2018/8/2, 39, 18, 15, 15, 3
2018/8/3, 49, 19, 18, 19, 3
2018/8/4, 48, 19, 17, 18, 3
2018/8/5, 41, 24, 18, 18, 2
2018/8/6, 53, 19, 26, 15, 2
2018/8/7, 48, 17, 29, 10, 2
2018/8/8, 45, 13, 28, 4, 3
2018/8/9, 34, 7, 18, 10, 3
2018/8/10, 19, 8, 25, 11, 1
2018/8/11, 21, 10, 27, 8, 1
2018/8/12, 27, 11, 30, 9, 2
2018/8/13, 29, 10, 32, 9, 2
2018/8/14, 25, 15, 36, 11, 2
2018/8/15, 42, 15, 26, 13, 2
2018/8/16, 38, 14, 9, 21, 2
2018/8/17, 34, 20, 11, 20, 2
2018/8/18, 49, 18, 24, 19, 2
2018/8/19, 50, 32, 20, 32, 2
2018/8/20, 76, 32, 57, 28, 2
2018/8/21, 72, 33, 79, 27, 2
2018/8/22, 79, 28, 40, 28, 1
2018/8/23, 66, 43, 90, 31, 2
2018/8/24, 99, 57, 120, 23, 3
2018/8/25, 131, 38, 83, 14, 2
2018/8/26, 91, 22, 51, 22, 1
2018/8/27, 61, 16, 29, 23, 1
2018/8/28, 45, 14, 23, 16, 1
2018/8/29, 34, 29, 18, 11, 
2018/8/30, 49, 29, 16, 14, 
2018/8/31, 51, 21, 3, 17, 
2018/9/1, 44, 13, 11, 14, 2
2018/9/2, 32, 17, 9, 17, 3
2018/9/3, 39, 24, 29, 17, 6
2018/9/4, 55, 20, 33, 25, 5
2018/9/5, 45, 31, 46, 20, 2
2018/9/6, 74, 25, 20, 24, 4
2018/9/7, 64, 33, 45, 18, 5
2018/9/8, 76, 36, 52, 12, 4
2018/9/9, 79, 17, 35, 19, 2
2018/9/10, 42, 40, 91, 29, 3
2018/9/11, 84, 23, 39, 14, 2
2018/9/12, 53, 14, 34, 7, 1
2018/9/13, 33, 25, 40, 19, 3
2018/9/14, 56, 25, 41, 15, 4
2018/9/15, 57, 12, 28, 1, 3
2018/9/16, 18, 10, 27, 2, 2
2018/9/17, 23, 14, 21, 4, 2
2018/9/18, 35, 29, 22, 29, 7
2018/9/19, 62, 35, 27, 30, 10
2018/9/20, 77, 20, 12, 24, 6
2018/9/21, 46, 20, 20, 17, 4
2018/9/22, 52, 9, 13, 11, 5
2018/9/23, 31, 11, 30, 12, 5
2018/9/24, 36, 19, 51, 8, 6
2018/9/25, 49, 35, 29, 23, 6
2018/9/26, 68, 38, 48, 25, 5
2018/9/27, 70, 48, 71, 21, 3
2018/9/28, 96, 41, 82, 13, 1
2018/9/29, 84, 38, 82, 12, 2
2018/9/30, 82, 42, 87, 15, 2
2018/4/1, 72, 45, 33, 29, 8
2018/4/2, 93, 40, 28, 24, 4
2018/4/3, 83, 35, 30, 17, 2
2018/4/4, 72, 25, 28, 13, 2
2018/4/5, 56, 37, 27, 17, 3
2018/4/6, 59, 72, 39, 11, 4
2018/4/7, 81, 69, 60, 18, 6
2018/4/8, 91, 55, 59, 20, 4
2018/4/9, 107, 33, 36, 19, 2
2018/4/10, 64, 31, 16, 27, 6
2018/4/11, 71, 22, 10, 19, 7
2018/4/12, 63, 15, 15, 10, 2
2018/4/13, 48, 16, 9, 16, 5
2018/4/14, 46, 18, 19, 15, 2
2018/4/15, 47, 20, 18, 16, 
2018/4/16, 52, 27, 33, 15, 1
2018/4/17, 61, 47, 65, 16, 2
2018/4/18, 89, 40, 71, 17, 2
2018/4/19, 86, 42, 54, 7, 1
2018/4/20, 80, 34, 39, 6, 1
2018/4/21, 74, 33, 33, 5, 1
2018/4/22, 80, 18, 16, 15, 5
2018/4/23, 55, 20, 22, 19, 2
2018/4/24, 55, 29, 45, 12, 1
2018/4/25, 71, 36, 53, 11, 1
2018/4/26, 89, 36, 44, 14, 3
2018/4/27, 93, 38, 54, 7, 5
2018/4/28, 96, 33, 47, 5, 6
2018/4/29, 93, 30, 28, 11, 3
2018/4/30, 76, 18, 13, 12, 1
2018/5/1, 53, 22, 12, 20, 3
2018/5/2, 53, 27, 59, 13, 7
2018/5/3, 72, 23, 56, 8, 1
2018/5/4, 55, 32, 47, 6, 1
2018/5/5, 60, 17, 23, 9, 1
2018/5/6, 43, 13, 13, 8, 1
2018/5/7, 29, 16, 21, 24, 3
2018/5/8, 40, 22, 47, 12, 2
2018/5/9, 53, 31, 54, 10, 2
2018/5/10, 59, 37, 44, 6, 2
2018/5/11, 67, 29, 28, 16, 3
2018/5/12, 61, 20, 23, 17, 5
2018/5/13, 54, 18, 17, 15, 3
2018/5/14, 51, 15, 14, 15, 3
2018/5/15, 38, 15, 14, 13, 4
2018/5/16, 42, 14, 13, 13, 3
2018/5/17, 35, 14, 16, 12, 3
2018/5/18, 38, 14, 16, 16, 5
2018/5/19, 43, 11, 21, 12, 6
2018/5/20, 21, 17, 16, 17, 9
2018/5/21, 40, 21, 24, 15, 4
2018/5/22, 52, , 34, 23, 7
2018/5/26, 41, 13, 21, 14, 3
