date, pm25, pm10, o3, no2, so2
2018/1/12, 46, 42, 41, 15, 2
2018/1/13, 69, 30, 35, 16, 1
2018/1/14, 55, 37, 36, 24, 1
2018/1/15, 70, 30, 29, 19, 2
2018/1/16, 63, 54, 44, 54, 5
2018/1/17, 119, 52, 44, 24, 2
2018/1/18, 111, 32, 30, 24, 
2018/1/19, 85, 36, 37, 21, 1
2018/1/20, 86, 47, 43, 4, 1
2018/1/21, 111, 63, 49, 16, 3
2018/1/22, 146, 48, 44, 21, 2
2018/1/23, 99, 43, 40, 16, 
2018/1/24, 82, 35, 33, 20, 1
2018/1/25, 72, 43, 31, 19, 1
2018/1/26, 76, 39, 24, 15, 1
2018/1/27, 70, 34, 24, 21, 
2018/1/28, 68, 17, 11, 21, 
2018/1/29, 36, 25, 10, 16, 
2018/1/30, 67, 15, 11, 19, 
2018/1/31, 42, 35, 25, 22, 1
2018/2/1, 80, 41, 21, 21, 1
2018/2/2, 90, 49, 27, 22, 2
2018/2/3, 96, 59, 36, 15, 3
2018/2/4, 117, 56, 26, 24, 2
2018/2/5, 110, 45, 39, 30, 2
2018/2/6, 87, 50, 41, 35, 1
2018/2/7, 90, 43, 34, 28, 2
2018/2/8, 87, 39, 42, 25, 1
2018/2/9, 75, 50, 34, 31, 1
2018/2/10, 106, 53, 42, 17, 1
2018/2/11, 128, 46, 38, 23, 1
2018/2/12, 104, 60, 43, 23, 1
2018/2/13, 94, 57, 39, 26, 1
2018/2/14, 78, 52, 31, 33, 1
2018/2/15, 82, 48, 20, 39, 5
2018/2/16, 104, 41, 32, 17, 1
2018/2/17, 95, 40, 34, 17, 1
2018/2/18, 79, 25, 25, 22, 
2018/2/19, 65, 24, 23, 23, 
2018/2/20, 66, 28, 31, 16, 
2018/2/21, 64, 19, 31, 14, 
2018/2/22, 47, 13, 28, 16, 
2018/2/23, 32, 30, 35, 23, 
2018/2/24, 67, 36, 30, 24, 1
2018/2/25, 86, 24, 26, 17, 
2018/2/26, 52, 31, 36, 21, 1
2018/2/27, 63, 33, 32, 33, 2
2018/2/28, 67, 33, 37, 29, 3
2018/3/1, 88, 36, 43, 22, 1
2018/3/2, 82, 56, 27, 25, 1
2018/3/3, 110, 27, 11, 21, 3
2018/3/4, 77, 21, 9, 22, 3
2018/3/5, 60, 36, 38, 19, 1
2018/3/6, 61, 27, 36, 17, 
2018/3/7, 49, 12, 18, 18, 
2018/3/8, 34, 23, 37, 16, 
2018/3/9, 49, 37, 48, 19, 1
2018/3/10, 72, 36, 49, 15, 1
2018/3/11, 63, 30, 42, 26, 1
2018/3/12, 63, 31, 38, 27, 2
2018/3/13, 63, 26, 27, 28, 1
2018/3/14, 62, 41, 22, 32, 2
2018/3/15, 81, 34, 30, 30, 3
2018/3/16, 85, 32, 40, 18, 
2018/3/17, 75, 33, 39, 17, 1
2018/3/18, 65, 41, 32, 24, 1
2018/3/19, 78, 26, 31, 24, 2
2018/3/20, 64, 27, 44, 17, 1
2018/3/21, 55, 32, 46, 20, 1
2018/3/22, 65, 39, 53, 22, 2
2018/3/23, 69, 51, 55, 20, 1
2018/3/24, 82, 52, 58, 16, 2
2018/3/25, 82, 51, 50, 23, 2
2018/3/26, 86, 51, 42, 26, 2
2018/3/27, 102, 45, 46, 22, 2
2018/3/28, 87, 35, 40, 20, 1
2018/3/29, 86, 31, 43, 16, 2
2018/3/30, 74, 28, 41, 14, 1
2018/3/31, 49, 38, 38, 16, 2
2017/10/1, 45, 13, 16, 10, 
2017/10/2, 33, 16, 19, 14, 
2017/10/3, 42, 25, 31, 15, 
2017/10/4, 60, 26, 34, 11, 
2017/10/5, 54, 32, 37, 16, 
2017/10/6, 65, 30, 37, 13, 
2017/10/7, 63, 35, 45, 13, 1
2017/10/8, 72, 30, 25, 12, 
2017/10/9, 51, 32, 32, 15, 1
2017/10/10, 58, 27, 27, 14, 
2017/10/11, 43, 32, 37, 16, 
2017/10/12, 52, 30, 38, 16, 
2017/10/13, 62, 30, 19, 14, 
2017/10/14, 62, 13, 20, 8, 
2017/10/15, 35, 17, 21, 15, 
2017/10/16, 31, 17, 23, 14, 
2017/10/17, 42, 20, 32, 14, 
2017/10/18, 56, 19, 26, 16, 
2017/10/19, 49, 22, 30, 17, 
2017/10/20, 53, 28, 41, 14, 
2017/10/21, 63, 39, 58, 15, 1
2017/10/22, 85, 44, 51, 22, 1
2017/10/23, 93, 53, 60, 21, 1
2017/10/24, 105, 49, 53, 17, 1
2017/10/25, 88, 50, 56, 20, 1
2017/10/26, 94, 49, 57, 31, 3
2017/10/27, 101, 53, 73, 18, 3
2017/10/28, 112, 55, 67, 14, 3
2017/10/29, 118, 51, 52, 17, 2
2017/10/30, 97, 60, 50, 18, 2
2017/10/31, 124, 35, 42, 18, 1
2017/11/1, 62, 38, 45, 23, 1
2017/11/2, 73, 45, 54, 20, 2
2017/11/3, 89, 50, 53, 18, 2
2017/11/4, 98, 68, 68, 13, 2
2017/11/5, 139, 49, 40, 18, 1
2017/11/6, 102, 36, 22, 24, 1
2017/11/7, 85, 31, 36, 17, 
2017/11/8, 75, 33, 45, 15, 
2017/11/9, 59, 42, 44, 19, 1
2017/11/10, 72, 40, 40, 17, 1
2017/11/11, 80, 31, 36, 13, 
2017/11/12, 73, 16, 31, 18, 
2017/11/13, 51, 20, 36, 17, 
2017/11/14, 59, 24, 33, 17, 
2017/11/15, 59, 27, 38, 16, 
2017/11/16, 65, 31, 35, 19, 1
2017/11/17, 80, 29, 25, 27, 2
2017/11/18, 70, 21, 19, 12, 
2017/11/19, 46, 26, 13, 16, 
2017/11/20, 57, 22, 21, 18, 
2017/11/21, 51, 36, 24, 22, 
2017/11/22, 63, 43, 33, 17, 1
2017/11/23, 84, 45, 28, 20, 1
2017/11/24, 91, 40, 18, 21, 
2017/11/25, 86, 36, 19, 27, 1
2017/11/26, 75, 26, 38, 18, 1
2017/11/27, 63, 36, 42, 18, 1
2017/11/28, 68, 28, 34, 15, 
2017/11/29, 60, 26, 33, 13, 
2017/11/30, 59, 25, 31, 16, 
2017/12/1, 56, 23, 31, 17, 
2017/12/2, 53, 34, 38, 19, 1
2017/12/3, 72, 42, 28, 21, 1
2017/12/4, 86, 42, 28, 15, 1
2017/12/5, 91, 53, 45, 19, 1
2017/12/6, 107, 54, 42, 22, 1
2017/12/7, 107, 56, 44, 15, 3
2017/12/8, 105, 67, 51, 22, 3
2017/12/9, 148, 68, 56, 30, 4
2017/12/10, 149, 54, 56, 23, 3
2017/12/11, 109, 63, 53, 19, 3
2017/12/12, 117, 27, 28, 14, 
2017/12/13, 58, 29, 31, 16, 
2017/12/14, 48, 32, 28, 17, 
2017/12/15, 66, 36, 17, 16, 
2017/12/16, 58, 27, 18, 13, 1
2017/12/17, 63, 59, 31, 20, 2
2017/12/18, 133, 49, 34, 20, 2
2017/12/19, 91, 44, 33, 19, 2
2017/12/20, 76, 41, 50, 18, 2
2017/12/21, 70, 52, 42, 22, 2
2017/12/22, 87, 43, 38, 31, 1
2017/12/23, 87, 58, 49, 35, 4
2017/12/24, 116, 59, 61, 15, 4
2017/12/25, 120, 70, 53, 16, 3
2017/12/26, 129, 45, 42, 16, 1
2017/12/27, 78, 48, 36, 20, 1
2017/12/28, 77, 40, 40, 19, 1
2017/12/29, 85, 22, 33, 19, 
2017/12/30, 53, 36, 43, 14, 1
2017/12/31, 80, 67, 51, 16, 2
2017/7/1, 26, 14, 18, 8, 
2017/7/2, 23, 16, 20, 13, 1
2017/7/3, 33, 12, 14, 16, 
2017/7/4, 26, 11, 15, 13, 
2017/7/5, 25, 12, 13, 15, 
2017/7/6, 17, 12, 18, 12, 1
2017/7/7, 19, 15, 16, 12, 1
2017/7/8, 32, 11, 18, 7, 
2017/7/9, 25, 10, 16, 8, 1
2017/7/10, 26, 9, 15, 13, 1
2017/7/11, 23, 16, 16, 13, 1
2017/7/12, 31, 10, 14, 11, 1
2017/7/13, 22, 9, 12, 11, 1
2017/7/14, 16, 10, 13, 12, 
2017/7/15, 18, 11, 12, 9, 
2017/7/16, 25, 8, 12, 11, 
2017/7/17, 15, 10, 10, 14, 
2017/7/18, 17, 10, 15, 14, 
2017/7/19, 25, 13, 14, 12, 
2017/7/20, 23, 13, 15, 12, 
2017/7/21, 30, 11, 15, 11, 
2017/7/22, 22, 12, 22, 11, 1
2017/7/23, 31, 9, 17, 13, 
2017/7/24, 20, 11, 18, 14, 1
2017/7/25, 26, 12, 19, 13, 1
2017/7/26, 28, 13, 17, 13, 
2017/7/27, 28, 19, 28, 15, 1
2017/7/28, 39, 37, 95, 25, 4
2017/7/29, 85, 60, 109, 27, 8
2017/7/30, 143, 33, 39, 12, 1
2017/7/31, 84, 21, 28, 9, 
2017/8/1, 50, 19, 23, 17, 1
2017/8/2, 49, 12, 17, 18, 1
2017/8/3, 32, 12, 16, 18, 2
2017/8/4, 31, 21, 18, 16, 3
2017/8/5, 49, 17, 23, 11, 2
2017/8/6, 46, 12, 19, 8, 1
2017/8/7, 29, 12, 18, 7, 1
2017/8/8, 24, 15, 18, 7, 
2017/8/9, 30, 20, 22, 8, 1
2017/8/10, 42, 21, 21, 8, 
2017/8/11, 46, 17, 20, 8, 1
2017/8/12, 37, 12, 17, 7, 1
2017/8/13, 30, 11, 14, 6, 1
2017/8/14, 27, 8, 14, 7, 1
2017/8/15, 18, 9, 11, 12, 2
2017/8/16, 29, 10, 18, 11, 1
2017/8/17, 28, 12, 21, 14, 2
2017/8/18, 40, 10, 19, 14, 3
2017/8/19, 32, 13, 38, 12, 3
2017/8/20, 43, 29, 95, 20, 5
2017/8/21, 63, 43, 68, 23, 3
2017/8/22, 98, 17, 23, 9, 
2017/8/23, 26, 24, 16, 16, 1
2017/8/24, 43, 16, 19, 14, 1
2017/8/25, 37, 15, 27, 13, 1
2017/8/26, 38, 15, 17, 6, 
2017/8/27, 20, 8, 16, 16, 
2017/8/28, 20, 18, 32, 28, 3
2017/8/29, 39, 25, 56, 25, 4
2017/8/30, 64, 24, 25, 27, 2
2017/8/31, 61, 41, 62, 37, 4
2017/9/1, 96, 34, 39, 39, 4
2017/9/2, 89, 32, 75, 27, 4
2017/9/3, 87, 11, 30, 12, 
2017/9/4, 35, 17, 16, 16, 2
2017/9/5, 42, 20, 11, 12, 1
2017/9/6, 54, , , , 
2017/9/11, 49, 34, 69, 29, 3
2017/9/12, 81, 25, 39, 15, 1
2017/9/13, 59, 37, 47, 19, 1
2017/9/14, 68, 28, 41, 18, 2
2017/9/15, 64, 49, 134, 28, 6
2017/9/16, 110, 59, 101, 27, 7
2017/9/17, 134, 50, 71, 22, 3
2017/9/18, 115, 32, 47, 18, 1
2017/9/19, 72, 28, 35, 18, 1
2017/9/20, 68, 16, 24, 16, 1
2017/9/21, 49, 15, 20, 15, 1
2017/9/22, 41, 20, 25, 16, 1
2017/9/23, 55, 19, 28, 11, 
2017/9/24, 42, 14, 15, 13, 
2017/9/25, 21, 14, 17, 16, 2
2017/9/26, 28, 22, 29, 26, 4
2017/9/27, 56, 16, 15, 21, 4
2017/9/28, 49, 10, 16, 14, 1
2017/9/29, 23, 24, 36, 16, 
2017/9/30, 56, 20, 30, 13, 
2017/4/1, 47, 17, 58, 18, 2
2017/4/2, 18, , 51, 22, 2
2017/4/6, 71, 28, 18, 24, 3
2017/4/7, 72, 22, 13, 22, 4
2017/4/8, 64, 16, 21, 14, 3
2017/4/9, 50, 15, 18, 10, 1
2017/4/10, 36, 17, 17, 15, 1
2017/4/11, 41, 19, 11, 23, 1
2017/4/12, 49, 21, 24, 22, 1
2017/4/13, 52, 29, 37, 20, 2
2017/4/14, 71, 33, 36, 23, 3
2017/4/15, 70, 28, 35, 17, 2
2017/4/16, 69, 20, 31, 20, 3
2017/4/17, 53, 28, 47, 25, 5
2017/4/18, 74, 18, 26, 20, 3
2017/4/19, 56, 12, 18, 19, 2
2017/4/20, 41, 19, 22, 21, 1
2017/4/21, 50, 29, 27, 26, 1
2017/4/22, 64, 34, 34, 20, 1
2017/4/23, 70, 49, 46, 25, 1
2017/4/24, 93, 41, 46, 30, 1
2017/4/25, 85, 54, 31, 30, 2
2017/4/26, 117, 27, 20, 26, 2
2017/4/27, 70, 17, 34, 21, 1
2017/4/28, 44, 30, 59, 25, 3
2017/4/29, 71, 30, 60, 22, 3
2017/4/30, 79, 33, 48, 21, 2
2017/5/1, 77, 26, 21, 23, 3
2017/5/2, 67, 17, 13, 16, 2
2017/5/3, 50, 15, 13, 27, 2
2017/5/4, 40, 32, 52, 40, 5
2017/5/5, 77, 47, 70, 34, 7
2017/5/6, 114, 25, 41, 15, 2
2017/5/7, 69, 35, 38, 20, 2
2017/5/8, 67, 23, 43, 35, 2
2017/5/9, 60, 47, 68, 46, 7
2017/5/10, 114, 29, 47, 18, 2
2017/5/11, 76, 27, 41, 24, 2
2017/5/12, 67, 22, 11, 39, 7
2017/5/13, 57, 26, 60, 23, 2
2017/5/14, 72, 14, 33, 20, 1
2017/5/15, 39, 10, 27, 19, 
2017/5/16, 27, 25, 37, 19, 1
2017/5/17, 53, 31, 45, 18, 1
2017/5/18, 73, 30, 41, 17, 
2017/5/19, 68, 16, 37, 18, 
2017/5/20, 51, 22, 37, 15, 
2017/5/21, 60, 24, 28, 21, 
2017/5/22, 57, 23, 23, 21, 
2017/5/23, 69, 22, 14, 30, 1
2017/5/24, 66, 17, 31, 20, 
2017/5/25, 52, 26, 32, 21, 1
2017/5/26, 70, 35, 48, 22, 1
2017/5/27, 77, 44, 80, 16, 2
2017/5/28, 90, 29, 46, 16, 1
2017/5/29, 66, 26, 38, 15, 1
2017/5/30, 67, 16, 22, 15, 3
2017/5/31, 53, 13, 18, 7, 
2017/6/1, 38, 24, 22, 7, 
2017/6/2, 51, 25, 25, 9, 1
2017/6/3, 57, 22, 26, 6, 
2017/6/4, 48, 22, 22, 12, 
2017/6/5, 49, 16, 19, 13, 1
2017/6/6, 37, 11, 18, 13, 
2017/6/7, 25, 9, 16, 13, 
2017/6/8, 24, 11, 13, 13, 
2017/6/9, 28, 11, 17, 13, 1
2017/6/10, 28, 12, 22, 11, 2
2017/6/11, 40, 13, 17, 9, 
2017/6/12, 20, 10, 18, 15, 
2017/6/13, 20, 27, 21, 10, 
2017/6/14, 50, 26, 21, 8, 
2017/6/15, 52, 22, 22, 7, 
2017/6/16, 43, 12, 12, 20, 
2017/6/17, 30, 8, , , 
2017/6/18, 23, 11, 17, 23, 1
2017/6/19, 30, 13, 20, 17, 
2017/6/20, 28, 17, 19, 10, 
2017/6/21, 35, 19, 22, 9, 
2017/6/22, 47, 10, 15, 10, 1
2017/6/23, 22, 11, 19, 8, 
2017/6/24, 23, 12, 22, 7, 
2017/6/25, 21, 14, 18, 6, 
2017/6/26, 24, 13, 16, 7, 
2017/6/27, 23, 10, 17, 7, 1
2017/6/28, 23, 8, 20, 8, 1
2017/6/29, 19, 8, 16, 13, 2
2017/6/30, 25, 8, 15, 8, 
2017/1/2, 78, 33, 28, 27, 1
2017/1/3, 76, 33, 36, 23, 2
2017/1/4, 78, 27, 28, 31, 2
2017/1/5, 72, 35, 34, 27, 3
2017/1/6, 86, 31, 33, 22, 1
2017/1/7, 83, 42, 42, 32, 3
2017/1/8, 102, 42, 36, 23, 2
2017/1/9, 96, 41, 38, 19, 2
2017/1/10, 96, 53, 40, 19, 2
2017/1/11, 129, 60, 33, 24, 1
2017/1/12, 142, 21, 8, 26, 1
2017/1/13, 51, 15, 13, 19, 
2017/1/14, 44, 29, 19, 16, 1
2017/1/15, 78, 29, 28, 18, 1
2017/1/16, 72, 32, 32, 21, 2
2017/1/17, 62, 36, 29, 25, 1
2017/1/18, 80, 42, 27, 31, 2
2017/1/19, 94, 28, 29, 25, 1
2017/1/20, 71, 39, 31, 23, 1
2017/1/21, 90, 48, 37, 21, 2
2017/1/22, 107, 52, 43, 21, 2
2017/1/23, 100, 51, 42, 18, 2
2017/1/24, 92, 36, 33, 20, 1
2017/1/25, 67, 40, 35, 20, 1
2017/1/26, 90, 32, 41, 22, 1
2017/1/27, 75, 38, 36, 16, 2
2017/1/28, 85, 31, 35, 16, 1
2017/1/29, 72, 22, 25, 19, 
2017/1/30, 62, 36, 23, 13, 
2017/1/31, 74, 32, 27, 18, 1
2017/2/1, 82, 32, 31, 16, 1
2017/2/2, 60, 31, 31, 19, 1
2017/2/3, 74, 28, 30, 22, 1
2017/2/4, 71, 20, 24, 25, 2
2017/2/5, 66, 39, 38, 18, 1
2017/2/6, 81, 53, 43, 17, 1
2017/2/7, 110, 36, 36, 23, 1
2017/2/8, 74, 22, 29, 16, 1
2017/2/9, 56, 49, 30, 18, 3
2017/2/10, 122, 50, 34, 21, 3
2017/2/11, 121, 53, 47, 20, 3
2017/2/12, 123, 43, 44, 23, 2
2017/2/13, 81, 33, 41, 20, 2
2017/2/14, 63, 34, 46, 23, 2
2017/2/15, 67, 30, 37, 33, 2
2017/2/16, 63, 27, 30, 33, 2
2017/2/17, 70, 32, 34, 27, 1
2017/2/18, 78, 40, 42, 17, 1
2017/2/19, 100, 36, 32, 30, 1
2017/2/20, 85, 32, 32, 18, 1
2017/2/21, 72, 23, 28, 24, 1
2017/2/22, 63, 43, 18, 24, 1
2017/2/23, 98, 20, 11, 22, 1
2017/2/24, 54, 16, 11, 24, 
2017/2/25, 40, 12, 24, 19, 1
2017/2/26, 36, 33, 43, 20, 2
2017/2/27, 73, 49, 49, 23, 2
2017/2/28, 99, 66, 47, 47, 5
2017/3/1, 140, 50, 44, 22, 3
2017/3/2, 87, 55, 52, 23, 3
2017/3/3, 91, 51, 41, 26, 2
2017/3/4, 99, 43, 33, 24, 2
2017/3/5, 88, 29, 33, 30, 1
2017/3/6, 70, 45, 40, 21, 2
2017/3/7, 92, 34, 24, 21, 1
2017/3/8, 90, 51, 32, 24, 2
2017/3/9, 114, 65, 38, 29, 1
2017/3/10, 111, 24, 31, 25, 1
2017/3/11, 54, 25, 40, 23, 1
2017/3/12, 65, 44, 25, 35, 1
2017/3/13, 102, 23, 25, 27, 
2017/3/14, 59, 36, 36, 21, 2
2017/3/15, 67, 45, 37, 24, 2
2017/3/16, 82, 42, 27, 21, 1
2017/3/17, 101, 40, 28, 23, 1
2017/3/18, 89, 33, 20, 22, 1
2017/3/19, 76, 28, 30, 23, 1
2017/3/20, 70, 29, 32, 21, 1
2017/3/21, 77, 46, 37, 23, 1
2017/3/22, 83, 41, 36, 24, 2
2017/3/23, 91, 30, 42, 23, 1
2017/3/24, 68, 27, 30, 25, 
2017/3/25, 63, 20, 25, 15, 1
2017/3/26, 37, 44, 42, 23, 2
2017/3/27, 68, 56, 50, 24, 2
2017/3/28, 91, 55, 48, 26, 2
2017/3/29, 94, 56, 40, 26, 2
2017/3/30, 107, 39, 28, 29, 1
2017/3/31, 88, 16, 39, 20, 1
2016/10/1, 55, 11, 23, 14, 
2016/10/2, 36, 12, 20, 14, 1
2016/10/3, 29, 16, 21, 18, 2
2016/10/4, 47, 25, 35, 18, 2
2016/10/5, 73, 20, 33, 16, 1
2016/10/6, 59, 20, 19, 19, 1
2016/10/7, 57, 23, 23, 14, 1
2016/10/8, 66, 20, 33, 12, 1
2016/10/9, 58, 29, 36, 13, 1
2016/10/10, 73, 14, 25, 16, 1
2016/10/11, 40, 16, 22, 14, 
2016/10/12, 59, 23, 37, 15, 1
2016/10/13, 61, 34, 39, 16, 1
2016/10/14, 81, 34, 39, 18, 1
2016/10/15, 78, 30, 36, 15, 1
2016/10/16, 73, 33, 22, 12, 1
2016/10/17, 76, 16, 15, 9, 1
2016/10/18, 28, 14, 21, 17, 1
2016/10/19, 35, 32, 39, 28, 2
2016/10/20, 76, 23, 32, 9, 1
2016/10/21, 64, 36, 34, 13, 2
2016/10/22, 79, 26, 18, 19, 3
2016/10/23, 76, 15, 12, 17, 2
2016/10/24, 52, 18, 22, 21, 2
2016/10/25, 59, 24, 23, 19, 2
2016/10/26, 69, 20, 19, 17, 1
2016/10/27, 53, 15, 16, 19, 2
2016/10/28, 34, 29, 30, 18, 2
2016/10/29, 76, 32, 34, 12, 1
2016/10/30, 77, 42, 38, 19, 2
2016/10/31, 89, 30, 25, 15, 1
2016/11/1, 73, 24, 29, 13, 1
2016/11/2, 64, 26, 32, 15, 1
2016/11/3, 67, 29, 32, 24, 1
2016/11/4, 69, 34, 34, 23, 1
2016/11/5, 89, 38, 42, 21, 1
2016/11/6, 94, 36, 36, 21, 1
2016/11/7, 94, 38, 29, 21, 1
2016/11/8, 87, 28, 19, 18, 1
2016/11/9, 69, 16, 10, 21, 
2016/11/10, 42, 24, 20, 23, 1
2016/11/11, 61, 36, 36, 23, 2
2016/11/12, 86, 31, 37, 20, 2
2016/11/13, 80, 28, 30, 28, 3
2016/11/14, 76, 48, 42, 33, 3
2016/11/15, 114, 41, 36, 19, 1
2016/11/16, 94, 46, 37, 21, 2
2016/11/17, 102, 51, 37, 22, 2
2016/11/18, 118, 41, 31, 22, 2
2016/11/19, 97, 30, 31, 16, 2
2016/11/20, 75, 23, 21, 17, 1
2016/11/21, 43, 13, 18, 16, 1
2016/11/22, 41, 6, 19, 16, 1
2016/11/23, 16, 11, 15, 14, 
2016/11/24, 38, 18, 21, 16, 
2016/11/25, 51, 16, 14, 17, 
2016/11/26, 54, 9, 21, 15, 
2016/11/27, 30, 20, 28, 18, 2
2016/11/28, 55, 43, 26, 25, 2
2016/11/29, 81, 44, 33, 21, 2
2016/11/30, 86, 50, 32, 23, 2
2016/12/1, 106, 52, 35, 20, 2
2016/12/2, 119, 55, 34, 21, 3
2016/12/3, 124, 48, 33, 26, 3
2016/12/4, 105, 57, 27, 36, 3
2016/12/5, 135, 45, 27, 18, 3
2016/12/6, 95, 60, 38, 27, 4
2016/12/7, 139, 64, 41, 28, 4
2016/12/8, 146, 48, 36, 27, 2
2016/12/9, 120, 46, 48, 25, 3
2016/12/10, 89, 42, 41, 14, 1
2016/12/11, 91, 38, 32, 24, 1
2016/12/12, 76, 33, 31, 33, 2
2016/12/13, 78, 37, 36, 22, 1
2016/12/14, 80, 37, 39, 17, 1
2016/12/15, 74, , 38, 18, 2
2016/12/31, 99, , , , 
2016/7/1, 17, 12, 15, 9, 1
2016/7/2, 28, 10, 15, 9, 1
2016/7/3, 31, 8, 15, 9, 1
2016/7/4, 24, 10, 14, 15, 
2016/7/5, 22, 15, 16, 19, 
2016/7/6, 39, 20, 29, 13, 1
2016/7/7, 44, 39, 111, 25, 6
2016/7/8, 95, 53, 103, 29, 9
2016/7/9, 121, 16, 30, 17, 1
2016/7/10, 47, 16, 23, 17, 1
2016/7/11, 42, 9, 21, 12, 2
2016/7/12, 28, 16, 12, 19, 1
2016/7/13, 40, 20, 17, 15, 2
2016/7/14, 43, 24, 19, 8, 1
2016/7/15, 50, 21, 17, 8, 1
2016/7/16, 49, 18, 17, 7, 1
2016/7/17, 43, 17, 14, 7, 1
2016/7/18, 45, 15, 13, 7, 1
2016/7/19, 39, 14, 14, 8, 1
2016/7/20, 34, 12, 17, 9, 2
2016/7/21, 33, 12, 14, 10, 2
2016/7/22, 35, 12, 19, 12, 2
2016/7/23, 43, 10, 18, 10, 2
2016/7/24, 30, 9, 12, 12, 2
2016/7/25, 26, 16, 13, 15, 1
2016/7/26, 49, 11, 15, 11, 1
2016/7/27, 28, 14, 13, 11, 3
2016/7/28, 39, 14, 34, 14, 2
2016/7/29, 37, 27, 34, 27, 4
2016/7/30, 64, 36, 36, 18, 2
2016/7/31, 84, 40, 77, 30, 6
2016/8/1, 97, 15, 19, 25, 2
2016/8/2, 36, 19, 15, 21, 2
2016/8/3, 49, 13, 8, 18, 1
2016/8/4, 41, 16, 15, 18, 2
2016/8/5, 40, 18, 31, 20, 4
2016/8/6, 45, 19, 38, 15, 2
2016/8/7, 58, 23, 30, 18, 3
2016/8/8, 64, 25, 18, 32, 2
2016/8/9, 63, 22, 20, 29, 2
2016/8/10, 64, 17, 24, 26, 1
2016/8/11, 58, 13, 28, 21, 3
2016/8/12, 50, 17, 22, 18, 2
2016/8/13, 52, 8, 20, 13, 
2016/8/14, 23, 11, 18, 17, 
2016/8/15, 19, 5, 16, 19, 
2016/8/16, 12, 8, 16, 16, 
2016/8/17, 22, 16, 17, 16, 
2016/8/18, 36, 22, 16, 20, 1
2016/8/19, 49, 33, 18, 22, 2
2016/8/20, 68, 16, 33, 24, 1
2016/8/21, 51, 23, 35, 16, 1
2016/8/22, 60, 15, 22, 17, 2
2016/8/23, 41, 21, 23, 17, 2
2016/8/24, 61, 28, 27, 17, 2
2016/8/25, 82, 24, 35, 23, 4
2016/8/26, 69, 24, 42, 23, 3
2016/8/27, 64, 28, 34, 17, 
2016/8/28, 82, 41, 34, 17, 1
2016/8/29, 99, 33, 55, 19, 3
2016/8/30, 81, 31, 49, 17, 4
2016/8/31, 82, 12, 21, 14, 1
2016/9/1, 35, 11, 16, 15, 1
2016/9/2, 21, 16, 32, 18, 1
2016/9/3, 45, 29, 35, 16, 1
2016/9/4, 80, 23, 30, 17, 
2016/9/5, 68, 9, 15, 21, 2
2016/9/6, 28, 11, 20, 16, 1
2016/9/7, 36, 9, 12, 21, 2
2016/9/8, 24, 11, 14, 18, 1
2016/9/9, 34, 11, 7, 20, 2
2016/9/10, 31, 8, 14, 15, 1
2016/9/11, 30, 17, 29, 18, 1
2016/9/12, 47, 16, 29, 19, 1
2016/9/13, 52, 37, 56, 29, 3
2016/9/14, 91, 31, 32, 24, 2
2016/9/15, 72, 11, 29, 15, 
2016/9/16, 38, 23, 35, 21, 2
2016/9/17, 56, 19, 35, 15, 2
2016/9/18, 50, 23, 30, 16, 1
2016/9/19, 63, 33, 40, 19, 1
2016/9/20, 93, 35, 43, 18, 1
2016/9/21, 80, 32, 42, 18, 1
2016/9/22, 71, 28, 32, 17, 1
2016/9/23, 65, 28, 35, 17, 1
2016/9/24, 62, 35, 45, 15, 1
2016/9/25, 82, 43, 56, 21, 4
2016/9/26, 104, 59, 61, 29, 5
2016/9/27, 136, 55, 43, 25, 3
2016/9/28, 120, 33, 27, 27, 1
2016/9/29, 76, 45, 20, 41, 4
2016/9/30, 103, 21, 18, 18, 1
2016/4/1, 109, 55, 20, 28, 3
2016/4/2, 111, 42, 20, 24, 5
2016/4/3, 85, 30, 12, 22, 5
2016/4/4, 57, 29, 10, 31, 5
2016/4/5, 37, 28, 9, 23, 3
2016/4/6, 62, 24, 8, 23, 1
2016/4/7, 67, 28, 13, 20, 2
2016/4/8, 64, 24, 17, 16, 1
2016/4/9, 61, 22, 27, 23, 1
2016/4/10, 50, 16, 33, 22, 
2016/4/11, 36, 25, 34, 25, 2
2016/4/12, 48, 19, 21, 37, 3
2016/4/13, 43, 27, 23, 30, 3
2016/4/14, 59, 22, 35, 29, 3
2016/4/15, 58, 47, 30, 17, 4
2016/4/16, 80, 23, 15, 14, 5
2016/4/17, 69, 18, 26, 27, 4
2016/4/18, 46, 29, 47, 20, 3
2016/4/19, 51, 41, 44, 25, 3
2016/4/20, 69, 31, 23, 30, 5
2016/4/21, 79, 24, 13, 35, 6
2016/4/22, 64, 23, 32, 27, 7
2016/4/23, 47, 21, 19, 33, 5
2016/4/24, 51, 23, 20, 22, 4
2016/4/25, 54, 19, 22, 10, 2
2016/4/26, 48, 25, 30, 20, 5
2016/4/27, 65, 39, 34, 32, 5
2016/4/28, 78, 41, 61, 21, 3
2016/4/29, 84, 55, 74, 24, 4
2016/4/30, 109, 35, 43, 20, 2
2016/5/1, 82, 40, 33, 21, 2
2016/5/2, 98, 20, 18, 17, 3
2016/5/3, 52, 21, 21, 30, 4
2016/5/4, 49, 18, 17, 13, 3
2016/5/5, 52, 21, 18, 11, 3
2016/5/6, 59, 18, 20, 14, 5
2016/5/7, 53, 18, 22, 16, 5
