date, pm25, pm10, o3, no2, so2
2021/2/25, 51, 21, 27, 17, 
2021/2/26, 59, 24, 10, 14, 
2021/2/27, 62, 19, 43, 8, 
2021/2/28, 48, 18, 34, 16, 
2021/3/1, 46, 20, 37, 15, 
2021/3/2, 48, 26, 36, 10, 
2021/3/3, 51, 35, 36, 16, 
2021/3/4, 68, 36, 30, 15, 
2021/3/5, 91, 28, 28, 15, 
2021/3/6, 71, 15, 24, 11, 
2021/3/7, 44, 20, 37, 10, 
2021/3/8, 55, 32, 43, 10, 
2021/3/9, 66, 26, 41, 10, 
2021/3/10, 59, 19, 44, 10, 
2021/3/11, 49, 26, 53, 17, 
2021/3/12, 63, 24, 62, 9, 
2021/3/13, 59, 34, 61, 9, 
2021/3/14, 76, 21, 45, 11, 
2021/3/15, 56, 26, 34, 16, 
2021/3/16, 63, 21, 27, 15, 
2021/3/17, 58, 21, 31, 9, 
2021/3/18, 56, 14, 27, 10, 
2021/3/19, 43, 19, 25, 16, 
2021/3/20, 55, 36, 28, 14, 1
2021/3/21, 67, 33, 28, 13, 1
2021/3/22, 65, 57, 36, 17, 3
2021/3/23, 91, 69, 65, 28, 3
2021/3/24, 133, 51, 52, 20, 2
2021/3/25, 101, 21, 46, 8, 2
2021/3/26, 49, 26, 37, 14, 2
2021/3/27, 57, 22, 25, 18, 2
2021/3/28, 59, 14, 15, 13, 2
2021/3/29, 43, 12, 18, 10, 2
2021/3/30, 35, 10, 15, 10, 2
2021/3/31, 32, 11, 17, 9, 2
2020/10/1, 44, 26, 57, 8, 1
2020/10/2, 59, 23, 51, 12, 1
2020/10/3, 57, 29, 65, 9, 1
2020/10/4, 70, 25, 44, 13, 
2020/10/5, 62, 26, 31, 15, 
2020/10/6, 61, 21, 24, 12, 1
2020/10/7, 58, 24, 34, 13, 1
2020/10/8, 61, 31, 51, 16, 1
2020/10/9, 72, 36, 67, 15, 1
2020/10/10, 81, 35, 91, 12, 1
2020/10/11, 72, 32, 58, 13, 1
2020/10/12, 67, 15, 35, 5, 
2020/10/13, 46, 23, 44, 10, 
2020/10/14, 48, 26, 54, 10, 1
2020/10/15, 51, 32, 47, 15, 1
2020/10/16, 64, 28, 39, 15, 1
2020/10/17, 70, 24, 60, 11, 1
2020/10/18, 61, 28, 43, 13, 1
2020/10/19, 66, 31, 61, 14, 1
2020/10/20, 71, 36, 45, 12, 1
2020/10/21, 79, 32, 39, 10, 2
2020/10/22, 69, 36, 36, 14, 2
2020/10/23, 66, 47, 64, 16, 2
2020/10/24, 76, 51, 63, 10, 1
2020/10/25, 81, 38, 84, 9, 1
2020/10/26, 65, 31, 58, 12, 1
2020/10/27, 56, 27, 35, 17, 1
2020/10/28, 58, 28, 31, 14, 
2020/10/29, 74, 36, 56, 15, 1
2020/10/30, 91, 42, 56, 12, 1
2020/10/31, 75, 37, 76, 10, 1
2020/11/1, 69, 40, 60, 17, 1
2020/11/2, 88, 37, 40, 16, 1
2020/11/3, 86, 47, 66, 14, 1
2020/11/4, 97, 35, 49, 13, 1
2020/11/5, 64, 45, 92, 27, 1
2020/11/6, 93, 49, 74, 24, 3
2020/11/7, 100, 49, 68, 16, 3
2020/11/8, 98, 55, 77, 16, 2
2020/11/9, 94, 56, 56, 21, 4
2020/11/10, 94, 43, 61, 16, 2
2020/11/11, 75, 34, 58, 18, 1
2020/11/12, 63, 29, 41, 22, 1
2020/11/13, 62, 33, 28, 21, 2
2020/11/14, 73, 25, 41, 10, 1
2020/11/15, 66, 29, 45, 15, 1
2020/11/16, 69, 21, 34, 10, 1
2020/11/17, 47, 16, 31, 8, 1
2020/11/18, 35, 9, 26, 13, 
2020/11/19, 38, 10, 26, 11, 
2020/11/20, 35, 16, 35, 11, 
2020/11/21, 47, 15, 44, 8, 
2020/11/22, 45, 26, 35, 11, 
2020/11/23, 56, 37, 52, 13, 1
2020/11/24, 79, 32, 45, 14, 1
2020/11/25, 72, 34, 61, 14, 1
2020/11/26, 76, 33, 37, 15, 1
2020/11/27, 69, 30, 34, 14, 1
2020/11/28, 66, 27, 40, 12, 1
2020/11/29, 62, 30, 33, 16, 1
2020/11/30, 63, 29, 35, 18, 1
2020/12/1, 70, 32, 33, 16, 1
2020/12/2, 73, 40, 26, 12, 1
2020/12/3, 85, 35, 26, 15, 1
2020/12/4, 78, 50, 36, 20, 1
2020/12/5, 113, 51, 45, 20, 2
2020/12/6, 121, 61, 45, 37, 2
2020/12/7, 132, 54, 36, 22, 3
2020/12/8, 115, 47, 33, 17, 2
2020/12/9, 110, 46, 38, 21, 2
2020/12/10, 106, 33, 39, 16, 1
2020/12/11, 75, 49, 39, 19, 1
2020/12/12, 120, 31, 45, 10, 1
2020/12/13, 78, 32, 38, 16, 1
2020/12/14, 70, 21, 9, 16, 1
2020/12/15, 45, 28, 9, 16, 1
2020/12/16, 60, 40, 5, 21, 1
2020/12/17, 76, 39, 20, 20, 1
2020/12/18, 67, 39, 25, 15, 2
2020/12/19, 78, 45, 38, 12, 2
2020/12/20, 94, 55, 40, 21, 2
2020/12/21, 125, 41, 34, 21, 2
2020/12/22, 94, 38, 32, 22, 1
2020/12/23, 86, 35, 36, 22, 1
2020/12/24, 82, 43, 53, 12, 1
2020/12/25, 91, 33, 44, 9, 1
2020/12/26, 63, 39, 54, 21, 1
2020/12/27, 77, 32, 46, 18, 1
2020/12/28, 73, 32, 38, 24, 1
2020/12/29, 75, 48, 37, 14, 1
2020/12/30, 63, 34, 27, 17, 2
2020/12/31, 64, 29, 28, 18, 2
2021/1/1, 65, 25, 39, 20, 1
2021/1/2, 62, 35, 56, 19, 1
2021/1/3, 77, 38, 44, 22, 2
2020/7/1, 12, 7, 17, 13, 
2020/7/2, 19, 8, 13, 13, 
2020/7/3, 21, 9, 15, 10, 
2020/7/4, 20, 7, 19, 7, 
2020/7/5, 18, 7, 17, 7, 
2020/7/6, 16, 6, 15, 7, 
2020/7/7, 16, 9, 17, 7, 
2020/7/8, 21, 11, 20, 5, 
2020/7/9, 27, 11, 13, 5, 
2020/7/10, 23, 10, 17, 7, 1
2020/7/11, 23, 7, 18, 7, 1
2020/7/12, 20, 7, 20, 12, 1
2020/7/13, 19, 12, 52, 13, 1
2020/7/14, 31, 7, 23, 10, 1
2020/7/15, 20, 5, 15, 7, 
2020/7/16, 15, 6, 13, 8, 
2020/7/17, 13, 4, 15, 7, 
2020/7/18, 13, 5, 18, 6, 
2020/7/19, 15, 5, 16, 10, 1
2020/7/20, 15, 5, 22, 11, 
2020/7/21, 19, 6, 16, 9, 
2020/7/22, 17, 6, 20, 13, 1
2020/7/23, 19, 7, 28, 13, 1
2020/7/24, 23, 8, 32, 12, 1
2020/7/25, 26, 7, 24, 8, 
2020/7/26, 20, 5, 16, 7, 
2020/7/27, 15, 6, 19, 10, 
2020/7/28, 17, 7, 24, 14, 
2020/7/29, 21, 8, 32, 8, 
2020/7/30, 20, 9, 22, 7, 
2020/7/31, 22, 7, 18, 6, 1
2020/8/1, 10, 4, 23, 5, 
2020/8/2, 9, 3, 17, 11, 1
2020/8/3, 8, 6, 17, 12, 1
2020/8/4, 13, 7, 12, 12, 1
2020/8/5, 14, 7, 14, 8, 1
2020/8/6, 16, 8, 16, 7, 1
2020/8/7, 16, 7, 21, 7, 1
2020/8/8, 14, 8, 30, 11, 1
2020/8/9, 19, 10, 24, 14, 1
2020/8/10, 25, 6, 11, 12, 1
2020/8/11, 17, 6, 13, 11, 1
2020/8/12, 14, 8, 10, 10, 
2020/8/13, 20, 9, 16, 11, 1
2020/8/14, 24, 10, 15, 14, 1
2020/8/15, 25, 9, 23, 7, 1
2020/8/16, 26, 9, 12, 10, 1
2020/8/17, 28, 14, 14, 11, 1
2020/8/18, 30, 5, 20, 8, 1
2020/8/19, 15, 12, 19, 10, 1
2020/8/20, 34, 26, 33, 13, 1
2020/8/21, 68, 31, 42, 16, 1
2020/8/22, 79, 17, 29, 14, 1
2020/8/23, 53, 16, 45, 11, 1
2020/8/24, 48, 14, 37, 9, 
2020/8/25, 40, 12, 25, 9, 1
2020/8/26, 34, 22, 66, 17, 1
2020/8/27, 54, 33, 79, 20, 1
2020/8/28, 78, 35, 92, 18, 1
2020/8/29, 83, 33, 74, 14, 1
2020/8/30, 85, 21, 52, 15, 1
2020/8/31, 59, 35, 85, 20, 1
2020/9/1, 83, 40, 77, 24, 1
2020/9/2, 99, 53, 78, 24, 1
2020/9/3, 133, 41, 42, 21, 
2020/9/4, 103, 19, 43, 12, 
2020/9/5, 54, 17, 49, 10, 
2020/9/6, 54, 10, 23, 14, 
2020/9/7, 33, 5, 12, 13, 
2020/9/8, 15, 11, 19, 15, 
2020/9/9, 29, 13, 14, 17, 1
2020/9/10, 33, 12, 10, 15, 1
2020/9/11, 27, 15, 36, 16, 1
2020/9/12, 40, 11, 41, 9, 
2020/9/13, 31, 16, 41, 13, 
2020/9/14, 45, 10, 36, 13, 
2020/9/15, 29, 8, 20, 7, 
2020/9/16, 19, 9, 14, 7, 
2020/9/17, 21, 7, 14, 8, 
2020/9/18, 14, 7, 13, 12, 
2020/9/19, 15, 7, 25, 9, 
2020/9/20, 18, 9, 31, 13, 
2020/9/21, 24, 18, 40, 14, 
2020/9/22, 42, 18, 42, 13, 
2020/9/23, 45, 20, 56, 16, 
2020/9/24, 53, 23, 42, 16, 1
2020/9/25, 58, 27, 55, 11, 1
2020/9/26, 62, 21, 43, 6, 1
2020/9/27, 47, 19, 42, 14, 
2020/9/28, 56, 20, 43, 13, 
2020/9/29, 57, 13, 38, 14, 
2020/9/30, 42, 18, 67, 7, 
2020/4/1, 36, 19, 39, 10, 
2020/4/2, 45, 23, 39, 13, 
2020/4/3, 60, 10, 35, 11, 
2020/4/4, 39, 12, 22, 10, 
2020/4/5, 43, 14, 29, 16, 
2020/4/6, 45, 8, 31, 12, 1
2020/4/7, 30, 19, 41, 13, 1
2020/4/8, 50, 22, 62, 13, 1
2020/4/9, 51, 26, 59, 8, 1
2020/4/10, 57, 45, 47, 10, 
2020/4/11, 72, 17, 48, 8, 1
2020/4/12, 46, 23, 59, 12, 1
2020/4/13, 59, 29, 58, 17, 1
2020/4/14, 65, 39, 73, 22, 1
2020/4/15, 84, 31, 43, 23, 1
2020/4/16, 76, 23, 39, 11, 1
2020/4/17, 58, 28, 32, 15, 1
2020/4/18, 64, 26, 25, 13, 1
2020/4/19, 64, 16, 18, 13, 1
2020/4/20, 51, 13, 13, 12, 1
2020/4/21, 45, 11, 41, 10, 
2020/4/22, 35, 11, 32, 12, 
2020/4/23, 35, 20, 17, 16, 1
2020/4/24, 52, 26, 23, 18, 1
2020/4/25, 72, 63, 110, 25, 2
2020/4/26, 149, 41, 63, 21, 1
2020/4/27, 107, 28, 70, 13, 1
2020/4/28, 60, 33, 49, 10, 1
2020/4/29, 63, 26, 51, 10, 1
2020/4/30, 61, 23, 30, 14, 1
2020/5/1, 59, 24, 21, 17, 1
2020/5/2, 65, 18, 42, 11, 1
2020/5/3, 53, 15, 26, 11, 1
2020/5/4, 45, 10, 18, 10, 1
2020/5/5, 31, 9, 13, 9, 1
2020/5/6, 31, 7, 12, 10, 1
2020/5/7, 25, 6, 11, 8, 1
2020/5/8, 20, 7, 12, 8, 1
2020/5/9, 21, 13, 34, 11, 1
2020/5/10, 34, 21, 47, 20, 1
2020/5/11, 52, 24, 62, 19, 1
2020/5/12, 66, 36, 73, 16, 1
2020/5/13, 86, 29, 59, 8, 1
2020/5/14, 57, 18, 25, 12, 1
2020/5/15, 46, 11, 27, 11, 1
2020/5/16, 30, 13, 29, 12, 1
2020/5/17, 39, 10, 20, 18, 1
2020/5/18, 31, 13, 40, 16, 1
2020/5/19, 33, 13, 38, 10, 1
2020/5/20, 37, 10, 25, 17, 1
2020/5/21, 32, 16, 24, 15, 1
2020/5/22, 47, 8, 33, 12, 
2020/5/23, 24, 9, 40, 9, 
2020/5/24, 28, 10, 26, 16, 1
2020/5/25, 27, 17, 21, 20, 1
2020/5/26, 43, 30, 32, 21, 
2020/5/27, 68, 23, 32, 12, 
2020/5/28, 56, 16, 32, 13, 
2020/5/29, 47, 8, 12, 19, 
2020/5/30, 23, 12, 16, 10, 
2020/5/31, 30, 11, 11, 9, 
2020/6/1, 28, 9, 9, 10, 
2020/6/2, 22, 8, 17, 7, 
2020/6/3, 19, 8, 16, 6, 
2020/6/4, 21, 9, 18, 7, 
2020/6/5, 24, 8, 19, 18, 
2020/6/6, 24, 7, 14, 15, 
2020/6/7, 20, 10, 13, 20, 
2020/6/8, 29, 12, 13, 13, 
2020/6/9, 29, 11, 18, 11, 
2020/6/10, 24, 8, 16, 12, 
2020/6/11, 22, 7, 24, 14, 1
2020/6/12, 22, 9, 19, 7, 
2020/6/13, 19, 6, 22, 7, 
2020/6/14, 12, 8, 14, 10, 1
2020/6/15, 16, 8, 11, 9, 
2020/6/16, 17, 6, 21, 10, 
2020/6/17, 16, 6, 18, 10, 
2020/6/18, 18, 8, 19, 10, 
2020/6/19, 20, 7, 17, 10, 
2020/6/20, 22, 6, 16, 6, 
2020/6/21, 17, 8, 17, 8, 
2020/6/22, 19, 9, 18, 8, 
2020/6/23, 21, 10, 19, 7, 
2020/6/24, 26, 8, 16, 5, 
2020/6/25, 21, 7, 15, 7, 
2020/6/26, 15, 5, 17, 7, 
2020/6/27, 16, 5, , 9, 1
2020/6/28, 17, 5, 10, 13, 1
2020/6/29, 17, 4, 14, 15, 1
2020/6/30, 15, 3, 21, 8, 
2020/1/1, 81, 30, 31, 18, 1
2020/1/2, 72, 35, 49, 18, 1
2020/1/3, 84, 34, 50, 15, 1
2020/1/4, 84, 23, 38, 9, 1
2020/1/5, 62, 20, 34, 15, 1
2020/1/6, 53, 26, 28, 23, 1
2020/1/7, 63, 28, 40, 21, 2
2020/1/8, 64, 31, 43, 13, 2
2020/1/9, 64, 36, 46, 13, 2
2020/1/10, 79, 40, 35, 23, 2
2020/1/11, 88, 32, 35, 15, 2
2020/1/12, 61, 27, 35, 17, 2
2020/1/13, 65, 27, 38, 14, 1
2020/1/14, 69, 36, 41, 11, 1
2020/1/15, 76, 39, 35, 13, 1
2020/1/16, 89, 27, 21, 15, 1
2020/1/17, 59, 20, 34, 15, 1
2020/1/18, 55, 35, 31, 12, 1
2020/1/19, 77, 22, 31, 16, 1
2020/1/20, 67, 30, 45, 16, 
2020/1/21, 78, 35, 41, 17, 1
2020/1/22, 82, 29, 29, 16, 
2020/1/23, 72, 20, 34, 10, 
2020/1/24, 58, 17, 30, 7, 
2020/1/25, 53, 9, 14, 6, 
2020/1/26, 46, 7, 20, 5, 
2020/1/27, 30, 8, 22, 8, 
2020/1/28, 35, 18, 31, 12, 1
2020/1/29, 60, 20, 35, 16, 1
2020/1/30, 66, 22, 39, 18, 1
2020/1/31, 71, 28, 41, 18, 1
2020/2/1, 76, 32, 42, 9, 1
2020/2/2, 76, 24, 35, 12, 1
2020/2/3, 63, 17, 27, 13, 1
2020/2/4, 56, 14, 38, 10, 1
2020/2/5, 47, 22, 36, 11, 
2020/2/6, 55, 29, 29, 14, 1
2020/2/7, 67, 8, 12, 11, 
2020/2/8, 34, 13, 18, 8, 
2020/2/9, 47, 22, 24, 12, 1
2020/2/10, 64, 31, 27, 16, 1
2020/2/11, 78, 37, 21, 18, 1
2020/2/12, 78, 19, 16, 17, 1
2020/2/13, 48, 12, 21, 13, 1
2020/2/14, 39, 21, 19, 13, 
2020/2/15, 59, 6, 20, 6, 
2020/2/16, 20, 13, 29, 10, 1
2020/2/17, 40, 14, 32, 14, 1
2020/2/18, 43, 20, 38, 16, 1
2020/2/19, 54, 20, 42, 15, 1
2020/2/20, 55, 16, 38, 13, 1
2020/2/21, 45, 23, 53, 16, 1
2020/2/22, 63, 31, 49, 7, 1
2020/2/23, 72, 38, 42, 9, 1
2020/2/24, 67, 29, 30, 13, 
2020/2/25, 60, 15, 20, 15, 
2020/2/26, 44, 16, 43, 11, 
2020/2/27, 48, 16, 40, 11, 
2020/2/28, 46, 17, 24, 17, 
2020/2/29, 49, 19, 26, 15, 
2020/3/1, 52, 19, 40, 11, 
2020/3/2, 53, 24, 43, 7, 1
2020/3/3, 54, 14, 33, 13, 
2020/3/4, 46, 6, 35, 10, 
2020/3/5, 24, 23, 37, 10, 1
2020/3/6, 61, 34, 36, 12, 
2020/3/7, 72, 23, 26, 10, 
2020/3/8, 61, 23, 22, 17, 
2020/3/9, 62, 17, 48, 13, 1
2020/3/10, 44, 22, 41, 11, 
2020/3/11, 62, 46, 43, 11, 
2020/3/12, 78, 34, 24, 12, 
2020/3/13, 84, 17, 40, 11, 
2020/3/14, 51, 35, 48, 10, 1
2020/3/15, 83, 39, 62, 8, 1
2020/3/16, 69, 41, 52, 11, 1
2020/3/17, 65, 35, 34, 18, 1
2020/3/18, 74, 17, 17, 20, 
2020/3/19, 52, 30, 35, 17, 1
2020/3/20, 75, 47, 36, 13, 
2020/3/21, 76, 29, 26, 13, 
2020/3/22, 68, 18, 48, 13, 1
2020/3/23, 53, 27, 47, 7, 
2020/3/24, 62, 22, 40, 7, 
2020/3/25, 53, 20, 33, 10, 
2020/3/26, 58, 18, 25, 9, 
2020/3/27, 55, 18, 15, 14, 1
2020/3/28, 50, 17, 31, 6, 
2020/3/29, 33, , , , 
2019/10/1, 139, 44, 82, 23, 3
2019/10/2, 111, 28, 44, 20, 2
2019/10/3, 80, 24, 35, 25, 3
2019/10/4, 72, 22, 31, 24, 3
2019/10/5, 67, 17, 37, 12, 2
2019/10/6, 49, 22, 35, 12, 2
2019/10/7, 57, 28, 45, 16, 2
2019/10/8, 69, 31, 50, 12, 2
2019/10/9, 75, 28, 50, 16, 2
2019/10/10, 70, 45, 108, 26, 3
2019/10/11, 108, 50, 84, 27, 3
2019/10/12, 123, 24, 50, 14, 2
2019/10/13, 71, 34, 40, 17, 2
2019/10/14, 93, 27, 44, 15, 2
2019/10/15, 70, 25, 60, 14, 2
2019/10/16, 60, 33, 57, 20, 2
2019/10/17, 76, 42, 79, 24, 3
2019/10/18, 91, 48, 80, 24, 3
2019/10/19, 106, 39, 68, 14, 2
2019/10/20, 87, 39, 71, 17, 2
2019/10/21, 85, 32, 66, 19, 2
2019/10/22, 76, 28, 50, 15, 2
2019/10/23, 68, 36, 63, 15, 2
2019/10/24, 78, 35, 57, 15, 2
2019/10/25, 77, 38, 62, 14, 2
2019/10/26, 82, 55, 59, 14, 2
2019/10/27, 126, 48, 45, 19, 2
2019/10/28, 109, 21, 33, 18, 2
2019/10/29, 53, 37, 42, 27, 3
2019/10/30, 78, 51, 61, 27, 3
2019/10/31, 96, 42, 49, 16, 2
2019/11/1, 76, 33, 50, 14, 2
2019/11/2, 63, 41, 74, 18, 2
2019/11/3, 86, 55, 71, 23, 4
2019/11/4, 108, 52, 70, 24, 3
2019/11/5, 108, 48, 76, 22, 2
2019/11/6, 98, 45, 59, 28, 3
2019/11/7, 96, 41, 56, 16, 4
2019/11/8, 91, 41, 63, 12, 3
2019/11/9, 93, 41, 73, 9, 2
2019/11/10, 91, 38, 67, 12, 3
2019/11/11, 90, 33, 61, 10, 2
2019/11/12, 75, 42, 75, 8, 2
2019/11/13, 92, 49, 66, 11, 3
2019/11/14, 108, 48, 67, 9, 2
2019/11/15, 94, 37, 51, 8, 2
2019/11/16, 70, 28, 44, 14, 2
2019/11/17, 66, 54, 72, 24, 3
2019/11/18, 112, 45, 43, 18, 2
2019/11/19, 97, 38, 47, 19, 3
2019/11/20, 82, 42, 59, 31, 2
2019/11/21, 87, 36, 43, 27, 3
2019/11/22, 79, 29, 56, 25, 2
2019/11/23, 71, 29, 57, 15, 2
2019/11/24, 75, 31, 40, 17, 2
2019/11/25, 74, 48, 38, 13, 2
2019/11/26, 101, 32, 47, 11, 2
2019/11/27, 69, 30, 33, 16, 3
2019/11/28, 53, 25, 33, 16, 3
2019/11/29, 57, 30, 42, 16, 2
2019/11/30, 69, 42, 61, 22, 3
2019/12/1, 88, 42, 32, 12, 4
2019/12/2, 71, 45, 39, 19, 4
2019/12/3, 96, 42, 39, 20, 4
2019/12/4, 86, 28, 34, 14, 4
2019/12/5, 69, 39, 40, 14, 4
2019/12/6, 78, 44, 41, 20, 4
2019/12/7, 93, 30, 43, 24, 3
2019/12/8, 74, 37, 40, 32, 3
2019/12/9, 82, 35, 43, 29, 3
2019/12/10, 81, 45, 52, 32, 4
2019/12/11, 103, 38, 51, 22, 3
2019/12/12, 81, 45, 44, 17, 3
2019/12/13, 80, 36, 51, 19, 2
2019/12/14, 76, 29, 38, 12, 2
2019/12/15, 65, 25, 37, 18, 3
2019/12/16, 59, 19, 25, 23, 2
2019/12/17, 53, 20, 28, 17, 2
2019/12/18, 54, 38, 27, 16, 2
2019/12/19, 94, 33, 37, 17, 2
2019/12/20, 82, 25, 24, 19, 2
2019/12/21, 70, 52, 23, 31, 2
2019/12/22, 116, 48, 33, 21, 2
2019/12/23, 115, 26, 39, 17, 1
2019/12/24, 69, 30, 41, 11, 1
2019/12/25, 79, 48, 58, 24, 3
2019/12/26, 104, 25, 39, 17, 2
2019/12/27, 55, 40, 43, 19, 2
2019/12/28, 86, 44, 38, 23, 2
2019/12/29, 103, , , , 
2019/7/1, 25, 6, 21, 8, 2
2019/7/2, 16, 5, 19, 14, 2
2019/7/3, 17, 18, 14, 15, 2
2019/7/4, 40, 13, 18, 12, 2
2019/7/5, 30, 13, 18, 9, 2
2019/7/6, 31, 13, 21, 6, 2
2019/7/7, 35, 18, 20, 7, 2
2019/7/8, 44, 20, 24, 7, 2
2019/7/9, 51, 15, 19, 18, 2
2019/7/10, 44, 16, 16, 18, 2
2019/7/11, 45, 22, 21, 10, 2
2019/7/12, 55, 22, 24, 7, 2
2019/7/13, 56, 24, 24, 7, 2
2019/7/14, 59, 23, 23, 16, 2
2019/7/15, 59, 24, 32, 19, 2
2019/7/16, 63, 46, 125, 24, 3
2019/7/17, 106, 54, 96, 23, 3
2019/7/18, 127, 30, 27, 25, 3
2019/7/19, 78, 20, 13, 19, 2
2019/7/20, 54, 17, 18, 12, 2
2019/7/21, 47, 16, 16, 14, 2
2019/7/22, 44, 12, 23, 10, 2
2019/7/23, 35, 12, 21, 10, 2
2019/7/24, 34, 13, 17, 13, 2
2019/7/25, 37, 13, 23, 13, 2
2019/7/26, 39, 12, 28, 12, 2
2019/7/27, 37, 11, 16, 13, 3
2019/7/28, 33, 7, 15, 9, 2
2019/7/29, 21, 8, 19, 5, 1
2019/7/30, 18, 7, 18, 5, 
2019/7/31, 13, 9, 21, 8, 1
2019/8/1, 13, 10, 21, 9, 1
2019/8/2, 22, 6, 18, 10, 2
2019/8/3, 18, 14, 28, 10, 2
2019/8/4, 34, 11, 27, 7, 2
2019/8/5, 32, 13, 27, 12, 1
2019/8/6, 37, 14, 22, 12, 1
2019/8/7, 37, 39, 148, 18, 1
2019/8/8, 93, 40, 53, 20, 2
2019/8/9, 98, 32, 49, 13, 1
2019/8/10, 84, 18, 33, 7, 1
2019/8/11, 53, 18, 40, 12, 
2019/8/12, 51, 16, 36, 12, 1
2019/8/13, 47, 19, 48, 14, 1
2019/8/14, 53, 16, 35, 13, 1
2019/8/15, 48, 18, 27, 15, 1
2019/8/16, 51, 15, 12, 19, 
2019/8/17, 44, 11, 17, 14, 
2019/8/18, 30, 24, 55, 21, 1
2019/8/19, 57, 24, 34, 14, 1
2019/8/20, 66, 15, 31, 12, 2
2019/8/21, 48, 23, 45, 16, 3
2019/8/22, 65, 30, 46, 18, 3
2019/8/23, 80, 50, 127, 21, 4
2019/8/24, 113, 30, 21, 22, 4
2019/8/25, 79, 9, 23, 16, 3
2019/8/26, 31, 13, 15, 14, 3
2019/8/27, 37, 30, 73, 16, 3
2019/8/28, 65, 10, 19, 7, 3
2019/8/29, 26, 7, 19, 12, 3
2019/8/30, 18, 7, 20, 12, 3
2019/8/31, 21, 13, 28, 8, 3
2019/9/1, 41, 7, 12, 8, 3
2019/9/2, 17, 13, 28, 11, 3
2019/9/3, 37, 8, 22, 9, 3
2019/9/4, 26, 8, 24, 11, 3
2019/9/5, 24, 11, 23, 11, 3
2019/9/6, 27, 31, 83, 25, 4
2019/9/7, 70, 30, 50, 22, 4
2019/9/8, 77, 26, 28, 21, 3
2019/9/9, 69, 11, 28, 13, 3
2019/9/10, 37, 13, 38, 14, 3
2019/9/11, 44, 18, 31, 20, 3
2019/9/12, 54, 16, 28, 14, 3
2019/9/13, 42, 17, 32, 11, 3
2019/9/14, 52, 21, 39, 13, 3
2019/9/15, 60, 22, 45, 15, 3
2019/9/16, 63, 30, 53, 20, 3
2019/9/17, 73, 40, 75, 21, 3
2019/9/18, 87, 34, 85, 19, 4
2019/9/19, 79, 42, 89, 25, 4
2019/9/20, 85, 42, 97, 28, 6
2019/9/21, 82, 36, 76, 14, 4
2019/9/22, 64, 31, 68, 17, 4
2019/9/23, 68, 31, 63, 15, 3
2019/9/24, 71, 38, 88, 20, 3
2019/9/25, 80, 36, 78, 20, 3
2019/9/26, 80, 47, 111, 21, 3
2019/9/27, 110, 47, 102, 24, 3
2019/9/28, 109, 48, 134, 22, 3
2019/9/29, 118, 64, 113, 29, 4
2019/9/30, 151, 56, 107, 23, 5
2019/4/1, 89, 23, 50, 12, 1
2019/4/2, 58, 26, 48, 12, 1
2019/4/3, 64, 22, 42, 11, 
2019/4/4, 55, 42, 91, 17, 1
2019/4/5, 106, 52, 47, 27, 2
2019/4/6, 132, 25, 31, 18, 1
2019/4/7, 73, 17, 14, 16, 1
2019/4/8, 55, 13, 14, 13, 1
2019/4/9, 47, 20, 17, 19, 1
2019/4/10, 61, 20, 13, 16, 1
2019/4/11, 64, 9, 27, 13, 
2019/4/12, 29, 23, 38, 14, 
2019/4/13, 61, 21, 31, 12, 
2019/4/14, 62, 32, 58, 15, 
2019/4/15, 83, 20, 44, 20, 
2019/4/16, 59, 23, 34, 24, 1
2019/4/17, 65, 23, 43, 18, 1
2019/4/18, 68, 15, 38, 17, 1
2019/4/19, 48, 12, 36, 16, 1
2019/4/20, 33, 15, 20, 13, 1
2019/4/21, 40, 17, 14, 11, 1
2019/4/22, 50, 15, 15, 12, 1
2019/4/23, 48, 16, 19, 13, 1
2019/4/24, 52, 21, 22, 15, 1
2019/4/25, 62, 24, 25, 17, 1
2019/4/26, 67, 21, 43, 12, 
2019/4/27, 57, 17, 43, 6, 
2019/4/28, 52, 24, 31, 11, 1
2019/4/29, 62, 17, 27, 20, 1
2019/4/30, 50, 35, 36, 19, 1
2019/5/1, 76, 33, 30, 16, 1
2019/5/2, 84, 39, 49, 16, 1
2019/5/3, 86, 31, 52, 14, 1
2019/5/4, 54, 12, 43, 8, 
2019/5/5, 43, 6, 38, 12, 
2019/5/6, 19, 9, 36, 14, 
2019/5/7, 30, 14, 42, 16, 1
2019/5/8, 45, 11, 30, 21, 1
2019/5/9, 40, 16, 36, 13, 1
2019/5/10, 48, 27, 60, 12, 1
2019/5/11, 68, 20, 44, 7, 1
2019/5/12, 53, 28, 41, 8, 1
2019/5/13, 71, 16, 27, 12, 1
2019/5/14, 53, 17, 12, 11, 1
2019/5/15, 55, 23, 19, 11, 1
2019/5/16, 62, 20, 15, 9, 1
2019/5/17, 55, 21, 24, 9, 1
2019/5/18, 55, 21, 26, 6, 1
2019/5/19, 54, 23, 15, 12, 1
2019/5/20, 60, 29, 37, 10, 1
2019/5/21, 69, 38, 41, 10, 1
2019/5/22, 76, 32, 40, 8, 1
2019/5/23, 74, 34, 40, 9, 1
2019/5/24, 79, 23, 32, 10, 1
2019/5/25, 55, 10, 14, 10, 1
2019/5/26, 30, 10, 10, 17, 2
2019/5/27, 34, 9, 11, 22, 2
2019/5/28, 28, 17, 36, 11, 1
2019/5/29, 47, 23, 44, 13, 1
2019/5/30, 55, 18, 34, 19, 1
