"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Lower Cheung Sha Beach","15/08/2017","4"
"Tong Fuk Beach","15/08/2017","1"
"Turtle Cove Beach","15/08/2017","18"
"Kadoorie Beach","15/08/2017","11"
"Castle Peak Beach","15/08/2017","11"
"Golden Beach","15/08/2017","12"
"Pui O Beach","15/08/2017","20"
"Silver Mine Bay Beach","15/08/2017","2"
"Upper Cheung Sha Beach","15/08/2017","1"
"Big Wave Bay Beach","15/08/2017","1100"
"Hairpin Beach","15/08/2017","1"
"Ma Wan Tung Wan Beach","15/08/2017","5"
"Cafeteria Old Beach","15/08/2017","8"
"Shek O Beach","15/08/2017","1"
"Silverstrand Beach","16/08/2017","11"
"Clear Water Bay Second Beach","16/08/2017","11"
"Kiu Tsui Beach","16/08/2017","1"
"Clear Water Bay First Beach","16/08/2017","4"
"Hap Mun Bay Beach","16/08/2017","2"
"Discovery Bay","16/08/2017","7"
"Trio Beach ","16/08/2017","1"
"Kiu Tsui (New)","16/08/2017","1"
"Kwun Yam Beach","17/08/2017","9"
"Cheung Chau Tung Wan Beach ","17/08/2017","7"
"Tai Po Lung Mei Beach","18/08/2017","47"
"Silverstrand Beach","21/08/2017","140"
"Casam Beach","21/08/2017","9"
"Anglers' Beach ","21/08/2017","18"
"Kiu Tsui (New)","21/08/2017","7"
"Big Wave Bay Beach","21/08/2017","13"
"Hairpin Beach","21/08/2017","4"
"Clear Water Bay Second Beach","21/08/2017","1"
"Ting Kau Beach","21/08/2017","19"
"Hap Mun Bay Beach","21/08/2017","1"
"Trio Beach ","21/08/2017","1"
"Clear Water Bay First Beach","21/08/2017","24"
"Shek O Beach","21/08/2017","5"
"Approach Beach","21/08/2017","120"
"Lido Beach","21/08/2017","9"
"Gemini Beaches","21/08/2017","13"
"Kiu Tsui Beach","21/08/2017","9"
"Stanley Main Beach","21/08/2017","1"
"Rocky Bay Beach","21/08/2017","14"
"Turtle Cove Beach","21/08/2017","1"
"Hoi Mei Wan Beach","21/08/2017","64"
"Lower Cheung Sha Beach","22/08/2017","7"
"Castle Peak Beach","22/08/2017","1400"
"Golden Beach","22/08/2017","9"
"Pui O Beach","22/08/2017","95"
"St. Stephen's Beach","22/08/2017","2"
"Butterfly Beach","22/08/2017","22"
"Middle Bay Beach","22/08/2017","6"
"Kadoorie Beach","22/08/2017","32"
"Hung Shing Yeh Beach","22/08/2017","14"
"Tong Fuk Beach","22/08/2017","1"
"Upper Cheung Sha Beach","22/08/2017","1"
"Silver Mine Bay Beach","22/08/2017","39"
"Repulse Bay Beach","22/08/2017","2"
"South Bay Beach","22/08/2017","4"
"Chung Hom Kok Beach","22/08/2017","110"
"Deep Water Bay Beach","22/08/2017","6"
"Cafeteria New Beach","22/08/2017","9"
"Cafeteria Old Beach","22/08/2017","31"
"Ma Wan Tung Wan Beach","22/08/2017","10"
"Discovery Bay","29/08/2017","2"
"Cafeteria New Beach","29/08/2017","380"
"Cafeteria Old Beach","29/08/2017","320"
"Kwun Yam Beach","29/08/2017","13"
"Ma Wan Tung Wan Beach","29/08/2017","21"
"Lo So Shing Beach","29/08/2017","7"
"Kadoorie Beach","29/08/2017","210"
"Castle Peak Beach","29/08/2017","110"
"Butterfly Beach","29/08/2017","140"
"Cheung Chau Tung Wan Beach ","29/08/2017","7"
"Golden Beach","29/08/2017","160"
"Ting Kau Beach","30/08/2017","346"
"Kiu Tsui Beach","30/08/2017","4"
"Approach Beach","30/08/2017","118"
"Pui O Beach","30/08/2017","20"
"Trio Beach ","30/08/2017","100"
"Casam Beach","30/08/2017","120"
"Gemini Beaches","30/08/2017","51"
"Tong Fuk Beach","30/08/2017","2"
"Lower Cheung Sha Beach","30/08/2017","5"
"Hap Mun Bay Beach","30/08/2017","2"
"Kiu Tsui (New)","30/08/2017","2"
"Silverstrand Beach","30/08/2017","5"
"Clear Water Bay Second Beach","30/08/2017","19"
"Lido Beach","30/08/2017","31"
"Hoi Mei Wan Beach","30/08/2017","67"
"Anglers' Beach ","30/08/2017","112"
"Upper Cheung Sha Beach","30/08/2017","1"
"Silver Mine Bay Beach","30/08/2017","490"
"Clear Water Bay First Beach","30/08/2017","13"
"Middle Bay Beach","31/08/2017","29"
"St. Stephen's Beach","31/08/2017","3"
"Big Wave Bay Beach","31/08/2017","210"
"Stanley Main Beach","31/08/2017","13"
"Hung Shing Yeh Beach","31/08/2017","18"
"Rocky Bay Beach","31/08/2017","270"
"Hairpin Beach","31/08/2017","1"
"South Bay Beach","31/08/2017","3"
"Chung Hom Kok Beach","31/08/2017","1"
"Deep Water Bay Beach","31/08/2017","3"
"Shek O Beach","31/08/2017","39"
"Turtle Cove Beach","31/08/2017","3"
"Repulse Bay Beach","31/08/2017","3"
"Tai Po Lung Mei Beach","01/09/2017","23"
"Shek O Beach","05/09/2017","18"
"Castle Peak Beach","05/09/2017","330"
"Butterfly Beach","05/09/2017","160"
"Big Wave Bay Beach","05/09/2017","330"
"Stanley Main Beach","05/09/2017","43"
"Kadoorie Beach","05/09/2017","230"
"Cafeteria Old Beach","05/09/2017","140"
"Cafeteria New Beach","05/09/2017","220"
"Tong Fuk Beach","05/09/2017","12"
"Upper Cheung Sha Beach","05/09/2017","6"
"Anglers' Beach ","05/09/2017","510"
"Gemini Beaches","05/09/2017","270"
"Lido Beach","05/09/2017","380"
"Ma Wan Tung Wan Beach","05/09/2017","610"
"Hairpin Beach","05/09/2017","30"
"Rocky Bay Beach","05/09/2017","220"
"Silver Mine Bay Beach","05/09/2017","8000"
"Pui O Beach","05/09/2017","465"
"Lower Cheung Sha Beach","05/09/2017","30"
"Hoi Mei Wan Beach","05/09/2017","1900"
"Ting Kau Beach","05/09/2017","5785"
"Approach Beach","05/09/2017","4359"
"Golden Beach","05/09/2017","180"
"Casam Beach","05/09/2017","1300"
"Turtle Cove Beach","05/09/2017","10"
"Deep Water Bay Beach","06/09/2017","23"
"Approach Beach","06/09/2017","94"
"South Bay Beach","06/09/2017","6"
"Repulse Bay Beach","06/09/2017","21"
"Hoi Mei Wan Beach","06/09/2017","60"
"St. Stephen's Beach","06/09/2017","12"
"Chung Hom Kok Beach","06/09/2017","8"
"Hap Mun Bay Beach","06/09/2017","1"
"Kiu Tsui (New)","06/09/2017","1"
"Discovery Bay","06/09/2017","43"
"Ting Kau Beach","06/09/2017","126"
"Trio Beach ","06/09/2017","12"
"Middle Bay Beach","06/09/2017","6"
"Clear Water Bay First Beach","06/09/2017","34"
"Kiu Tsui Beach","06/09/2017","1"
"Clear Water Bay Second Beach","06/09/2017","42"
"Silverstrand Beach","06/09/2017","80"
"Lo So Shing Beach","07/09/2017","11"
"Cheung Chau Tung Wan Beach ","07/09/2017","14"
"Kwun Yam Beach","07/09/2017","17"
"Tai Po Lung Mei Beach","08/09/2017","477"
"Tong Fuk Beach","09/09/2017","3"
"Lower Cheung Sha Beach","09/09/2017","24"
"Hung Shing Yeh Beach","09/09/2017","15"
"Upper Cheung Sha Beach","09/09/2017","7"
"Pui O Beach","09/09/2017","191"
"Silver Mine Bay Beach","09/09/2017","96"
"Ma Wan Tung Wan Beach","10/09/2017","41"
"Castle Peak Beach","10/09/2017","630"
"Discovery Bay","10/09/2017","200"
"Butterfly Beach","10/09/2017","110"
"Cafeteria New Beach","10/09/2017","140"
"Cafeteria Old Beach","10/09/2017","150"
"Kadoorie Beach","10/09/2017","80"
"Golden Beach","10/09/2017","90"
"South Bay Beach","11/09/2017","11"
"Repulse Bay Beach","11/09/2017","4"
"Deep Water Bay Beach","11/09/2017","28"
"St. Stephen's Beach","11/09/2017","2"
"Chung Hom Kok Beach","11/09/2017","50"
"Middle Bay Beach","11/09/2017","15"
"Ting Kau Beach","12/09/2017","11"
"Hoi Mei Wan Beach","12/09/2017","4"
"Kiu Tsui (New)","12/09/2017","1"
"Approach Beach","12/09/2017","120"
"Clear Water Bay First Beach","12/09/2017","2"
"Gemini Beaches","12/09/2017","76"
"Anglers' Beach ","12/09/2017","27"
"Kiu Tsui Beach","12/09/2017","1"
"Trio Beach ","12/09/2017","1"
"Silverstrand Beach","12/09/2017","20"
"Clear Water Bay Second Beach","12/09/2017","5"
"Lido Beach","12/09/2017","9"
"Casam Beach","12/09/2017","9"
"Hap Mun Bay Beach","12/09/2017","1"
"Kwun Yam Beach","13/09/2017","4"
"Hairpin Beach","13/09/2017","14"
"Rocky Bay Beach","13/09/2017","33"
"Stanley Main Beach","13/09/2017","5"
"Big Wave Bay Beach","13/09/2017","29"
"Shek O Beach","13/09/2017","15"
"Turtle Cove Beach","13/09/2017","1"
"Cheung Chau Tung Wan Beach ","13/09/2017","3"
"Lo So Shing Beach","14/09/2017","53"
"Tai Po Lung Mei Beach","15/09/2017","41"
"Cheung Chau Tung Wan Beach ","18/09/2017","14"
"Castle Peak Beach","18/09/2017","44"
"Butterfly Beach","18/09/2017","65"
"Golden Beach","18/09/2017","10"
"Chung Hom Kok Beach","18/09/2017","1"
"Cafeteria New Beach","18/09/2017","17"
"Kadoorie Beach","18/09/2017","81"
"Kwun Yam Beach","18/09/2017","1"
"Repulse Bay Beach","18/09/2017","2"
"Middle Bay Beach","18/09/2017","1"
"St. Stephen's Beach","18/09/2017","1"
"Deep Water Bay Beach","18/09/2017","16"
"Ma Wan Tung Wan Beach","18/09/2017","11"
"Cafeteria Old Beach","18/09/2017","13"
"South Bay Beach","18/09/2017","1"
"Hairpin Beach","19/09/2017","4"
"Gemini Beaches","19/09/2017","40"
"Stanley Main Beach","19/09/2017","7"
"Lido Beach","19/09/2017","18"
"Rocky Bay Beach","19/09/2017","41"
"Ting Kau Beach","19/09/2017","118"
"Hoi Mei Wan Beach","19/09/2017","37"
"Lower Cheung Sha Beach","19/09/2017","21"
"Anglers' Beach ","19/09/2017","17"
"Big Wave Bay Beach","19/09/2017","200"
"Approach Beach","19/09/2017","77"
"Tong Fuk Beach","19/09/2017","2"
"Upper Cheung Sha Beach","19/09/2017","1"
"Pui O Beach","19/09/2017","200"
"Silver Mine Bay Beach","19/09/2017","430"
"Shek O Beach","19/09/2017","6"
"Turtle Cove Beach","19/09/2017","1"
"Casam Beach","19/09/2017","15"
"Kiu Tsui (New)","20/09/2017","1"
"Kiu Tsui Beach","20/09/2017","1"
"Trio Beach ","20/09/2017","3"
"Clear Water Bay Second Beach","20/09/2017","31"
"Clear Water Bay First Beach","20/09/2017","1"
"Lo So Shing Beach","20/09/2017","1"
"Hap Mun Bay Beach","20/09/2017","1"
"Silverstrand Beach","20/09/2017","21"
"Discovery Bay","21/09/2017","4"
"Hung Shing Yeh Beach","21/09/2017","3"
"Tai Po Lung Mei Beach","22/09/2017","17"
"Rocky Bay Beach","25/09/2017","2"
"Big Wave Bay Beach","25/09/2017","13"
"Deep Water Bay Beach","25/09/2017","3"
"Turtle Cove Beach","25/09/2017","2"
"Middle Bay Beach","25/09/2017","16"
"South Bay Beach","25/09/2017","1"
"Cheung Chau Tung Wan Beach ","25/09/2017","2"
"Chung Hom Kok Beach","25/09/2017","2"
"Shek O Beach","25/09/2017","2"
"Hairpin Beach","25/09/2017","1"
"Repulse Bay Beach","25/09/2017","9"
"Stanley Main Beach","25/09/2017","20"
"Kwun Yam Beach","25/09/2017","1"
"St. Stephen's Beach","25/09/2017","1"
"Clear Water Bay First Beach","26/09/2017","14"
"Kiu Tsui Beach","26/09/2017","1"
"Trio Beach ","26/09/2017","1"
"Cafeteria Old Beach","26/09/2017","4"
"Hap Mun Bay Beach","26/09/2017","1"
"Kiu Tsui (New)","26/09/2017","1"
"Butterfly Beach","26/09/2017","4"
"Clear Water Bay Second Beach","26/09/2017","5"
"Ma Wan Tung Wan Beach","26/09/2017","67"
"Golden Beach","26/09/2017","2"
"Cafeteria New Beach","26/09/2017","3"
"Kadoorie Beach","26/09/2017","1"
"Castle Peak Beach","26/09/2017","200"
"Silverstrand Beach","26/09/2017","1"
"Hoi Mei Wan Beach","27/09/2017","4"
"Tong Fuk Beach","27/09/2017","4"
"Lower Cheung Sha Beach","27/09/2017","90"
"Pui O Beach","27/09/2017","6"
"Lo So Shing Beach","27/09/2017","3"
"Upper Cheung Sha Beach","27/09/2017","1"
"Gemini Beaches","27/09/2017","9"
"Approach Beach","27/09/2017","120"
"Ting Kau Beach","27/09/2017","4"
"Casam Beach","27/09/2017","9"
"Anglers' Beach ","27/09/2017","197"
"Lido Beach","27/09/2017","6"
"Silver Mine Bay Beach","27/09/2017","1"
"Discovery Bay","28/09/2017","2"
"Hung Shing Yeh Beach","28/09/2017","1"
"Tai Po Lung Mei Beach","29/09/2017","4"
"Upper Cheung Sha Beach","02/10/2017","1"
"Lower Cheung Sha Beach","02/10/2017","15"
"Silver Mine Bay Beach","02/10/2017","1400"
"Clear Water Bay First Beach","02/10/2017","3"
"Silverstrand Beach","02/10/2017","51"
"Trio Beach ","02/10/2017","4"
"Tong Fuk Beach","02/10/2017","1"
"Pui O Beach","02/10/2017","20"
"Kiu Tsui (New)","02/10/2017","55"
"Kiu Tsui Beach","02/10/2017","1"
"Clear Water Bay Second Beach","02/10/2017","5"
"Hap Mun Bay Beach","02/10/2017","7"
"South Bay Beach","03/10/2017","2"
"Cafeteria New Beach","03/10/2017","17"
"Hairpin Beach","03/10/2017","1"
"Approach Beach","03/10/2017","240"
"Lido Beach","03/10/2017","130"
"Castle Peak Beach","03/10/2017","20"
"Gemini Beaches","03/10/2017","58"
"Chung Hom Kok Beach","03/10/2017","1"
"Shek O Beach","03/10/2017","20"
"Repulse Bay Beach","03/10/2017","5"
"Middle Bay Beach","03/10/2017","46"
"St. Stephen's Beach","03/10/2017","3"
"Deep Water Bay Beach","03/10/2017","3"
"Rocky Bay Beach","03/10/2017","15"
"Turtle Cove Beach","03/10/2017","1"
"Stanley Main Beach","03/10/2017","1"
"Ma Wan Tung Wan Beach","03/10/2017","12"
"Ting Kau Beach","03/10/2017","28"
"Casam Beach","03/10/2017","130"
"Hoi Mei Wan Beach","03/10/2017","69"
"Anglers' Beach ","03/10/2017","64"
"Golden Beach","03/10/2017","18"
"Cafeteria Old Beach","03/10/2017","16"
"Kadoorie Beach","03/10/2017","16"
"Butterfly Beach","03/10/2017","23"
"Big Wave Bay Beach","03/10/2017","30"
"Discovery Bay","06/10/2017","5"
"Tai Po Lung Mei Beach","06/10/2017","60"
"Kwun Yam Beach","09/10/2017","34"
"Cheung Chau Tung Wan Beach ","09/10/2017","61"
"Lido Beach","09/10/2017","96"
"Hoi Mei Wan Beach","09/10/2017","20"
"Gemini Beaches","09/10/2017","1200"
"Casam Beach","09/10/2017","110"
"Anglers' Beach ","09/10/2017","780"
"Lo So Shing Beach","09/10/2017","1"
"Hung Shing Yeh Beach","09/10/2017","7"
"Approach Beach","09/10/2017","279"
"Ting Kau Beach","09/10/2017","20"
"Tong Fuk Beach","10/10/2017","5"
"Shek O Beach","10/10/2017","2"
"Kadoorie Beach","10/10/2017","3"
"Hairpin Beach","10/10/2017","4"
"Rocky Bay Beach","10/10/2017","3"
"Stanley Main Beach","10/10/2017","1"
"Ma Wan Tung Wan Beach","10/10/2017","40"
"Cafeteria New Beach","10/10/2017","1"
"Upper Cheung Sha Beach","10/10/2017","2"
"Silver Mine Bay Beach","10/10/2017","200"
"Cafeteria Old Beach","10/10/2017","3"
"Lower Cheung Sha Beach","10/10/2017","90"
"Big Wave Bay Beach","10/10/2017","6"
"Turtle Cove Beach","10/10/2017","4"
"Golden Beach","10/10/2017","35"
"Castle Peak Beach","10/10/2017","10"
"Butterfly Beach","10/10/2017","81"
"Pui O Beach","10/10/2017","32"
"South Bay Beach","11/10/2017","1"
"Trio Beach ","11/10/2017","1"
"Silverstrand Beach","11/10/2017","13"
"Repulse Bay Beach","11/10/2017","360"
"St. Stephen's Beach","11/10/2017","3"
"Clear Water Bay First Beach","11/10/2017","2"
"Kiu Tsui Beach","11/10/2017","3"
"Hap Mun Bay Beach","11/10/2017","1"
"Middle Bay Beach","11/10/2017","530"
"Chung Hom Kok Beach","11/10/2017","1"
"Kiu Tsui (New)","11/10/2017","1"
"Clear Water Bay Second Beach","11/10/2017","23"
"Deep Water Bay Beach","12/10/2017","3"
"Discovery Bay","12/10/2017","2"
"Tai Po Lung Mei Beach","13/10/2017","3"
"Silverstrand Beach","17/10/2017","1900"
"South Bay Beach","17/10/2017","4"
"Trio Beach ","17/10/2017","80"
"Clear Water Bay Second Beach","17/10/2017","130"
"Hap Mun Bay Beach","17/10/2017","1"
"Kiu Tsui (New)","17/10/2017","3"
"Butterfly Beach","17/10/2017","38"
"Golden Beach","17/10/2017","90"
"Cafeteria Old Beach","17/10/2017","120"
"Middle Bay Beach","17/10/2017","90"
"Chung Hom Kok Beach","17/10/2017","12"
"Deep Water Bay Beach","17/10/2017","23"
"Kiu Tsui Beach","17/10/2017","20"
"Clear Water Bay First Beach","17/10/2017","90"
"Ma Wan Tung Wan Beach","17/10/2017","140"
"Cafeteria New Beach","17/10/2017","80"
"Kadoorie Beach","17/10/2017","100"
"Castle Peak Beach","17/10/2017","50"
"Repulse Bay Beach","17/10/2017","12"
"St. Stephen's Beach","17/10/2017","2"
"Lower Cheung Sha Beach","18/10/2017","5"
"Turtle Cove Beach","18/10/2017","1"
"Lido Beach","18/10/2017","90"
"Casam Beach","18/10/2017","60"
"Rocky Bay Beach","18/10/2017","13"
"Silverstrand Beach","18/10/2017","23"
"Upper Cheung Sha Beach","18/10/2017","1"
"Pui O Beach","18/10/2017","16"
"Silver Mine Bay Beach","18/10/2017","110"
"Big Wave Bay Beach","18/10/2017","43"
"Shek O Beach","18/10/2017","10"
"Hairpin Beach","18/10/2017","1"
"Stanley Main Beach","18/10/2017","2"
"Ting Kau Beach","18/10/2017","58"
"Hoi Mei Wan Beach","18/10/2017","95"
"Tong Fuk Beach","18/10/2017","1"
"Approach Beach","18/10/2017","559"
"Gemini Beaches","18/10/2017","70"
"Anglers' Beach ","18/10/2017","259"
"Hung Shing Yeh Beach","19/10/2017","1"
"Lo So Shing Beach","19/10/2017","1"
"Discovery Bay","19/10/2017","18"
"Tai Po Lung Mei Beach","20/10/2017","11"
"Cheung Chau Tung Wan Beach ","23/10/2017","1"
"Middle Bay Beach","23/10/2017","6"
"Chung Hom Kok Beach","23/10/2017","3"
"Repulse Bay Beach","23/10/2017","14"
"Turtle Cove Beach","23/10/2017","1"
"Stanley Main Beach","23/10/2017","2"
"Silver Mine Bay Beach","23/10/2017","34"
"Pui O Beach","23/10/2017","13"
"Lower Cheung Sha Beach","23/10/2017","1"
"Tong Fuk Beach","23/10/2017","1"
"Kwun Yam Beach","23/10/2017","2"
"Shek O Beach","23/10/2017","1"
"Rocky Bay Beach","23/10/2017","1"
"Big Wave Bay Beach","23/10/2017","8"
"Hairpin Beach","23/10/2017","1"
"Deep Water Bay Beach","23/10/2017","20"
"St. Stephen's Beach","23/10/2017","1"
"Upper Cheung Sha Beach","23/10/2017","1"
"South Bay Beach","23/10/2017","3"
"Butterfly Beach","24/10/2017","7"
"Kiu Tsui (New)","24/10/2017","2"
"Hap Mun Bay Beach","24/10/2017","4"
"Golden Beach","24/10/2017","3"
"Silverstrand Beach","24/10/2017","15"
"Cafeteria New Beach","24/10/2017","2"
"Kiu Tsui Beach","24/10/2017","1"
"Clear Water Bay First Beach","24/10/2017","1"
"Clear Water Bay Second Beach","24/10/2017","1"
"Ma Wan Tung Wan Beach","24/10/2017","42"
"Kadoorie Beach","24/10/2017","22"
"Castle Peak Beach","24/10/2017","50"
"Cafeteria Old Beach","24/10/2017","16"
"Trio Beach ","24/10/2017","1"
"Discovery Bay","25/10/2017","3"
"Lo So Shing Beach","25/10/2017","15"
"Lido Beach","25/10/2017","7"
"Casam Beach","25/10/2017","19"
"Anglers' Beach ","25/10/2017","9"
"Gemini Beaches","25/10/2017","21"
"Ting Kau Beach","25/10/2017","8"
"Hoi Mei Wan Beach","25/10/2017","11"
"Approach Beach","25/10/2017","94"
"Hung Shing Yeh Beach","25/10/2017","11"
"Tai Po Lung Mei Beach","27/10/2017","2"
"Kwun Yam Beach","30/10/2017","1"
"Cheung Chau Tung Wan Beach ","30/10/2017","24"
"Middle Bay Beach","01/11/2017","1"
"Big Wave Bay Beach","01/11/2017","25"
"Silverstrand Beach","01/11/2017","3"
"Deep Water Bay Beach","01/11/2017","3"
"Stanley Main Beach","01/11/2017","1"
"Repulse Bay Beach","01/11/2017","1"
"Clear Water Bay Second Beach","01/11/2017","1"
"Golden Beach","01/11/2017","5"
"Tai Po Lung Mei Beach","03/11/2017","25"
"Cafeteria New Beach","06/11/2017","58"
"Castle Peak Beach","06/11/2017","85"
"Silverstrand Beach","06/11/2017","120"
"Ma Wan Tung Wan Beach","06/11/2017","340"
"Golden Beach","06/11/2017","45"
"Cafeteria Old Beach","06/11/2017","55"
"Kadoorie Beach","06/11/2017","37"
"Butterfly Beach","06/11/2017","10"
"Clear Water Bay Second Beach","06/11/2017","8"
"Middle Bay Beach","07/11/2017","35"
"Casam Beach","07/11/2017","1000"
"Anglers' Beach ","07/11/2017","375"
"Lido Beach","07/11/2017","790"
"Approach Beach","07/11/2017","1249"
"Deep Water Bay Beach","07/11/2017","6"
"Stanley Main Beach","07/11/2017","3"
"Hoi Mei Wan Beach","07/11/2017","680"
"Repulse Bay Beach","07/11/2017","2"
"Ting Kau Beach","07/11/2017","897"
"Gemini Beaches","07/11/2017","750"
"Big Wave Bay Beach","07/11/2017","10"
"Upper Cheung Sha Beach","08/11/2017","4"
"Lower Cheung Sha Beach","08/11/2017","2"
"Tong Fuk Beach","08/11/2017","1"
"Pui O Beach","08/11/2017","11"
"Silver Mine Bay Beach","08/11/2017","42"
"Lo So Shing Beach","08/11/2017","1"
"Discovery Bay","09/11/2017","53"
"Tai Po Lung Mei Beach","10/11/2017","10"
"Golden Beach","13/11/2017","9"
"Hung Shing Yeh Beach","13/11/2017","1"
"Silverstrand Beach","14/11/2017","7"
"Hap Mun Bay Beach","14/11/2017","1"
"Clear Water Bay First Beach","14/11/2017","9"
"Clear Water Bay Second Beach","14/11/2017","7"
"Trio Beach ","14/11/2017","11"
"Kiu Tsui (New)","14/11/2017","1"
"Kiu Tsui Beach","14/11/2017","1"
"Stanley Main Beach","15/11/2017","2"
"South Bay Beach","15/11/2017","50"
"Turtle Cove Beach","15/11/2017","1"
"Shek O Beach","15/11/2017","2"
"Big Wave Bay Beach","15/11/2017","34"
"Chung Hom Kok Beach","15/11/2017","1"
"St. Stephen's Beach","15/11/2017","1"
"Middle Bay Beach","15/11/2017","1"
"Repulse Bay Beach","15/11/2017","1"
"Hairpin Beach","15/11/2017","1"
"Rocky Bay Beach","15/11/2017","1"
"Deep Water Bay Beach","15/11/2017","3"
"Tai Po Lung Mei Beach","17/11/2017","17"
"Kwun Yam Beach","20/11/2017","210"
"Cheung Chau Tung Wan Beach ","20/11/2017","78"
"Golden Beach","20/11/2017","290"
"Stanley Main Beach","21/11/2017","11"
"Middle Bay Beach","21/11/2017","3"
"Repulse Bay Beach","21/11/2017","2"
"Silverstrand Beach","21/11/2017","10"
"Big Wave Bay Beach","21/11/2017","430"
"Clear Water Bay Second Beach","21/11/2017","2"
"Deep Water Bay Beach","21/11/2017","10"
"Tai Po Lung Mei Beach","24/11/2017","12"
"Deep Water Bay Beach","27/11/2017","1"
"Big Wave Bay Beach","27/11/2017","6"
"Middle Bay Beach","27/11/2017","4"
"Repulse Bay Beach","27/11/2017","97"
"Stanley Main Beach","27/11/2017","74"
"Clear Water Bay Second Beach","28/11/2017","1"
"Silverstrand Beach","28/11/2017","21"
"Golden Beach","29/11/2017","3"
"Tai Po Lung Mei Beach","01/12/2017","7"
"Lo So Shing Beach","04/12/2017","1"
"Butterfly Beach","05/12/2017","18"
"Castle Peak Beach","05/12/2017","35"
"Cafeteria Old Beach","05/12/2017","82"
"Cafeteria New Beach","05/12/2017","56"
"Golden Beach","05/12/2017","60"
"Ma Wan Tung Wan Beach","05/12/2017","210"
"Silverstrand Beach","05/12/2017","12"
"Clear Water Bay Second Beach","05/12/2017","1"
"Kadoorie Beach","05/12/2017","60"
"Hung Shing Yeh Beach","06/12/2017","1"
"Repulse Bay Beach","06/12/2017","91"
"Middle Bay Beach","06/12/2017","10000"
"South Bay Beach","06/12/2017","1"
"Deep Water Bay Beach","06/12/2017","23"
"Chung Hom Kok Beach","06/12/2017","1"
"St. Stephen's Beach","06/12/2017","7"
"Lido Beach","07/12/2017","130"
"Casam Beach","07/12/2017","350"
"Gemini Beaches","07/12/2017","910"
"Anglers' Beach ","07/12/2017","92"
"Hoi Mei Wan Beach","07/12/2017","140"
"Discovery Bay","07/12/2017","24"
"Approach Beach","07/12/2017","494"
"Ting Kau Beach","07/12/2017","397"
"Tai Po Lung Mei Beach","08/12/2017","3"
"Silverstrand Beach","11/12/2017","2"
"Trio Beach ","11/12/2017","1"
"Kiu Tsui (New)","11/12/2017","1"
"Hap Mun Bay Beach","11/12/2017","1"
"Clear Water Bay First Beach","11/12/2017","20"
"Clear Water Bay Second Beach","11/12/2017","1"
"Kiu Tsui Beach","11/12/2017","1"
"Upper Cheung Sha Beach","12/12/2017","1"
"Lower Cheung Sha Beach","12/12/2017","7"
"Golden Beach","12/12/2017","7"
"Pui O Beach","12/12/2017","1"
"Tong Fuk Beach","12/12/2017","1"
"Silver Mine Bay Beach","12/12/2017","41"
"Deep Water Bay Beach","13/12/2017","1397"
"Rocky Bay Beach","13/12/2017","7"
"Shek O Beach","13/12/2017","184"
"Hairpin Beach","13/12/2017","100"
"Stanley Main Beach","13/12/2017","1"
"Turtle Cove Beach","13/12/2017","9"
"Big Wave Bay Beach","13/12/2017","23"
"Tai Po Lung Mei Beach","14/12/2017","6"
"Kwun Yam Beach","18/12/2017","40"
"Tai Po Lung Mei Beach","18/12/2017","4"
"Cheung Chau Tung Wan Beach ","18/12/2017","8"
"Silverstrand Beach","19/12/2017","3"
"Clear Water Bay Second Beach","19/12/2017","1"
"Deep Water Bay Beach","19/12/2017","107"
"Golden Beach","20/12/2017","1"
"Clear Water Bay Second Beach","27/12/2017","1"
"Silverstrand Beach","27/12/2017","1"
"Deep Water Bay Beach","27/12/2017","1"
"Golden Beach","27/12/2017","2"
"Tai Po Lung Mei Beach","27/12/2017","15"
