"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Lower Cheung Sha Beach","13/05/2004","1"
"Upper Cheung Sha Beach","13/05/2004","1"
"Clear Water Bay First Beach","13/05/2004","46"
"Clear Water Bay Second Beach","13/05/2004","1"
"Hap Mun Bay Beach","13/05/2004","1"
"Trio Beach ","13/05/2004","2"
"Pui O Beach","13/05/2004","9"
"Silver Mine Bay Beach","13/05/2004","2"
"Silverstrand Beach","13/05/2004","73"
"Tong Fuk Beach","13/05/2004","3"
"Kiu Tsui Beach","13/05/2004","1"
"Lo So Shing Beach","14/05/2004","1"
"South Bay Beach","14/05/2004","50"
"Repulse Bay Beach","14/05/2004","13"
"Middle Bay Beach","14/05/2004","540"
"Butterfly Beach","17/05/2004","200"
"Chung Hom Kok Beach","17/05/2004","7"
"Castle Peak Beach","17/05/2004","210"
"Discovery Bay","17/05/2004","15"
"Deep Water Bay Beach","17/05/2004","4"
"Golden Beach","17/05/2004","73"
"Kadoorie Beach","17/05/2004","250"
"Kwun Yam Beach","17/05/2004","56"
"Cafeteria New Beach","17/05/2004","66"
"Cafeteria Old Beach","17/05/2004","150"
"St. Stephen's Beach","17/05/2004","1"
"Cheung Chau Tung Wan Beach ","17/05/2004","21"
"Anglers' Beach ","18/05/2004","974"
"Approach Beach","18/05/2004","1549"
"Casam Beach","18/05/2004","2400"
"Gemini Beaches","18/05/2004","9000"
"Ma Wan Tung Wan Beach","18/05/2004","43"
"Hung Shing Yeh Beach","18/05/2004","10"
"Lido Beach","18/05/2004","1200"
"Tai Po Lung Mei Beach","18/05/2004","71"
"Ting Kau Beach","18/05/2004","1129"
"Hoi Mei Wan Beach","18/05/2004","2000"
"Big Wave Bay Beach","19/05/2004","6"
"Hairpin Beach","19/05/2004","6"
"Turtle Cove Beach","19/05/2004","2"
"Stanley Main Beach","19/05/2004","3"
"Shek O Beach","19/05/2004","6"
"Rocky Bay Beach","19/05/2004","10"
"Chung Hom Kok Beach","20/05/2004","450"
"Deep Water Bay Beach","20/05/2004","1"
"Lo So Shing Beach","20/05/2004","63"
"St. Stephen's Beach","20/05/2004","170"
"Repulse Bay Beach","20/05/2004","32"
"South Bay Beach","20/05/2004","46"
"Middle Bay Beach","20/05/2004","67"
"Butterfly Beach","21/05/2004","150"
"Castle Peak Beach","21/05/2004","126"
"Lower Cheung Sha Beach","21/05/2004","15"
"Upper Cheung Sha Beach","21/05/2004","2"
"Golden Beach","21/05/2004","160"
"Kadoorie Beach","21/05/2004","800"
"Cheung Chau Tung Wan Beach ","21/05/2004","150"
"Cafeteria New Beach","21/05/2004","160"
"Cafeteria Old Beach","21/05/2004","280"
"Pui O Beach","21/05/2004","17"
"Silver Mine Bay Beach","21/05/2004","1"
"Tong Fuk Beach","21/05/2004","1"
"Kwun Yam Beach","21/05/2004","330"
"Anglers' Beach ","22/05/2004","1789"
"Approach Beach","22/05/2004","854"
"Casam Beach","22/05/2004","1600"
"Ma Wan Tung Wan Beach","22/05/2004","1800"
"Lido Beach","22/05/2004","1800"
"Ting Kau Beach","22/05/2004","3865"
"Hoi Mei Wan Beach","22/05/2004","1400"
"Kiu Tsui Beach","23/05/2004","36"
"Silverstrand Beach","23/05/2004","1100"
"Hap Mun Bay Beach","23/05/2004","35"
"Clear Water Bay First Beach","23/05/2004","390"
"Clear Water Bay Second Beach","23/05/2004","17"
"Trio Beach ","23/05/2004","2"
"Big Wave Bay Beach","24/05/2004","4"
"Hairpin Beach","24/05/2004","140"
"Hung Shing Yeh Beach","24/05/2004","1"
"Turtle Cove Beach","24/05/2004","4"
"Rocky Bay Beach","24/05/2004","14"
"Stanley Main Beach","24/05/2004","73"
"Shek O Beach","24/05/2004","33"
"Kadoorie Beach","24/05/2004","190"
"Ma Wan Tung Wan Beach","25/05/2004","510"
"Butterfly Beach","27/05/2004","60"
"Castle Peak Beach","27/05/2004","43"
"Discovery Bay","27/05/2004","5"
"Golden Beach","27/05/2004","6"
"Kadoorie Beach","27/05/2004","100"
"Cheung Chau Tung Wan Beach ","27/05/2004","2"
"Tai Po Lung Mei Beach","27/05/2004","42"
"Cafeteria New Beach","27/05/2004","28"
"Cafeteria Old Beach","27/05/2004","4"
"Silverstrand Beach","27/05/2004","570"
"Kwun Yam Beach","27/05/2004","1"
"Anglers' Beach ","28/05/2004","88"
"Ma Wan Tung Wan Beach","28/05/2004","48"
"Big Wave Bay Beach","28/05/2004","67"
"Casam Beach","28/05/2004","310"
"Gemini Beaches","28/05/2004","480"
"Hoi Mei Wan Beach","28/05/2004","170"
"Hairpin Beach","28/05/2004","2"
"Hung Shing Yeh Beach","28/05/2004","1"
"Lido Beach","28/05/2004","300"
"Rocky Bay Beach","28/05/2004","1"
"Stanley Main Beach","28/05/2004","1"
"Shek O Beach","28/05/2004","11"
"Turtle Cove Beach","28/05/2004","3"
"Ting Kau Beach","28/05/2004","28"
"Approach Beach","28/05/2004","214"
"Chung Hom Kok Beach","01/06/2004","4"
"Tong Fuk Beach","01/06/2004","3"
"Upper Cheung Sha Beach","01/06/2004","2"
"Clear Water Bay First Beach","01/06/2004","6"
"Clear Water Bay Second Beach","01/06/2004","19"
"Deep Water Bay Beach","01/06/2004","2"
"Lo So Shing Beach","01/06/2004","2"
"Middle Bay Beach","01/06/2004","10"
"Pui O Beach","01/06/2004","12"
"Repulse Bay Beach","01/06/2004","2"
"South Bay Beach","01/06/2004","9"
"Silver Mine Bay Beach","01/06/2004","160"
"Silverstrand Beach","01/06/2004","700"
"St. Stephen's Beach","01/06/2004","1"
"Lower Cheung Sha Beach","01/06/2004","50"
"Butterfly Beach","02/06/2004","190"
"Castle Peak Beach","02/06/2004","1789"
"Golden Beach","02/06/2004","130"
"Hap Mun Bay Beach","02/06/2004","4"
"Trio Beach ","02/06/2004","3"
"Kiu Tsui Beach","02/06/2004","86"
"Cafeteria New Beach","02/06/2004","31"
"Cafeteria Old Beach","02/06/2004","42"
"Kadoorie Beach","02/06/2004","300"
"Big Wave Bay Beach","03/06/2004","450"
"Hairpin Beach","03/06/2004","2"
"Hung Shing Yeh Beach","03/06/2004","3"
"Turtle Cove Beach","03/06/2004","1"
"Stanley Main Beach","03/06/2004","90"
"Shek O Beach","03/06/2004","34"
"Rocky Bay Beach","03/06/2004","220"
"Anglers' Beach ","04/06/2004","180"
"Approach Beach","04/06/2004","275"
"Casam Beach","04/06/2004","950"
"Discovery Bay","04/06/2004","68"
"Ma Wan Tung Wan Beach","04/06/2004","30"
"Hoi Mei Wan Beach","04/06/2004","180"
"Lido Beach","04/06/2004","660"
"Ting Kau Beach","04/06/2004","5684"
"Gemini Beaches","04/06/2004","360"
"Chung Hom Kok Beach","07/06/2004","32"
"Lower Cheung Sha Beach","07/06/2004","43"
"Upper Cheung Sha Beach","07/06/2004","1"
"Deep Water Bay Beach","07/06/2004","50"
"Lo So Shing Beach","07/06/2004","4"
"Tong Fuk Beach","07/06/2004","11"
"Pui O Beach","07/06/2004","16"
"Repulse Bay Beach","07/06/2004","66"
"South Bay Beach","07/06/2004","40"
"Silver Mine Bay Beach","07/06/2004","1"
"St. Stephen's Beach","07/06/2004","30"
"Middle Bay Beach","07/06/2004","290"
"Butterfly Beach","08/06/2004","7"
"Castle Peak Beach","08/06/2004","23"
"Golden Beach","08/06/2004","70"
"Kadoorie Beach","08/06/2004","73"
"Cheung Chau Tung Wan Beach ","08/06/2004","100"
"Tai Po Lung Mei Beach","08/06/2004","25"
"Cafeteria New Beach","08/06/2004","150"
"Cafeteria Old Beach","08/06/2004","90"
"Kwun Yam Beach","08/06/2004","18"
"Kiu Tsui Beach","09/06/2004","860"
"Silverstrand Beach","09/06/2004","250"
"Hap Mun Bay Beach","09/06/2004","1"
"Clear Water Bay First Beach","09/06/2004","3"
"Clear Water Bay Second Beach","09/06/2004","30"
"Trio Beach ","09/06/2004","2"
"Chung Hom Kok Beach","10/06/2004","11"
"Deep Water Bay Beach","10/06/2004","3"
"Middle Bay Beach","10/06/2004","10"
"Ma Wan Tung Wan Beach","10/06/2004","110"
"South Bay Beach","10/06/2004","86"
"St. Stephen's Beach","10/06/2004","1"
"Repulse Bay Beach","10/06/2004","3"
"Lower Cheung Sha Beach","11/06/2004","2"
"Upper Cheung Sha Beach","11/06/2004","1"
"Tong Fuk Beach","11/06/2004","1"
"Pui O Beach","11/06/2004","7"
"Silver Mine Bay Beach","11/06/2004","5"
"Hung Shing Yeh Beach","11/06/2004","2"
"Big Wave Bay Beach","12/06/2004","1"
"Hairpin Beach","12/06/2004","1"
"Lo So Shing Beach","12/06/2004","1"
"Turtle Cove Beach","12/06/2004","1"
"Stanley Main Beach","12/06/2004","1"
"Shek O Beach","12/06/2004","4"
"Rocky Bay Beach","12/06/2004","1"
"Butterfly Beach","13/06/2004","6"
"Castle Peak Beach","13/06/2004","1"
"Golden Beach","13/06/2004","7"
"Kadoorie Beach","13/06/2004","16"
"Kwun Yam Beach","13/06/2004","1"
"Cafeteria New Beach","13/06/2004","2"
"Cafeteria Old Beach","13/06/2004","3"
"Cheung Chau Tung Wan Beach ","13/06/2004","9"
"Clear Water Bay First Beach","14/06/2004","4"
"Clear Water Bay Second Beach","14/06/2004","4"
"Hap Mun Bay Beach","14/06/2004","1"
"Kiu Tsui Beach","14/06/2004","1"
"Silverstrand Beach","14/06/2004","2"
"Trio Beach ","14/06/2004","1"
"Hung Shing Yeh Beach","15/06/2004","7"
"Discovery Bay","15/06/2004","75"
"Ma Wan Tung Wan Beach","16/06/2004","580"
"Anglers' Beach ","16/06/2004","748"
"Approach Beach","16/06/2004","1296"
"Casam Beach","16/06/2004","1100"
"Gemini Beaches","16/06/2004","920"
"Hoi Mei Wan Beach","16/06/2004","1200"
"Ting Kau Beach","16/06/2004","1916"
"Tai Po Lung Mei Beach","16/06/2004","2537"
"Lido Beach","16/06/2004","1300"
"Stanley Main Beach","17/06/2004","1"
"Silver Mine Bay Beach","17/06/2004","2"
"Rocky Bay Beach","17/06/2004","2"
"Pui O Beach","17/06/2004","11"
"Cafeteria Old Beach","17/06/2004","72"
"Cafeteria New Beach","17/06/2004","110"
"Kwun Yam Beach","17/06/2004","2"
"Kadoorie Beach","17/06/2004","120"
"Hairpin Beach","17/06/2004","3"
"Golden Beach","17/06/2004","7"
"Upper Cheung Sha Beach","17/06/2004","2"
"Lower Cheung Sha Beach","17/06/2004","1"
"Castle Peak Beach","17/06/2004","36"
"Big Wave Bay Beach","17/06/2004","14"
"Butterfly Beach","17/06/2004","49"
"Cheung Chau Tung Wan Beach ","17/06/2004","1"
"Shek O Beach","17/06/2004","4"
"Turtle Cove Beach","17/06/2004","2"
"Tong Fuk Beach","17/06/2004","6"
"Chung Hom Kok Beach","18/06/2004","33"
"Clear Water Bay First Beach","18/06/2004","80"
"Clear Water Bay Second Beach","18/06/2004","1"
"Deep Water Bay Beach","18/06/2004","13"
"Hap Mun Bay Beach","18/06/2004","1"
"Kiu Tsui Beach","18/06/2004","130"
"Lo So Shing Beach","18/06/2004","1"
"Middle Bay Beach","18/06/2004","4"
"Repulse Bay Beach","18/06/2004","4"
"South Bay Beach","18/06/2004","1"
"Silverstrand Beach","18/06/2004","20"
"St. Stephen's Beach","18/06/2004","1"
"Trio Beach ","18/06/2004","1"
"Approach Beach","23/06/2004","1099"
"Anglers' Beach ","23/06/2004","872"
"Ma Wan Tung Wan Beach","23/06/2004","1200"
"Ting Kau Beach","23/06/2004","322"
"Turtle Cove Beach","23/06/2004","23"
"Shek O Beach","23/06/2004","17"
"Stanley Main Beach","23/06/2004","8"
"Rocky Bay Beach","23/06/2004","43"
"Lido Beach","23/06/2004","130"
"Big Wave Bay Beach","23/06/2004","270"
"Casam Beach","23/06/2004","490"
"Hoi Mei Wan Beach","23/06/2004","160"
"Hairpin Beach","23/06/2004","1"
"Hung Shing Yeh Beach","23/06/2004","9"
"Upper Cheung Sha Beach","24/06/2004","1"
"Lower Cheung Sha Beach","24/06/2004","9"
"Tong Fuk Beach","24/06/2004","12"
"Silver Mine Bay Beach","24/06/2004","19"
"Pui O Beach","24/06/2004","1"
"Kiu Tsui Beach","24/06/2004","1"
"Hap Mun Bay Beach","24/06/2004","20"
"Trio Beach ","24/06/2004","1"
"Castle Peak Beach","25/06/2004","9"
"Butterfly Beach","25/06/2004","97"
"Discovery Bay","25/06/2004","8"
"Cheung Chau Tung Wan Beach ","25/06/2004","360"
"Cafeteria Old Beach","25/06/2004","16"
"Cafeteria New Beach","25/06/2004","26"
"Tai Po Lung Mei Beach","25/06/2004","234"
"Kwun Yam Beach","25/06/2004","8"
"Kadoorie Beach","25/06/2004","140"
"Golden Beach","25/06/2004","18"
"Anglers' Beach ","28/06/2004","73"
"Ma Wan Tung Wan Beach","28/06/2004","12"
"Big Wave Bay Beach","28/06/2004","3"
"Casam Beach","28/06/2004","170"
"Clear Water Bay First Beach","28/06/2004","1"
"Clear Water Bay Second Beach","28/06/2004","73"
"Gemini Beaches","28/06/2004","200"
"Hoi Mei Wan Beach","28/06/2004","100"
"Hairpin Beach","28/06/2004","1"
"Hung Shing Yeh Beach","28/06/2004","1"
"Ting Kau Beach","28/06/2004","411"
"Turtle Cove Beach","28/06/2004","21"
"Silverstrand Beach","28/06/2004","62"
"Shek O Beach","28/06/2004","10"
"Stanley Main Beach","28/06/2004","1"
"Rocky Bay Beach","28/06/2004","20"
"Lido Beach","28/06/2004","75"
"Approach Beach","28/06/2004","374"
"Trio Beach ","29/06/2004","1"
"Chung Hom Kok Beach","29/06/2004","8"
"Lower Cheung Sha Beach","29/06/2004","8"
"Upper Cheung Sha Beach","29/06/2004","9"
"Deep Water Bay Beach","29/06/2004","13"
"Hap Mun Bay Beach","29/06/2004","1"
"Kiu Tsui Beach","29/06/2004","5"
"Lo So Shing Beach","29/06/2004","1"
"Middle Bay Beach","29/06/2004","27"
"Pui O Beach","29/06/2004","15"
"Repulse Bay Beach","29/06/2004","1"
"South Bay Beach","29/06/2004","7"
"Silver Mine Bay Beach","29/06/2004","7"
"St. Stephen's Beach","29/06/2004","20"
"Tong Fuk Beach","29/06/2004","1"
"Butterfly Beach","02/07/2004","43"
"Big Wave Bay Beach","02/07/2004","2"
"Castle Peak Beach","02/07/2004","96"
"Discovery Bay","02/07/2004","97"
"Golden Beach","02/07/2004","340"
"Hairpin Beach","02/07/2004","4"
"Turtle Cove Beach","02/07/2004","2"
"Kadoorie Beach","02/07/2004","200"
"Cafeteria New Beach","02/07/2004","370"
"Cafeteria Old Beach","02/07/2004","110"
"Rocky Bay Beach","02/07/2004","180"
"Stanley Main Beach","02/07/2004","5"
"Shek O Beach","02/07/2004","7"
"Hung Shing Yeh Beach","02/07/2004","18"
"Lower Cheung Sha Beach","05/07/2004","40"
"Upper Cheung Sha Beach","05/07/2004","87"
"Clear Water Bay First Beach","05/07/2004","18"
"Clear Water Bay Second Beach","05/07/2004","77"
"Hap Mun Bay Beach","05/07/2004","6"
"Trio Beach ","05/07/2004","1"
"Pui O Beach","05/07/2004","18"
"Silver Mine Bay Beach","05/07/2004","9"
"Silverstrand Beach","05/07/2004","47"
"Tong Fuk Beach","05/07/2004","98"
"Kiu Tsui Beach","05/07/2004","82"
"Anglers' Beach ","06/07/2004","894"
"Ma Wan Tung Wan Beach","06/07/2004","3200"
"Butterfly Beach","06/07/2004","34"
"Casam Beach","06/07/2004","1200"
"Castle Peak Beach","06/07/2004","48"
"Golden Beach","06/07/2004","190"
"Gemini Beaches","06/07/2004","3200"
"Hoi Mei Wan Beach","06/07/2004","780"
"Kadoorie Beach","06/07/2004","83"
"Kwun Yam Beach","06/07/2004","110"
"Lido Beach","06/07/2004","760"
"Tai Po Lung Mei Beach","06/07/2004","12"
"Cafeteria New Beach","06/07/2004","80"
"Cafeteria Old Beach","06/07/2004","340"
"Ting Kau Beach","06/07/2004","953"
"Cheung Chau Tung Wan Beach ","06/07/2004","60"
"Approach Beach","06/07/2004","1327"
"Chung Hom Kok Beach","07/07/2004","24"
"Deep Water Bay Beach","07/07/2004","18"
"Lo So Shing Beach","07/07/2004","1"
"St. Stephen's Beach","07/07/2004","3"
"Repulse Bay Beach","07/07/2004","18"
"South Bay Beach","07/07/2004","90"
"Middle Bay Beach","07/07/2004","2"
"Big Wave Bay Beach","08/07/2004","110"
"Hairpin Beach","08/07/2004","5"
"Hung Shing Yeh Beach","08/07/2004","39"
"Turtle Cove Beach","08/07/2004","12"
"Stanley Main Beach","08/07/2004","2"
"Shek O Beach","08/07/2004","24"
"Rocky Bay Beach","08/07/2004","1"
"Silverstrand Beach","09/07/2004","3"
"Tong Fuk Beach","09/07/2004","1"
"Trio Beach ","09/07/2004","1"
"Ma Wan Tung Wan Beach","09/07/2004","160"
"Lower Cheung Sha Beach","09/07/2004","1"
"Silver Mine Bay Beach","09/07/2004","2"
"Clear Water Bay First Beach","09/07/2004","1"
"Clear Water Bay Second Beach","09/07/2004","1"
"Hap Mun Bay Beach","09/07/2004","1"
"Kiu Tsui Beach","09/07/2004","13"
"Pui O Beach","09/07/2004","7"
"Upper Cheung Sha Beach","09/07/2004","1"
"Butterfly Beach","12/07/2004","92"
"Big Wave Bay Beach","12/07/2004","45"
"Castle Peak Beach","12/07/2004","64"
"Golden Beach","12/07/2004","38"
"Hairpin Beach","12/07/2004","1"
"Kadoorie Beach","12/07/2004","190"
"Cheung Chau Tung Wan Beach ","12/07/2004","3"
"Cafeteria New Beach","12/07/2004","100"
"Cafeteria Old Beach","12/07/2004","90"
"Rocky Bay Beach","12/07/2004","3"
"Stanley Main Beach","12/07/2004","1"
"Shek O Beach","12/07/2004","88"
"Turtle Cove Beach","12/07/2004","90"
"Kwun Yam Beach","12/07/2004","3"
"Chung Hom Kok Beach","13/07/2004","2"
"Deep Water Bay Beach","13/07/2004","3"
"Lo So Shing Beach","13/07/2004","1"
"St. Stephen's Beach","13/07/2004","4"
"Repulse Bay Beach","13/07/2004","4"
"South Bay Beach","13/07/2004","100"
"Middle Bay Beach","13/07/2004","8"
"Lower Cheung Sha Beach","14/07/2004","15"
"Upper Cheung Sha Beach","14/07/2004","1"
"Tong Fuk Beach","14/07/2004","1"
"Pui O Beach","14/07/2004","1"
"Silver Mine Bay Beach","14/07/2004","14"
"Discovery Bay","14/07/2004","10"
"Clear Water Bay First Beach","15/07/2004","8"
"Clear Water Bay Second Beach","15/07/2004","7"
"Hap Mun Bay Beach","15/07/2004","2"
"Kiu Tsui Beach","15/07/2004","240"
"Tai Po Lung Mei Beach","15/07/2004","256"
"Silverstrand Beach","15/07/2004","230"
"Trio Beach ","15/07/2004","1"
"Anglers' Beach ","19/07/2004","2000"
"Ma Wan Tung Wan Beach","19/07/2004","550"
"Butterfly Beach","19/07/2004","300"
"Casam Beach","19/07/2004","1700"
"Castle Peak Beach","19/07/2004","259"
"Golden Beach","19/07/2004","120"
"Gemini Beaches","19/07/2004","760"
"Hoi Mei Wan Beach","19/07/2004","2500"
"Hung Shing Yeh Beach","19/07/2004","110"
"Kadoorie Beach","19/07/2004","200"
"Kwun Yam Beach","19/07/2004","70"
"Lido Beach","19/07/2004","1300"
"Cafeteria New Beach","19/07/2004","120"
"Cafeteria Old Beach","19/07/2004","150"
"Ting Kau Beach","19/07/2004","894"
"Cheung Chau Tung Wan Beach ","19/07/2004","110"
"Approach Beach","19/07/2004","1349"
"Turtle Cove Beach","20/07/2004","120"
"Tong Fuk Beach","20/07/2004","80"
"Big Wave Bay Beach","20/07/2004","250"
"Lower Cheung Sha Beach","20/07/2004","100"
"Upper Cheung Sha Beach","20/07/2004","7"
"Shek O Beach","20/07/2004","910"
"Pui O Beach","20/07/2004","48"
"Rocky Bay Beach","20/07/2004","2100"
"Silver Mine Bay Beach","20/07/2004","620"
"Stanley Main Beach","20/07/2004","68"
"Hairpin Beach","20/07/2004","120"
"Chung Hom Kok Beach","21/07/2004","450"
"Deep Water Bay Beach","21/07/2004","1342"
"Lo So Shing Beach","21/07/2004","61"
"St. Stephen's Beach","21/07/2004","75"
"Repulse Bay Beach","21/07/2004","140"
"South Bay Beach","21/07/2004","180"
"Middle Bay Beach","21/07/2004","1500"
"Butterfly Beach","22/07/2004","55"
"Castle Peak Beach","22/07/2004","63"
"Discovery Bay","22/07/2004","18"
"Cafeteria Old Beach","22/07/2004","280"
"Kadoorie Beach","22/07/2004","190"
"Cafeteria New Beach","22/07/2004","280"
"Golden Beach","22/07/2004","130"
"Anglers' Beach ","23/07/2004","840"
"Approach Beach","23/07/2004","474"
"Casam Beach","23/07/2004","1100"
"Ma Wan Tung Wan Beach","23/07/2004","260"
"Hung Shing Yeh Beach","23/07/2004","22"
"Lido Beach","23/07/2004","410"
"Ting Kau Beach","23/07/2004","220"
"Hoi Mei Wan Beach","23/07/2004","85"
"Clear Water Bay First Beach","24/07/2004","1"
"Clear Water Bay Second Beach","24/07/2004","16"
"Trio Beach ","24/07/2004","1"
"Kiu Tsui Beach","24/07/2004","13"
"Silverstrand Beach","24/07/2004","75"
"Hap Mun Bay Beach","24/07/2004","1"
"Chung Hom Kok Beach","25/07/2004","8"
"Deep Water Bay Beach","25/07/2004","2"
"Middle Bay Beach","25/07/2004","2"
"St. Stephen's Beach","25/07/2004","6"
"South Bay Beach","25/07/2004","3"
"Silver Mine Bay Beach","25/07/2004","24"
"Repulse Bay Beach","25/07/2004","6"
"Butterfly Beach","26/07/2004","21"
"Castle Peak Beach","26/07/2004","68"
"Golden Beach","26/07/2004","16"
"Kadoorie Beach","26/07/2004","28"
"Cheung Chau Tung Wan Beach ","26/07/2004","2"
"Tai Po Lung Mei Beach","26/07/2004","76"
"Cafeteria New Beach","26/07/2004","8"
"Cafeteria Old Beach","26/07/2004","43"
"Kwun Yam Beach","26/07/2004","1"
"Big Wave Bay Beach","27/07/2004","11"
"Hairpin Beach","27/07/2004","3"
"Lo So Shing Beach","27/07/2004","1"
"Turtle Cove Beach","27/07/2004","54"
"Stanley Main Beach","27/07/2004","5"
"Shek O Beach","27/07/2004","60"
"Rocky Bay Beach","27/07/2004","80"
"Lower Cheung Sha Beach","28/07/2004","2"
"Upper Cheung Sha Beach","28/07/2004","1"
"Tong Fuk Beach","28/07/2004","1"
"Silver Mine Bay Beach","28/07/2004","780"
"Pui O Beach","28/07/2004","82"
"Anglers' Beach ","02/08/2004","366"
"Ma Wan Tung Wan Beach","02/08/2004","230"
"Big Wave Bay Beach","02/08/2004","42"
"Casam Beach","02/08/2004","270"
"Discovery Bay","02/08/2004","14"
"Gemini Beaches","02/08/2004","2600"
"Hoi Mei Wan Beach","02/08/2004","520"
"Hairpin Beach","02/08/2004","4"
"Lido Beach","02/08/2004","170"
"Lo So Shing Beach","02/08/2004","5"
"Rocky Bay Beach","02/08/2004","38"
"Stanley Main Beach","02/08/2004","28"
"Shek O Beach","02/08/2004","28"
"Turtle Cove Beach","02/08/2004","3"
"Ting Kau Beach","02/08/2004","327"
"Approach Beach","02/08/2004","760"
"Lower Cheung Sha Beach","03/08/2004","48"
"Trio Beach ","03/08/2004","1"
"Clear Water Bay First Beach","03/08/2004","26"
"Clear Water Bay Second Beach","03/08/2004","1"
"Deep Water Bay Beach","03/08/2004","47"
"Hap Mun Bay Beach","03/08/2004","1"
"Hung Shing Yeh Beach","03/08/2004","7"
"Kiu Tsui Beach","03/08/2004","32"
"Middle Bay Beach","03/08/2004","3"
"Pui O Beach","03/08/2004","8"
"Repulse Bay Beach","03/08/2004","1"
"South Bay Beach","03/08/2004","29"
"Silver Mine Bay Beach","03/08/2004","5"
"Silverstrand Beach","03/08/2004","56"
"St. Stephen's Beach","03/08/2004","8"
"Tong Fuk Beach","03/08/2004","28"
"Upper Cheung Sha Beach","03/08/2004","1"
"Butterfly Beach","04/08/2004","100"
"Chung Hom Kok Beach","04/08/2004","14"
"Castle Peak Beach","04/08/2004","45"
"Golden Beach","04/08/2004","91"
"Cheung Chau Tung Wan Beach ","04/08/2004","13"
"Kwun Yam Beach","04/08/2004","3"
"Cafeteria New Beach","04/08/2004","80"
"Cafeteria Old Beach","04/08/2004","91"
"Kadoorie Beach","04/08/2004","160"
"Anglers' Beach ","05/08/2004","3795"
"Approach Beach","05/08/2004","1873"
"Casam Beach","05/08/2004","1400"
"Ma Wan Tung Wan Beach","05/08/2004","2400"
"Lido Beach","05/08/2004","1800"
"Tai Po Lung Mei Beach","05/08/2004","53"
"Ting Kau Beach","05/08/2004","1759"
"Hoi Mei Wan Beach","05/08/2004","1100"
"South Bay Beach","09/08/2004","4"
"Repulse Bay Beach","09/08/2004","3"
"St. Stephen's Beach","09/08/2004","3"
"Tong Fuk Beach","09/08/2004","1"
"Cheung Chau Tung Wan Beach ","09/08/2004","1"
"Butterfly Beach","09/08/2004","47"
"Chung Hom Kok Beach","09/08/2004","1"
"Castle Peak Beach","09/08/2004","1549"
"Lower Cheung Sha Beach","09/08/2004","2"
"Upper Cheung Sha Beach","09/08/2004","1"
"Deep Water Bay Beach","09/08/2004","2"
"Golden Beach","09/08/2004","1"
"Kadoorie Beach","09/08/2004","27"
"Kwun Yam Beach","09/08/2004","1"
"Middle Bay Beach","09/08/2004","18"
"Cafeteria New Beach","09/08/2004","12"
"Cafeteria Old Beach","09/08/2004","6"
"Pui O Beach","09/08/2004","16"
"Silver Mine Bay Beach","09/08/2004","1"
"Anglers' Beach ","10/08/2004","128"
"Approach Beach","10/08/2004","303"
"Big Wave Bay Beach","10/08/2004","170"
"Casam Beach","10/08/2004","180"
"Gemini Beaches","10/08/2004","270"
"Hoi Mei Wan Beach","10/08/2004","78"
"Hairpin Beach","10/08/2004","1"
"Lido Beach","10/08/2004","110"
"Lo So Shing Beach","10/08/2004","1"
"Rocky Bay Beach","10/08/2004","35"
"Stanley Main Beach","10/08/2004","5"
"Shek O Beach","10/08/2004","14"
"Turtle Cove Beach","10/08/2004","4"
"Ting Kau Beach","10/08/2004","176"
"Ma Wan Tung Wan Beach","10/08/2004","20"
"Clear Water Bay First Beach","11/08/2004","1100"
"Clear Water Bay Second Beach","11/08/2004","55"
"Discovery Bay","11/08/2004","2"
"Trio Beach ","11/08/2004","1"
"Hung Shing Yeh Beach","11/08/2004","5"
"Kiu Tsui Beach","11/08/2004","61"
"Silverstrand Beach","11/08/2004","140"
"Hap Mun Bay Beach","11/08/2004","22"
"Chung Hom Kok Beach","12/08/2004","38"
"Deep Water Bay Beach","12/08/2004","38"
"St. Stephen's Beach","12/08/2004","23"
"Repulse Bay Beach","12/08/2004","8"
"South Bay Beach","12/08/2004","48"
"Middle Bay Beach","12/08/2004","55"
"Butterfly Beach","13/08/2004","25"
"Castle Peak Beach","13/08/2004","207"
"Cafeteria Old Beach","13/08/2004","500"
"Kadoorie Beach","13/08/2004","550"
"Cafeteria New Beach","13/08/2004","390"
"Golden Beach","13/08/2004","440"
"Lower Cheung Sha Beach","14/08/2004","33"
"Upper Cheung Sha Beach","14/08/2004","7"
"Kwun Yam Beach","14/08/2004","29"
"Cheung Chau Tung Wan Beach ","14/08/2004","37"
"Silver Mine Bay Beach","14/08/2004","330"
"Tong Fuk Beach","14/08/2004","4"
"Pui O Beach","14/08/2004","657"
"Anglers' Beach ","15/08/2004","179"
"Approach Beach","15/08/2004","489"
"Casam Beach","15/08/2004","120"
"Ma Wan Tung Wan Beach","15/08/2004","57"
"Lido Beach","15/08/2004","85"
"Ting Kau Beach","15/08/2004","251"
"Hoi Mei Wan Beach","15/08/2004","100"
"Clear Water Bay First Beach","16/08/2004","6"
"Clear Water Bay Second Beach","16/08/2004","14"
"Hap Mun Bay Beach","16/08/2004","1"
"Trio Beach ","16/08/2004","3"
"Tai Po Lung Mei Beach","16/08/2004","146"
"Silverstrand Beach","16/08/2004","90"
"Kiu Tsui Beach","16/08/2004","28"
"Rocky Bay Beach","17/08/2004","2"
