"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Kwun Yam Beach","18/05/2019","1"
"Kadoorie Beach","18/05/2019","58"
"Approach Beach","19/05/2019","87"
"Ting Kau Beach","19/05/2019","124"
"Lido Beach","19/05/2019","120"
"Lo So Shing Beach","19/05/2019","7"
"Hoi Mei Wan Beach","19/05/2019","140"
"Gemini Beaches","19/05/2019","120"
"Anglers' Beach ","19/05/2019","244"
"Casam Beach","19/05/2019","100"
"St. Stephen's Beach","20/05/2019","2"
"Chung Hom Kok Beach","20/05/2019","6"
"Middle Bay Beach","20/05/2019","22"
"Repulse Bay Beach","20/05/2019","3"
"Turtle Cove Beach","20/05/2019","7"
"Hairpin Beach","20/05/2019","12"
"Shek O Beach","20/05/2019","89"
"Deep Water Bay Beach","20/05/2019","44"
"Big Wave Bay Beach","20/05/2019","1100"
"Hung Shing Yeh Beach","20/05/2019","95"
"Stanley Main Beach","20/05/2019","5"
"Rocky Bay Beach","20/05/2019","6"
"South Bay Beach","20/05/2019","2"
"Silver Mine Bay Beach","21/05/2019","160"
"Lower Cheung Sha Beach","21/05/2019","340"
"Tong Fuk Beach","21/05/2019","18"
"Pui O Beach","21/05/2019","61"
"Upper Cheung Sha Beach","21/05/2019","27"
"Discovery Bay","22/05/2019","39"
"Clear Water Bay Second Beach","22/05/2019","15"
"Clear Water Bay First Beach","22/05/2019","36"
"Kiu Tsui Beach","22/05/2019","1"
"Trio Beach ","22/05/2019","11"
"Hap Mun Bay Beach","22/05/2019","3"
"Kiu Tsui (New)","22/05/2019","313"
"Silverstrand Beach","22/05/2019","65"
"Cheung Chau Tung Wan Beach ","23/05/2019","6"
"Kwun Yam Beach","23/05/2019","35"
"Chung Hom Kok Beach","27/05/2019","13"
"Middle Bay Beach","27/05/2019","320"
"Repulse Bay Beach","27/05/2019","1"
"Turtle Cove Beach","27/05/2019","350"
"Hairpin Beach","27/05/2019","36"
"South Bay Beach","27/05/2019","2"
"St. Stephen's Beach","27/05/2019","44"
"Big Wave Bay Beach","27/05/2019","770"
"Lo So Shing Beach","27/05/2019","4"
"Stanley Main Beach","27/05/2019","123"
"Rocky Bay Beach","27/05/2019","32"
"Shek O Beach","27/05/2019","3"
"Deep Water Bay Beach","27/05/2019","235"
"Approach Beach","29/05/2019","1889"
"Kiu Tsui Beach","29/05/2019","230"
"Lido Beach","29/05/2019","390"
"Casam Beach","29/05/2019","470"
"Hoi Mei Wan Beach","29/05/2019","590"
"Gemini Beaches","29/05/2019","300"
"Anglers' Beach ","29/05/2019","145"
"Ma Wan Tung Wan Beach","29/05/2019","280"
"Golden Beach","29/05/2019","210"
"Cafeteria New Beach","29/05/2019","210"
"Cafeteria Old Beach","29/05/2019","390"
"Kadoorie Beach","29/05/2019","280"
"Castle Peak Beach","29/05/2019","800"
"Butterfly Beach","29/05/2019","190"
"Clear Water Bay Second Beach","29/05/2019","63"
"Clear Water Bay First Beach","29/05/2019","100"
"Silverstrand Beach","29/05/2019","130"
"Trio Beach ","29/05/2019","44"
"Hap Mun Bay Beach","29/05/2019","5"
"Kiu Tsui (New)","29/05/2019","5"
"Ting Kau Beach","29/05/2019","504"
"Silver Mine Bay Beach","30/05/2019","1100"
"Discovery Bay","30/05/2019","76"
"Approach Beach","30/05/2019","63"
"Hung Shing Yeh Beach","30/05/2019","2"
"Upper Cheung Sha Beach","30/05/2019","6"
"Pui O Beach","30/05/2019","20"
"Tong Fuk Beach","30/05/2019","2"
"Lower Cheung Sha Beach","30/05/2019","6700"
"Lower Cheung Sha Beach","31/05/2019","90"
"Golden Beach","03/06/2019","190"
"Ma Wan Tung Wan Beach","03/06/2019","1300"
"Tong Fuk Beach","03/06/2019","13"
"Kwun Yam Beach","03/06/2019","90"
"Cheung Chau Tung Wan Beach ","03/06/2019","11"
"Cafeteria Old Beach","03/06/2019","1400"
"Kadoorie Beach","03/06/2019","170"
"Castle Peak Beach","03/06/2019","260"
"Butterfly Beach","03/06/2019","300"
"Lower Cheung Sha Beach","03/06/2019","61"
"Upper Cheung Sha Beach","03/06/2019","14"
"Pui O Beach","03/06/2019","663"
"Silver Mine Bay Beach","03/06/2019","310"
"Approach Beach","03/06/2019","468"
"Ting Kau Beach","03/06/2019","2412"
"Lido Beach","03/06/2019","1800"
"Casam Beach","03/06/2019","770"
"Hoi Mei Wan Beach","03/06/2019","610"
"Gemini Beaches","03/06/2019","190"
"Anglers' Beach ","03/06/2019","541"
"Cafeteria New Beach","03/06/2019","150"
"Stanley Main Beach","04/06/2019","135"
"Rocky Bay Beach","04/06/2019","6600"
"Shek O Beach","04/06/2019","898"
"St. Stephen's Beach","04/06/2019","590"
"Chung Hom Kok Beach","04/06/2019","510"
"Middle Bay Beach","04/06/2019","360"
"Repulse Bay Beach","04/06/2019","79"
"Big Wave Bay Beach","04/06/2019","2500"
"Turtle Cove Beach","04/06/2019","1000"
"Hairpin Beach","04/06/2019","850"
"South Bay Beach","04/06/2019","230"
"Deep Water Bay Beach","04/06/2019","5548"
"Ting Kau Beach","04/06/2019","327"
"Lido Beach","04/06/2019","330"
"Hap Mun Bay Beach","05/06/2019","13"
"Deep Water Bay Beach","05/06/2019","186"
"Clear Water Bay Second Beach","05/06/2019","190"
"Big Wave Bay Beach","05/06/2019","900"
"Kiu Tsui (New)","05/06/2019","173"
"Lo So Shing Beach","05/06/2019","2"
"Silverstrand Beach","05/06/2019","200"
"Kiu Tsui Beach","05/06/2019","2"
"Trio Beach ","05/06/2019","7"
"Clear Water Bay First Beach","05/06/2019","160"
"Cafeteria New Beach","08/06/2019","62"
"Ma Wan Tung Wan Beach","08/06/2019","29"
"Golden Beach","08/06/2019","89"
"Anglers' Beach ","08/06/2019","577"
"Gemini Beaches","08/06/2019","590"
"Hoi Mei Wan Beach","08/06/2019","1500"
"Casam Beach","08/06/2019","530"
"Lido Beach","08/06/2019","110"
"Big Wave Bay Beach","08/06/2019","110"
"Cafeteria Old Beach","08/06/2019","160"
"Kadoorie Beach","08/06/2019","180"
"Castle Peak Beach","08/06/2019","230"
"Butterfly Beach","08/06/2019","34"
"Approach Beach","08/06/2019","55"
"Ting Kau Beach","08/06/2019","80"
"Clear Water Bay First Beach","09/06/2019","68"
"Clear Water Bay Second Beach","09/06/2019","2700"
"Silverstrand Beach","09/06/2019","18"
"Trio Beach ","09/06/2019","6"
"Kiu Tsui Beach","09/06/2019","1"
"Hap Mun Bay Beach","09/06/2019","1"
"Kiu Tsui (New)","09/06/2019","2"
"Tong Fuk Beach","10/06/2019","12"
"Clear Water Bay Second Beach","10/06/2019","330"
"Hung Shing Yeh Beach","10/06/2019","16"
"Stanley Main Beach","10/06/2019","1"
"Rocky Bay Beach","10/06/2019","73"
"Shek O Beach","10/06/2019","27"
"St. Stephen's Beach","10/06/2019","1"
"Chung Hom Kok Beach","10/06/2019","5"
"Middle Bay Beach","10/06/2019","3"
"Repulse Bay Beach","10/06/2019","6"
"Turtle Cove Beach","10/06/2019","16"
"Hairpin Beach","10/06/2019","18"
"South Bay Beach","10/06/2019","2"
"Deep Water Bay Beach","10/06/2019","28"
"Lower Cheung Sha Beach","10/06/2019","5"
"Upper Cheung Sha Beach","10/06/2019","49"
"Pui O Beach","10/06/2019","33"
"Silver Mine Bay Beach","10/06/2019","32"
"Discovery Bay","10/06/2019","6"
"Kwun Yam Beach","11/06/2019","40"
"Cheung Chau Tung Wan Beach ","11/06/2019","9"
"Lo So Shing Beach","11/06/2019","2"
"Shek O Beach","17/06/2019","104"
"Cafeteria Old Beach","17/06/2019","130"
"Rocky Bay Beach","17/06/2019","310"
"Kadoorie Beach","17/06/2019","440"
"Stanley Main Beach","17/06/2019","32"
"Castle Peak Beach","17/06/2019","90"
"Golden Beach","17/06/2019","120"
"Hung Shing Yeh Beach","17/06/2019","4"
"Butterfly Beach","17/06/2019","180"
"Ma Wan Tung Wan Beach","17/06/2019","110"
"Anglers' Beach ","17/06/2019","43"
"Gemini Beaches","17/06/2019","78"
"Approach Beach","17/06/2019","296"
"Ting Kau Beach","17/06/2019","398"
"Big Wave Bay Beach","17/06/2019","360"
"Lido Beach","17/06/2019","180"
"Casam Beach","17/06/2019","120"
"Cafeteria New Beach","17/06/2019","100"
"Hairpin Beach","17/06/2019","110"
"Hoi Mei Wan Beach","17/06/2019","80"
"Turtle Cove Beach","17/06/2019","4"
"Deep Water Bay Beach","18/06/2019","99"
"Repulse Bay Beach","18/06/2019","6"
"Chung Hom Kok Beach","18/06/2019","4"
"St. Stephen's Beach","18/06/2019","100"
"Middle Bay Beach","18/06/2019","78"
"Silver Mine Bay Beach","18/06/2019","27000"
"Kiu Tsui Beach","18/06/2019","4"
"Kiu Tsui (New)","18/06/2019","10"
"Hap Mun Bay Beach","18/06/2019","20"
"Trio Beach ","18/06/2019","16"
"Silverstrand Beach","18/06/2019","130"
"Clear Water Bay Second Beach","18/06/2019","110"
"Upper Cheung Sha Beach","18/06/2019","44"
"Pui O Beach","18/06/2019","50"
"Tong Fuk Beach","18/06/2019","4"
"Lower Cheung Sha Beach","18/06/2019","95"
"South Bay Beach","18/06/2019","23"
"Clear Water Bay First Beach","18/06/2019","25"
"Lo So Shing Beach","19/06/2019","2"
"Cheung Chau Tung Wan Beach ","19/06/2019","22"
"Kwun Yam Beach","19/06/2019","11"
"Silver Mine Bay Beach","19/06/2019","130"
"Discovery Bay","20/06/2019","25"
"Turtle Cove Beach","23/06/2019","52"
"Big Wave Bay Beach","23/06/2019","200"
"Shek O Beach","23/06/2019","4"
"Rocky Bay Beach","23/06/2019","6700"
"Stanley Main Beach","23/06/2019","1"
"Hung Shing Yeh Beach","23/06/2019","90"
"Hairpin Beach","23/06/2019","11"
"Silver Mine Bay Beach","24/06/2019","49"
"Approach Beach","24/06/2019","917"
"Ting Kau Beach","24/06/2019","1569"
"Lido Beach","24/06/2019","1900"
"Casam Beach","24/06/2019","1800"
"Hoi Mei Wan Beach","24/06/2019","1900"
"Gemini Beaches","24/06/2019","1100"
"Anglers' Beach ","24/06/2019","717"
"Ma Wan Tung Wan Beach","24/06/2019","760"
"Golden Beach","24/06/2019","120"
"Cafeteria New Beach","24/06/2019","120"
"Tong Fuk Beach","24/06/2019","28"
"Lower Cheung Sha Beach","24/06/2019","20"
"Cafeteria Old Beach","24/06/2019","340"
"Kadoorie Beach","24/06/2019","78"
"Castle Peak Beach","24/06/2019","35"
"Butterfly Beach","24/06/2019","100"
"Upper Cheung Sha Beach","24/06/2019","30"
"Pui O Beach","24/06/2019","16"
"Lido Beach","25/06/2019","430"
"South Bay Beach","25/06/2019","33"
"Repulse Bay Beach","25/06/2019","9"
"Chung Hom Kok Beach","25/06/2019","11"
"Deep Water Bay Beach","25/06/2019","64"
"Casam Beach","25/06/2019","470"
"Hoi Mei Wan Beach","25/06/2019","420"
"Clear Water Bay Second Beach","25/06/2019","1"
"Clear Water Bay First Beach","25/06/2019","17"
"Silverstrand Beach","25/06/2019","31"
"Trio Beach ","25/06/2019","5"
"Hap Mun Bay Beach","25/06/2019","2"
"Kiu Tsui (New)","25/06/2019","26"
"Kiu Tsui Beach","25/06/2019","6"
"Middle Bay Beach","25/06/2019","34"
"St. Stephen's Beach","25/06/2019","6"
"Lo So Shing Beach","26/06/2019","15"
"Cheung Chau Tung Wan Beach ","26/06/2019","3"
"Kwun Yam Beach","26/06/2019","7"
"Discovery Bay","27/06/2019","9"
"Ma Wan Tung Wan Beach","02/07/2019","72"
"Kiu Tsui Beach","02/07/2019","320"
"Ting Kau Beach","02/07/2019","346"
"Lido Beach","02/07/2019","33"
"Casam Beach","02/07/2019","160"
"Hoi Mei Wan Beach","02/07/2019","80"
"Gemini Beaches","02/07/2019","61"
"Anglers' Beach ","02/07/2019","100"
"Stanley Main Beach","02/07/2019","97"
"Rocky Bay Beach","02/07/2019","1900"
"Shek O Beach","02/07/2019","267"
"Big Wave Bay Beach","02/07/2019","690"
"Turtle Cove Beach","02/07/2019","9"
"Hairpin Beach","02/07/2019","190"
"Clear Water Bay Second Beach","02/07/2019","29"
"Clear Water Bay First Beach","02/07/2019","61"
"Silverstrand Beach","02/07/2019","1000"
"Trio Beach ","02/07/2019","2"
"Hap Mun Bay Beach","02/07/2019","9"
"Kiu Tsui (New)","02/07/2019","120"
"Approach Beach","02/07/2019","85"
"Golden Beach","03/07/2019","55"
"Cheung Chau Tung Wan Beach ","03/07/2019","40"
"Castle Peak Beach","03/07/2019","90"
"Butterfly Beach","03/07/2019","180"
"Upper Cheung Sha Beach","03/07/2019","93"
"Pui O Beach","03/07/2019","281"
"Silver Mine Bay Beach","03/07/2019","980"
"Middle Bay Beach","03/07/2019","70"
"St. Stephen's Beach","03/07/2019","130"
"Chung Hom Kok Beach","03/07/2019","38"
"Repulse Bay Beach","03/07/2019","79"
"South Bay Beach","03/07/2019","57"
"Deep Water Bay Beach","03/07/2019","485"
"Cafeteria Old Beach","03/07/2019","170"
"Kadoorie Beach","03/07/2019","590"
"Tong Fuk Beach","03/07/2019","110"
"Lower Cheung Sha Beach","03/07/2019","900"
"Kwun Yam Beach","03/07/2019","60"
"Cafeteria New Beach","03/07/2019","33"
"Hung Shing Yeh Beach","04/07/2019","57"
"Discovery Bay","04/07/2019","80"
"Middle Bay Beach","06/07/2019","130"
"St. Stephen's Beach","06/07/2019","12"
"Chung Hom Kok Beach","06/07/2019","27"
"Lo So Shing Beach","06/07/2019","30"
"South Bay Beach","06/07/2019","2000"
"Deep Water Bay Beach","06/07/2019","130"
"Repulse Bay Beach","06/07/2019","42"
"South Bay Beach","07/07/2019","76"
"Clear Water Bay Second Beach","07/07/2019","12"
"Clear Water Bay First Beach","07/07/2019","160"
"Kiu Tsui Beach","07/07/2019","1"
"Trio Beach ","07/07/2019","3"
"Hap Mun Bay Beach","07/07/2019","3"
"Kiu Tsui (New)","07/07/2019","15"
"Silverstrand Beach","07/07/2019","90"
"Upper Cheung Sha Beach","08/07/2019","11"
"Pui O Beach","08/07/2019","13"
"Silver Mine Bay Beach","08/07/2019","18"
"Approach Beach","08/07/2019","143"
"Ting Kau Beach","08/07/2019","218"
"Lower Cheung Sha Beach","08/07/2019","28"
"Casam Beach","08/07/2019","140"
"Hoi Mei Wan Beach","08/07/2019","290"
"Gemini Beaches","08/07/2019","270"
"Anglers' Beach ","08/07/2019","81"
"Tong Fuk Beach","08/07/2019","7"
"Lido Beach","08/07/2019","180"
"Ma Wan Tung Wan Beach","09/07/2019","110"
"Hung Shing Yeh Beach","09/07/2019","12"
"Cafeteria New Beach","09/07/2019","1900"
"Castle Peak Beach","09/07/2019","28"
"Butterfly Beach","09/07/2019","46"
"Stanley Main Beach","09/07/2019","3"
"Rocky Bay Beach","09/07/2019","940"
"Shek O Beach","09/07/2019","16"
"Big Wave Bay Beach","09/07/2019","320"
"Turtle Cove Beach","09/07/2019","11"
"Hairpin Beach","09/07/2019","10"
"Cafeteria Old Beach","09/07/2019","2300"
"Kadoorie Beach","09/07/2019","52"
"Kwun Yam Beach","09/07/2019","40"
"Cheung Chau Tung Wan Beach ","09/07/2019","7"
"Golden Beach","09/07/2019","170"
"Cafeteria New Beach","10/07/2019","120"
"Cafeteria Old Beach","10/07/2019","110"
"Discovery Bay","10/07/2019","22"
"Ma Wan Tung Wan Beach","15/07/2019","250"
"Golden Beach","15/07/2019","70"
"Cafeteria New Beach","15/07/2019","50"
"Castle Peak Beach","15/07/2019","440"
"Butterfly Beach","15/07/2019","80"
"Cafeteria Old Beach","15/07/2019","210"
"Kiu Tsui Beach","15/07/2019","3"
"Clear Water Bay Second Beach","15/07/2019","5"
"Clear Water Bay First Beach","15/07/2019","32"
"Silverstrand Beach","15/07/2019","3"
"Trio Beach ","15/07/2019","15"
"Hap Mun Bay Beach","15/07/2019","1"
"Kiu Tsui (New)","15/07/2019","342"
"Kadoorie Beach","15/07/2019","150"
"Upper Cheung Sha Beach","16/07/2019","21"
"Pui O Beach","16/07/2019","48"
"Silver Mine Bay Beach","16/07/2019","43"
"Approach Beach","16/07/2019","311"
"Ting Kau Beach","16/07/2019","67"
"Lido Beach","16/07/2019","690"
"Casam Beach","16/07/2019","420"
"Hoi Mei Wan Beach","16/07/2019","440"
"Gemini Beaches","16/07/2019","130"
"Anglers' Beach ","16/07/2019","122"
"Stanley Main Beach","16/07/2019","6"
"Rocky Bay Beach","16/07/2019","40"
"Shek O Beach","16/07/2019","11"
"St. Stephen's Beach","16/07/2019","7"
"Chung Hom Kok Beach","16/07/2019","3"
"Repulse Bay Beach","16/07/2019","7"
"Big Wave Bay Beach","16/07/2019","72"
"Turtle Cove Beach","16/07/2019","6"
"Hairpin Beach","16/07/2019","1"
"South Bay Beach","16/07/2019","1"
"Deep Water Bay Beach","16/07/2019","274"
"Tong Fuk Beach","16/07/2019","5"
"Lower Cheung Sha Beach","16/07/2019","19"
"Middle Bay Beach","16/07/2019","11"
"Discovery Bay","17/07/2019","28"
"Kwun Yam Beach","17/07/2019","14"
"Hung Shing Yeh Beach","17/07/2019","9"
"Lo So Shing Beach","17/07/2019","4"
"Cheung Chau Tung Wan Beach ","17/07/2019","3"
"Approach Beach","22/07/2019","632"
"Lo So Shing Beach","22/07/2019","1"
"Lido Beach","22/07/2019","60"
"Casam Beach","22/07/2019","260"
"Hoi Mei Wan Beach","22/07/2019","210"
"Gemini Beaches","22/07/2019","180"
"Anglers' Beach ","22/07/2019","137"
"Stanley Main Beach","22/07/2019","40"
"Rocky Bay Beach","22/07/2019","120"
"Shek O Beach","22/07/2019","56"
"Big Wave Bay Beach","22/07/2019","820"
"Turtle Cove Beach","22/07/2019","46"
"Hairpin Beach","22/07/2019","32"
"Kwun Yam Beach","22/07/2019","54"
"Cheung Chau Tung Wan Beach ","22/07/2019","13"
"Ting Kau Beach","22/07/2019","250"
"Ma Wan Tung Wan Beach","23/07/2019","66"
"Golden Beach","23/07/2019","56"
"Cafeteria New Beach","23/07/2019","33"
"Castle Peak Beach","23/07/2019","970"
"Butterfly Beach","23/07/2019","370"
"Cafeteria Old Beach","23/07/2019","80"
"Kiu Tsui Beach","23/07/2019","250"
"Clear Water Bay Second Beach","23/07/2019","3"
"Clear Water Bay First Beach","23/07/2019","7"
"Silverstrand Beach","23/07/2019","16"
"Trio Beach ","23/07/2019","2"
"Hap Mun Bay Beach","23/07/2019","3"
"Kiu Tsui (New)","23/07/2019","4"
"Kadoorie Beach","23/07/2019","90"
"Upper Cheung Sha Beach","24/07/2019","12"
"Pui O Beach","24/07/2019","131"
"Silver Mine Bay Beach","24/07/2019","1000"
"St. Stephen's Beach","24/07/2019","1"
"Chung Hom Kok Beach","24/07/2019","4"
"Middle Bay Beach","24/07/2019","14"
"South Bay Beach","24/07/2019","7"
"Deep Water Bay Beach","24/07/2019","19"
"Tong Fuk Beach","24/07/2019","2"
"Lower Cheung Sha Beach","24/07/2019","3"
"Hung Shing Yeh Beach","24/07/2019","1"
"Repulse Bay Beach","24/07/2019","1"
"Discovery Bay","25/07/2019","1"
"Approach Beach","29/07/2019","90"
"Kiu Tsui Beach","29/07/2019","26"
"Lido Beach","29/07/2019","36"
"Casam Beach","29/07/2019","63"
"Hoi Mei Wan Beach","29/07/2019","130"
"Gemini Beaches","29/07/2019","39"
"Anglers' Beach ","29/07/2019","133"
"Kwun Yam Beach","29/07/2019","1"
"Cheung Chau Tung Wan Beach ","29/07/2019","1"
"Clear Water Bay Second Beach","29/07/2019","14"
"Clear Water Bay First Beach","29/07/2019","43"
"Silverstrand Beach","29/07/2019","180"
"Trio Beach ","29/07/2019","1100"
"Hap Mun Bay Beach","29/07/2019","6"
"Kiu Tsui (New)","29/07/2019","5"
"Ting Kau Beach","29/07/2019","92"
"Ma Wan Tung Wan Beach","30/07/2019","90"
"Lower Cheung Sha Beach","30/07/2019","1300"
"Cafeteria New Beach","30/07/2019","41"
"Castle Peak Beach","30/07/2019","80"
"Butterfly Beach","30/07/2019","50"
"Upper Cheung Sha Beach","30/07/2019","21"
"Pui O Beach","30/07/2019","27"
"Silver Mine Bay Beach","30/07/2019","2200"
"Stanley Main Beach","30/07/2019","65"
"Rocky Bay Beach","30/07/2019","90"
"Shek O Beach","30/07/2019","314"
"Big Wave Bay Beach","30/07/2019","1100"
"Turtle Cove Beach","30/07/2019","38"
"Hairpin Beach","30/07/2019","26"
"Cafeteria Old Beach","30/07/2019","39"
"Kadoorie Beach","30/07/2019","160"
"Tong Fuk Beach","30/07/2019","20"
"Golden Beach","30/07/2019","39"
"Silver Mine Bay Beach","02/08/2019","500"
"St. Stephen's Beach","05/08/2019","1"
"Middle Bay Beach","05/08/2019","56"
"Chung Hom Kok Beach","05/08/2019","1"
"South Bay Beach","05/08/2019","3"
"Repulse Bay Beach","05/08/2019","8"
"Hung Shing Yeh Beach","05/08/2019","4"
"Deep Water Bay Beach","05/08/2019","3"
"Lo So Shing Beach","05/08/2019","1"
"Anglers' Beach ","06/08/2019","72"
"Gemini Beaches","06/08/2019","130"
"Hoi Mei Wan Beach","06/08/2019","89"
"Casam Beach","06/08/2019","96"
"Lido Beach","06/08/2019","120"
"Ting Kau Beach","06/08/2019","106"
"Approach Beach","06/08/2019","164"
"Discovery Bay","06/08/2019","17"
"Cheung Chau Tung Wan Beach ","06/08/2019","4"
"Kwun Yam Beach","06/08/2019","11"
"Lower Cheung Sha Beach","06/08/2019","47"
"Tong Fuk Beach","06/08/2019","16"
"Silver Mine Bay Beach","06/08/2019","120"
"Pui O Beach","06/08/2019","36"
"Upper Cheung Sha Beach","06/08/2019","1"
"Big Wave Bay Beach","07/08/2019","90"
"Golden Beach","07/08/2019","75"
"Cafeteria New Beach","07/08/2019","51"
"Shek O Beach","07/08/2019","3"
"Kiu Tsui Beach","07/08/2019","1"
"Kiu Tsui (New)","07/08/2019","6"
"Hap Mun Bay Beach","07/08/2019","1"
"Trio Beach ","07/08/2019","2"
"Silverstrand Beach","07/08/2019","15"
"Clear Water Bay First Beach","07/08/2019","19"
"Clear Water Bay Second Beach","07/08/2019","4"
"Stanley Main Beach","07/08/2019","1"
"Rocky Bay Beach","07/08/2019","33"
"Butterfly Beach","07/08/2019","75"
"Castle Peak Beach","07/08/2019","210"
"Kadoorie Beach","07/08/2019","17"
"Cafeteria Old Beach","07/08/2019","11"
"Hairpin Beach","07/08/2019","4"
"Turtle Cove Beach","07/08/2019","1"
"Ma Wan Tung Wan Beach","07/08/2019","20"
"Shek O Beach","12/08/2019","2"
"Big Wave Bay Beach","12/08/2019","110"
"Silver Mine Bay Beach","12/08/2019","9"
"Hung Shing Yeh Beach","12/08/2019","4"
"Pui O Beach","12/08/2019","180"
"Ting Kau Beach","12/08/2019","269"
"Upper Cheung Sha Beach","12/08/2019","1"
"Anglers' Beach ","12/08/2019","37"
"Gemini Beaches","12/08/2019","47"
"Tong Fuk Beach","12/08/2019","5"
"Rocky Bay Beach","12/08/2019","28"
"Lido Beach","12/08/2019","220"
"Casam Beach","12/08/2019","80"
"Hoi Mei Wan Beach","12/08/2019","63"
"Hairpin Beach","12/08/2019","1"
"Stanley Main Beach","12/08/2019","1"
"Turtle Cove Beach","12/08/2019","9"
"Lower Cheung Sha Beach","12/08/2019","21"
"Approach Beach","12/08/2019","133"
"Ma Wan Tung Wan Beach","13/08/2019","5"
"Golden Beach","13/08/2019","19"
"Cafeteria New Beach","13/08/2019","22"
"Cafeteria Old Beach","13/08/2019","140"
"Kadoorie Beach","13/08/2019","32"
"Castle Peak Beach","13/08/2019","110"
"Butterfly Beach","13/08/2019","100"
"Kwun Yam Beach","13/08/2019","17"
"Cheung Chau Tung Wan Beach ","13/08/2019","3"
"Clear Water Bay Second Beach","13/08/2019","8"
"Clear Water Bay First Beach","13/08/2019","12"
"Silverstrand Beach","13/08/2019","18"
"Trio Beach ","13/08/2019","1"
"Hap Mun Bay Beach","13/08/2019","4"
"Kiu Tsui (New)","13/08/2019","1"
"Kiu Tsui Beach","13/08/2019","1"
"Discovery Bay","14/08/2019","140"
"St. Stephen's Beach","14/08/2019","8"
"Chung Hom Kok Beach","14/08/2019","21"
"Middle Bay Beach","14/08/2019","67"
"South Bay Beach","14/08/2019","3"
"Deep Water Bay Beach","14/08/2019","126"
"Lo So Shing Beach","14/08/2019","1"
"Repulse Bay Beach","14/08/2019","2"
"Discovery Bay","19/08/2019","13"
"Rocky Bay Beach","19/08/2019","73"
"Turtle Cove Beach","19/08/2019","4"
"Big Wave Bay Beach","19/08/2019","210"
"Hairpin Beach","19/08/2019","1"
"Upper Cheung Sha Beach","19/08/2019","5"
"Pui O Beach","19/08/2019","37"
"Silver Mine Bay Beach","19/08/2019","41"
"Lower Cheung Sha Beach","19/08/2019","50"
"Tong Fuk Beach","19/08/2019","40"
"Clear Water Bay Second Beach","19/08/2019","2"
"Clear Water Bay First Beach","19/08/2019","12"
"Silverstrand Beach","19/08/2019","80"
"Trio Beach ","19/08/2019","6"
"Hap Mun Bay Beach","19/08/2019","4"
"Kiu Tsui (New)","19/08/2019","3"
"Kiu Tsui Beach","19/08/2019","1"
"Stanley Main Beach","19/08/2019","25"
"Shek O Beach","19/08/2019","18"
"Approach Beach","20/08/2019","80"
"Hung Shing Yeh Beach","20/08/2019","1"
"Lido Beach","20/08/2019","67"
"Casam Beach","20/08/2019","90"
"Hoi Mei Wan Beach","20/08/2019","270"
"Gemini Beaches","20/08/2019","250"
"Anglers' Beach ","20/08/2019","85"
"Ma Wan Tung Wan Beach","20/08/2019","27"
"Golden Beach","20/08/2019","17"
"Cafeteria New Beach","20/08/2019","19"
"Cafeteria Old Beach","20/08/2019","23"
"Kadoorie Beach","20/08/2019","250"
"Castle Peak Beach","20/08/2019","870"
"Butterfly Beach","20/08/2019","66"
"Lo So Shing Beach","20/08/2019","1"
"Ting Kau Beach","20/08/2019","222"
"St. Stephen's Beach","21/08/2019","1"
"Chung Hom Kok Beach","21/08/2019","1"
"Repulse Bay Beach","21/08/2019","7"
"Middle Bay Beach","21/08/2019","9"
"Deep Water Bay Beach","21/08/2019","2"
"Kwun Yam Beach","21/08/2019","1"
"Cheung Chau Tung Wan Beach ","21/08/2019","4"
"South Bay Beach","21/08/2019","1"
"Kwun Yam Beach","24/08/2019","1"
"Hung Shing Yeh Beach","24/08/2019","1"
"Cheung Chau Tung Wan Beach ","24/08/2019","6"
"St. Stephen's Beach","27/08/2019","1"
"Chung Hom Kok Beach","27/08/2019","4"
"Repulse Bay Beach","27/08/2019","31"
"South Bay Beach","27/08/2019","4"
"Deep Water Bay Beach","27/08/2019","42"
"Clear Water Bay Second Beach","27/08/2019","120"
"Middle Bay Beach","27/08/2019","16"
"Silverstrand Beach","27/08/2019","90"
"Trio Beach ","27/08/2019","90"
"Hap Mun Bay Beach","27/08/2019","16"
"Kiu Tsui (New)","27/08/2019","18"
"Kiu Tsui Beach","27/08/2019","26"
"Lo So Shing Beach","27/08/2019","5"
"Clear Water Bay First Beach","27/08/2019","80"
"Approach Beach","28/08/2019","162"
"Rocky Bay Beach","28/08/2019","80"
"Lido Beach","28/08/2019","53"
"Casam Beach","28/08/2019","80"
"Hoi Mei Wan Beach","28/08/2019","37"
"Gemini Beaches","28/08/2019","36"
"Anglers' Beach ","28/08/2019","62"
"Ma Wan Tung Wan Beach","28/08/2019","33"
"Golden Beach","28/08/2019","100"
"Cafeteria New Beach","28/08/2019","92"
"Shek O Beach","28/08/2019","6"
"Turtle Cove Beach","28/08/2019","42"
"Big Wave Bay Beach","28/08/2019","80"
"Hairpin Beach","28/08/2019","14"
"Cafeteria Old Beach","28/08/2019","220"
"Kadoorie Beach","28/08/2019","39"
"Castle Peak Beach","28/08/2019","410"
"Butterfly Beach","28/08/2019","85"
"Upper Cheung Sha Beach","28/08/2019","10"
"Pui O Beach","28/08/2019","24"
"Silver Mine Bay Beach","28/08/2019","80"
