"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Cheung Chau Tung Wan Beach ","24/05/2008","3"
"Kwun Yam Beach","24/05/2008","4"
"Discovery Bay","24/05/2008","100"
"Big Wave Bay Beach","25/05/2008","38"
"Hairpin Beach","25/05/2008","26"
"Lo So Shing Beach","25/05/2008","7"
"Turtle Cove Beach","25/05/2008","13"
"Stanley Main Beach","25/05/2008","14"
"Shek O Beach","25/05/2008","82"
"Rocky Bay Beach","25/05/2008","4"
"Clear Water Bay First Beach","26/05/2008","3"
"Clear Water Bay Second Beach","26/05/2008","5"
"Hap Mun Bay Beach","26/05/2008","1"
"Trio Beach ","26/05/2008","47"
"Kiu Tsui (New)","26/05/2008","53"
"Silverstrand Beach","26/05/2008","210"
"Kiu Tsui Beach","26/05/2008","7"
"Chung Hom Kok Beach","27/05/2008","8"
"Lower Cheung Sha Beach","27/05/2008","6"
"Upper Cheung Sha Beach","27/05/2008","6"
"Deep Water Bay Beach","27/05/2008","47"
"Middle Bay Beach","27/05/2008","1"
"Tong Fuk Beach","27/05/2008","2"
"Repulse Bay Beach","27/05/2008","11"
"South Bay Beach","27/05/2008","3"
"Silver Mine Bay Beach","27/05/2008","17"
"St. Stephen's Beach","27/05/2008","8"
"Pui O Beach","27/05/2008","34"
"Butterfly Beach","28/05/2008","90"
"Castle Peak Beach","28/05/2008","36"
"Golden Beach","28/05/2008","140"
"Cafeteria Old Beach","28/05/2008","88"
"Tai Po Lung Mei Beach","28/05/2008","103"
"Cafeteria New Beach","28/05/2008","80"
"Kadoorie Beach","28/05/2008","2400"
"Cafeteria Old Beach","02/06/2008","110"
"Cafeteria New Beach","02/06/2008","100"
"Kiu Tsui (New)","02/06/2008","173"
"Kiu Tsui Beach","02/06/2008","190"
"Kadoorie Beach","02/06/2008","900"
"Hap Mun Bay Beach","02/06/2008","29"
"Ma Wan Tung Wan Beach","02/06/2008","600"
"Clear Water Bay Second Beach","02/06/2008","170"
"Clear Water Bay First Beach","02/06/2008","200"
"Castle Peak Beach","02/06/2008","360"
"Butterfly Beach","02/06/2008","490"
"Silverstrand Beach","02/06/2008","1100"
"Trio Beach ","02/06/2008","65"
"Golden Beach","02/06/2008","60"
"Lido Beach","03/06/2008","2800"
"Hoi Mei Wan Beach","03/06/2008","1800"
"Gemini Beaches","03/06/2008","900"
"Deep Water Bay Beach","03/06/2008","77"
"Upper Cheung Sha Beach","03/06/2008","38"
"Lower Cheung Sha Beach","03/06/2008","20"
"Chung Hom Kok Beach","03/06/2008","120"
"Casam Beach","03/06/2008","4100"
"Approach Beach","03/06/2008","891"
"Anglers' Beach ","03/06/2008","1652"
"Hung Shing Yeh Beach","03/06/2008","10"
"Middle Bay Beach","03/06/2008","26"
"Ting Kau Beach","03/06/2008","747"
"Tong Fuk Beach","03/06/2008","33"
"St. Stephen's Beach","03/06/2008","80"
"Silver Mine Bay Beach","03/06/2008","610"
"South Bay Beach","03/06/2008","28"
"Repulse Bay Beach","03/06/2008","47"
"Pui O Beach","03/06/2008","36"
"Big Wave Bay Beach","04/06/2008","1400"
"Discovery Bay","04/06/2008","900"
"Cheung Chau Tung Wan Beach ","04/06/2008","140"
"Turtle Cove Beach","04/06/2008","36"
"Shek O Beach","04/06/2008","144"
"Stanley Main Beach","04/06/2008","375"
"Rocky Bay Beach","04/06/2008","900"
"Kwun Yam Beach","04/06/2008","150"
"Hairpin Beach","04/06/2008","1400"
"Clear Water Bay First Beach","05/06/2008","30"
"Clear Water Bay Second Beach","05/06/2008","540"
"Hap Mun Bay Beach","05/06/2008","4"
"Kiu Tsui Beach","05/06/2008","32"
"Kiu Tsui (New)","05/06/2008","53"
"Lo So Shing Beach","05/06/2008","260"
"Silverstrand Beach","05/06/2008","86"
"Trio Beach ","05/06/2008","180"
"Tai Po Lung Mei Beach","06/06/2008","3769"
"Ma Wan Tung Wan Beach","10/06/2008","700"
"Butterfly Beach","10/06/2008","900"
"Castle Peak Beach","10/06/2008","51"
"Lower Cheung Sha Beach","10/06/2008","110"
"Upper Cheung Sha Beach","10/06/2008","20"
"Golden Beach","10/06/2008","150"
"Kadoorie Beach","10/06/2008","570"
"Kwun Yam Beach","10/06/2008","22"
"Cafeteria New Beach","10/06/2008","120"
"Cafeteria Old Beach","10/06/2008","89"
"Pui O Beach","10/06/2008","100"
"Silver Mine Bay Beach","10/06/2008","29"
"Tong Fuk Beach","10/06/2008","29"
"Cheung Chau Tung Wan Beach ","10/06/2008","50"
"Hairpin Beach","11/06/2008","67"
"Deep Water Bay Beach","11/06/2008","71"
"Chung Hom Kok Beach","11/06/2008","98"
"Big Wave Bay Beach","11/06/2008","650"
"Middle Bay Beach","11/06/2008","130"
"Turtle Cove Beach","11/06/2008","120"
"Rocky Bay Beach","11/06/2008","84"
"South Bay Beach","11/06/2008","99"
"Stanley Main Beach","11/06/2008","68"
"Shek O Beach","11/06/2008","27"
"St. Stephen's Beach","11/06/2008","370"
"Repulse Bay Beach","11/06/2008","150"
"Hung Shing Yeh Beach","12/06/2008","25"
"Hap Mun Bay Beach","12/06/2008","280"
"Clear Water Bay Second Beach","12/06/2008","9"
"Clear Water Bay First Beach","12/06/2008","10"
"Kiu Tsui Beach","12/06/2008","110"
"Trio Beach ","12/06/2008","240"
"Silverstrand Beach","12/06/2008","83"
"Kiu Tsui (New)","12/06/2008","108"
"Tai Po Lung Mei Beach","13/06/2008","707"
"Ma Wan Tung Wan Beach","13/06/2008","710"
"Castle Peak Beach","16/06/2008","170"
"Deep Water Bay Beach","16/06/2008","214"
"St. Stephen's Beach","16/06/2008","110"
"Lo So Shing Beach","16/06/2008","74"
"Middle Bay Beach","16/06/2008","34"
"Cafeteria New Beach","16/06/2008","250"
"South Bay Beach","16/06/2008","36"
"Repulse Bay Beach","16/06/2008","100"
"Cafeteria Old Beach","16/06/2008","350"
"Chung Hom Kok Beach","16/06/2008","140"
"Butterfly Beach","16/06/2008","370"
"Golden Beach","16/06/2008","210"
"Kadoorie Beach","17/06/2008","180"
"Anglers' Beach ","17/06/2008","732"
"Approach Beach","17/06/2008","3219"
"Casam Beach","17/06/2008","3500"
"Lower Cheung Sha Beach","17/06/2008","250"
"Upper Cheung Sha Beach","17/06/2008","110"
"Discovery Bay","17/06/2008","230"
"Gemini Beaches","17/06/2008","580"
"Hoi Mei Wan Beach","17/06/2008","3100"
"Lido Beach","17/06/2008","3100"
"Pui O Beach","17/06/2008","1487"
"Silver Mine Bay Beach","17/06/2008","1300"
"Tong Fuk Beach","17/06/2008","61"
"Ting Kau Beach","17/06/2008","3375"
"Turtle Cove Beach","18/06/2008","80"
"Stanley Main Beach","18/06/2008","56"
"Shek O Beach","18/06/2008","346"
"Big Wave Bay Beach","18/06/2008","230"
"Clear Water Bay Second Beach","19/06/2008","45"
"Clear Water Bay First Beach","19/06/2008","140"
"Hap Mun Bay Beach","19/06/2008","12"
"Kiu Tsui (New)","19/06/2008","56"
"Silverstrand Beach","19/06/2008","560"
"Trio Beach ","19/06/2008","90"
"Kiu Tsui Beach","19/06/2008","29"
"Tai Po Lung Mei Beach","20/06/2008","1081"
"Lido Beach","21/06/2008","1900"
"Hoi Mei Wan Beach","21/06/2008","700"
"Gemini Beaches","21/06/2008","2200"
"Casam Beach","21/06/2008","1500"
"Approach Beach","21/06/2008","1196"
"Anglers' Beach ","21/06/2008","3421"
"Ma Wan Tung Wan Beach","21/06/2008","660"
"Cafeteria Old Beach","21/06/2008","150"
"Cafeteria New Beach","21/06/2008","200"
"Golden Beach","21/06/2008","290"
"Castle Peak Beach","21/06/2008","430"
"Butterfly Beach","21/06/2008","900"
"Ting Kau Beach","21/06/2008","1493"
"Upper Cheung Sha Beach","22/06/2008","380"
"Kwun Yam Beach","22/06/2008","55"
"Pui O Beach","22/06/2008","42"
"Silver Mine Bay Beach","22/06/2008","440"
"Tong Fuk Beach","22/06/2008","17"
"Lower Cheung Sha Beach","22/06/2008","330"
"Cheung Chau Tung Wan Beach ","22/06/2008","90"
"Hung Shing Yeh Beach","23/06/2008","21"
"Discovery Bay","23/06/2008","12"
"Kadoorie Beach","23/06/2008","200"
"Big Wave Bay Beach","24/06/2008","25"
"Hairpin Beach","24/06/2008","100"
"Turtle Cove Beach","24/06/2008","100"
"Shek O Beach","24/06/2008","275"
"Stanley Main Beach","24/06/2008","18"
"Rocky Bay Beach","24/06/2008","8000"
"Deep Water Bay Beach","27/06/2008","769"
"Lo So Shing Beach","27/06/2008","130"
"Repulse Bay Beach","27/06/2008","300"
"St. Stephen's Beach","27/06/2008","1200"
"South Bay Beach","27/06/2008","100"
"Middle Bay Beach","27/06/2008","190"
"Chung Hom Kok Beach","30/06/2008","110"
"Tai Po Lung Mei Beach","02/07/2008","353"
"Lower Cheung Sha Beach","02/07/2008","190"
"Upper Cheung Sha Beach","02/07/2008","17"
"Clear Water Bay First Beach","02/07/2008","26"
"Clear Water Bay Second Beach","02/07/2008","170"
"Hap Mun Bay Beach","02/07/2008","5"
"Trio Beach ","02/07/2008","42"
"Kiu Tsui (New)","02/07/2008","179"
"Pui O Beach","02/07/2008","222"
"Silver Mine Bay Beach","02/07/2008","120"
"Silverstrand Beach","02/07/2008","90"
"Tong Fuk Beach","02/07/2008","19"
"Kiu Tsui Beach","02/07/2008","51"
"Anglers' Beach ","03/07/2008","945"
"Ma Wan Tung Wan Beach","03/07/2008","80"
"Butterfly Beach","03/07/2008","320"
"Casam Beach","03/07/2008","3800"
"Castle Peak Beach","03/07/2008","340"
"Golden Beach","03/07/2008","90"
"Gemini Beaches","03/07/2008","1200"
"Hoi Mei Wan Beach","03/07/2008","1300"
"Kadoorie Beach","03/07/2008","260"
"Kwun Yam Beach","03/07/2008","14"
"Lido Beach","03/07/2008","4500"
"Cafeteria New Beach","03/07/2008","200"
"Cafeteria Old Beach","03/07/2008","200"
"Ting Kau Beach","03/07/2008","2916"
"Cheung Chau Tung Wan Beach ","03/07/2008","31"
"Approach Beach","03/07/2008","1700"
"Hung Shing Yeh Beach","04/07/2008","29"
"Discovery Bay","04/07/2008","21"
"Big Wave Bay Beach","07/07/2008","260"
"Hairpin Beach","07/07/2008","250"
"Lo So Shing Beach","07/07/2008","17"
"Turtle Cove Beach","07/07/2008","18"
"Stanley Main Beach","07/07/2008","104"
"Shek O Beach","07/07/2008","639"
"Rocky Bay Beach","07/07/2008","760"
"Chung Hom Kok Beach","08/07/2008","240"
"Lower Cheung Sha Beach","08/07/2008","220"
"Upper Cheung Sha Beach","08/07/2008","95"
"Deep Water Bay Beach","08/07/2008","607"
"Tong Fuk Beach","08/07/2008","160"
"Pui O Beach","08/07/2008","135"
"Repulse Bay Beach","08/07/2008","430"
"South Bay Beach","08/07/2008","30"
"Silver Mine Bay Beach","08/07/2008","740"
"Middle Bay Beach","08/07/2008","130"
"St. Stephen's Beach","09/07/2008","37"
"Clear Water Bay First Beach","09/07/2008","190"
"Clear Water Bay Second Beach","09/07/2008","580"
"Trio Beach ","09/07/2008","100"
"Kiu Tsui Beach","09/07/2008","190"
"Kiu Tsui (New)","09/07/2008","21"
"Silverstrand Beach","09/07/2008","120"
"Hap Mun Bay Beach","09/07/2008","180"
"Big Wave Bay Beach","11/07/2008","560"
"Tai Po Lung Mei Beach","11/07/2008","3419"
"Turtle Cove Beach","11/07/2008","45"
"Shek O Beach","11/07/2008","159"
"Stanley Main Beach","11/07/2008","7"
"Deep Water Bay Beach","14/07/2008","61"
"Hung Shing Yeh Beach","14/07/2008","22"
"Middle Bay Beach","14/07/2008","56"
"Pui O Beach","14/07/2008","61"
"Repulse Bay Beach","14/07/2008","56"
"Upper Cheung Sha Beach","14/07/2008","7"
"Silver Mine Bay Beach","14/07/2008","79"
"St. Stephen's Beach","14/07/2008","49"
"Tong Fuk Beach","14/07/2008","44"
"Chung Hom Kok Beach","14/07/2008","18"
"Lower Cheung Sha Beach","14/07/2008","21"
"South Bay Beach","14/07/2008","18"
"Butterfly Beach","15/07/2008","90"
"Castle Peak Beach","15/07/2008","230"
"Clear Water Bay First Beach","15/07/2008","23"
"Clear Water Bay Second Beach","15/07/2008","120"
"Golden Beach","15/07/2008","490"
"Hap Mun Bay Beach","15/07/2008","17"
"Ma Wan Tung Wan Beach","15/07/2008","80"
"Kiu Tsui Beach","15/07/2008","80"
"Kiu Tsui (New)","15/07/2008","748"
"Cafeteria New Beach","15/07/2008","100"
"Cafeteria Old Beach","15/07/2008","650"
"Silverstrand Beach","15/07/2008","53"
"Trio Beach ","15/07/2008","370"
"Kadoorie Beach","15/07/2008","130"
"Anglers' Beach ","16/07/2008","357"
"Approach Beach","16/07/2008","250"
"Casam Beach","16/07/2008","440"
"Discovery Bay","16/07/2008","120"
"Cheung Chau Tung Wan Beach ","16/07/2008","20"
"Hoi Mei Wan Beach","16/07/2008","330"
"Kwun Yam Beach","16/07/2008","130"
"Lido Beach","16/07/2008","850"
"Ting Kau Beach","16/07/2008","739"
"Gemini Beaches","16/07/2008","290"
"Big Wave Bay Beach","17/07/2008","45"
"Hairpin Beach","17/07/2008","53"
"Lo So Shing Beach","17/07/2008","3"
"Turtle Cove Beach","17/07/2008","13"
"Stanley Main Beach","17/07/2008","19"
"Shek O Beach","17/07/2008","48"
"Rocky Bay Beach","17/07/2008","110"
"Clear Water Bay First Beach","19/07/2008","1100"
"Clear Water Bay Second Beach","19/07/2008","86"
"Hap Mun Bay Beach","19/07/2008","1"
"Kiu Tsui Beach","19/07/2008","2"
"Kiu Tsui (New)","19/07/2008","1"
"Silverstrand Beach","19/07/2008","69"
"Trio Beach ","19/07/2008","1"
"Chung Hom Kok Beach","20/07/2008","20"
"Deep Water Bay Beach","20/07/2008","26"
"Hung Shing Yeh Beach","20/07/2008","13"
"Middle Bay Beach","20/07/2008","7"
"St. Stephen's Beach","20/07/2008","23"
"South Bay Beach","20/07/2008","6"
"Repulse Bay Beach","20/07/2008","24"
"Ma Wan Tung Wan Beach","21/07/2008","66"
"Ting Kau Beach","21/07/2008","561"
"Lido Beach","21/07/2008","290"
"Cafeteria New Beach","21/07/2008","230"
"Cafeteria Old Beach","21/07/2008","80"
"Kadoorie Beach","21/07/2008","38"
"Hoi Mei Wan Beach","21/07/2008","700"
"Gemini Beaches","21/07/2008","1100"
"Golden Beach","21/07/2008","29"
"Castle Peak Beach","21/07/2008","53"
"Casam Beach","21/07/2008","250"
"Butterfly Beach","21/07/2008","35"
"Approach Beach","21/07/2008","1058"
"Anglers' Beach ","21/07/2008","2950"
"Upper Cheung Sha Beach","22/07/2008","40"
"Pui O Beach","22/07/2008","23"
"Tong Fuk Beach","22/07/2008","4"
"Silver Mine Bay Beach","22/07/2008","25"
"Lower Cheung Sha Beach","22/07/2008","210"
"Tai Po Lung Mei Beach","23/07/2008","27"
"Kiu Tsui Beach","24/07/2008","2"
"Kiu Tsui (New)","24/07/2008","71"
"Kwun Yam Beach","24/07/2008","6"
"Silverstrand Beach","24/07/2008","29"
"Hap Mun Bay Beach","24/07/2008","1"
"Cheung Chau Tung Wan Beach ","24/07/2008","3"
"Clear Water Bay Second Beach","24/07/2008","1"
"Clear Water Bay First Beach","24/07/2008","8"
"Trio Beach ","24/07/2008","4"
"Turtle Cove Beach","25/07/2008","1"
"Shek O Beach","25/07/2008","3"
"Stanley Main Beach","25/07/2008","1"
"Lo So Shing Beach","25/07/2008","5"
"Rocky Bay Beach","25/07/2008","5"
"Big Wave Bay Beach","25/07/2008","5"
"Hairpin Beach","25/07/2008","13"
"Discovery Bay","28/07/2008","1"
"Lower Cheung Sha Beach","28/07/2008","10"
"Upper Cheung Sha Beach","28/07/2008","2"
"Silver Mine Bay Beach","28/07/2008","2"
"Pui O Beach","28/07/2008","86"
"Tong Fuk Beach","28/07/2008","41"
"Butterfly Beach","29/07/2008","400"
"Castle Peak Beach","29/07/2008","230"
"Golden Beach","29/07/2008","69"
"Cafeteria New Beach","29/07/2008","61"
"Ma Wan Tung Wan Beach","29/07/2008","9"
"Cafeteria Old Beach","29/07/2008","69"
"Kadoorie Beach","29/07/2008","100"
"Middle Bay Beach","30/07/2008","47"
"Repulse Bay Beach","30/07/2008","100"
"Chung Hom Kok Beach","30/07/2008","75"
"Deep Water Bay Beach","30/07/2008","21"
"South Bay Beach","30/07/2008","55"
"St. Stephen's Beach","30/07/2008","80"
"Anglers' Beach ","01/08/2008","118"
"Approach Beach","01/08/2008","335"
"Casam Beach","01/08/2008","240"
"Gemini Beaches","01/08/2008","240"
"Ting Kau Beach","01/08/2008","817"
"Hung Shing Yeh Beach","01/08/2008","2"
"Lido Beach","01/08/2008","430"
"Tai Po Lung Mei Beach","01/08/2008","307"
"Hoi Mei Wan Beach","01/08/2008","170"
"Kadoorie Beach","04/08/2008","12"
"Kiu Tsui Beach","04/08/2008","2"
"Kiu Tsui (New)","04/08/2008","10"
"Cafeteria New Beach","04/08/2008","15"
"Cafeteria Old Beach","04/08/2008","33"
"Silverstrand Beach","04/08/2008","5"
"Hap Mun Bay Beach","04/08/2008","1"
"Ma Wan Tung Wan Beach","04/08/2008","36"
"Butterfly Beach","04/08/2008","38"
"Castle Peak Beach","04/08/2008","59"
"Clear Water Bay First Beach","04/08/2008","5"
"Clear Water Bay Second Beach","04/08/2008","1"
"Golden Beach","04/08/2008","140"
"Trio Beach ","04/08/2008","8"
"Big Wave Bay Beach","05/08/2008","53"
"Discovery Bay","05/08/2008","1"
"Hairpin Beach","05/08/2008","160"
"Kwun Yam Beach","05/08/2008","7"
"Lo So Shing Beach","05/08/2008","1"
"Stanley Main Beach","05/08/2008","19"
"Shek O Beach","05/08/2008","41"
"Turtle Cove Beach","05/08/2008","1"
"Cheung Chau Tung Wan Beach ","05/08/2008","110"
"Rocky Bay Beach","05/08/2008","1"
"Chung Hom Kok Beach","07/08/2008","81"
"Deep Water Bay Beach","07/08/2008","194"
"St. Stephen's Beach","07/08/2008","39"
"Repulse Bay Beach","07/08/2008","60"
"South Bay Beach","07/08/2008","27"
"Middle Bay Beach","07/08/2008","110"
"Clear Water Bay Second Beach","08/08/2008","340"
"Clear Water Bay First Beach","08/08/2008","240"
"Big Wave Bay Beach","09/08/2008","680"
"Lower Cheung Sha Beach","09/08/2008","5"
"Upper Cheung Sha Beach","09/08/2008","1"
"Hairpin Beach","09/08/2008","3"
"Pui O Beach","09/08/2008","9"
"Tong Fuk Beach","09/08/2008","52"
"Silver Mine Bay Beach","09/08/2008","90"
"Stanley Main Beach","09/08/2008","2"
"Shek O Beach","09/08/2008","17"
"Turtle Cove Beach","09/08/2008","3"
"Rocky Bay Beach","09/08/2008","32"
"Butterfly Beach","10/08/2008","39"
"Castle Peak Beach","10/08/2008","38"
"Golden Beach","10/08/2008","31"
"Ma Wan Tung Wan Beach","10/08/2008","24"
"Cafeteria New Beach","10/08/2008","32"
"Cafeteria Old Beach","10/08/2008","19"
"Kadoorie Beach","10/08/2008","10"
"Hap Mun Bay Beach","11/08/2008","16"
"Kiu Tsui Beach","11/08/2008","24"
"Trio Beach ","11/08/2008","6"
"Silverstrand Beach","11/08/2008","25"
"Kiu Tsui (New)","11/08/2008","19"
"Chung Hom Kok Beach","12/08/2008","1"
"Deep Water Bay Beach","12/08/2008","2"
"Hung Shing Yeh Beach","12/08/2008","2"
"St. Stephen's Beach","12/08/2008","1"
"Repulse Bay Beach","12/08/2008","80"
"South Bay Beach","12/08/2008","1"
"Middle Bay Beach","12/08/2008","7"
"Anglers' Beach ","13/08/2008","208"
"Approach Beach","13/08/2008","279"
"Casam Beach","13/08/2008","90"
"Ting Kau Beach","13/08/2008","382"
"Hoi Mei Wan Beach","13/08/2008","48"
"Lido Beach","13/08/2008","96"
"Gemini Beaches","13/08/2008","1900"
"Kwun Yam Beach","14/08/2008","2"
"Cheung Chau Tung Wan Beach ","14/08/2008","6"
"Tai Po Lung Mei Beach","14/08/2008","9"
"Lower Cheung Sha Beach","15/08/2008","34"
"Upper Cheung Sha Beach","15/08/2008","31"
"Tong Fuk Beach","15/08/2008","120"
"Pui O Beach","15/08/2008","47"
"Silver Mine Bay Beach","15/08/2008","130"
"Lo So Shing Beach","15/08/2008","17"
"Big Wave Bay Beach","18/08/2008","110"
"Chung Hom Kok Beach","18/08/2008","1"
"Discovery Bay","18/08/2008","31"
"Deep Water Bay Beach","18/08/2008","2"
"Hairpin Beach","18/08/2008","25"
"Middle Bay Beach","18/08/2008","21"
"Turtle Cove Beach","18/08/2008","8"
"Rocky Bay Beach","18/08/2008","110"
"South Bay Beach","18/08/2008","1"
"Stanley Main Beach","18/08/2008","13"
"Shek O Beach","18/08/2008","21"
"St. Stephen's Beach","18/08/2008","1"
"Repulse Bay Beach","18/08/2008","1"
"Butterfly Beach","19/08/2008","88"
"Castle Peak Beach","19/08/2008","10"
"Golden Beach","19/08/2008","120"
"Ma Wan Tung Wan Beach","19/08/2008","6"
"Cafeteria New Beach","19/08/2008","63"
"Cafeteria Old Beach","19/08/2008","8"
"Kadoorie Beach","19/08/2008","52"
"Trio Beach ","20/08/2008","2"
"Clear Water Bay First Beach","20/08/2008","15"
"Clear Water Bay Second Beach","20/08/2008","22"
"Hap Mun Bay Beach","20/08/2008","1"
"Kiu Tsui Beach","20/08/2008","1"
"Kiu Tsui (New)","20/08/2008","1"
"Silverstrand Beach","20/08/2008","7"
"Shek O Beach","21/08/2008","15"
"Turtle Cove Beach","21/08/2008","4"
"Big Wave Bay Beach","21/08/2008","21"
"Hung Shing Yeh Beach","21/08/2008","1"
"Stanley Main Beach","21/08/2008","15"
"Kadoorie Beach","25/08/2008","67"
"Kwun Yam Beach","25/08/2008","3"
"Cafeteria New Beach","25/08/2008","5"
"Cafeteria Old Beach","25/08/2008","5"
"Pui O Beach","25/08/2008","31"
"Tong Fuk Beach","25/08/2008","11"
"Cheung Chau Tung Wan Beach ","25/08/2008","1"
"Butterfly Beach","25/08/2008","14"
"Castle Peak Beach","25/08/2008","73"
"Lower Cheung Sha Beach","25/08/2008","1"
"Ma Wan Tung Wan Beach","25/08/2008","23"
"Golden Beach","25/08/2008","14"
"Upper Cheung Sha Beach","25/08/2008","1"
"Ting Kau Beach","26/08/2008","85"
"Silverstrand Beach","26/08/2008","100"
"Lido Beach","26/08/2008","19"
"Hoi Mei Wan Beach","26/08/2008","16"
"Silver Mine Bay Beach","26/08/2008","280"
"Clear Water Bay Second Beach","26/08/2008","110"
"Clear Water Bay First Beach","26/08/2008","34"
"Casam Beach","26/08/2008","28"
"Approach Beach","26/08/2008","111"
"Anglers' Beach ","26/08/2008","64"
"Gemini Beaches","26/08/2008","52"
"Trio Beach ","27/08/2008","110"
"Tai Po Lung Mei Beach","27/08/2008","354"
"Kiu Tsui (New)","27/08/2008","1"
"Hap Mun Bay Beach","27/08/2008","1"
"Kiu Tsui Beach","27/08/2008","1"
"Middle Bay Beach","28/08/2008","14"
"Repulse Bay Beach","28/08/2008","2"
"Rocky Bay Beach","28/08/2008","1"
"South Bay Beach","28/08/2008","5"
"Stanley Main Beach","28/08/2008","1"
"Shek O Beach","28/08/2008","19"
"St. Stephen's Beach","28/08/2008","1"
"Turtle Cove Beach","28/08/2008","12"
"Hairpin Beach","28/08/2008","14"
"Deep Water Bay Beach","28/08/2008","4"
"Discovery Bay","28/08/2008","3"
"Chung Hom Kok Beach","28/08/2008","1"
"Big Wave Bay Beach","28/08/2008","90"
"Lo So Shing Beach","28/08/2008","1"
"Tong Fuk Beach","01/09/2008","1"
"Silver Mine Bay Beach","01/09/2008","14"
"Pui O Beach","01/09/2008","2"
"Hung Shing Yeh Beach","01/09/2008","1"
"Lower Cheung Sha Beach","01/09/2008","8"
"Upper Cheung Sha Beach","01/09/2008","90"
"Silverstrand Beach","02/09/2008","12"
"Kiu Tsui (New)","02/09/2008","215"
"Kiu Tsui Beach","02/09/2008","4"
"Hap Mun Bay Beach","02/09/2008","1"
"Clear Water Bay Second Beach","02/09/2008","68"
"Trio Beach ","02/09/2008","100"
"Clear Water Bay First Beach","02/09/2008","8"
"Butterfly Beach","03/09/2008","90"
"Castle Peak Beach","03/09/2008","52"
"Ma Wan Tung Wan Beach","03/09/2008","1100"
"Cafeteria Old Beach","03/09/2008","110"
"Cafeteria New Beach","03/09/2008","300"
"Kadoorie Beach","03/09/2008","150"
"Golden Beach","03/09/2008","190"
"Chung Hom Kok Beach","04/09/2008","3"
"Deep Water Bay Beach","04/09/2008","1"
"Kwun Yam Beach","04/09/2008","4"
"St. Stephen's Beach","04/09/2008","3"
"Cheung Chau Tung Wan Beach ","04/09/2008","6"
"Repulse Bay Beach","04/09/2008","11"
"Middle Bay Beach","04/09/2008","1"
"Tai Po Lung Mei Beach","04/09/2008","45"
"South Bay Beach","04/09/2008","1"
"Lower Cheung Sha Beach","05/09/2008","3"
"Big Wave Bay Beach","05/09/2008","600"
"Upper Cheung Sha Beach","05/09/2008","8"
"Trio Beach ","05/09/2008","1"
"Tong Fuk Beach","05/09/2008","10"
"Turtle Cove Beach","05/09/2008","2"
"Shek O Beach","05/09/2008","3"
"Stanley Main Beach","05/09/2008","12"
"Silver Mine Bay Beach","05/09/2008","89"
"Rocky Bay Beach","05/09/2008","1"
"Pui O Beach","05/09/2008","5"
"Kiu Tsui (New)","05/09/2008","4"
"Kiu Tsui Beach","05/09/2008","1"
"Hairpin Beach","05/09/2008","21"
"Hap Mun Bay Beach","05/09/2008","5"
"Anglers' Beach ","08/09/2008","10"
"Approach Beach","08/09/2008","60"
"Lido Beach","08/09/2008","17"
"Silverstrand Beach","08/09/2008","13"
"Ting Kau Beach","08/09/2008","12"
"Hoi Mei Wan Beach","08/09/2008","31"
"Gemini Beaches","08/09/2008","11"
"Clear Water Bay Second Beach","08/09/2008","22"
"Clear Water Bay First Beach","08/09/2008","7"
"Casam Beach","08/09/2008","28"
"Lo So Shing Beach","09/09/2008","1"
"Cafeteria New Beach","09/09/2008","11"
"Cafeteria Old Beach","09/09/2008","3"
"Ma Wan Tung Wan Beach","09/09/2008","3"
"Butterfly Beach","09/09/2008","21"
"Castle Peak Beach","09/09/2008","52"
"Golden Beach","09/09/2008","7"
"Hung Shing Yeh Beach","09/09/2008","2"
"Kadoorie Beach","09/09/2008","30"
"Discovery Bay","10/09/2008","10"
"Lower Cheung Sha Beach","11/09/2008","17"
"Upper Cheung Sha Beach","11/09/2008","1"
"Clear Water Bay First Beach","11/09/2008","3"
"Clear Water Bay Second Beach","11/09/2008","3"
"Hap Mun Bay Beach","11/09/2008","1"
"Kiu Tsui Beach","11/09/2008","26"
"Kiu Tsui (New)","11/09/2008","3"
"Pui O Beach","11/09/2008","80"
"Silver Mine Bay Beach","11/09/2008","3"
"Silverstrand Beach","11/09/2008","7"
"Tong Fuk Beach","11/09/2008","10"
"Trio Beach ","11/09/2008","7"
"Big Wave Bay Beach","16/09/2008","9"
"Chung Hom Kok Beach","16/09/2008","80"
"Deep Water Bay Beach","16/09/2008","1"
"Hairpin Beach","16/09/2008","9"
"Kwun Yam Beach","16/09/2008","5"
"Middle Bay Beach","16/09/2008","5"
"Cheung Chau Tung Wan Beach ","16/09/2008","1"
"Rocky Bay Beach","16/09/2008","1"
"South Bay Beach","16/09/2008","1"
"Stanley Main Beach","16/09/2008","1"
"Shek O Beach","16/09/2008","2"
"St. Stephen's Beach","16/09/2008","12"
"Turtle Cove Beach","16/09/2008","1"
"Repulse Bay Beach","16/09/2008","2"
"Butterfly Beach","17/09/2008","15"
"Castle Peak Beach","17/09/2008","16"
"Golden Beach","17/09/2008","250"
"Ma Wan Tung Wan Beach","17/09/2008","110"
"Tai Po Lung Mei Beach","17/09/2008","178"
"Cafeteria New Beach","17/09/2008","100"
"Cafeteria Old Beach","17/09/2008","120"
"Kadoorie Beach","17/09/2008","90"
"Clear Water Bay First Beach","18/09/2008","20"
