"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Hung Shing Yeh Beach","25/05/2007","2"
"Anglers' Beach ","28/05/2007","182"
"Approach Beach","28/05/2007","385"
"Casam Beach","28/05/2007","570"
"Gemini Beaches","28/05/2007","590"
"Hoi Mei Wan Beach","28/05/2007","160"
"Ma Wan Tung Wan Beach","28/05/2007","140"
"Lido Beach","28/05/2007","400"
"Lo So Shing Beach","28/05/2007","1"
"Ting Kau Beach","28/05/2007","514"
"Cheung Chau Tung Wan Beach ","28/05/2007","23"
"Kwun Yam Beach","28/05/2007","25"
"Chung Hom Kok Beach","29/05/2007","14"
"Lower Cheung Sha Beach","29/05/2007","17"
"Upper Cheung Sha Beach","29/05/2007","14"
"Discovery Bay","29/05/2007","23"
"Deep Water Bay Beach","29/05/2007","6"
"Tong Fuk Beach","29/05/2007","2"
"Pui O Beach","29/05/2007","34"
"Repulse Bay Beach","29/05/2007","13"
"South Bay Beach","29/05/2007","1"
"Silver Mine Bay Beach","29/05/2007","1100"
"St. Stephen's Beach","29/05/2007","5"
"Middle Bay Beach","29/05/2007","5"
"Butterfly Beach","30/05/2007","80"
"Big Wave Bay Beach","30/05/2007","36"
"Castle Peak Beach","30/05/2007","870"
"Golden Beach","30/05/2007","77"
"Turtle Cove Beach","30/05/2007","1"
"Cafeteria New Beach","30/05/2007","73"
"Cafeteria Old Beach","30/05/2007","43"
"Stanley Main Beach","30/05/2007","44"
"Shek O Beach","30/05/2007","224"
"Kadoorie Beach","30/05/2007","200"
"Middle Bay Beach","01/06/2007","13"
"Tai Po Lung Mei Beach","01/06/2007","118"
"Hung Shing Yeh Beach","01/06/2007","28"
"Deep Water Bay Beach","01/06/2007","8"
"Chung Hom Kok Beach","01/06/2007","13"
"Repulse Bay Beach","01/06/2007","27"
"South Bay Beach","01/06/2007","2"
"St. Stephen's Beach","01/06/2007","8"
"Kiu Tsui (New)","04/06/2007","61"
"Kiu Tsui Beach","04/06/2007","4"
"Hap Mun Bay Beach","04/06/2007","85"
"Clear Water Bay Second Beach","04/06/2007","50"
"Clear Water Bay First Beach","04/06/2007","12"
"Silverstrand Beach","04/06/2007","90"
"Trio Beach ","04/06/2007","1"
"Big Wave Bay Beach","05/06/2007","440"
"Lower Cheung Sha Beach","05/06/2007","100"
"Upper Cheung Sha Beach","05/06/2007","1"
"Hairpin Beach","05/06/2007","34"
"Lo So Shing Beach","05/06/2007","1"
"Tong Fuk Beach","05/06/2007","1"
"Rocky Bay Beach","05/06/2007","6"
"Silver Mine Bay Beach","05/06/2007","10"
"Stanley Main Beach","05/06/2007","2"
"Shek O Beach","05/06/2007","34"
"Turtle Cove Beach","05/06/2007","45"
"Pui O Beach","05/06/2007","33"
"Anglers' Beach ","06/06/2007","3186"
"Approach Beach","06/06/2007","1833"
"Ma Wan Tung Wan Beach","06/06/2007","80"
"Ting Kau Beach","06/06/2007","3320"
"Cafeteria Old Beach","06/06/2007","160"
"Cafeteria New Beach","06/06/2007","62"
"Lido Beach","06/06/2007","990"
"Kadoorie Beach","06/06/2007","350"
"Hoi Mei Wan Beach","06/06/2007","1500"
"Gemini Beaches","06/06/2007","2200"
"Golden Beach","06/06/2007","53"
"Discovery Bay","06/06/2007","7"
"Castle Peak Beach","06/06/2007","29"
"Casam Beach","06/06/2007","1300"
"Butterfly Beach","06/06/2007","18"
"Clear Water Bay First Beach","07/06/2007","260"
"Clear Water Bay Second Beach","07/06/2007","400"
"Hap Mun Bay Beach","07/06/2007","6"
"Kiu Tsui Beach","07/06/2007","2"
"Kiu Tsui (New)","07/06/2007","2"
"Silverstrand Beach","07/06/2007","260"
"Trio Beach ","07/06/2007","3"
"Cheung Chau Tung Wan Beach ","08/06/2007","72"
"Kwun Yam Beach","08/06/2007","46"
"St. Stephen's Beach","11/06/2007","37"
"Middle Bay Beach","11/06/2007","27"
"Repulse Bay Beach","11/06/2007","27"
"South Bay Beach","11/06/2007","26"
"Deep Water Bay Beach","11/06/2007","33"
"Chung Hom Kok Beach","11/06/2007","36"
"Hung Shing Yeh Beach","11/06/2007","43"
"Cafeteria New Beach","12/06/2007","280"
"Cafeteria Old Beach","12/06/2007","540"
"Pui O Beach","12/06/2007","94"
"Tong Fuk Beach","12/06/2007","10"
"Butterfly Beach","12/06/2007","360"
"Castle Peak Beach","12/06/2007","270"
"Lower Cheung Sha Beach","12/06/2007","53"
"Upper Cheung Sha Beach","12/06/2007","8"
"Golden Beach","12/06/2007","340"
"Kadoorie Beach","12/06/2007","460"
"Silver Mine Bay Beach","13/06/2007","320"
"Ma Wan Tung Wan Beach","13/06/2007","760"
"Turtle Cove Beach","13/06/2007","350"
"Shek O Beach","13/06/2007","206"
"Stanley Main Beach","13/06/2007","26"
"Rocky Bay Beach","13/06/2007","14"
"Tai Po Lung Mei Beach","13/06/2007","52"
"Hairpin Beach","13/06/2007","110"
"South Bay Beach","14/06/2007","130"
"Repulse Bay Beach","14/06/2007","480"
"Middle Bay Beach","14/06/2007","120"
"Lo So Shing Beach","14/06/2007","68"
"Kwun Yam Beach","14/06/2007","350"
"Deep Water Bay Beach","14/06/2007","1078"
"Cheung Chau Tung Wan Beach ","14/06/2007","200"
"Big Wave Bay Beach","15/06/2007","380"
"Chung Hom Kok Beach","15/06/2007","45"
"St. Stephen's Beach","15/06/2007","160"
"Butterfly Beach","15/06/2007","530"
"Castle Peak Beach","15/06/2007","460"
"Golden Beach","15/06/2007","800"
"Hap Mun Bay Beach","15/06/2007","22"
"Kadoorie Beach","15/06/2007","1500"
"Kiu Tsui Beach","15/06/2007","110"
"Kiu Tsui (New)","15/06/2007","76"
"Cafeteria New Beach","15/06/2007","340"
"Cafeteria Old Beach","15/06/2007","260"
"Trio Beach ","15/06/2007","31"
"Anglers' Beach ","18/06/2007","606"
"Approach Beach","18/06/2007","1649"
"Ma Wan Tung Wan Beach","18/06/2007","330"
"Ting Kau Beach","18/06/2007","680"
"Turtle Cove Beach","18/06/2007","3"
"Shek O Beach","18/06/2007","7"
"Stanley Main Beach","18/06/2007","11"
"Lido Beach","18/06/2007","250"
"Hoi Mei Wan Beach","18/06/2007","240"
"Big Wave Bay Beach","18/06/2007","90"
"Casam Beach","18/06/2007","370"
"Discovery Bay","18/06/2007","6"
"Gemini Beaches","18/06/2007","710"
"Clear Water Bay First Beach","20/06/2007","15"
"Upper Cheung Sha Beach","20/06/2007","2"
"Lower Cheung Sha Beach","20/06/2007","110"
"Silverstrand Beach","20/06/2007","61"
"Silver Mine Bay Beach","20/06/2007","1"
"Pui O Beach","20/06/2007","20"
"Clear Water Bay Second Beach","20/06/2007","7"
"Tong Fuk Beach","20/06/2007","3"
"Anglers' Beach ","21/06/2007","197"
"Ma Wan Tung Wan Beach","21/06/2007","280"
"Ting Kau Beach","21/06/2007","559"
"Cafeteria Old Beach","21/06/2007","22"
"Cafeteria New Beach","21/06/2007","45"
"Lido Beach","21/06/2007","410"
"Kadoorie Beach","21/06/2007","70"
"Hoi Mei Wan Beach","21/06/2007","750"
"Approach Beach","21/06/2007","783"
"Butterfly Beach","21/06/2007","14"
"Casam Beach","21/06/2007","540"
"Castle Peak Beach","21/06/2007","13"
"Golden Beach","21/06/2007","250"
"Gemini Beaches","21/06/2007","2600"
"Big Wave Bay Beach","22/06/2007","12"
"Shek O Beach","22/06/2007","8"
"Stanley Main Beach","22/06/2007","10"
"Rocky Bay Beach","22/06/2007","750"
"Tai Po Lung Mei Beach","22/06/2007","655"
"Hung Shing Yeh Beach","22/06/2007","90"
"Hairpin Beach","22/06/2007","34"
"Turtle Cove Beach","22/06/2007","4"
"Chung Hom Kok Beach","25/06/2007","2"
"Deep Water Bay Beach","25/06/2007","2"
"Lo So Shing Beach","25/06/2007","1"
"Middle Bay Beach","25/06/2007","1"
"Repulse Bay Beach","25/06/2007","4"
"South Bay Beach","25/06/2007","2"
"St. Stephen's Beach","25/06/2007","28"
"Lower Cheung Sha Beach","26/06/2007","31"
"Upper Cheung Sha Beach","26/06/2007","1"
"Clear Water Bay First Beach","26/06/2007","130"
"Clear Water Bay Second Beach","26/06/2007","72"
"Tong Fuk Beach","26/06/2007","13"
"Pui O Beach","26/06/2007","877"
"Silver Mine Bay Beach","26/06/2007","210"
"Silverstrand Beach","26/06/2007","1200"
"Discovery Bay","26/06/2007","8"
"Hap Mun Bay Beach","27/06/2007","19"
"Kiu Tsui Beach","27/06/2007","37"
"Cheung Chau Tung Wan Beach ","27/06/2007","13"
"Trio Beach ","27/06/2007","10"
"Kwun Yam Beach","27/06/2007","39"
"Kiu Tsui (New)","27/06/2007","307"
"Chung Hom Kok Beach","28/06/2007","250"
"Deep Water Bay Beach","28/06/2007","232"
"South Bay Beach","28/06/2007","33"
"Repulse Bay Beach","28/06/2007","60"
"Middle Bay Beach","28/06/2007","80"
"Hung Shing Yeh Beach","28/06/2007","110"
"St. Stephen's Beach","28/06/2007","200"
"Butterfly Beach","03/07/2007","310"
"Tong Fuk Beach","03/07/2007","740"
"Castle Peak Beach","03/07/2007","140"
"Lower Cheung Sha Beach","03/07/2007","46"
"Upper Cheung Sha Beach","03/07/2007","31"
"Discovery Bay","03/07/2007","75"
"Golden Beach","03/07/2007","160"
"Hairpin Beach","03/07/2007","90"
"Kadoorie Beach","03/07/2007","86"
"Cafeteria New Beach","03/07/2007","140"
"Cafeteria Old Beach","03/07/2007","250"
"Pui O Beach","03/07/2007","110"
"Rocky Bay Beach","03/07/2007","120"
"Silver Mine Bay Beach","03/07/2007","270"
"Stanley Main Beach","03/07/2007","80"
"Shek O Beach","03/07/2007","169"
"Turtle Cove Beach","03/07/2007","15"
"Big Wave Bay Beach","03/07/2007","54"
"Anglers' Beach ","04/07/2007","2078"
"Ma Wan Tung Wan Beach","04/07/2007","77"
"Casam Beach","04/07/2007","300"
"Clear Water Bay First Beach","04/07/2007","80"
"Clear Water Bay Second Beach","04/07/2007","14"
"Gemini Beaches","04/07/2007","720"
"Hap Mun Bay Beach","04/07/2007","80"
"Hoi Mei Wan Beach","04/07/2007","1200"
"Kiu Tsui Beach","04/07/2007","9"
"Kiu Tsui (New)","04/07/2007","59"
"Lido Beach","04/07/2007","400"
"Silverstrand Beach","04/07/2007","440"
"Ting Kau Beach","04/07/2007","1814"
"Trio Beach ","04/07/2007","2"
"Approach Beach","04/07/2007","1183"
"Chung Hom Kok Beach","05/07/2007","110"
"Deep Water Bay Beach","05/07/2007","90"
"Tai Po Lung Mei Beach","05/07/2007","1170"
"St. Stephen's Beach","05/07/2007","260"
"Middle Bay Beach","05/07/2007","33"
"Repulse Bay Beach","05/07/2007","160"
"South Bay Beach","05/07/2007","12"
"Lo So Shing Beach","05/07/2007","7"
"Big Wave Bay Beach","06/07/2007","53"
"Hairpin Beach","06/07/2007","90"
"Hung Shing Yeh Beach","06/07/2007","34"
"Turtle Cove Beach","06/07/2007","24"
"Stanley Main Beach","06/07/2007","260"
"Shek O Beach","06/07/2007","57"
"Rocky Bay Beach","06/07/2007","54"
"Clear Water Bay First Beach","09/07/2007","7"
"Clear Water Bay Second Beach","09/07/2007","33"
"Hap Mun Bay Beach","09/07/2007","1"
"Kiu Tsui Beach","09/07/2007","1"
"Cheung Chau Tung Wan Beach ","09/07/2007","9"
"Kwun Yam Beach","09/07/2007","4"
"Silverstrand Beach","09/07/2007","6"
"Trio Beach ","09/07/2007","26"
"Kiu Tsui (New)","09/07/2007","214"
"Lower Cheung Sha Beach","10/07/2007","310"
"Upper Cheung Sha Beach","10/07/2007","1"
"Tong Fuk Beach","10/07/2007","9"
"Silver Mine Bay Beach","10/07/2007","58"
"Pui O Beach","10/07/2007","72"
"Butterfly Beach","11/07/2007","120"
"Casam Beach","11/07/2007","120"
"Castle Peak Beach","11/07/2007","770"
"Golden Beach","11/07/2007","130"
"Gemini Beaches","11/07/2007","80"
"Hoi Mei Wan Beach","11/07/2007","210"
"Approach Beach","11/07/2007","315"
"Lido Beach","11/07/2007","140"
"Cafeteria New Beach","11/07/2007","170"
"Cafeteria Old Beach","11/07/2007","130"
"Ting Kau Beach","11/07/2007","331"
"Ma Wan Tung Wan Beach","11/07/2007","22"
"Anglers' Beach ","11/07/2007","75"
"Kadoorie Beach","11/07/2007","270"
"Clear Water Bay First Beach","12/07/2007","140"
"Clear Water Bay Second Beach","12/07/2007","19"
"Hap Mun Bay Beach","12/07/2007","3"
"Trio Beach ","12/07/2007","10"
"Kiu Tsui (New)","12/07/2007","73"
"Silverstrand Beach","12/07/2007","22"
"Kiu Tsui Beach","12/07/2007","65"
"Chung Hom Kok Beach","13/07/2007","44"
"Deep Water Bay Beach","13/07/2007","18"
"St. Stephen's Beach","13/07/2007","9"
"Repulse Bay Beach","13/07/2007","8"
"South Bay Beach","13/07/2007","6"
"Middle Bay Beach","13/07/2007","20"
"Butterfly Beach","16/07/2007","200"
"Castle Peak Beach","16/07/2007","35"
"Discovery Bay","16/07/2007","9"
"Ma Wan Tung Wan Beach","16/07/2007","22"
"Kadoorie Beach","16/07/2007","110"
"Cafeteria New Beach","16/07/2007","90"
"Cafeteria Old Beach","16/07/2007","23"
"Golden Beach","16/07/2007","45"
"Big Wave Bay Beach","17/07/2007","10"
"Hairpin Beach","17/07/2007","8"
"Tai Po Lung Mei Beach","17/07/2007","15"
"Lo So Shing Beach","17/07/2007","2"
"Rocky Bay Beach","17/07/2007","3"
"Stanley Main Beach","17/07/2007","1"
"Shek O Beach","17/07/2007","7"
"Turtle Cove Beach","17/07/2007","130"
"Lower Cheung Sha Beach","18/07/2007","27"
"Upper Cheung Sha Beach","18/07/2007","3"
"Tong Fuk Beach","18/07/2007","6"
"Silver Mine Bay Beach","18/07/2007","52"
"Pui O Beach","18/07/2007","125"
"Hung Shing Yeh Beach","19/07/2007","19"
"Clear Water Bay First Beach","20/07/2007","1"
"Clear Water Bay Second Beach","20/07/2007","19"
"Hap Mun Bay Beach","20/07/2007","1"
"Kiu Tsui Beach","20/07/2007","1"
"Cheung Chau Tung Wan Beach ","20/07/2007","52"
"Kwun Yam Beach","20/07/2007","6"
"Silverstrand Beach","20/07/2007","14"
"Trio Beach ","20/07/2007","1"
"Kiu Tsui (New)","20/07/2007","1"
"Silver Mine Bay Beach","23/07/2007","1"
"St. Stephen's Beach","23/07/2007","3"
"Tong Fuk Beach","23/07/2007","1"
"Chung Hom Kok Beach","23/07/2007","34"
"Lower Cheung Sha Beach","23/07/2007","2"
"South Bay Beach","23/07/2007","1"
"Deep Water Bay Beach","23/07/2007","8"
"Middle Bay Beach","23/07/2007","5"
"Pui O Beach","23/07/2007","33"
"Repulse Bay Beach","23/07/2007","2"
"Upper Cheung Sha Beach","23/07/2007","1"
"Anglers' Beach ","24/07/2007","36"
"Approach Beach","24/07/2007","79"
"Butterfly Beach","24/07/2007","21"
"Casam Beach","24/07/2007","230"
"Castle Peak Beach","24/07/2007","58"
"Golden Beach","24/07/2007","54"
"Ma Wan Tung Wan Beach","24/07/2007","2"
"Hoi Mei Wan Beach","24/07/2007","35"
"Kadoorie Beach","24/07/2007","18"
"Lido Beach","24/07/2007","26"
"Cafeteria New Beach","24/07/2007","43"
"Cafeteria Old Beach","24/07/2007","40"
"Ting Kau Beach","24/07/2007","71"
"Gemini Beaches","24/07/2007","39"
"Big Wave Bay Beach","25/07/2007","1"
"Discovery Bay","25/07/2007","4"
"Turtle Cove Beach","25/07/2007","1"
"Shek O Beach","25/07/2007","5"
"Stanley Main Beach","25/07/2007","7"
"Clear Water Bay First Beach","26/07/2007","5"
"Clear Water Bay Second Beach","26/07/2007","2"
"Hap Mun Bay Beach","26/07/2007","1"
"Kiu Tsui Beach","26/07/2007","1"
"Cheung Chau Tung Wan Beach ","26/07/2007","20"
"Kwun Yam Beach","26/07/2007","1"
"Silverstrand Beach","26/07/2007","12"
"Trio Beach ","26/07/2007","2"
"Kiu Tsui (New)","26/07/2007","470"
"Chung Hom Kok Beach","27/07/2007","1"
"Deep Water Bay Beach","27/07/2007","3"
"Lo So Shing Beach","27/07/2007","3"
"St. Stephen's Beach","27/07/2007","2"
"Repulse Bay Beach","27/07/2007","4"
"South Bay Beach","27/07/2007","1"
"Middle Bay Beach","27/07/2007","1"
"Big Wave Bay Beach","30/07/2007","9"
"Hairpin Beach","30/07/2007","9"
"Hung Shing Yeh Beach","30/07/2007","1"
"Turtle Cove Beach","30/07/2007","1"
"Rocky Bay Beach","30/07/2007","1"
"Stanley Main Beach","30/07/2007","21"
"Shek O Beach","30/07/2007","7"
"Tai Po Lung Mei Beach","30/07/2007","127"
"Anglers' Beach ","01/08/2007","269"
"Ma Wan Tung Wan Beach","01/08/2007","62"
"Butterfly Beach","01/08/2007","41"
"Casam Beach","01/08/2007","220"
"Castle Peak Beach","01/08/2007","35"
"Lower Cheung Sha Beach","01/08/2007","8"
"Upper Cheung Sha Beach","01/08/2007","10"
"Golden Beach","01/08/2007","100"
"Gemini Beaches","01/08/2007","240"
"Hoi Mei Wan Beach","01/08/2007","23"
"Kadoorie Beach","01/08/2007","24"
"Lido Beach","01/08/2007","57"
"Cafeteria New Beach","01/08/2007","12"
"Cafeteria Old Beach","01/08/2007","15"
"Pui O Beach","01/08/2007","45"
"Silver Mine Bay Beach","01/08/2007","15"
"Tong Fuk Beach","01/08/2007","5"
"Ting Kau Beach","01/08/2007","563"
"Approach Beach","01/08/2007","224"
"Discovery Bay","02/08/2007","2"
"Hung Shing Yeh Beach","03/08/2007","19"
"Big Wave Bay Beach","03/08/2007","6"
"Hairpin Beach","03/08/2007","7"
"Turtle Cove Beach","03/08/2007","1"
"Stanley Main Beach","03/08/2007","3"
"Shek O Beach","03/08/2007","53"
"Rocky Bay Beach","03/08/2007","150"
"Clear Water Bay First Beach","04/08/2007","18"
"Clear Water Bay Second Beach","04/08/2007","35"
"Hap Mun Bay Beach","04/08/2007","5"
"Trio Beach ","04/08/2007","2"
"Kiu Tsui (New)","04/08/2007","2"
"Silverstrand Beach","04/08/2007","3"
"Kiu Tsui Beach","04/08/2007","1"
"Chung Hom Kok Beach","05/08/2007","270"
"Deep Water Bay Beach","05/08/2007","10"
"Lo So Shing Beach","05/08/2007","1"
"St. Stephen's Beach","05/08/2007","110"
"Repulse Bay Beach","05/08/2007","5"
"South Bay Beach","05/08/2007","7"
"Middle Bay Beach","05/08/2007","1100"
"Kwun Yam Beach","06/08/2007","1000"
"Cheung Chau Tung Wan Beach ","06/08/2007","340"
"Tai Po Lung Mei Beach","06/08/2007","374"
"Butterfly Beach","07/08/2007","30"
"Castle Peak Beach","07/08/2007","140"
"Golden Beach","07/08/2007","39"
"Ma Wan Tung Wan Beach","07/08/2007","43"
"Cafeteria New Beach","07/08/2007","38"
"Cafeteria Old Beach","07/08/2007","43"
"Kadoorie Beach","07/08/2007","240"
"Lower Cheung Sha Beach","08/08/2007","10"
"Upper Cheung Sha Beach","08/08/2007","1"
"Tong Fuk Beach","08/08/2007","9"
"Silver Mine Bay Beach","08/08/2007","5"
"Pui O Beach","08/08/2007","22"
"South Bay Beach","13/08/2007","19"
"Stanley Main Beach","13/08/2007","5"
"Shek O Beach","13/08/2007","28"
"St. Stephen's Beach","13/08/2007","20"
"Turtle Cove Beach","13/08/2007","200"
"Big Wave Bay Beach","13/08/2007","350"
"Rocky Bay Beach","13/08/2007","100"
"Deep Water Bay Beach","13/08/2007","14"
"Hairpin Beach","13/08/2007","1"
"Hung Shing Yeh Beach","13/08/2007","7"
"Middle Bay Beach","13/08/2007","28"
"Repulse Bay Beach","13/08/2007","51"
"Chung Hom Kok Beach","13/08/2007","27"
"Anglers' Beach ","14/08/2007","3186"
"Approach Beach","14/08/2007","1378"
"Casam Beach","14/08/2007","1100"
"Lower Cheung Sha Beach","14/08/2007","24"
"Upper Cheung Sha Beach","14/08/2007","4"
"Discovery Bay","14/08/2007","50"
"Ting Kau Beach","14/08/2007","991"
"Hoi Mei Wan Beach","14/08/2007","1200"
"Lido Beach","14/08/2007","1200"
"Pui O Beach","14/08/2007","8"
"Silver Mine Bay Beach","14/08/2007","15"
"Tong Fuk Beach","14/08/2007","33"
"Gemini Beaches","14/08/2007","3800"
"Ma Wan Tung Wan Beach","15/08/2007","1500"
"Butterfly Beach","15/08/2007","530"
"Castle Peak Beach","15/08/2007","160"
"Clear Water Bay First Beach","15/08/2007","6"
"Clear Water Bay Second Beach","15/08/2007","13"
"Golden Beach","15/08/2007","360"
"Trio Beach ","15/08/2007","5"
"Kadoorie Beach","15/08/2007","800"
"Kiu Tsui Beach","15/08/2007","520"
"Kiu Tsui (New)","15/08/2007","32"
"Cafeteria New Beach","15/08/2007","440"
"Cafeteria Old Beach","15/08/2007","250"
"Silverstrand Beach","15/08/2007","26"
"Hap Mun Bay Beach","15/08/2007","3"
"Lo So Shing Beach","16/08/2007","2"
"Chung Hom Kok Beach","17/08/2007","10"
"Deep Water Bay Beach","17/08/2007","339"
"Tai Po Lung Mei Beach","17/08/2007","201"
"St. Stephen's Beach","17/08/2007","10"
"Repulse Bay Beach","17/08/2007","64"
"South Bay Beach","17/08/2007","8"
"Middle Bay Beach","17/08/2007","160"
"Lower Cheung Sha Beach","18/08/2007","8"
"Upper Cheung Sha Beach","18/08/2007","12"
"Tong Fuk Beach","18/08/2007","1"
"Pui O Beach","18/08/2007","4"
"Silver Mine Bay Beach","18/08/2007","29"
"Hung Shing Yeh Beach","18/08/2007","6"
"Big Wave Bay Beach","19/08/2007","90"
"Hairpin Beach","19/08/2007","11"
"Kwun Yam Beach","19/08/2007","4"
"Cheung Chau Tung Wan Beach ","19/08/2007","47"
"Stanley Main Beach","19/08/2007","4"
"Shek O Beach","19/08/2007","7"
"Turtle Cove Beach","19/08/2007","4"
"Rocky Bay Beach","19/08/2007","9"
"Clear Water Bay First Beach","20/08/2007","20"
"Clear Water Bay Second Beach","20/08/2007","28"
"Hap Mun Bay Beach","20/08/2007","1"
"Trio Beach ","20/08/2007","1"
"Kiu Tsui (New)","20/08/2007","16"
"Silverstrand Beach","20/08/2007","39"
"Kiu Tsui Beach","20/08/2007","3"
"Casam Beach","21/08/2007","54"
"Castle Peak Beach","21/08/2007","68"
"Golden Beach","21/08/2007","34"
"Gemini Beaches","21/08/2007","32"
"Hoi Mei Wan Beach","21/08/2007","60"
"Kadoorie Beach","21/08/2007","61"
"Butterfly Beach","21/08/2007","150"
"Cafeteria New Beach","21/08/2007","33"
"Cafeteria Old Beach","21/08/2007","57"
"Ting Kau Beach","21/08/2007","278"
"Ma Wan Tung Wan Beach","21/08/2007","210"
"Anglers' Beach ","21/08/2007","46"
"Approach Beach","21/08/2007","108"
"Lido Beach","21/08/2007","82"
"Lower Cheung Sha Beach","23/08/2007","6"
"Upper Cheung Sha Beach","23/08/2007","8"
"Kwun Yam Beach","23/08/2007","40"
"Cheung Chau Tung Wan Beach ","23/08/2007","66"
"Silver Mine Bay Beach","23/08/2007","110"
"Tong Fuk Beach","23/08/2007","11"
"Pui O Beach","23/08/2007","350"
"Clear Water Bay First Beach","24/08/2007","12"
"Clear Water Bay Second Beach","24/08/2007","6"
"Hap Mun Bay Beach","24/08/2007","1"
"Trio Beach ","24/08/2007","1"
"Kiu Tsui (New)","24/08/2007","70"
"Tai Po Lung Mei Beach","24/08/2007","9322"
"Silverstrand Beach","24/08/2007","11"
"Kiu Tsui Beach","24/08/2007","480"
"Anglers' Beach ","27/08/2007","484"
"Ma Wan Tung Wan Beach","27/08/2007","28"
"Butterfly Beach","27/08/2007","45"
"Casam Beach","27/08/2007","800"
"Castle Peak Beach","27/08/2007","250"
"Discovery Bay","27/08/2007","110"
"Golden Beach","27/08/2007","58"
"Gemini Beaches","27/08/2007","510"
"Hoi Mei Wan Beach","27/08/2007","560"
"Kadoorie Beach","27/08/2007","190"
"Lido Beach","27/08/2007","1100"
"Cafeteria New Beach","27/08/2007","90"
"Cafeteria Old Beach","27/08/2007","90"
"Ting Kau Beach","27/08/2007","580"
"Approach Beach","27/08/2007","435"
"Chung Hom Kok Beach","28/08/2007","260"
"Deep Water Bay Beach","28/08/2007","32"
"Lo So Shing Beach","28/08/2007","8"
"St. Stephen's Beach","28/08/2007","6"
"Repulse Bay Beach","28/08/2007","13"
"South Bay Beach","28/08/2007","4"
"Middle Bay Beach","28/08/2007","68"
"Big Wave Bay Beach","29/08/2007","16"
"Hairpin Beach","29/08/2007","16"
"Hung Shing Yeh Beach","29/08/2007","6"
"Turtle Cove Beach","29/08/2007","1"
"Stanley Main Beach","29/08/2007","28"
"Shek O Beach","29/08/2007","14"
"Rocky Bay Beach","29/08/2007","16"
"Lower Cheung Sha Beach","30/08/2007","38"
"Upper Cheung Sha Beach","30/08/2007","1"
"Kwun Yam Beach","30/08/2007","20"
"Cheung Chau Tung Wan Beach ","30/08/2007","60"
"Silver Mine Bay Beach","30/08/2007","1"
"Tong Fuk Beach","30/08/2007","2"
"Pui O Beach","30/08/2007","42"
"Big Wave Bay Beach","03/09/2007","79"
"Chung Hom Kok Beach","03/09/2007","1"
"Deep Water Bay Beach","03/09/2007","2"
"Hairpin Beach","03/09/2007","1"
"Middle Bay Beach","03/09/2007","1"
"Turtle Cove Beach","03/09/2007","4"
"Rocky Bay Beach","03/09/2007","1"
"South Bay Beach","03/09/2007","4"
"Stanley Main Beach","03/09/2007","2"
"Shek O Beach","03/09/2007","3"
"St. Stephen's Beach","03/09/2007","4"
"Repulse Bay Beach","03/09/2007","6"
"Clear Water Bay First Beach","04/09/2007","65"
"Clear Water Bay Second Beach","04/09/2007","19"
"Hap Mun Bay Beach","04/09/2007","11"
"Trio Beach ","04/09/2007","16"
"Kiu Tsui (New)","04/09/2007","13"
"Tai Po Lung Mei Beach","04/09/2007","4"
"Silverstrand Beach","04/09/2007","10"
"Kiu Tsui Beach","04/09/2007","23"
"Anglers' Beach ","05/09/2007","95"
"Ma Wan Tung Wan Beach","05/09/2007","4"
"Butterfly Beach","05/09/2007","100"
"Casam Beach","05/09/2007","83"
"Castle Peak Beach","05/09/2007","21"
"Golden Beach","05/09/2007","140"
"Gemini Beaches","05/09/2007","110"
"Hoi Mei Wan Beach","05/09/2007","28"
"Kadoorie Beach","05/09/2007","93"
"Lido Beach","05/09/2007","130"
"Lo So Shing Beach","05/09/2007","1"
"Cafeteria New Beach","05/09/2007","90"
"Cafeteria Old Beach","05/09/2007","80"
"Ting Kau Beach","05/09/2007","190"
"Approach Beach","05/09/2007","202"
"Chung Hom Kok Beach","06/09/2007","1"
"Deep Water Bay Beach","06/09/2007","2"
"Hung Shing Yeh Beach","06/09/2007","1"
"St. Stephen's Beach","06/09/2007","1"
"Repulse Bay Beach","06/09/2007","8"
"South Bay Beach","06/09/2007","1"
"Middle Bay Beach","06/09/2007","1"
"Big Wave Bay Beach","07/09/2007","40"
"Discovery Bay","07/09/2007","120"
"Turtle Cove Beach","07/09/2007","1"
"Shek O Beach","07/09/2007","119"
"Stanley Main Beach","07/09/2007","18"
"Lower Cheung Sha Beach","10/09/2007","39"
"Upper Cheung Sha Beach","10/09/2007","260"
"Kwun Yam Beach","10/09/2007","11"
"Cheung Chau Tung Wan Beach ","10/09/2007","180"
"Silver Mine Bay Beach","10/09/2007","58"
"Tong Fuk Beach","10/09/2007","1"
"Pui O Beach","10/09/2007","95"
"Clear Water Bay First Beach","11/09/2007","750"
"Clear Water Bay Second Beach","11/09/2007","5"
"Hap Mun Bay Beach","11/09/2007","1"
"Trio Beach ","11/09/2007","1"
"Kiu Tsui (New)","11/09/2007","1"
"Silverstrand Beach","11/09/2007","110"
"Kiu Tsui Beach","11/09/2007","1"
"Casam Beach","12/09/2007","480"
"Castle Peak Beach","12/09/2007","9"
"Gemini Beaches","12/09/2007","800"
"Hoi Mei Wan Beach","12/09/2007","270"
"Kadoorie Beach","12/09/2007","29"
