"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Deep Water Bay Beach","04/06/2012","21"
"Kiu Tsui Beach","04/06/2012","38"
"Clear Water Bay First Beach","04/06/2012","18"
"Trio Beach ","04/06/2012","13"
"Silverstrand Beach","04/06/2012","10"
"Middle Bay Beach","04/06/2012","140"
"Turtle Cove Beach","05/06/2012","3"
"Tai Po Lung Mei Beach","05/06/2012","1480"
"Ting Kau Beach","05/06/2012","130"
"Hoi Mei Wan Beach","05/06/2012","48"
"Big Wave Bay Beach","05/06/2012","5"
"Shek O Beach","05/06/2012","2"
"Lido Beach","05/06/2012","28"
"Stanley Main Beach","05/06/2012","33"
"Approach Beach","05/06/2012","294"
"Casam Beach","05/06/2012","13"
"Gemini Beaches","05/06/2012","17"
"Anglers' Beach ","05/06/2012","14"
"Rocky Bay Beach","05/06/2012","1"
"Hairpin Beach","05/06/2012","180"
"Cheung Chau Tung Wan Beach ","06/06/2012","38"
"Kadoorie Beach","06/06/2012","21"
"Butterfly Beach","06/06/2012","220"
"Kwun Yam Beach","06/06/2012","6"
"Upper Cheung Sha Beach","06/06/2012","1"
"Tong Fuk Beach","06/06/2012","5"
"Castle Peak Beach","06/06/2012","20"
"Silver Mine Bay Beach","06/06/2012","3"
"Golden Beach","06/06/2012","31"
"Pui O Beach","06/06/2012","187"
"Ma Wan Tung Wan Beach","06/06/2012","21"
"Cafeteria New Beach","06/06/2012","55"
"Cafeteria Old Beach","06/06/2012","51"
"Lower Cheung Sha Beach","06/06/2012","68"
"Lo So Shing Beach","07/06/2012","1"
"Repulse Bay Beach","11/06/2012","15"
"South Bay Beach","11/06/2012","11"
"Deep Water Bay Beach","11/06/2012","22"
"Golden Beach","11/06/2012","140"
"Kadoorie Beach","11/06/2012","43"
"Butterfly Beach","11/06/2012","23"
"Castle Peak Beach","11/06/2012","29"
"Middle Bay Beach","11/06/2012","31"
"St. Stephen's Beach","11/06/2012","6"
"Chung Hom Kok Beach","11/06/2012","4"
"Ma Wan Tung Wan Beach","11/06/2012","52"
"Cafeteria New Beach","11/06/2012","160"
"Cafeteria Old Beach","11/06/2012","180"
"Discovery Bay","11/06/2012","1"
"Clear Water Bay Second Beach","12/06/2012","4"
"Lido Beach","12/06/2012","53"
"Clear Water Bay First Beach","12/06/2012","6"
"Hap Mun Bay Beach","12/06/2012","2"
"Kiu Tsui Beach","12/06/2012","3"
"Trio Beach ","12/06/2012","1"
"Gemini Beaches","12/06/2012","38"
"Casam Beach","12/06/2012","29"
"Hoi Mei Wan Beach","12/06/2012","190"
"Kiu Tsui (New)","12/06/2012","1"
"Silverstrand Beach","12/06/2012","10"
"Anglers' Beach ","12/06/2012","19"
"Ting Kau Beach","12/06/2012","128"
"Approach Beach","12/06/2012","195"
"Turtle Cove Beach","13/06/2012","9"
"Lower Cheung Sha Beach","13/06/2012","1"
"Tong Fuk Beach","13/06/2012","3"
"Upper Cheung Sha Beach","13/06/2012","1"
"Stanley Main Beach","13/06/2012","8"
"Pui O Beach","13/06/2012","27"
"Silver Mine Bay Beach","13/06/2012","7"
"Shek O Beach","13/06/2012","78"
"Big Wave Bay Beach","13/06/2012","14000"
"Big Wave Bay Beach","14/06/2012","100"
"Tai Po Lung Mei Beach","15/06/2012","287"
"Hung Shing Yeh Beach","16/06/2012","1"
"Cheung Chau Tung Wan Beach ","18/06/2012","39"
"Silver Mine Bay Beach","18/06/2012","200"
"Kwun Yam Beach","18/06/2012","42"
"Tong Fuk Beach","18/06/2012","19"
"Lower Cheung Sha Beach","18/06/2012","48"
"Upper Cheung Sha Beach","18/06/2012","48"
"Pui O Beach","18/06/2012","24"
"Lo So Shing Beach","18/06/2012","18"
"Casam Beach","20/06/2012","84"
"Castle Peak Beach","20/06/2012","80"
"Chung Hom Kok Beach","20/06/2012","240"
"Ma Wan Tung Wan Beach","20/06/2012","45"
"Ting Kau Beach","20/06/2012","151"
"Cafeteria New Beach","20/06/2012","280"
"Kadoorie Beach","20/06/2012","53"
"Butterfly Beach","20/06/2012","35"
"Repulse Bay Beach","20/06/2012","3"
"South Bay Beach","20/06/2012","130"
"St. Stephen's Beach","20/06/2012","67"
"Middle Bay Beach","20/06/2012","24"
"Deep Water Bay Beach","20/06/2012","22"
"Approach Beach","20/06/2012","130"
"Lido Beach","20/06/2012","70"
"Hoi Mei Wan Beach","20/06/2012","120"
"Anglers' Beach ","20/06/2012","49"
"Golden Beach","20/06/2012","320"
"Cafeteria Old Beach","20/06/2012","31"
"Gemini Beaches","20/06/2012","63"
"Discovery Bay","21/06/2012","15"
"Tai Po Lung Mei Beach","22/06/2012","748"
"Shek O Beach","25/06/2012","13"
"Hairpin Beach","25/06/2012","2"
"Hap Mun Bay Beach","25/06/2012","2"
"Kiu Tsui Beach","25/06/2012","2"
"Trio Beach ","25/06/2012","40"
"Silverstrand Beach","25/06/2012","400"
"Clear Water Bay First Beach","25/06/2012","8"
"Kiu Tsui (New)","25/06/2012","47"
"Big Wave Bay Beach","25/06/2012","30"
"Rocky Bay Beach","25/06/2012","9"
"Stanley Main Beach","25/06/2012","4"
"Turtle Cove Beach","25/06/2012","28"
"Clear Water Bay Second Beach","25/06/2012","69"
"Ting Kau Beach","26/06/2012","209"
"Castle Peak Beach","26/06/2012","130"
"Gemini Beaches","26/06/2012","600"
"Butterfly Beach","26/06/2012","180"
"Cafeteria Old Beach","26/06/2012","270"
"Golden Beach","26/06/2012","370"
"Kadoorie Beach","26/06/2012","210"
"Ma Wan Tung Wan Beach","26/06/2012","130"
"Hung Shing Yeh Beach","26/06/2012","9"
"Anglers' Beach ","26/06/2012","1833"
"Casam Beach","26/06/2012","330"
"Hoi Mei Wan Beach","26/06/2012","120"
"Lido Beach","26/06/2012","180"
"Cafeteria New Beach","26/06/2012","300"
"Approach Beach","26/06/2012","607"
"Kwun Yam Beach","27/06/2012","1"
"Silver Mine Bay Beach","27/06/2012","15"
"Pui O Beach","27/06/2012","1"
"St. Stephen's Beach","27/06/2012","1"
"Cheung Chau Tung Wan Beach ","27/06/2012","1"
"Tong Fuk Beach","27/06/2012","1"
"Upper Cheung Sha Beach","27/06/2012","1"
"Repulse Bay Beach","27/06/2012","1"
"South Bay Beach","27/06/2012","2"
"Chung Hom Kok Beach","27/06/2012","1"
"Middle Bay Beach","27/06/2012","1"
"Deep Water Bay Beach","27/06/2012","5"
"Lower Cheung Sha Beach","27/06/2012","3"
"Lo So Shing Beach","28/06/2012","1"
"Discovery Bay","28/06/2012","1"
"Middle Bay Beach","03/07/2012","320"
"Golden Beach","03/07/2012","120"
"Kadoorie Beach","03/07/2012","290"
"Butterfly Beach","03/07/2012","63"
"Cafeteria New Beach","03/07/2012","160"
"Casam Beach","03/07/2012","210"
"South Bay Beach","03/07/2012","2"
"Chung Hom Kok Beach","03/07/2012","1"
"Anglers' Beach ","03/07/2012","108"
"Repulse Bay Beach","03/07/2012","2"
"St. Stephen's Beach","03/07/2012","1"
"Ma Wan Tung Wan Beach","03/07/2012","61"
"Approach Beach","03/07/2012","210"
"Ting Kau Beach","03/07/2012","572"
"Lido Beach","03/07/2012","100"
"Hoi Mei Wan Beach","03/07/2012","45"
"Gemini Beaches","03/07/2012","55"
"Cafeteria Old Beach","03/07/2012","130"
"Castle Peak Beach","03/07/2012","90"
"Deep Water Bay Beach","03/07/2012","12"
"Trio Beach ","04/07/2012","1"
"Silverstrand Beach","04/07/2012","8"
"Hairpin Beach","04/07/2012","31"
"Clear Water Bay First Beach","04/07/2012","1"
"Hap Mun Bay Beach","04/07/2012","1"
"Kiu Tsui Beach","04/07/2012","85"
"Lower Cheung Sha Beach","04/07/2012","9"
"Silver Mine Bay Beach","04/07/2012","230"
"Upper Cheung Sha Beach","04/07/2012","2"
"Pui O Beach","04/07/2012","505"
"Tong Fuk Beach","04/07/2012","14"
"Clear Water Bay Second Beach","04/07/2012","26"
"Kiu Tsui (New)","04/07/2012","7"
"Big Wave Bay Beach","04/07/2012","44"
"Rocky Bay Beach","04/07/2012","66"
"Turtle Cove Beach","04/07/2012","4"
"Stanley Main Beach","04/07/2012","346"
"Shek O Beach","04/07/2012","3"
"Discovery Bay","05/07/2012","19"
"Hung Shing Yeh Beach","05/07/2012","210"
"Tai Po Lung Mei Beach","06/07/2012","227"
"Kwun Yam Beach","09/07/2012","1"
"Cafeteria Old Beach","09/07/2012","52"
"Middle Bay Beach","09/07/2012","1"
"St. Stephen's Beach","09/07/2012","2"
"Deep Water Bay Beach","09/07/2012","1"
"Ma Wan Tung Wan Beach","09/07/2012","9"
"Cafeteria New Beach","09/07/2012","52"
"Kadoorie Beach","09/07/2012","35"
"Butterfly Beach","09/07/2012","25"
"Cheung Chau Tung Wan Beach ","09/07/2012","9"
"Repulse Bay Beach","09/07/2012","1"
"South Bay Beach","09/07/2012","8"
"Chung Hom Kok Beach","09/07/2012","1"
"Golden Beach","09/07/2012","44"
"Castle Peak Beach","09/07/2012","27"
"Lo So Shing Beach","09/07/2012","340"
"Hap Mun Bay Beach","10/07/2012","1"
"Kiu Tsui (New)","10/07/2012","1"
"Silverstrand Beach","10/07/2012","1"
"Clear Water Bay Second Beach","10/07/2012","2"
"Ting Kau Beach","10/07/2012","26"
"Casam Beach","10/07/2012","26"
"Anglers' Beach ","10/07/2012","23"
"Kiu Tsui Beach","10/07/2012","1"
"Trio Beach ","10/07/2012","78"
"Clear Water Bay First Beach","10/07/2012","7"
"Approach Beach","10/07/2012","41"
"Lido Beach","10/07/2012","28"
"Hoi Mei Wan Beach","10/07/2012","5"
"Gemini Beaches","10/07/2012","75"
"Pui O Beach","11/07/2012","15"
"Stanley Main Beach","11/07/2012","3"
"Upper Cheung Sha Beach","11/07/2012","1"
"Big Wave Bay Beach","11/07/2012","21"
"Shek O Beach","11/07/2012","2"
"Turtle Cove Beach","11/07/2012","6"
"Tong Fuk Beach","11/07/2012","1"
"Lower Cheung Sha Beach","11/07/2012","8"
"Silver Mine Bay Beach","11/07/2012","3"
"Rocky Bay Beach","11/07/2012","12"
"Hairpin Beach","11/07/2012","1"
"Tai Po Lung Mei Beach","13/07/2012","8"
"Middle Bay Beach","14/07/2012","30"
"St. Stephen's Beach","14/07/2012","2"
"Hung Shing Yeh Beach","14/07/2012","64"
"Deep Water Bay Beach","14/07/2012","430"
"Repulse Bay Beach","14/07/2012","6"
"South Bay Beach","14/07/2012","7"
"Chung Hom Kok Beach","14/07/2012","6"
"Discovery Bay","15/07/2012","11"
"Upper Cheung Sha Beach","15/07/2012","7"
"Silver Mine Bay Beach","15/07/2012","6"
"Tong Fuk Beach","15/07/2012","3"
"Lower Cheung Sha Beach","15/07/2012","12"
"Pui O Beach","15/07/2012","131"
"Lo So Shing Beach","16/07/2012","5"
"Hairpin Beach","16/07/2012","4"
"Shek O Beach","16/07/2012","47"
"Stanley Main Beach","16/07/2012","1"
"Big Wave Bay Beach","16/07/2012","300"
"Rocky Bay Beach","16/07/2012","55"
"Turtle Cove Beach","16/07/2012","23"
"Kiu Tsui Beach","17/07/2012","9"
"Kiu Tsui (New)","17/07/2012","2"
"Ting Kau Beach","17/07/2012","398"
"Casam Beach","17/07/2012","450"
"Gemini Beaches","17/07/2012","55"
"Trio Beach ","17/07/2012","2"
"Silverstrand Beach","17/07/2012","11"
"Hap Mun Bay Beach","17/07/2012","2"
"Clear Water Bay First Beach","17/07/2012","5"
"Clear Water Bay Second Beach","17/07/2012","22"
"Approach Beach","17/07/2012","62"
"Lido Beach","17/07/2012","380"
"Hoi Mei Wan Beach","17/07/2012","190"
"Anglers' Beach ","17/07/2012","88"
"Kwun Yam Beach","18/07/2012","2"
"Cheung Chau Tung Wan Beach ","18/07/2012","480"
"Cafeteria New Beach","19/07/2012","260"
"Kadoorie Beach","19/07/2012","420"
"Castle Peak Beach","19/07/2012","19"
"Ma Wan Tung Wan Beach","19/07/2012","17"
"Cafeteria Old Beach","19/07/2012","16"
"Golden Beach","19/07/2012","180"
"Butterfly Beach","19/07/2012","180"
"Tai Po Lung Mei Beach","20/07/2012","314"
"Pui O Beach","25/07/2012","229"
"Repulse Bay Beach","25/07/2012","80"
"St. Stephen's Beach","25/07/2012","31"
"Lower Cheung Sha Beach","25/07/2012","80"
"Middle Bay Beach","25/07/2012","170"
"Deep Water Bay Beach","25/07/2012","277"
"South Bay Beach","25/07/2012","84"
"Chung Hom Kok Beach","25/07/2012","37"
"Tong Fuk Beach","25/07/2012","180"
"Hung Shing Yeh Beach","25/07/2012","56"
"Upper Cheung Sha Beach","25/07/2012","80"
"Silver Mine Bay Beach","25/07/2012","3800"
"Trio Beach ","26/07/2012","1300"
"Turtle Cove Beach","26/07/2012","41"
"Rocky Bay Beach","26/07/2012","1500"
"Clear Water Bay Second Beach","26/07/2012","1000"
"Kiu Tsui Beach","26/07/2012","120"
"Stanley Main Beach","26/07/2012","5795"
"Silver Mine Bay Beach","26/07/2012","1400"
"Kiu Tsui (New)","26/07/2012","118"
"Hairpin Beach","26/07/2012","90"
"Shek O Beach","26/07/2012","695"
"Big Wave Bay Beach","26/07/2012","1200"
"Hap Mun Bay Beach","26/07/2012","160"
"Clear Water Bay First Beach","26/07/2012","610"
"Silverstrand Beach","26/07/2012","5200"
"Stanley Main Beach","27/07/2012","330"
"Discovery Bay","27/07/2012","320"
"Silverstrand Beach","27/07/2012","390"
"Repulse Bay Beach","30/07/2012","1"
"Gemini Beaches","30/07/2012","11"
"Casam Beach","30/07/2012","30"
"Ting Kau Beach","30/07/2012","466"
"Anglers' Beach ","30/07/2012","37"
"Hoi Mei Wan Beach","30/07/2012","43"
"Lo So Shing Beach","30/07/2012","69"
"Cheung Chau Tung Wan Beach ","30/07/2012","65"
"Approach Beach","30/07/2012","14"
"Kwun Yam Beach","30/07/2012","16"
"Lido Beach","30/07/2012","31"
"Deep Water Bay Beach","30/07/2012","16"
"Chung Hom Kok Beach","31/07/2012","21"
"Ma Wan Tung Wan Beach","31/07/2012","35"
"Cafeteria New Beach","31/07/2012","100"
"St. Stephen's Beach","31/07/2012","90"
"Castle Peak Beach","31/07/2012","13"
"Golden Beach","31/07/2012","83"
"Middle Bay Beach","31/07/2012","5"
"Butterfly Beach","31/07/2012","37"
"South Bay Beach","31/07/2012","5"
"Cafeteria Old Beach","31/07/2012","290"
"Kadoorie Beach","31/07/2012","51"
"Upper Cheung Sha Beach","01/08/2012","11"
"Pui O Beach","01/08/2012","208"
"Lower Cheung Sha Beach","01/08/2012","45"
"Tong Fuk Beach","01/08/2012","4"
"Silver Mine Bay Beach","01/08/2012","29"
"Discovery Bay","02/08/2012","4"
"Deep Water Bay Beach","02/08/2012","46"
"Hung Shing Yeh Beach","02/08/2012","3"
"Tai Po Lung Mei Beach","03/08/2012","1410"
"Repulse Bay Beach","06/08/2012","1"
"St. Stephen's Beach","06/08/2012","1"
"Silverstrand Beach","06/08/2012","2300"
"Clear Water Bay Second Beach","06/08/2012","51"
"Kiu Tsui (New)","06/08/2012","7"
"South Bay Beach","06/08/2012","1"
"Middle Bay Beach","06/08/2012","400"
"Deep Water Bay Beach","06/08/2012","16"
"Hap Mun Bay Beach","06/08/2012","9"
"Kiu Tsui Beach","06/08/2012","9"
"Trio Beach ","06/08/2012","11"
"Clear Water Bay First Beach","06/08/2012","65"
"Chung Hom Kok Beach","06/08/2012","1"
"Approach Beach","07/08/2012","10"
"Lido Beach","07/08/2012","7"
"Big Wave Bay Beach","07/08/2012","23"
"Shek O Beach","07/08/2012","3"
"Hairpin Beach","07/08/2012","1"
"Casam Beach","07/08/2012","38"
"Rocky Bay Beach","07/08/2012","5"
"Turtle Cove Beach","07/08/2012","20"
"Stanley Main Beach","07/08/2012","4"
"Ting Kau Beach","07/08/2012","46"
"Hoi Mei Wan Beach","07/08/2012","7"
"Gemini Beaches","07/08/2012","39"
"Anglers' Beach ","07/08/2012","32"
"Silverstrand Beach","07/08/2012","7"
"Lo So Shing Beach","07/08/2012","1"
"Pui O Beach","08/08/2012","1"
"Tong Fuk Beach","08/08/2012","1"
"Cafeteria New Beach","08/08/2012","430"
"Kwun Yam Beach","08/08/2012","1"
"Cafeteria Old Beach","08/08/2012","100"
"Butterfly Beach","08/08/2012","25"
"Castle Peak Beach","08/08/2012","80"
"Upper Cheung Sha Beach","08/08/2012","6"
"Lower Cheung Sha Beach","08/08/2012","2"
"Silver Mine Bay Beach","08/08/2012","11"
"Ma Wan Tung Wan Beach","08/08/2012","9"
"Golden Beach","08/08/2012","830"
"Kadoorie Beach","08/08/2012","20"
"Cheung Chau Tung Wan Beach ","08/08/2012","12"
"Tai Po Lung Mei Beach","10/08/2012","1762"
"Lido Beach","13/08/2012","58"
"Anglers' Beach ","13/08/2012","7576"
"Gemini Beaches","13/08/2012","19"
"Discovery Bay","13/08/2012","22"
"Shek O Beach","13/08/2012","34"
"Hoi Mei Wan Beach","13/08/2012","26"
"Ting Kau Beach","13/08/2012","87"
"Big Wave Bay Beach","13/08/2012","83"
"Turtle Cove Beach","13/08/2012","5"
"Approach Beach","13/08/2012","74"
"Casam Beach","13/08/2012","300"
"Stanley Main Beach","13/08/2012","1075"
"Tong Fuk Beach","14/08/2012","5"
"Chung Hom Kok Beach","14/08/2012","1"
"Middle Bay Beach","14/08/2012","36"
"St. Stephen's Beach","14/08/2012","1"
"Lower Cheung Sha Beach","14/08/2012","13"
"South Bay Beach","14/08/2012","1"
"Hung Shing Yeh Beach","14/08/2012","1"
"Pui O Beach","14/08/2012","10"
"Upper Cheung Sha Beach","14/08/2012","5"
"Deep Water Bay Beach","14/08/2012","2"
"Repulse Bay Beach","14/08/2012","2"
"Silver Mine Bay Beach","14/08/2012","90"
"Castle Peak Beach","15/08/2012","330"
"Kiu Tsui (New)","15/08/2012","37"
"Clear Water Bay First Beach","15/08/2012","5"
"Ma Wan Tung Wan Beach","15/08/2012","22"
"Trio Beach ","15/08/2012","1"
"Cafeteria New Beach","15/08/2012","60"
"Butterfly Beach","15/08/2012","57"
"Kiu Tsui Beach","15/08/2012","80"
"Silverstrand Beach","15/08/2012","5"
"Clear Water Bay Second Beach","15/08/2012","5"
"Golden Beach","15/08/2012","170"
"Cafeteria Old Beach","15/08/2012","46"
"Kadoorie Beach","15/08/2012","130"
"Hap Mun Bay Beach","15/08/2012","1"
"Gemini Beaches","18/08/2012","74"
"Anglers' Beach ","18/08/2012","160"
"Cheung Chau Tung Wan Beach ","18/08/2012","37"
"Lido Beach","18/08/2012","41"
"Ting Kau Beach","18/08/2012","285"
"Hoi Mei Wan Beach","18/08/2012","120"
"Casam Beach","18/08/2012","88"
"Kwun Yam Beach","18/08/2012","5"
"Approach Beach","18/08/2012","87"
"Shek O Beach","19/08/2012","3"
"Turtle Cove Beach","19/08/2012","1"
"Hairpin Beach","19/08/2012","3"
"Stanley Main Beach","19/08/2012","11"
"Lo So Shing Beach","19/08/2012","1"
"Rocky Bay Beach","19/08/2012","2"
"Big Wave Bay Beach","19/08/2012","3"
"Golden Beach","20/08/2012","29"
"Cafeteria Old Beach","20/08/2012","17"
"Castle Peak Beach","20/08/2012","120"
"Butterfly Beach","20/08/2012","26"
"Cafeteria New Beach","20/08/2012","32"
"Kadoorie Beach","20/08/2012","20"
"Ma Wan Tung Wan Beach","20/08/2012","53"
"Upper Cheung Sha Beach","21/08/2012","1"
"Pui O Beach","21/08/2012","1"
"Silver Mine Bay Beach","21/08/2012","7"
"Middle Bay Beach","21/08/2012","3"
"St. Stephen's Beach","21/08/2012","1"
"Deep Water Bay Beach","21/08/2012","10"
"Lower Cheung Sha Beach","21/08/2012","20"
"Repulse Bay Beach","21/08/2012","5"
"South Bay Beach","21/08/2012","6"
"Chung Hom Kok Beach","21/08/2012","14"
"Tong Fuk Beach","21/08/2012","1"
"Clear Water Bay First Beach","22/08/2012","8"
"Hap Mun Bay Beach","22/08/2012","1"
"Kiu Tsui (New)","22/08/2012","1"
"Trio Beach ","22/08/2012","3"
"Clear Water Bay Second Beach","22/08/2012","540"
"Kiu Tsui Beach","22/08/2012","1"
"Silverstrand Beach","22/08/2012","23"
"Discovery Bay","23/08/2012","5"
"Hung Shing Yeh Beach","23/08/2012","1"
"Tai Po Lung Mei Beach","24/08/2012","160"
"Ma Wan Tung Wan Beach","27/08/2012","8"
"Kiu Tsui Beach","27/08/2012","15"
"Trio Beach ","27/08/2012","2"
"Cafeteria New Beach","27/08/2012","69"
"Hap Mun Bay Beach","27/08/2012","35"
"Butterfly Beach","27/08/2012","55"
"Clear Water Bay First Beach","27/08/2012","2"
"Golden Beach","27/08/2012","60"
"Castle Peak Beach","27/08/2012","37"
"Kiu Tsui (New)","27/08/2012","19"
"Cafeteria Old Beach","27/08/2012","71"
"Kadoorie Beach","27/08/2012","40"
"Silverstrand Beach","27/08/2012","4"
"Clear Water Bay Second Beach","27/08/2012","13"
"Approach Beach","28/08/2012","31"
"Lido Beach","28/08/2012","10"
"Hoi Mei Wan Beach","28/08/2012","18"
"Gemini Beaches","28/08/2012","10"
"Turtle Cove Beach","28/08/2012","4"
"Shek O Beach","28/08/2012","1"
"Stanley Main Beach","28/08/2012","1"
"Rocky Bay Beach","28/08/2012","1"
"Hairpin Beach","28/08/2012","1"
"Ting Kau Beach","28/08/2012","57"
"Casam Beach","28/08/2012","24"
"Anglers' Beach ","28/08/2012","150"
"Big Wave Bay Beach","28/08/2012","2"
"Lo So Shing Beach","28/08/2012","2"
"Pui O Beach","29/08/2012","5030"
"Silver Mine Bay Beach","29/08/2012","3900"
"Cheung Chau Tung Wan Beach ","29/08/2012","11"
"Kwun Yam Beach","29/08/2012","1"
"Upper Cheung Sha Beach","29/08/2012","23"
"Chung Hom Kok Beach","29/08/2012","39"
"St. Stephen's Beach","29/08/2012","5"
"Middle Bay Beach","29/08/2012","80"
"South Bay Beach","29/08/2012","18"
"Tong Fuk Beach","29/08/2012","20"
"Lower Cheung Sha Beach","29/08/2012","80"
"Repulse Bay Beach","29/08/2012","140"
"Deep Water Bay Beach","29/08/2012","20"
"Silver Mine Bay Beach","30/08/2012","24"
"Pui O Beach","30/08/2012","73"
"St. Stephen's Beach","03/09/2012","5"
"Chung Hom Kok Beach","03/09/2012","5"
"South Bay Beach","03/09/2012","2"
"Middle Bay Beach","03/09/2012","760"
"Hung Shing Yeh Beach","03/09/2012","1"
"Shek O Beach","03/09/2012","12"
"Deep Water Bay Beach","03/09/2012","16"
"Turtle Cove Beach","03/09/2012","2"
"Hairpin Beach","03/09/2012","3"
"Repulse Bay Beach","03/09/2012","14"
"Stanley Main Beach","03/09/2012","194"
"Rocky Bay Beach","03/09/2012","95"
"Big Wave Bay Beach","03/09/2012","64"
"Anglers' Beach ","04/09/2012","68"
"Gemini Beaches","04/09/2012","200"
"Hoi Mei Wan Beach","04/09/2012","160"
"Lido Beach","04/09/2012","7"
"Ting Kau Beach","04/09/2012","28"
"Silverstrand Beach","04/09/2012","80"
"Kiu Tsui (New)","04/09/2012","1"
"Clear Water Bay Second Beach","04/09/2012","10"
"Discovery Bay","04/09/2012","780"
"Hap Mun Bay Beach","04/09/2012","1"
"Clear Water Bay First Beach","04/09/2012","5"
"Trio Beach ","04/09/2012","220"
"Approach Beach","04/09/2012","102"
"Kiu Tsui Beach","04/09/2012","5"
"Casam Beach","04/09/2012","8"
"Upper Cheung Sha Beach","05/09/2012","1"
"Butterfly Beach","05/09/2012","70"
"Tong Fuk Beach","05/09/2012","1"
"Cafeteria Old Beach","05/09/2012","110"
"Cafeteria New Beach","05/09/2012","85"
"Kadoorie Beach","05/09/2012","26"
"Cheung Chau Tung Wan Beach ","05/09/2012","7"
"Ma Wan Tung Wan Beach","05/09/2012","6"
"Lower Cheung Sha Beach","05/09/2012","1"
"Kwun Yam Beach","05/09/2012","1"
"Silver Mine Bay Beach","05/09/2012","4"
"Pui O Beach","05/09/2012","14"
"Golden Beach","05/09/2012","180"
"Castle Peak Beach","05/09/2012","57"
"Lo So Shing Beach","06/09/2012","1"
"Tai Po Lung Mei Beach","07/09/2012","74"
"Clear Water Bay First Beach","10/09/2012","22"
"Trio Beach ","10/09/2012","7"
"Kiu Tsui Beach","10/09/2012","1"
"Kiu Tsui (New)","10/09/2012","1"
"Silverstrand Beach","10/09/2012","3"
"Clear Water Bay Second Beach","10/09/2012","10"
"Hap Mun Bay Beach","10/09/2012","1"
"Lido Beach","11/09/2012","20"
"Chung Hom Kok Beach","11/09/2012","1"
"Approach Beach","11/09/2012","35"
"Gemini Beaches","11/09/2012","2"
"Castle Peak Beach","11/09/2012","40"
"Kadoorie Beach","11/09/2012","9"
"Repulse Bay Beach","11/09/2012","1"
"Anglers' Beach ","11/09/2012","31"
"Casam Beach","11/09/2012","46"
"Hoi Mei Wan Beach","11/09/2012","58"
"Ting Kau Beach","11/09/2012","13"
"Cafeteria New Beach","11/09/2012","10"
"Golden Beach","11/09/2012","3"
"Butterfly Beach","11/09/2012","10"
"Cafeteria Old Beach","11/09/2012","8"
"St. Stephen's Beach","11/09/2012","1"
"Ma Wan Tung Wan Beach","11/09/2012","6"
"Deep Water Bay Beach","11/09/2012","32"
"Middle Bay Beach","11/09/2012","21"
"South Bay Beach","11/09/2012","1"
"Hung Shing Yeh Beach","12/09/2012","15"
"Lower Cheung Sha Beach","12/09/2012","3"
"Tong Fuk Beach","12/09/2012","1"
"Upper Cheung Sha Beach","12/09/2012","1"
"Pui O Beach","12/09/2012","2"
"Shek O Beach","12/09/2012","5"
"Silver Mine Bay Beach","12/09/2012","19"
"Turtle Cove Beach","12/09/2012","5"
"Stanley Main Beach","12/09/2012","209"
"Big Wave Bay Beach","12/09/2012","26"
"Discovery Bay","13/09/2012","1"
"Tai Po Lung Mei Beach","14/09/2012","16"
"Big Wave Bay Beach","15/09/2012","19"
"Shek O Beach","15/09/2012","144"
"Hairpin Beach","15/09/2012","6"
"Butterfly Beach","15/09/2012","69"
"Cafeteria Old Beach","15/09/2012","43"
"Golden Beach","15/09/2012","46"
"Stanley Main Beach","15/09/2012","82"
"Rocky Bay Beach","15/09/2012","130"
"Ma Wan Tung Wan Beach","15/09/2012","170"
"Cafeteria New Beach","15/09/2012","49"
"Castle Peak Beach","15/09/2012","43"
"Kadoorie Beach","15/09/2012","100"
"Turtle Cove Beach","15/09/2012","1"
"Lo So Shing Beach","15/09/2012","1"
"Kiu Tsui (New)","16/09/2012","21"
"Silverstrand Beach","16/09/2012","220"
"Approach Beach","16/09/2012","1020"
"Lido Beach","16/09/2012","120"
"Clear Water Bay Second Beach","16/09/2012","15"
"Gemini Beaches","16/09/2012","49"
"Anglers' Beach ","16/09/2012","33"
"Hap Mun Bay Beach","16/09/2012","1"
"Kiu Tsui Beach","16/09/2012","770"
"Trio Beach ","16/09/2012","4"
"Ting Kau Beach","16/09/2012","122"
"Casam Beach","16/09/2012","130"
"Hoi Mei Wan Beach","16/09/2012","100"
"Clear Water Bay First Beach","16/09/2012","8"
"Tong Fuk Beach","17/09/2012","1"
"Lower Cheung Sha Beach","17/09/2012","4"
"Silver Mine Bay Beach","17/09/2012","1"
"Pui O Beach","17/09/2012","14"
"Cheung Chau Tung Wan Beach ","17/09/2012","1"
"Upper Cheung Sha Beach","17/09/2012","1"
"Kwun Yam Beach","17/09/2012","1"
"Deep Water Bay Beach","18/09/2012","5"
"St. Stephen's Beach","18/09/2012","1"
"Chung Hom Kok Beach","18/09/2012","13"
"Repulse Bay Beach","18/09/2012","6"
"Middle Bay Beach","18/09/2012","1"
"South Bay Beach","18/09/2012","1"
"Big Wave Bay Beach","24/09/2012","3"
"Shek O Beach","24/09/2012","1"
"Hairpin Beach","24/09/2012","1"
"Golden Beach","24/09/2012","19"
"Cafeteria Old Beach","24/09/2012","9"
"Castle Peak Beach","24/09/2012","79"
"Turtle Cove Beach","24/09/2012","6"
