"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"St. Stephen's Beach","22/05/2009","2"
"Pui O Beach","22/05/2009","5"
"Anglers' Beach ","25/05/2009","1435"
"Approach Beach","25/05/2009","987"
"Casam Beach","25/05/2009","1100"
"Gemini Beaches","25/05/2009","1400"
"Hap Mun Bay Beach","25/05/2009","80"
"Trio Beach ","25/05/2009","99"
"Kiu Tsui Beach","25/05/2009","140"
"Kiu Tsui (New)","25/05/2009","85"
"Lido Beach","25/05/2009","2700"
"Ting Kau Beach","25/05/2009","3526"
"Hoi Mei Wan Beach","25/05/2009","540"
"Clear Water Bay First Beach","26/05/2009","60"
"Clear Water Bay Second Beach","26/05/2009","80"
"Silverstrand Beach","26/05/2009","500"
"Hung Shing Yeh Beach","26/05/2009","26"
"Discovery Bay","26/05/2009","130"
"Big Wave Bay Beach","29/05/2009","57"
"Hairpin Beach","29/05/2009","67"
"Kwun Yam Beach","29/05/2009","55"
"Tai Po Lung Mei Beach","29/05/2009","83"
"Ma Wan Tung Wan Beach","29/05/2009","410"
"Stanley Main Beach","29/05/2009","54"
"Shek O Beach","29/05/2009","114"
"Turtle Cove Beach","29/05/2009","6"
"Cheung Chau Tung Wan Beach ","29/05/2009","85"
"Rocky Bay Beach","29/05/2009","110"
"Butterfly Beach","01/06/2009","90"
"Chung Hom Kok Beach","01/06/2009","1"
"Castle Peak Beach","01/06/2009","12"
"Deep Water Bay Beach","01/06/2009","2"
"Golden Beach","01/06/2009","32"
"St. Stephen's Beach","01/06/2009","1"
"Middle Bay Beach","01/06/2009","4"
"Cafeteria New Beach","01/06/2009","25"
"Cafeteria Old Beach","01/06/2009","33"
"Repulse Bay Beach","01/06/2009","9"
"South Bay Beach","01/06/2009","3"
"Kadoorie Beach","01/06/2009","22"
"Lower Cheung Sha Beach","02/06/2009","3"
"Upper Cheung Sha Beach","02/06/2009","1"
"Hung Shing Yeh Beach","02/06/2009","1"
"Tong Fuk Beach","02/06/2009","5"
"Pui O Beach","02/06/2009","34"
"Silver Mine Bay Beach","02/06/2009","73"
"Lo So Shing Beach","02/06/2009","1"
"Clear Water Bay First Beach","03/06/2009","130"
"Silverstrand Beach","03/06/2009","170"
"Clear Water Bay Second Beach","03/06/2009","1100"
"Hap Mun Bay Beach","04/06/2009","750"
"Kiu Tsui Beach","04/06/2009","250"
"Kiu Tsui (New)","04/06/2009","60"
"Trio Beach ","04/06/2009","33"
"Chung Hom Kok Beach","04/06/2009","170"
"Discovery Bay","04/06/2009","48"
"Cheung Chau Tung Wan Beach ","04/06/2009","8"
"Kwun Yam Beach","04/06/2009","19"
"Middle Bay Beach","04/06/2009","130"
"Repulse Bay Beach","04/06/2009","140"
"South Bay Beach","04/06/2009","100"
"St. Stephen's Beach","04/06/2009","59"
"Deep Water Bay Beach","04/06/2009","178"
"Kadoorie Beach","05/06/2009","510"
"Anglers' Beach ","05/06/2009","245"
"Approach Beach","05/06/2009","1039"
"Butterfly Beach","05/06/2009","160"
"Casam Beach","05/06/2009","170"
"Castle Peak Beach","05/06/2009","78"
"Ma Wan Tung Wan Beach","05/06/2009","110"
"Gemini Beaches","05/06/2009","180"
"Hoi Mei Wan Beach","05/06/2009","58"
"Lido Beach","05/06/2009","260"
"Cafeteria New Beach","05/06/2009","1200"
"Cafeteria Old Beach","05/06/2009","110"
"Ting Kau Beach","05/06/2009","302"
"Golden Beach","05/06/2009","340"
"Big Wave Bay Beach","08/06/2009","270"
"Clear Water Bay First Beach","08/06/2009","5"
"Clear Water Bay Second Beach","08/06/2009","48"
"Hairpin Beach","08/06/2009","5"
"Turtle Cove Beach","08/06/2009","39"
"Stanley Main Beach","08/06/2009","10"
"Shek O Beach","08/06/2009","30"
"Silverstrand Beach","08/06/2009","100"
"Rocky Bay Beach","08/06/2009","34"
"Hap Mun Bay Beach","09/06/2009","80"
"Trio Beach ","09/06/2009","26"
"Kiu Tsui (New)","09/06/2009","108"
"Kiu Tsui Beach","09/06/2009","1300"
"Tai Po Lung Mei Beach","10/06/2009","534"
"Pui O Beach","10/06/2009","21"
"Upper Cheung Sha Beach","10/06/2009","4"
"Tong Fuk Beach","10/06/2009","1"
"Lower Cheung Sha Beach","10/06/2009","52"
"Silver Mine Bay Beach","10/06/2009","80"
"Lo So Shing Beach","11/06/2009","110"
"Discovery Bay","11/06/2009","200"
"Chung Hom Kok Beach","12/06/2009","3600"
"Deep Water Bay Beach","12/06/2009","177"
"Middle Bay Beach","12/06/2009","900"
"Hung Shing Yeh Beach","12/06/2009","55"
"South Bay Beach","12/06/2009","170"
"St. Stephen's Beach","12/06/2009","1500"
"Repulse Bay Beach","12/06/2009","23"
"Chung Hom Kok Beach","15/06/2009","7"
"Clear Water Bay First Beach","15/06/2009","22"
"Clear Water Bay Second Beach","15/06/2009","25"
"Deep Water Bay Beach","15/06/2009","79"
"Hap Mun Bay Beach","15/06/2009","5"
"Kiu Tsui Beach","15/06/2009","10"
"Trio Beach ","15/06/2009","54"
"Middle Bay Beach","15/06/2009","7"
"Repulse Bay Beach","15/06/2009","11"
"South Bay Beach","15/06/2009","3"
"Silverstrand Beach","15/06/2009","360"
"St. Stephen's Beach","15/06/2009","7"
"Kiu Tsui (New)","15/06/2009","236"
"Butterfly Beach","16/06/2009","20"
"Big Wave Bay Beach","16/06/2009","800"
"Castle Peak Beach","16/06/2009","58"
"Golden Beach","16/06/2009","25"
"Kadoorie Beach","16/06/2009","39"
"Ma Wan Tung Wan Beach","16/06/2009","210"
"Cafeteria Old Beach","16/06/2009","31"
"Stanley Main Beach","16/06/2009","41"
"Shek O Beach","16/06/2009","8"
"Turtle Cove Beach","16/06/2009","15"
"Cafeteria New Beach","16/06/2009","29"
"Lower Cheung Sha Beach","17/06/2009","19"
"Upper Cheung Sha Beach","17/06/2009","4"
"Kwun Yam Beach","17/06/2009","1"
"Pui O Beach","17/06/2009","1"
"Silver Mine Bay Beach","17/06/2009","45"
"Tong Fuk Beach","17/06/2009","2"
"Cheung Chau Tung Wan Beach ","17/06/2009","2"
"Anglers' Beach ","18/06/2009","63"
"Gemini Beaches","18/06/2009","47"
"Casam Beach","18/06/2009","530"
"Approach Beach","18/06/2009","1285"
"Hoi Mei Wan Beach","18/06/2009","360"
"Lido Beach","18/06/2009","330"
"Tai Po Lung Mei Beach","18/06/2009","877"
"Ting Kau Beach","18/06/2009","1126"
"Lo So Shing Beach","19/06/2009","26"
"Hap Mun Bay Beach","20/06/2009","1"
"Clear Water Bay Second Beach","20/06/2009","18"
"Clear Water Bay First Beach","20/06/2009","20"
"Kiu Tsui Beach","20/06/2009","250"
"Kiu Tsui (New)","20/06/2009","88"
"Silverstrand Beach","20/06/2009","22"
"Trio Beach ","20/06/2009","17"
"St. Stephen's Beach","21/06/2009","11"
"Middle Bay Beach","21/06/2009","31"
"Repulse Bay Beach","21/06/2009","45"
"South Bay Beach","21/06/2009","37"
"Hung Shing Yeh Beach","21/06/2009","150"
"Deep Water Bay Beach","21/06/2009","30"
"Chung Hom Kok Beach","21/06/2009","42"
"Silver Mine Bay Beach","22/06/2009","800"
"Pui O Beach","22/06/2009","894"
"Tong Fuk Beach","22/06/2009","11"
"Shek O Beach","22/06/2009","70"
"Upper Cheung Sha Beach","22/06/2009","5"
"Lower Cheung Sha Beach","22/06/2009","90"
"Big Wave Bay Beach","22/06/2009","340"
"Lo So Shing Beach","22/06/2009","100"
"Rocky Bay Beach","22/06/2009","35"
"Hairpin Beach","23/06/2009","9"
"Stanley Main Beach","23/06/2009","4"
"Turtle Cove Beach","23/06/2009","31"
"Discovery Bay","23/06/2009","35"
"Cafeteria Old Beach","24/06/2009","28"
"Butterfly Beach","24/06/2009","290"
"Cafeteria New Beach","24/06/2009","150"
"Kadoorie Beach","24/06/2009","120"
"Ma Wan Tung Wan Beach","24/06/2009","760"
"Golden Beach","24/06/2009","100"
"Castle Peak Beach","24/06/2009","80"
"Tong Fuk Beach","25/06/2009","15"
"St. Stephen's Beach","25/06/2009","9"
"Silver Mine Bay Beach","25/06/2009","25"
"South Bay Beach","25/06/2009","35"
"Repulse Bay Beach","25/06/2009","3"
"Pui O Beach","25/06/2009","73"
"Middle Bay Beach","25/06/2009","1"
"Tai Po Lung Mei Beach","25/06/2009","1605"
"Deep Water Bay Beach","25/06/2009","10"
"Upper Cheung Sha Beach","25/06/2009","49"
"Chung Hom Kok Beach","25/06/2009","13"
"Lower Cheung Sha Beach","25/06/2009","94"
"Trio Beach ","26/06/2009","3"
"Silverstrand Beach","26/06/2009","470"
"Kwun Yam Beach","26/06/2009","14"
"Kiu Tsui (New)","26/06/2009","150"
"Cheung Chau Tung Wan Beach ","26/06/2009","87"
"Hap Mun Bay Beach","26/06/2009","8"
"Clear Water Bay Second Beach","26/06/2009","72"
"Clear Water Bay First Beach","26/06/2009","9"
"Kiu Tsui Beach","26/06/2009","9"
"Anglers' Beach ","29/06/2009","199"
"Approach Beach","29/06/2009","471"
"Butterfly Beach","29/06/2009","170"
"Casam Beach","29/06/2009","130"
"Castle Peak Beach","29/06/2009","110"
"Golden Beach","29/06/2009","65"
"Gemini Beaches","29/06/2009","610"
"Hoi Mei Wan Beach","29/06/2009","130"
"Hairpin Beach","29/06/2009","1"
"Kadoorie Beach","29/06/2009","61"
"Lido Beach","29/06/2009","80"
"Cafeteria New Beach","29/06/2009","80"
"Cafeteria Old Beach","29/06/2009","52"
"Rocky Bay Beach","29/06/2009","42"
"Stanley Main Beach","29/06/2009","6"
"Shek O Beach","29/06/2009","11"
"Turtle Cove Beach","29/06/2009","27"
"Ting Kau Beach","29/06/2009","148"
"Ma Wan Tung Wan Beach","29/06/2009","450"
"Big Wave Bay Beach","30/06/2009","90"
"Butterfly Beach","02/07/2009","31"
"Chung Hom Kok Beach","02/07/2009","3"
"Castle Peak Beach","02/07/2009","130"
"Deep Water Bay Beach","02/07/2009","6"
"Golden Beach","02/07/2009","120"
"Kadoorie Beach","02/07/2009","180"
"Ma Wan Tung Wan Beach","02/07/2009","10"
"Middle Bay Beach","02/07/2009","2"
"Cafeteria New Beach","02/07/2009","170"
"Cafeteria Old Beach","02/07/2009","42"
"Repulse Bay Beach","02/07/2009","9"
"South Bay Beach","02/07/2009","1"
"St. Stephen's Beach","02/07/2009","2"
"Lo So Shing Beach","02/07/2009","1"
"Lower Cheung Sha Beach","03/07/2009","5"
"Upper Cheung Sha Beach","03/07/2009","3"
"Discovery Bay","03/07/2009","6"
"Tong Fuk Beach","03/07/2009","4"
"Pui O Beach","03/07/2009","721"
"Silver Mine Bay Beach","03/07/2009","100"
"Hung Shing Yeh Beach","03/07/2009","1"
"Clear Water Bay First Beach","06/07/2009","93"
"Silverstrand Beach","06/07/2009","160"
"Tai Po Lung Mei Beach","06/07/2009","23"
"Clear Water Bay Second Beach","06/07/2009","24"
"Big Wave Bay Beach","07/07/2009","720"
"Hairpin Beach","07/07/2009","58"
"Kwun Yam Beach","07/07/2009","22"
"Cheung Chau Tung Wan Beach ","07/07/2009","25"
"Stanley Main Beach","07/07/2009","7"
"Shek O Beach","07/07/2009","5"
"Turtle Cove Beach","07/07/2009","23"
"Rocky Bay Beach","07/07/2009","38"
"Hap Mun Bay Beach","08/07/2009","1"
"Trio Beach ","08/07/2009","6"
"Kiu Tsui (New)","08/07/2009","29"
"Kiu Tsui Beach","08/07/2009","13"
"Anglers' Beach ","09/07/2009","303"
"Approach Beach","09/07/2009","310"
"Butterfly Beach","09/07/2009","110"
"Casam Beach","09/07/2009","250"
"Castle Peak Beach","09/07/2009","140"
"Golden Beach","09/07/2009","220"
"Ma Wan Tung Wan Beach","09/07/2009","39"
"Hoi Mei Wan Beach","09/07/2009","310"
"Kadoorie Beach","09/07/2009","320"
"Lido Beach","09/07/2009","140"
"Cafeteria New Beach","09/07/2009","53"
"Cafeteria Old Beach","09/07/2009","90"
"Ting Kau Beach","09/07/2009","1532"
"Gemini Beaches","09/07/2009","670"
"Chung Hom Kok Beach","10/07/2009","37"
"Discovery Bay","10/07/2009","7"
"Deep Water Bay Beach","10/07/2009","10"
"St. Stephen's Beach","10/07/2009","13"
"Repulse Bay Beach","10/07/2009","22"
"South Bay Beach","10/07/2009","5"
"Middle Bay Beach","10/07/2009","22"
"Clear Water Bay First Beach","13/07/2009","150"
"Clear Water Bay Second Beach","13/07/2009","150"
"Hap Mun Bay Beach","13/07/2009","1"
"Trio Beach ","13/07/2009","3"
"Kiu Tsui (New)","13/07/2009","2857"
"Silverstrand Beach","13/07/2009","180"
"Kiu Tsui Beach","13/07/2009","1"
"Lower Cheung Sha Beach","14/07/2009","17"
"Upper Cheung Sha Beach","14/07/2009","3"
"Tong Fuk Beach","14/07/2009","32"
"Pui O Beach","14/07/2009","2"
"Silver Mine Bay Beach","14/07/2009","30"
"Lo So Shing Beach","14/07/2009","110"
"Big Wave Bay Beach","15/07/2009","36"
"Hairpin Beach","15/07/2009","5"
"Hung Shing Yeh Beach","15/07/2009","1"
"Turtle Cove Beach","15/07/2009","1"
"Stanley Main Beach","15/07/2009","21"
"Shek O Beach","15/07/2009","3"
"Rocky Bay Beach","15/07/2009","9"
"Tai Po Lung Mei Beach","16/07/2009","96"
"Clear Water Bay First Beach","17/07/2009","3"
"Clear Water Bay Second Beach","17/07/2009","43"
"Hap Mun Bay Beach","17/07/2009","9"
"Kiu Tsui Beach","17/07/2009","4"
"Kiu Tsui (New)","17/07/2009","1"
"Silverstrand Beach","17/07/2009","37"
"Trio Beach ","17/07/2009","1"
"Big Wave Bay Beach","18/07/2009","15"
"Lower Cheung Sha Beach","18/07/2009","1"
"Upper Cheung Sha Beach","18/07/2009","1"
"Pui O Beach","18/07/2009","21"
"Tong Fuk Beach","18/07/2009","1"
"Stanley Main Beach","18/07/2009","14"
"Shek O Beach","18/07/2009","8"
"Turtle Cove Beach","18/07/2009","8"
"Silver Mine Bay Beach","18/07/2009","12"
"Chung Hom Kok Beach","20/07/2009","8"
"Deep Water Bay Beach","20/07/2009","46"
"Kwun Yam Beach","20/07/2009","10"
"Cheung Chau Tung Wan Beach ","20/07/2009","72"
"Repulse Bay Beach","20/07/2009","17"
"South Bay Beach","20/07/2009","6"
"St. Stephen's Beach","20/07/2009","8"
"Middle Bay Beach","20/07/2009","15"
"Anglers' Beach ","21/07/2009","106"
"Approach Beach","21/07/2009","418"
"Casam Beach","21/07/2009","390"
"Ting Kau Beach","21/07/2009","315"
"Gemini Beaches","21/07/2009","210"
"Hoi Mei Wan Beach","21/07/2009","260"
"Lido Beach","21/07/2009","360"
"Discovery Bay","21/07/2009","5"
"Butterfly Beach","22/07/2009","480"
"Castle Peak Beach","22/07/2009","23"
"Golden Beach","22/07/2009","170"
"Ma Wan Tung Wan Beach","22/07/2009","20"
"Cafeteria New Beach","22/07/2009","160"
"Cafeteria Old Beach","22/07/2009","110"
"Kadoorie Beach","22/07/2009","240"
"Trio Beach ","23/07/2009","200"
"Clear Water Bay First Beach","23/07/2009","6"
"Clear Water Bay Second Beach","23/07/2009","43"
"Silverstrand Beach","23/07/2009","70"
"Kiu Tsui Beach","23/07/2009","54"
"Kiu Tsui (New)","23/07/2009","1"
"Tai Po Lung Mei Beach","23/07/2009","157"
"Hap Mun Bay Beach","23/07/2009","1"
"Big Wave Bay Beach","24/07/2009","700"
"Hairpin Beach","24/07/2009","1"
"Lo So Shing Beach","24/07/2009","1"
"Turtle Cove Beach","24/07/2009","19"
"Stanley Main Beach","24/07/2009","1"
"Shek O Beach","24/07/2009","20"
"Rocky Bay Beach","24/07/2009","4"
"Anglers' Beach ","27/07/2009","300"
"Ma Wan Tung Wan Beach","27/07/2009","780"
"Butterfly Beach","27/07/2009","33"
"Casam Beach","27/07/2009","310"
"Castle Peak Beach","27/07/2009","20"
"Golden Beach","27/07/2009","71"
"Gemini Beaches","27/07/2009","300"
"Hoi Mei Wan Beach","27/07/2009","280"
"Hung Shing Yeh Beach","27/07/2009","230"
"Kadoorie Beach","27/07/2009","65"
"Lido Beach","27/07/2009","290"
"Cafeteria New Beach","27/07/2009","59"
"Cafeteria Old Beach","27/07/2009","54"
"Ting Kau Beach","27/07/2009","417"
"Approach Beach","27/07/2009","268"
"Chung Hom Kok Beach","28/07/2009","5"
"Deep Water Bay Beach","28/07/2009","64"
"Kwun Yam Beach","28/07/2009","25"
"Cheung Chau Tung Wan Beach ","28/07/2009","4"
"Repulse Bay Beach","28/07/2009","14"
"South Bay Beach","28/07/2009","2"
"St. Stephen's Beach","28/07/2009","18"
"Middle Bay Beach","28/07/2009","10"
"Lower Cheung Sha Beach","29/07/2009","3"
"Upper Cheung Sha Beach","29/07/2009","1"
"Tong Fuk Beach","29/07/2009","10"
"Pui O Beach","29/07/2009","94"
"Silver Mine Bay Beach","29/07/2009","690"
"Discovery Bay","29/07/2009","20"
"Butterfly Beach","30/07/2009","83"
"Big Wave Bay Beach","30/07/2009","59"
"Castle Peak Beach","30/07/2009","500"
"Golden Beach","30/07/2009","22"
"Hairpin Beach","30/07/2009","290"
"Kadoorie Beach","30/07/2009","20"
"Ma Wan Tung Wan Beach","30/07/2009","8"
"Cafeteria Old Beach","30/07/2009","39"
"Rocky Bay Beach","30/07/2009","38"
"Stanley Main Beach","30/07/2009","551"
"Shek O Beach","30/07/2009","11"
"Turtle Cove Beach","30/07/2009","3"
"Cafeteria New Beach","30/07/2009","24"
"Kiu Tsui Beach","03/08/2009","44"
"Kiu Tsui (New)","03/08/2009","149"
"Tai Po Lung Mei Beach","03/08/2009","173"
"Hap Mun Bay Beach","03/08/2009","36"
"Clear Water Bay Second Beach","03/08/2009","260"
"Clear Water Bay First Beach","03/08/2009","380"
"Silverstrand Beach","03/08/2009","41"
"Trio Beach ","03/08/2009","3"
"Lo So Shing Beach","04/08/2009","12"
"Upper Cheung Sha Beach","04/08/2009","20"
"Lower Cheung Sha Beach","04/08/2009","49"
"Pui O Beach","04/08/2009","114"
"Tong Fuk Beach","04/08/2009","29"
"Silver Mine Bay Beach","04/08/2009","1000"
"Chung Hom Kok Beach","05/08/2009","120"
"Deep Water Bay Beach","05/08/2009","179"
"Kwun Yam Beach","05/08/2009","37"
"Middle Bay Beach","05/08/2009","32"
"Repulse Bay Beach","05/08/2009","110"
"Cheung Chau Tung Wan Beach ","05/08/2009","70"
"South Bay Beach","05/08/2009","26"
"St. Stephen's Beach","05/08/2009","44"
"Discovery Bay","06/08/2009","150"
"Hung Shing Yeh Beach","06/08/2009","21"
"Golden Beach","07/08/2009","240"
"Castle Peak Beach","07/08/2009","80"
"Casam Beach","07/08/2009","710"
"Butterfly Beach","07/08/2009","250"
"Approach Beach","07/08/2009","150"
"Anglers' Beach ","07/08/2009","395"
"Gemini Beaches","07/08/2009","360"
"Ma Wan Tung Wan Beach","07/08/2009","90"
"Ting Kau Beach","07/08/2009","339"
"Cafeteria Old Beach","07/08/2009","310"
"Cafeteria New Beach","07/08/2009","170"
"Lido Beach","07/08/2009","900"
"Kadoorie Beach","07/08/2009","180"
"Hoi Mei Wan Beach","07/08/2009","500"
"Big Wave Bay Beach","10/08/2009","390"
"Chung Hom Kok Beach","10/08/2009","14"
"Turtle Cove Beach","10/08/2009","28"
"St. Stephen's Beach","10/08/2009","4"
"Shek O Beach","10/08/2009","2"
"Stanley Main Beach","10/08/2009","4"
"South Bay Beach","10/08/2009","9"
"Rocky Bay Beach","10/08/2009","21"
"Repulse Bay Beach","10/08/2009","300"
"Middle Bay Beach","10/08/2009","20"
"Hairpin Beach","10/08/2009","12"
"Deep Water Bay Beach","10/08/2009","53"
"Clear Water Bay First Beach","11/08/2009","90"
"Clear Water Bay Second Beach","11/08/2009","340"
"Silverstrand Beach","11/08/2009","280"
"Kiu Tsui Beach","12/08/2009","45"
"Kiu Tsui (New)","12/08/2009","51"
"Trio Beach ","12/08/2009","80"
"Tong Fuk Beach","12/08/2009","330"
"Hap Mun Bay Beach","12/08/2009","50"
"Upper Cheung Sha Beach","12/08/2009","15"
"Lower Cheung Sha Beach","12/08/2009","150"
"Pui O Beach","12/08/2009","693"
"Castle Peak Beach","13/08/2009","330"
"Golden Beach","13/08/2009","180"
"Kwun Yam Beach","13/08/2009","90"
"Cafeteria New Beach","13/08/2009","210"
"Cafeteria Old Beach","13/08/2009","1000"
"Cheung Chau Tung Wan Beach ","13/08/2009","56"
"Silver Mine Bay Beach","13/08/2009","130"
"Butterfly Beach","13/08/2009","800"
"Kadoorie Beach","14/08/2009","1300"
"Tai Po Lung Mei Beach","14/08/2009","3342"
"Ma Wan Tung Wan Beach","14/08/2009","80"
"Lo So Shing Beach","15/08/2009","310"
"Discovery Bay","15/08/2009","8"
"Clear Water Bay First Beach","16/08/2009","17"
"Clear Water Bay Second Beach","16/08/2009","65"
"Hap Mun Bay Beach","16/08/2009","3"
"Trio Beach ","16/08/2009","14"
"Kiu Tsui (New)","16/08/2009","22"
"Silverstrand Beach","16/08/2009","14"
"Kiu Tsui Beach","16/08/2009","1"
"Hung Shing Yeh Beach","17/08/2009","13"
"Big Wave Bay Beach","18/08/2009","450"
"Chung Hom Kok Beach","18/08/2009","1"
"Deep Water Bay Beach","18/08/2009","14"
"Hairpin Beach","18/08/2009","4"
"Middle Bay Beach","18/08/2009","420"
"Turtle Cove Beach","18/08/2009","4"
"Rocky Bay Beach","18/08/2009","5"
"South Bay Beach","18/08/2009","13"
"Stanley Main Beach","18/08/2009","8"
"Shek O Beach","18/08/2009","34"
"St. Stephen's Beach","18/08/2009","5"
"Repulse Bay Beach","18/08/2009","10"
"Lower Cheung Sha Beach","19/08/2009","140"
"Upper Cheung Sha Beach","19/08/2009","1"
"Pui O Beach","19/08/2009","77"
"Tong Fuk Beach","19/08/2009","4"
"Silver Mine Bay Beach","19/08/2009","560"
"Anglers' Beach ","20/08/2009","126"
"Approach Beach","20/08/2009","90"
"Butterfly Beach","20/08/2009","80"
"Casam Beach","20/08/2009","140"
"Castle Peak Beach","20/08/2009","25"
"Golden Beach","20/08/2009","100"
"Ma Wan Tung Wan Beach","20/08/2009","120"
"Hoi Mei Wan Beach","20/08/2009","190"
"Kadoorie Beach","20/08/2009","55"
"Lido Beach","20/08/2009","120"
"Cafeteria New Beach","20/08/2009","33"
"Cafeteria Old Beach","20/08/2009","23"
"Ting Kau Beach","20/08/2009","83"
"Gemini Beaches","20/08/2009","160"
"Chung Hom Kok Beach","21/08/2009","4"
"Deep Water Bay Beach","21/08/2009","11"
"Kwun Yam Beach","21/08/2009","6"
"Cheung Chau Tung Wan Beach ","21/08/2009","28"
"Repulse Bay Beach","21/08/2009","8"
"South Bay Beach","21/08/2009","2"
"St. Stephen's Beach","21/08/2009","2"
"Middle Bay Beach","21/08/2009","5"
"Big Wave Bay Beach","24/08/2009","90"
"Hairpin Beach","24/08/2009","52"
"Turtle Cove Beach","24/08/2009","1"
"Stanley Main Beach","24/08/2009","11"
"Shek O Beach","24/08/2009","7"
"Rocky Bay Beach","24/08/2009","15"
"Upper Cheung Sha Beach","25/08/2009","64"
"Tai Po Lung Mei Beach","25/08/2009","12"
"Lower Cheung Sha Beach","25/08/2009","37"
"Silver Mine Bay Beach","25/08/2009","19"
"Tong Fuk Beach","25/08/2009","1"
"Pui O Beach","25/08/2009","8"
"Clear Water Bay First Beach","26/08/2009","15"
"Clear Water Bay Second Beach","26/08/2009","100"
"Discovery Bay","26/08/2009","3"
"Hap Mun Bay Beach","26/08/2009","1"
"Trio Beach ","26/08/2009","1"
"Kiu Tsui (New)","26/08/2009","1"
"Lo So Shing Beach","26/08/2009","1"
"Silverstrand Beach","26/08/2009","9"
"Kiu Tsui Beach","26/08/2009","1"
"Big Wave Bay Beach","27/08/2009","5500"
"Hung Shing Yeh Beach","27/08/2009","1"
"Turtle Cove Beach","27/08/2009","5"
"Shek O Beach","27/08/2009","6"
"Stanley Main Beach","27/08/2009","2"
"Anglers' Beach ","28/08/2009","30"
"Ma Wan Tung Wan Beach","28/08/2009","3"
"Butterfly Beach","28/08/2009","16"
"Big Wave Bay Beach","28/08/2009","58"
"Casam Beach","28/08/2009","9"
"Castle Peak Beach","28/08/2009","90"
"Golden Beach","28/08/2009","15"
"Gemini Beaches","28/08/2009","7"
"Hoi Mei Wan Beach","28/08/2009","8"
"Kadoorie Beach","28/08/2009","2"
"Lido Beach","28/08/2009","12"
"Cafeteria New Beach","28/08/2009","5"
"Cafeteria Old Beach","28/08/2009","8"
"Ting Kau Beach","28/08/2009","9"
"Approach Beach","28/08/2009","24"
"Chung Hom Kok Beach","01/09/2009","5"
"Deep Water Bay Beach","01/09/2009","11"
"Kwun Yam Beach","01/09/2009","6"
"Lo So Shing Beach","01/09/2009","1"
"Cheung Chau Tung Wan Beach ","01/09/2009","7"
"Repulse Bay Beach","01/09/2009","8"
"South Bay Beach","01/09/2009","1"
"St. Stephen's Beach","01/09/2009","1"
"Middle Bay Beach","01/09/2009","1"
"Lower Cheung Sha Beach","02/09/2009","2"
"Upper Cheung Sha Beach","02/09/2009","34"
"Clear Water Bay First Beach","02/09/2009","31"
"Clear Water Bay Second Beach","02/09/2009","19"
"Discovery Bay","02/09/2009","17"
"Hap Mun Bay Beach","02/09/2009","57"
"Trio Beach ","02/09/2009","1"
"Kiu Tsui (New)","02/09/2009","2"
"Pui O Beach","02/09/2009","6"
"Silver Mine Bay Beach","02/09/2009","250"
"Silverstrand Beach","02/09/2009","90"
"Tong Fuk Beach","02/09/2009","3"
"Kiu Tsui Beach","02/09/2009","65"
"Tai Po Lung Mei Beach","03/09/2009","9"
"Big Wave Bay Beach","04/09/2009","7"
"Chung Hom Kok Beach","04/09/2009","4"
"Deep Water Bay Beach","04/09/2009","21"
"Hairpin Beach","04/09/2009","1"
"Middle Bay Beach","04/09/2009","16"
"Turtle Cove Beach","04/09/2009","1"
"Rocky Bay Beach","04/09/2009","1"
"South Bay Beach","04/09/2009","1"
"Stanley Main Beach","04/09/2009","2"
"Shek O Beach","04/09/2009","1"
"St. Stephen's Beach","04/09/2009","1"
"Repulse Bay Beach","04/09/2009","3"
"Butterfly Beach","07/09/2009","5"
"Castle Peak Beach","07/09/2009","1"
"Golden Beach","07/09/2009","8"
"Kadoorie Beach","07/09/2009","25"
"Ma Wan Tung Wan Beach","07/09/2009","8"
"Cafeteria New Beach","07/09/2009","13"
"Cafeteria Old Beach","07/09/2009","73"
"Cheung Chau Tung Wan Beach ","07/09/2009","6"
"Kwun Yam Beach","07/09/2009","2"
"Clear Water Bay First Beach","08/09/2009","36"
"Clear Water Bay Second Beach","08/09/2009","3200"
"Hap Mun Bay Beach","08/09/2009","1"
"Trio Beach ","08/09/2009","1"
"Kiu Tsui (New)","08/09/2009","1"
"Silverstrand Beach","08/09/2009","1"
"Kiu Tsui Beach","08/09/2009","340"
"Lower Cheung Sha Beach","09/09/2009","11"
"Upper Cheung Sha Beach","09/09/2009","1"
"Clear Water Bay Second Beach","09/09/2009","20"
"Tong Fuk Beach","09/09/2009","1"
"Pui O Beach","09/09/2009","25"
"Silver Mine Bay Beach","09/09/2009","12"
"Hung Shing Yeh Beach","09/09/2009","8"
"Gemini Beaches","10/09/2009","2200"
"Hoi Mei Wan Beach","10/09/2009","140"
"Lido Beach","10/09/2009","99"
"Casam Beach","10/09/2009","43"
"Ting Kau Beach","10/09/2009","27"
"Anglers' Beach ","10/09/2009","264"
"Approach Beach","10/09/2009","243"
"Tai Po Lung Mei Beach","10/09/2009","78"
"Discovery Bay","11/09/2009","11"
"Big Wave Bay Beach","14/09/2009","590"
"Chung Hom Kok Beach","14/09/2009","46"
"Deep Water Bay Beach","14/09/2009","82"
"Hairpin Beach","14/09/2009","18"
"Lo So Shing Beach","14/09/2009","3"
"Middle Bay Beach","14/09/2009","150"
"Repulse Bay Beach","14/09/2009","80"
"Rocky Bay Beach","14/09/2009","80"
