"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Kwun Yam Beach","24/05/2016","13"
"Tong Fuk Beach","24/05/2016","8"
"Upper Cheung Sha Beach","24/05/2016","7"
"Pui O Beach","24/05/2016","35"
"Middle Bay Beach","24/05/2016","400"
"St. Stephen's Beach","24/05/2016","26"
"Chung Hom Kok Beach","24/05/2016","130"
"Deep Water Bay Beach","24/05/2016","27"
"Approach Beach","24/05/2016","245"
"Hoi Mei Wan Beach","24/05/2016","110"
"Anglers' Beach ","24/05/2016","130"
"Gemini Beaches","24/05/2016","150"
"Casam Beach","24/05/2016","44"
"South Bay Beach","24/05/2016","5"
"Lower Cheung Sha Beach","24/05/2016","17"
"Silver Mine Bay Beach","24/05/2016","130"
"Repulse Bay Beach","24/05/2016","11"
"Hairpin Beach","25/05/2016","8"
"Rocky Bay Beach","25/05/2016","16"
"Turtle Cove Beach","25/05/2016","4"
"Shek O Beach","25/05/2016","17"
"Big Wave Bay Beach","25/05/2016","90"
"Discovery Bay","25/05/2016","1"
"Stanley Main Beach","25/05/2016","37"
"Tai Po Lung Mei Beach","26/05/2016","435"
"Hap Mun Bay Beach","30/05/2016","1"
"Hung Shing Yeh Beach","30/05/2016","2"
"Kiu Tsui Beach","30/05/2016","3"
"Clear Water Bay First Beach","30/05/2016","17"
"Silverstrand Beach","30/05/2016","37"
"Kiu Tsui (New)","30/05/2016","1"
"Clear Water Bay Second Beach","30/05/2016","10"
"Trio Beach ","30/05/2016","11"
"Turtle Cove Beach","31/05/2016","1"
"Golden Beach","31/05/2016","100"
"Silver Mine Bay Beach","31/05/2016","8"
"Upper Cheung Sha Beach","31/05/2016","1"
"Cafeteria New Beach","31/05/2016","26"
"Kadoorie Beach","31/05/2016","20"
"Castle Peak Beach","31/05/2016","59"
"Butterfly Beach","31/05/2016","50"
"Ma Wan Tung Wan Beach","31/05/2016","8"
"Tong Fuk Beach","31/05/2016","14"
"Lower Cheung Sha Beach","31/05/2016","5"
"Pui O Beach","31/05/2016","28"
"Big Wave Bay Beach","31/05/2016","32"
"Rocky Bay Beach","31/05/2016","1"
"Shek O Beach","31/05/2016","1"
"Hairpin Beach","31/05/2016","1"
"Stanley Main Beach","31/05/2016","1"
"Cafeteria Old Beach","31/05/2016","37"
"Lido Beach","01/06/2016","37"
"Chung Hom Kok Beach","01/06/2016","6"
"Casam Beach","01/06/2016","40"
"Repulse Bay Beach","01/06/2016","16"
"South Bay Beach","01/06/2016","2"
"Middle Bay Beach","01/06/2016","12"
"Anglers' Beach ","01/06/2016","58"
"Gemini Beaches","01/06/2016","72"
"Lo So Shing Beach","01/06/2016","1"
"St. Stephen's Beach","01/06/2016","3"
"Deep Water Bay Beach","01/06/2016","12"
"Ting Kau Beach","01/06/2016","97"
"Hoi Mei Wan Beach","01/06/2016","36"
"Approach Beach","01/06/2016","43"
"Cheung Chau Tung Wan Beach ","02/06/2016","1"
"Kwun Yam Beach","02/06/2016","1"
"Discovery Bay","02/06/2016","1"
"Tai Po Lung Mei Beach","03/06/2016","51"
"Lower Cheung Sha Beach","05/06/2016","59"
"Silver Mine Bay Beach","05/06/2016","300"
"Upper Cheung Sha Beach","05/06/2016","320"
"Lo So Shing Beach","05/06/2016","51"
"Pui O Beach","05/06/2016","35"
"Tong Fuk Beach","05/06/2016","34"
"Kwun Yam Beach","06/06/2016","460"
"Deep Water Bay Beach","06/06/2016","36"
"Clear Water Bay First Beach","06/06/2016","170"
"Silverstrand Beach","06/06/2016","7200"
"South Bay Beach","06/06/2016","32"
"Clear Water Bay Second Beach","06/06/2016","100"
"Repulse Bay Beach","06/06/2016","55"
"Middle Bay Beach","06/06/2016","33"
"St. Stephen's Beach","06/06/2016","61"
"Chung Hom Kok Beach","06/06/2016","55"
"Cheung Chau Tung Wan Beach ","06/06/2016","36"
"Silverstrand Beach","07/06/2016","400"
"Castle Peak Beach","07/06/2016","250"
"Ting Kau Beach","07/06/2016","587"
"Butterfly Beach","07/06/2016","180"
"Turtle Cove Beach","07/06/2016","20"
"Hoi Mei Wan Beach","07/06/2016","90"
"Trio Beach ","07/06/2016","48"
"Kiu Tsui (New)","07/06/2016","236"
"Rocky Bay Beach","07/06/2016","7000"
"Anglers' Beach ","07/06/2016","230"
"Big Wave Bay Beach","07/06/2016","240"
"Stanley Main Beach","07/06/2016","38"
"Hap Mun Bay Beach","07/06/2016","23"
"Kiu Tsui Beach","07/06/2016","80"
"Shek O Beach","07/06/2016","80"
"Ma Wan Tung Wan Beach","07/06/2016","170"
"Approach Beach","07/06/2016","235"
"Lido Beach","07/06/2016","68"
"Casam Beach","07/06/2016","220"
"Gemini Beaches","07/06/2016","38"
"Golden Beach","07/06/2016","170"
"Cafeteria New Beach","07/06/2016","63"
"Cafeteria Old Beach","07/06/2016","40"
"Kadoorie Beach","07/06/2016","180"
"Hairpin Beach","07/06/2016","38"
"Tai Po Lung Mei Beach","10/06/2016","250"
"Hung Shing Yeh Beach","10/06/2016","4"
"Ma Wan Tung Wan Beach","13/06/2016","150"
"Castle Peak Beach","13/06/2016","80"
"Big Wave Bay Beach","13/06/2016","14000"
"Golden Beach","13/06/2016","190"
"Cafeteria New Beach","13/06/2016","280"
"Turtle Cove Beach","13/06/2016","560"
"Cheung Chau Tung Wan Beach ","13/06/2016","15"
"Hairpin Beach","13/06/2016","150"
"Stanley Main Beach","13/06/2016","213"
"Kadoorie Beach","13/06/2016","100"
"Butterfly Beach","13/06/2016","280"
"Rocky Bay Beach","13/06/2016","260"
"Shek O Beach","13/06/2016","202"
"Cafeteria Old Beach","13/06/2016","120"
"Kwun Yam Beach","13/06/2016","12"
"Repulse Bay Beach","14/06/2016","21"
"Lower Cheung Sha Beach","14/06/2016","10"
"Middle Bay Beach","14/06/2016","250"
"Big Wave Bay Beach","14/06/2016","16000"
"Upper Cheung Sha Beach","14/06/2016","3"
"Deep Water Bay Beach","14/06/2016","320"
"Tong Fuk Beach","14/06/2016","15"
"Pui O Beach","14/06/2016","102"
"Silver Mine Bay Beach","14/06/2016","140"
"South Bay Beach","14/06/2016","130"
"St. Stephen's Beach","14/06/2016","10"
"Chung Hom Kok Beach","14/06/2016","10"
"Kiu Tsui (New)","15/06/2016","7"
"Kiu Tsui Beach","15/06/2016","1"
"Discovery Bay","15/06/2016","20"
"Hap Mun Bay Beach","15/06/2016","1"
"Trio Beach ","15/06/2016","2"
"Clear Water Bay First Beach","15/06/2016","10"
"Clear Water Bay Second Beach","15/06/2016","16"
"Silverstrand Beach","15/06/2016","38"
"Big Wave Bay Beach","15/06/2016","400"
"Lo So Shing Beach","16/06/2016","11"
"Big Wave Bay Beach","16/06/2016","3200"
"Tai Po Lung Mei Beach","17/06/2016","250"
"Big Wave Bay Beach","17/06/2016","34"
"Big Wave Bay Beach","18/06/2016","75"
"South Bay Beach","20/06/2016","7"
"Anglers' Beach ","20/06/2016","50"
"Lido Beach","20/06/2016","49"
"Hoi Mei Wan Beach","20/06/2016","75"
"St. Stephen's Beach","20/06/2016","65"
"Kwun Yam Beach","20/06/2016","12"
"Repulse Bay Beach","20/06/2016","3"
"Cheung Chau Tung Wan Beach ","20/06/2016","11"
"Middle Bay Beach","20/06/2016","8"
"Chung Hom Kok Beach","20/06/2016","1"
"Approach Beach","20/06/2016","743"
"Ting Kau Beach","20/06/2016","314"
"Casam Beach","20/06/2016","56"
"Gemini Beaches","20/06/2016","80"
"Deep Water Bay Beach","20/06/2016","55"
"Cafeteria New Beach","21/06/2016","42"
"Cafeteria Old Beach","21/06/2016","120"
"Castle Peak Beach","21/06/2016","250"
"Pui O Beach","21/06/2016","29"
"Upper Cheung Sha Beach","21/06/2016","45"
"Lower Cheung Sha Beach","21/06/2016","80"
"Ma Wan Tung Wan Beach","21/06/2016","29"
"Big Wave Bay Beach","21/06/2016","21"
"Hairpin Beach","21/06/2016","46"
"Tong Fuk Beach","21/06/2016","11"
"Silver Mine Bay Beach","21/06/2016","86"
"Rocky Bay Beach","21/06/2016","70"
"Shek O Beach","21/06/2016","26"
"Turtle Cove Beach","21/06/2016","210"
"Stanley Main Beach","21/06/2016","24"
"Golden Beach","21/06/2016","40"
"Kadoorie Beach","21/06/2016","70"
"Butterfly Beach","21/06/2016","200"
"Kiu Tsui (New)","22/06/2016","2"
"Hap Mun Bay Beach","22/06/2016","1"
"Trio Beach ","22/06/2016","7"
"Clear Water Bay First Beach","22/06/2016","22"
"Hung Shing Yeh Beach","22/06/2016","35"
"Kiu Tsui Beach","22/06/2016","8"
"Clear Water Bay Second Beach","22/06/2016","9"
"Silverstrand Beach","22/06/2016","2"
"Lo So Shing Beach","23/06/2016","28"
"Discovery Bay","23/06/2016","80"
"Tai Po Lung Mei Beach","24/06/2016","50"
"Shek O Beach","27/06/2016","32"
"Kiu Tsui (New)","27/06/2016","6"
"Stanley Main Beach","27/06/2016","39"
"Hairpin Beach","27/06/2016","470"
"Cheung Chau Tung Wan Beach ","27/06/2016","1"
"Kwun Yam Beach","27/06/2016","2"
"Clear Water Bay First Beach","27/06/2016","17"
"Big Wave Bay Beach","27/06/2016","28"
"Clear Water Bay Second Beach","27/06/2016","1700"
"Turtle Cove Beach","27/06/2016","10"
"Rocky Bay Beach","27/06/2016","7"
"Silverstrand Beach","27/06/2016","30"
"Trio Beach ","27/06/2016","6"
"Kiu Tsui Beach","27/06/2016","1"
"Hap Mun Bay Beach","27/06/2016","2"
"Hoi Mei Wan Beach","28/06/2016","34"
"Lower Cheung Sha Beach","28/06/2016","170"
"Pui O Beach","28/06/2016","9"
"South Bay Beach","28/06/2016","7"
"Casam Beach","28/06/2016","42"
"Lido Beach","28/06/2016","90"
"Tong Fuk Beach","28/06/2016","14"
"Clear Water Bay Second Beach","28/06/2016","170"
"Ting Kau Beach","28/06/2016","740"
"Anglers' Beach ","28/06/2016","43"
"Gemini Beaches","28/06/2016","23"
"Upper Cheung Sha Beach","28/06/2016","1"
"Silver Mine Bay Beach","28/06/2016","41"
"Middle Bay Beach","28/06/2016","110"
"St. Stephen's Beach","28/06/2016","200"
"Repulse Bay Beach","28/06/2016","80"
"Chung Hom Kok Beach","28/06/2016","22"
"Approach Beach","28/06/2016","28"
"Deep Water Bay Beach","28/06/2016","1149"
"Ma Wan Tung Wan Beach","29/06/2016","46"
"Hung Shing Yeh Beach","29/06/2016","3"
"Cafeteria New Beach","29/06/2016","30"
"Golden Beach","29/06/2016","30"
"Discovery Bay","29/06/2016","70"
"Tai Po Lung Mei Beach","29/06/2016","31"
"Castle Peak Beach","29/06/2016","130"
"Kadoorie Beach","29/06/2016","80"
"Cafeteria Old Beach","29/06/2016","350"
"Lo So Shing Beach","29/06/2016","1"
"Butterfly Beach","29/06/2016","80"
"Cafeteria Old Beach","04/07/2016","46"
"Kadoorie Beach","04/07/2016","80"
"Golden Beach","04/07/2016","87"
"Butterfly Beach","04/07/2016","600"
"Cheung Chau Tung Wan Beach ","04/07/2016","160"
"Deep Water Bay Beach","04/07/2016","98"
"Kwun Yam Beach","04/07/2016","57"
"Big Wave Bay Beach","04/07/2016","100"
"Chung Hom Kok Beach","04/07/2016","7"
"Hairpin Beach","04/07/2016","54"
"Middle Bay Beach","04/07/2016","62"
"Repulse Bay Beach","04/07/2016","3"
"Rocky Bay Beach","04/07/2016","720"
"Shek O Beach","04/07/2016","1386"
"St. Stephen's Beach","04/07/2016","140"
"Stanley Main Beach","04/07/2016","89"
"Turtle Cove Beach","04/07/2016","160"
"Ma Wan Tung Wan Beach","04/07/2016","37"
"Cafeteria New Beach","04/07/2016","82"
"Castle Peak Beach","04/07/2016","210"
"South Bay Beach","04/07/2016","45"
"Ting Kau Beach","05/07/2016","318"
"Upper Cheung Sha Beach","05/07/2016","38"
"Hung Shing Yeh Beach","05/07/2016","8"
"Tong Fuk Beach","05/07/2016","21"
"Gemini Beaches","05/07/2016","20"
"Lido Beach","05/07/2016","29"
"Hoi Mei Wan Beach","05/07/2016","240"
"Lower Cheung Sha Beach","05/07/2016","280"
"Silver Mine Bay Beach","05/07/2016","310"
"Casam Beach","05/07/2016","28"
"Anglers' Beach ","05/07/2016","26"
"Pui O Beach","05/07/2016","34"
"Approach Beach","05/07/2016","180"
"Lo So Shing Beach","05/07/2016","2"
"Silverstrand Beach","06/07/2016","5400"
"Kiu Tsui (New)","06/07/2016","99"
"Clear Water Bay First Beach","06/07/2016","450"
"Clear Water Bay Second Beach","06/07/2016","550"
"Discovery Bay","06/07/2016","3200"
"Kiu Tsui Beach","06/07/2016","200"
"Trio Beach ","06/07/2016","510"
"Hap Mun Bay Beach","06/07/2016","110"
"Silverstrand Beach","07/07/2016","24"
"Discovery Bay","07/07/2016","10"
"Tai Po Lung Mei Beach","08/07/2016","7"
"Hairpin Beach","09/07/2016","17"
"Stanley Main Beach","09/07/2016","6"
"Shek O Beach","09/07/2016","3"
"Rocky Bay Beach","09/07/2016","8"
"Kwun Yam Beach","09/07/2016","2"
"Cheung Chau Tung Wan Beach ","09/07/2016","3"
"Turtle Cove Beach","09/07/2016","22"
"Big Wave Bay Beach","09/07/2016","4"
"Ting Kau Beach","10/07/2016","58"
"Anglers' Beach ","10/07/2016","54"
"Gemini Beaches","10/07/2016","24"
"Hoi Mei Wan Beach","10/07/2016","100"
"Casam Beach","10/07/2016","40"
"Approach Beach","10/07/2016","27"
"Lido Beach","10/07/2016","30"
"Discovery Bay","10/07/2016","160"
"Hung Shing Yeh Beach","11/07/2016","38"
"Cafeteria Old Beach","11/07/2016","80"
"Golden Beach","11/07/2016","80"
"Middle Bay Beach","11/07/2016","4"
"St. Stephen's Beach","11/07/2016","2"
"Butterfly Beach","11/07/2016","2400"
"Deep Water Bay Beach","11/07/2016","30"
"South Bay Beach","11/07/2016","2"
"Chung Hom Kok Beach","11/07/2016","1"
"Ma Wan Tung Wan Beach","11/07/2016","380"
"Cafeteria New Beach","11/07/2016","140"
"Kadoorie Beach","11/07/2016","54"
"Castle Peak Beach","11/07/2016","67"
"Repulse Bay Beach","11/07/2016","190"
"Silver Mine Bay Beach","12/07/2016","83"
"Lower Cheung Sha Beach","12/07/2016","19"
"Butterfly Beach","12/07/2016","46"
"Tong Fuk Beach","12/07/2016","14"
"Upper Cheung Sha Beach","12/07/2016","2"
"Pui O Beach","12/07/2016","54"
"Lo So Shing Beach","12/07/2016","16"
"Trio Beach ","13/07/2016","33"
"Silverstrand Beach","13/07/2016","930"
"Clear Water Bay Second Beach","13/07/2016","450"
"Kiu Tsui Beach","13/07/2016","58"
"Hap Mun Bay Beach","13/07/2016","7"
"Kiu Tsui (New)","13/07/2016","15"
"Clear Water Bay First Beach","13/07/2016","160"
"Tai Po Lung Mei Beach","15/07/2016","16"
"Hoi Mei Wan Beach","18/07/2016","49"
"Ting Kau Beach","18/07/2016","55"
"Gemini Beaches","18/07/2016","21"
"Approach Beach","18/07/2016","12"
"Trio Beach ","18/07/2016","17"
"Hap Mun Bay Beach","18/07/2016","1"
"Clear Water Bay First Beach","18/07/2016","56"
"Clear Water Bay Second Beach","18/07/2016","190"
"Kiu Tsui (New)","18/07/2016","8"
"Kiu Tsui Beach","18/07/2016","22"
"Silverstrand Beach","18/07/2016","6"
"Anglers' Beach ","18/07/2016","98"
"Casam Beach","18/07/2016","42"
"Lido Beach","18/07/2016","38"
"Repulse Bay Beach","19/07/2016","100"
"Ma Wan Tung Wan Beach","19/07/2016","30"
"Middle Bay Beach","19/07/2016","64"
"Cheung Chau Tung Wan Beach ","19/07/2016","10"
"South Bay Beach","19/07/2016","11"
"Golden Beach","19/07/2016","250"
"Cafeteria Old Beach","19/07/2016","180"
"Kadoorie Beach","19/07/2016","350"
"Kwun Yam Beach","19/07/2016","19"
"Butterfly Beach","19/07/2016","2900"
"Castle Peak Beach","19/07/2016","200"
"St. Stephen's Beach","19/07/2016","10"
"Chung Hom Kok Beach","19/07/2016","9"
"Deep Water Bay Beach","19/07/2016","105"
"Cafeteria New Beach","19/07/2016","250"
"Stanley Main Beach","20/07/2016","7"
"Upper Cheung Sha Beach","20/07/2016","11"
"Big Wave Bay Beach","20/07/2016","92"
"Turtle Cove Beach","20/07/2016","6"
"Tong Fuk Beach","20/07/2016","1"
"Rocky Bay Beach","20/07/2016","10"
"Lower Cheung Sha Beach","20/07/2016","19"
"Pui O Beach","20/07/2016","148"
"Silver Mine Bay Beach","20/07/2016","140"
"Shek O Beach","20/07/2016","21"
"Hairpin Beach","20/07/2016","12"
"Butterfly Beach","20/07/2016","2200"
"Butterfly Beach","21/07/2016","50"
"Tai Po Lung Mei Beach","21/07/2016","5"
"Lo So Shing Beach","21/07/2016","1"
"Hung Shing Yeh Beach","21/07/2016","13"
"Discovery Bay","22/07/2016","11"
"Golden Beach","25/07/2016","18"
"Ma Wan Tung Wan Beach","25/07/2016","23"
"South Bay Beach","25/07/2016","1"
"Kadoorie Beach","25/07/2016","10"
"Repulse Bay Beach","25/07/2016","10"
"Middle Bay Beach","25/07/2016","2600"
"Lo So Shing Beach","25/07/2016","3"
"Chung Hom Kok Beach","25/07/2016","90"
"Deep Water Bay Beach","25/07/2016","20"
"Cafeteria New Beach","25/07/2016","10"
"Cafeteria Old Beach","25/07/2016","25"
"Castle Peak Beach","25/07/2016","9"
"Butterfly Beach","25/07/2016","340"
"St. Stephen's Beach","25/07/2016","2"
"Shek O Beach","26/07/2016","6"
"Anglers' Beach ","26/07/2016","134"
"Ting Kau Beach","26/07/2016","435"
"Tong Fuk Beach","26/07/2016","1"
"Upper Cheung Sha Beach","26/07/2016","2"
"Gemini Beaches","26/07/2016","89"
"Stanley Main Beach","26/07/2016","88"
"Approach Beach","26/07/2016","40"
"Middle Bay Beach","26/07/2016","4"
"Lower Cheung Sha Beach","26/07/2016","18"
"Pui O Beach","26/07/2016","4"
"Silver Mine Bay Beach","26/07/2016","6"
"Big Wave Bay Beach","26/07/2016","300"
"Rocky Bay Beach","26/07/2016","28"
"Turtle Cove Beach","26/07/2016","6"
"Lido Beach","26/07/2016","51"
"Casam Beach","26/07/2016","90"
"Hoi Mei Wan Beach","26/07/2016","75"
"Hairpin Beach","26/07/2016","630"
"Clear Water Bay Second Beach","27/07/2016","12"
"Kwun Yam Beach","27/07/2016","4"
"Trio Beach ","27/07/2016","3"
"Kiu Tsui (New)","27/07/2016","2"
"Kiu Tsui Beach","27/07/2016","1"
"Hap Mun Bay Beach","27/07/2016","1"
"Cheung Chau Tung Wan Beach ","27/07/2016","3"
"Silverstrand Beach","27/07/2016","1"
"Clear Water Bay First Beach","27/07/2016","1"
"Discovery Bay","28/07/2016","10"
"Hung Shing Yeh Beach","28/07/2016","2"
"Tai Po Lung Mei Beach","29/07/2016","1"
"Lido Beach","01/08/2016","52"
"South Bay Beach","01/08/2016","590"
"Big Wave Bay Beach","01/08/2016","49"
"Rocky Bay Beach","01/08/2016","31"
"Gemini Beaches","01/08/2016","24"
"Middle Bay Beach","01/08/2016","90"
"Cafeteria New Beach","01/08/2016","18"
"Stanley Main Beach","01/08/2016","9"
"Chung Hom Kok Beach","01/08/2016","54"
"Anglers' Beach ","01/08/2016","120"
"Cafeteria Old Beach","01/08/2016","44"
"Golden Beach","01/08/2016","20"
"Deep Water Bay Beach","01/08/2016","54"
"Hairpin Beach","01/08/2016","10"
"Repulse Bay Beach","01/08/2016","13"
"Shek O Beach","01/08/2016","528"
"St. Stephen's Beach","01/08/2016","7"
"Turtle Cove Beach","01/08/2016","5"
"Approach Beach","01/08/2016","99"
"Casam Beach","01/08/2016","54"
"Hoi Mei Wan Beach","01/08/2016","80"
"Ma Wan Tung Wan Beach","01/08/2016","6"
"Butterfly Beach","01/08/2016","510"
"Castle Peak Beach","01/08/2016","76"
"Kadoorie Beach","01/08/2016","29"
"Ting Kau Beach","01/08/2016","109"
"Kiu Tsui (New)","03/08/2016","14"
"Lower Cheung Sha Beach","03/08/2016","3100"
"Upper Cheung Sha Beach","03/08/2016","160"
"Hung Shing Yeh Beach","03/08/2016","90"
"Pui O Beach","03/08/2016","218"
"Silver Mine Bay Beach","03/08/2016","3800"
"Clear Water Bay Second Beach","03/08/2016","540"
"Clear Water Bay First Beach","03/08/2016","72"
"Tong Fuk Beach","03/08/2016","900"
"Hap Mun Bay Beach","03/08/2016","42"
"Trio Beach ","03/08/2016","46"
"Silverstrand Beach","03/08/2016","260"
"Kiu Tsui Beach","03/08/2016","170"
"Lower Cheung Sha Beach","04/08/2016","25"
"Silver Mine Bay Beach","04/08/2016","320"
"Tai Po Lung Mei Beach","04/08/2016","327"
"Approach Beach","08/08/2016","20"
"Kwun Yam Beach","08/08/2016","5"
"Gemini Beaches","08/08/2016","22"
"Casam Beach","08/08/2016","27"
"Anglers' Beach ","08/08/2016","39"
"Ting Kau Beach","08/08/2016","103"
"Hung Shing Yeh Beach","08/08/2016","39"
"Cheung Chau Tung Wan Beach ","08/08/2016","1"
"Lo So Shing Beach","08/08/2016","2"
"Lido Beach","08/08/2016","13"
"Hoi Mei Wan Beach","08/08/2016","37"
"Lower Cheung Sha Beach","09/08/2016","11"
"Trio Beach ","09/08/2016","1"
"Deep Water Bay Beach","09/08/2016","5"
"Silverstrand Beach","09/08/2016","9"
"Clear Water Bay First Beach","09/08/2016","3"
"Repulse Bay Beach","09/08/2016","2"
"Silver Mine Bay Beach","09/08/2016","46"
"South Bay Beach","09/08/2016","2"
"Clear Water Bay Second Beach","09/08/2016","1"
"Tong Fuk Beach","09/08/2016","6"
"Upper Cheung Sha Beach","09/08/2016","3"
"Pui O Beach","09/08/2016","8"
"Middle Bay Beach","09/08/2016","15"
"St. Stephen's Beach","09/08/2016","2"
"Chung Hom Kok Beach","09/08/2016","2"
"Hap Mun Bay Beach","09/08/2016","3"
"Kiu Tsui (New)","09/08/2016","2"
"Kiu Tsui Beach","09/08/2016","1"
"Discovery Bay","10/08/2016","900"
"Tai Po Lung Mei Beach","12/08/2016","118"
"Cafeteria New Beach","13/08/2016","57"
"Cafeteria Old Beach","13/08/2016","81"
"Hung Shing Yeh Beach","13/08/2016","3"
"Kadoorie Beach","13/08/2016","50"
"Golden Beach","13/08/2016","23"
"Castle Peak Beach","13/08/2016","200"
"Butterfly Beach","13/08/2016","380"
"Ma Wan Tung Wan Beach","13/08/2016","15"
"Deep Water Bay Beach","14/08/2016","6"
"Repulse Bay Beach","14/08/2016","8"
"Middle Bay Beach","14/08/2016","11"
"South Bay Beach","14/08/2016","3"
"Big Wave Bay Beach","14/08/2016","160"
"St. Stephen's Beach","14/08/2016","5"
"Hairpin Beach","14/08/2016","4"
"Stanley Main Beach","14/08/2016","50"
"Chung Hom Kok Beach","14/08/2016","7"
"Rocky Bay Beach","14/08/2016","22"
"Turtle Cove Beach","14/08/2016","1"
"Shek O Beach","14/08/2016","99"
"Upper Cheung Sha Beach","15/08/2016","6"
"Pui O Beach","15/08/2016","43"
"Kwun Yam Beach","15/08/2016","28"
"Tong Fuk Beach","15/08/2016","8"
"Lower Cheung Sha Beach","15/08/2016","21"
"Silver Mine Bay Beach","15/08/2016","450"
"Cheung Chau Tung Wan Beach ","15/08/2016","21"
"Kiu Tsui (New)","16/08/2016","220"
"Silverstrand Beach","16/08/2016","2200"
"Approach Beach","16/08/2016","128"
"Gemini Beaches","16/08/2016","29"
"Clear Water Bay First Beach","16/08/2016","2600"
"Casam Beach","16/08/2016","72"
"Lido Beach","16/08/2016","49"
"Clear Water Bay Second Beach","16/08/2016","800"
"Kiu Tsui Beach","16/08/2016","290"
"Anglers' Beach ","16/08/2016","147"
"Trio Beach ","16/08/2016","200"
"Ting Kau Beach","16/08/2016","1676"
"Hap Mun Bay Beach","16/08/2016","8"
"Hoi Mei Wan Beach","16/08/2016","230"
"Silverstrand Beach","17/08/2016","110"
"Ting Kau Beach","17/08/2016","431"
"Clear Water Bay First Beach","17/08/2016","49"
"Lo So Shing Beach","19/08/2016","10"
"Tai Po Lung Mei Beach","19/08/2016","268"
"Silverstrand Beach","22/08/2016","22"
"Big Wave Bay Beach","22/08/2016","140"
"Trio Beach ","22/08/2016","13"
"Clear Water Bay First Beach","22/08/2016","13"
"Hap Mun Bay Beach","22/08/2016","11"
"Kiu Tsui (New)","22/08/2016","6"
"Clear Water Bay Second Beach","22/08/2016","7"
"Rocky Bay Beach","22/08/2016","54"
"Shek O Beach","22/08/2016","3"
"Hairpin Beach","22/08/2016","11"
"Stanley Main Beach","22/08/2016","100"
"Kiu Tsui Beach","22/08/2016","6"
"Turtle Cove Beach","22/08/2016","1"
"Lower Cheung Sha Beach","23/08/2016","20"
"Lido Beach","23/08/2016","44"
"Kwun Yam Beach","23/08/2016","20"
"Cheung Chau Tung Wan Beach ","23/08/2016","5"
"Tong Fuk Beach","23/08/2016","10"
"Upper Cheung Sha Beach","23/08/2016","1"
"Pui O Beach","23/08/2016","18"
"Ting Kau Beach","23/08/2016","37"
"Casam Beach","23/08/2016","56"
"Hoi Mei Wan Beach","23/08/2016","76"
"Anglers' Beach ","23/08/2016","33"
"Approach Beach","23/08/2016","5"
"Silver Mine Bay Beach","23/08/2016","9"
"Gemini Beaches","23/08/2016","84"
"Discovery Bay","23/08/2016","1"
"Kadoorie Beach","24/08/2016","1"
"Ma Wan Tung Wan Beach","24/08/2016","4"
"Middle Bay Beach","24/08/2016","4"
"South Bay Beach","24/08/2016","1"
"Hung Shing Yeh Beach","24/08/2016","1"
"Lo So Shing Beach","24/08/2016","8"
"Chung Hom Kok Beach","24/08/2016","27"
"Deep Water Bay Beach","24/08/2016","2"
"Golden Beach","24/08/2016","13"
"Cafeteria Old Beach","24/08/2016","20"
"Castle Peak Beach","24/08/2016","43"
"Repulse Bay Beach","24/08/2016","1"
"Cafeteria New Beach","24/08/2016","4"
"St. Stephen's Beach","24/08/2016","1"
"Butterfly Beach","24/08/2016","8"
"Tai Po Lung Mei Beach","26/08/2016","35"
"St. Stephen's Beach","29/08/2016","4"
"Butterfly Beach","29/08/2016","42"
"Cafeteria New Beach","29/08/2016","23"
"Golden Beach","29/08/2016","55"
"Kwun Yam Beach","29/08/2016","14"
"South Bay Beach","29/08/2016","1"
"Chung Hom Kok Beach","29/08/2016","2"
"Deep Water Bay Beach","29/08/2016","12"
"Ma Wan Tung Wan Beach","29/08/2016","17"
"Cafeteria Old Beach","29/08/2016","120"
"Kadoorie Beach","29/08/2016","130"
"Castle Peak Beach","29/08/2016","320"
"Repulse Bay Beach","29/08/2016","1"
"Cheung Chau Tung Wan Beach ","29/08/2016","51"
"Middle Bay Beach","29/08/2016","4"
"Casam Beach","30/08/2016","36"
"Rocky Bay Beach","30/08/2016","380"
"Lower Cheung Sha Beach","30/08/2016","82"
"Big Wave Bay Beach","30/08/2016","41"
"Shek O Beach","30/08/2016","83"
"Hairpin Beach","30/08/2016","2"
"Stanley Main Beach","30/08/2016","53"
"Ting Kau Beach","30/08/2016","213"
"Hoi Mei Wan Beach","30/08/2016","62"
"Gemini Beaches","30/08/2016","27"
"Turtle Cove Beach","30/08/2016","6"
"Approach Beach","30/08/2016","122"
"Pui O Beach","30/08/2016","1369"
"Anglers' Beach ","30/08/2016","48"
"Lido Beach","30/08/2016","11"
"Tong Fuk Beach","30/08/2016","44"
"Silver Mine Bay Beach","30/08/2016","410"
"Upper Cheung Sha Beach","30/08/2016","58"
"Hap Mun Bay Beach","31/08/2016","1"
"Kiu Tsui Beach","31/08/2016","10"
"Kiu Tsui (New)","31/08/2016","66"
"Trio Beach ","31/08/2016","9"
"Hung Shing Yeh Beach","31/08/2016","3"
"Clear Water Bay Second Beach","31/08/2016","6"
"Silverstrand Beach","31/08/2016","12"
"Clear Water Bay First Beach","31/08/2016","24"
"Discovery Bay","01/09/2016","520"
"Lo So Shing Beach","01/09/2016","58"
"Tai Po Lung Mei Beach","01/09/2016","116"
