"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Cafeteria New Beach","19/05/2015","120"
"Cafeteria Old Beach","19/05/2015","110"
"Golden Beach","19/05/2015","98"
"Kadoorie Beach","19/05/2015","140"
"Approach Beach","20/05/2015","954"
"Trio Beach ","20/05/2015","62"
"Hap Mun Bay Beach","20/05/2015","7"
"Kiu Tsui (New)","20/05/2015","392"
"Ting Kau Beach","20/05/2015","991"
"Clear Water Bay First Beach","20/05/2015","23"
"Silverstrand Beach","20/05/2015","12"
"Kiu Tsui Beach","20/05/2015","250"
"Upper Cheung Sha Beach","20/05/2015","380"
"Tong Fuk Beach","20/05/2015","37"
"Lower Cheung Sha Beach","20/05/2015","270"
"Pui O Beach","20/05/2015","141"
"Silver Mine Bay Beach","20/05/2015","220"
"Clear Water Bay Second Beach","20/05/2015","5"
"Lo So Shing Beach","21/05/2015","11"
"Tai Po Lung Mei Beach","21/05/2015","1352"
"Discovery Bay","22/05/2015","750"
"Cafeteria Old Beach","27/05/2015","900"
"Hoi Mei Wan Beach","27/05/2015","560"
"Big Wave Bay Beach","27/05/2015","1000"
"Butterfly Beach","27/05/2015","280"
"Kadoorie Beach","27/05/2015","160"
"Anglers' Beach ","27/05/2015","343"
"Gemini Beaches","27/05/2015","170"
"Casam Beach","27/05/2015","650"
"Cafeteria New Beach","27/05/2015","290"
"Turtle Cove Beach","27/05/2015","100"
"Shek O Beach","27/05/2015","102"
"Repulse Bay Beach","27/05/2015","67"
"Hairpin Beach","27/05/2015","41"
"Chung Hom Kok Beach","27/05/2015","65"
"Golden Beach","27/05/2015","250"
"Deep Water Bay Beach","27/05/2015","190"
"Castle Peak Beach","27/05/2015","160"
"Lido Beach","27/05/2015","610"
"South Bay Beach","27/05/2015","46"
"Approach Beach","27/05/2015","481"
"Ma Wan Tung Wan Beach","27/05/2015","460"
"Stanley Main Beach","27/05/2015","16"
"St. Stephen's Beach","27/05/2015","740"
"Rocky Bay Beach","27/05/2015","66"
"Middle Bay Beach","27/05/2015","54"
"Ting Kau Beach","27/05/2015","1408"
"Clear Water Bay First Beach","28/05/2015","67"
"Kiu Tsui Beach","28/05/2015","5"
"Hap Mun Bay Beach","28/05/2015","6"
"Silverstrand Beach","28/05/2015","19"
"Kiu Tsui (New)","28/05/2015","83"
"Trio Beach ","28/05/2015","31"
"Clear Water Bay Second Beach","28/05/2015","120"
"Tai Po Lung Mei Beach","28/05/2015","74"
"Ting Kau Beach","29/05/2015","282"
"St. Stephen's Beach","01/06/2015","5"
"Gemini Beaches","01/06/2015","130"
"Middle Bay Beach","01/06/2015","75"
"Ting Kau Beach","01/06/2015","456"
"Hoi Mei Wan Beach","01/06/2015","100"
"Cheung Chau Tung Wan Beach ","01/06/2015","92"
"Hung Shing Yeh Beach","01/06/2015","80"
"South Bay Beach","01/06/2015","25"
"Anglers' Beach ","01/06/2015","53"
"Kwun Yam Beach","01/06/2015","13"
"Approach Beach","01/06/2015","494"
"Repulse Bay Beach","01/06/2015","25"
"Chung Hom Kok Beach","01/06/2015","28"
"Lido Beach","01/06/2015","100"
"Casam Beach","01/06/2015","130"
"Deep Water Bay Beach","01/06/2015","47"
"Tong Fuk Beach","02/06/2015","34"
"Kadoorie Beach","02/06/2015","370"
"Stanley Main Beach","02/06/2015","6"
"Castle Peak Beach","02/06/2015","160"
"Butterfly Beach","02/06/2015","1100"
"Cafeteria New Beach","02/06/2015","75"
"Turtle Cove Beach","02/06/2015","11"
"Upper Cheung Sha Beach","02/06/2015","1"
"Lower Cheung Sha Beach","02/06/2015","340"
"Silver Mine Bay Beach","02/06/2015","250"
"Big Wave Bay Beach","02/06/2015","90"
"Rocky Bay Beach","02/06/2015","11"
"Shek O Beach","02/06/2015","78"
"Hairpin Beach","02/06/2015","240"
"Ma Wan Tung Wan Beach","02/06/2015","29"
"Golden Beach","02/06/2015","80"
"Cafeteria Old Beach","02/06/2015","80"
"Pui O Beach","02/06/2015","46"
"Lo So Shing Beach","03/06/2015","29"
"Clear Water Bay First Beach","03/06/2015","42"
"Silverstrand Beach","03/06/2015","310"
"Clear Water Bay Second Beach","03/06/2015","1"
"Kiu Tsui Beach","03/06/2015","23"
"Kiu Tsui (New)","03/06/2015","25"
"Trio Beach ","03/06/2015","3"
"Hap Mun Bay Beach","03/06/2015","6"
"Tai Po Lung Mei Beach","04/06/2015","12"
"Ting Kau Beach","04/06/2015","139"
"Approach Beach","04/06/2015","333"
"Discovery Bay","04/06/2015","7"
"Approach Beach","07/06/2015","250"
"Middle Bay Beach","08/06/2015","2"
"Repulse Bay Beach","08/06/2015","60"
"St. Stephen's Beach","08/06/2015","1"
"Kwun Yam Beach","08/06/2015","1"
"Chung Hom Kok Beach","08/06/2015","9"
"Silver Mine Bay Beach","08/06/2015","17"
"South Bay Beach","08/06/2015","90"
"Cheung Chau Tung Wan Beach ","08/06/2015","7"
"Lower Cheung Sha Beach","08/06/2015","31"
"Pui O Beach","08/06/2015","42"
"Tong Fuk Beach","08/06/2015","7"
"Deep Water Bay Beach","08/06/2015","58"
"Upper Cheung Sha Beach","08/06/2015","8"
"Hairpin Beach","09/06/2015","1"
"Cafeteria Old Beach","09/06/2015","9"
"Golden Beach","09/06/2015","24"
"Castle Peak Beach","09/06/2015","150"
"Ma Wan Tung Wan Beach","09/06/2015","3"
"Lo So Shing Beach","09/06/2015","2"
"Kadoorie Beach","09/06/2015","11"
"Turtle Cove Beach","09/06/2015","3"
"Big Wave Bay Beach","09/06/2015","9"
"Rocky Bay Beach","09/06/2015","4"
"Shek O Beach","09/06/2015","3"
"Stanley Main Beach","09/06/2015","426"
"Cafeteria New Beach","09/06/2015","10"
"Butterfly Beach","09/06/2015","17"
"Clear Water Bay Second Beach","10/06/2015","19"
"Gemini Beaches","10/06/2015","12"
"Lido Beach","10/06/2015","25"
"Kiu Tsui (New)","10/06/2015","1"
"Clear Water Bay First Beach","10/06/2015","1"
"Approach Beach","10/06/2015","102"
"Hap Mun Bay Beach","10/06/2015","1"
"Casam Beach","10/06/2015","80"
"Hoi Mei Wan Beach","10/06/2015","18"
"Anglers' Beach ","10/06/2015","8"
"Silverstrand Beach","10/06/2015","2"
"Kiu Tsui Beach","10/06/2015","1"
"Trio Beach ","10/06/2015","1"
"Ting Kau Beach","10/06/2015","37"
"Hung Shing Yeh Beach","11/06/2015","1"
"Discovery Bay","11/06/2015","2"
"Tai Po Lung Mei Beach","12/06/2015","43"
"Gemini Beaches","15/06/2015","84"
"Lido Beach","15/06/2015","280"
"Hoi Mei Wan Beach","15/06/2015","46"
"Deep Water Bay Beach","15/06/2015","30"
"Repulse Bay Beach","15/06/2015","8"
"Kwun Yam Beach","15/06/2015","2"
"South Bay Beach","15/06/2015","1"
"St. Stephen's Beach","15/06/2015","2"
"Chung Hom Kok Beach","15/06/2015","23"
"Approach Beach","15/06/2015","522"
"Casam Beach","15/06/2015","280"
"Anglers' Beach ","15/06/2015","160"
"Middle Bay Beach","15/06/2015","9"
"Ting Kau Beach","15/06/2015","280"
"Cheung Chau Tung Wan Beach ","15/06/2015","130"
"Ma Wan Tung Wan Beach","16/06/2015","15"
"Hairpin Beach","16/06/2015","2"
"Pui O Beach","16/06/2015","100"
"Big Wave Bay Beach","16/06/2015","8"
"Castle Peak Beach","16/06/2015","52"
"Hung Shing Yeh Beach","16/06/2015","5"
"Kadoorie Beach","16/06/2015","13"
"Lower Cheung Sha Beach","16/06/2015","36"
"Silver Mine Bay Beach","16/06/2015","29"
"Rocky Bay Beach","16/06/2015","4"
"Turtle Cove Beach","16/06/2015","5"
"Stanley Main Beach","16/06/2015","8"
"Golden Beach","16/06/2015","43"
"Cafeteria New Beach","16/06/2015","210"
"Cafeteria Old Beach","16/06/2015","20"
"Butterfly Beach","16/06/2015","86"
"Upper Cheung Sha Beach","16/06/2015","3"
"Shek O Beach","16/06/2015","28"
"Tong Fuk Beach","16/06/2015","2"
"Hap Mun Bay Beach","17/06/2015","1"
"Clear Water Bay First Beach","17/06/2015","120"
"Lo So Shing Beach","17/06/2015","33"
"Trio Beach ","17/06/2015","1"
"Silverstrand Beach","17/06/2015","5"
"Kiu Tsui (New)","17/06/2015","10"
"Kiu Tsui Beach","17/06/2015","1"
"Clear Water Bay Second Beach","17/06/2015","34"
"Gemini Beaches","18/06/2015","110"
"Discovery Bay","18/06/2015","3"
"Approach Beach","18/06/2015","179"
"Ting Kau Beach","18/06/2015","158"
"Tai Po Lung Mei Beach","18/06/2015","22"
"Hoi Mei Wan Beach","18/06/2015","190"
"Anglers' Beach ","18/06/2015","130"
"Lido Beach","18/06/2015","240"
"Casam Beach","18/06/2015","190"
"Hung Shing Yeh Beach","22/06/2015","8"
"South Bay Beach","23/06/2015","360"
"Deep Water Bay Beach","23/06/2015","551"
"Rocky Bay Beach","23/06/2015","120"
"St. Stephen's Beach","23/06/2015","490"
"Repulse Bay Beach","23/06/2015","160"
"Stanley Main Beach","23/06/2015","157"
"Big Wave Bay Beach","23/06/2015","220"
"Shek O Beach","23/06/2015","137"
"Turtle Cove Beach","23/06/2015","160"
"Hairpin Beach","23/06/2015","42"
"Chung Hom Kok Beach","23/06/2015","880"
"Middle Bay Beach","23/06/2015","310"
"Kiu Tsui (New)","24/06/2015","6"
"Silverstrand Beach","24/06/2015","39"
"Cheung Chau Tung Wan Beach ","24/06/2015","27"
"Kwun Yam Beach","24/06/2015","470"
"Hap Mun Bay Beach","24/06/2015","7"
"Trio Beach ","24/06/2015","16"
"Clear Water Bay First Beach","24/06/2015","200"
"Clear Water Bay Second Beach","24/06/2015","80"
"Kiu Tsui Beach","24/06/2015","39"
"Discovery Bay","25/06/2015","120"
"Tai Po Lung Mei Beach","26/06/2015","39"
"Tong Fuk Beach","27/06/2015","1"
"St. Stephen's Beach","27/06/2015","5"
"Chung Hom Kok Beach","27/06/2015","9"
"Lower Cheung Sha Beach","27/06/2015","27"
"Upper Cheung Sha Beach","27/06/2015","1"
"Deep Water Bay Beach","27/06/2015","81"
"Silver Mine Bay Beach","27/06/2015","1500"
"Repulse Bay Beach","27/06/2015","23"
"Middle Bay Beach","27/06/2015","7"
"South Bay Beach","27/06/2015","4"
"Pui O Beach","27/06/2015","797"
"Castle Peak Beach","28/06/2015","1200"
"Cafeteria Old Beach","28/06/2015","88"
"Ma Wan Tung Wan Beach","28/06/2015","37"
"Lo So Shing Beach","28/06/2015","2"
"Cafeteria New Beach","28/06/2015","92"
"Kadoorie Beach","28/06/2015","270"
"Butterfly Beach","28/06/2015","320"
"Golden Beach","28/06/2015","80"
"Clear Water Bay First Beach","29/06/2015","51"
"Shek O Beach","29/06/2015","5"
"Anglers' Beach ","29/06/2015","122"
"Trio Beach ","29/06/2015","43"
"Rocky Bay Beach","29/06/2015","12"
"Turtle Cove Beach","29/06/2015","100"
"Stanley Main Beach","29/06/2015","13"
"Approach Beach","29/06/2015","381"
"Gemini Beaches","29/06/2015","100"
"Ting Kau Beach","29/06/2015","1030"
"Kiu Tsui Beach","29/06/2015","22"
"Casam Beach","29/06/2015","78"
"Hap Mun Bay Beach","29/06/2015","1"
"Big Wave Bay Beach","29/06/2015","60"
"Hairpin Beach","29/06/2015","8"
"Hoi Mei Wan Beach","29/06/2015","95"
"Lido Beach","29/06/2015","65"
"Clear Water Bay Second Beach","29/06/2015","310"
"Silverstrand Beach","29/06/2015","31"
"Kiu Tsui (New)","29/06/2015","140"
"Approach Beach","02/07/2015","280"
"Hung Shing Yeh Beach","02/07/2015","5"
"Kwun Yam Beach","02/07/2015","44"
"Cheung Chau Tung Wan Beach ","02/07/2015","5"
"Hoi Mei Wan Beach","02/07/2015","160"
"Discovery Bay","02/07/2015","30"
"Ting Kau Beach","02/07/2015","91"
"Casam Beach","02/07/2015","90"
"Lido Beach","02/07/2015","330"
"Gemini Beaches","02/07/2015","130"
"Anglers' Beach ","02/07/2015","210"
"Tai Po Lung Mei Beach","03/07/2015","6"
"Anglers' Beach ","06/07/2015","570"
"Hoi Mei Wan Beach","06/07/2015","330"
"Lido Beach","06/07/2015","84"
"Ting Kau Beach","06/07/2015","50"
"Hairpin Beach","06/07/2015","44"
"Shek O Beach","06/07/2015","253"
"Lo So Shing Beach","06/07/2015","1"
"Big Wave Bay Beach","06/07/2015","7"
"Approach Beach","06/07/2015","180"
"Casam Beach","06/07/2015","31"
"Gemini Beaches","06/07/2015","790"
"Rocky Bay Beach","06/07/2015","210"
"Stanley Main Beach","06/07/2015","136"
"Turtle Cove Beach","06/07/2015","9"
"Kwun Yam Beach","07/07/2015","1"
"Chung Hom Kok Beach","07/07/2015","4500"
"Golden Beach","07/07/2015","18"
"Middle Bay Beach","07/07/2015","3"
"South Bay Beach","07/07/2015","14"
"Castle Peak Beach","07/07/2015","30"
"Repulse Bay Beach","07/07/2015","47"
"St. Stephen's Beach","07/07/2015","2"
"Deep Water Bay Beach","07/07/2015","8"
"Cafeteria New Beach","07/07/2015","25"
"Cheung Chau Tung Wan Beach ","07/07/2015","16"
"Butterfly Beach","07/07/2015","30"
"Kadoorie Beach","07/07/2015","12"
"Cafeteria Old Beach","07/07/2015","800"
"Ma Wan Tung Wan Beach","07/07/2015","43"
"Chung Hom Kok Beach","08/07/2015","5"
"Upper Cheung Sha Beach","08/07/2015","1"
"Lower Cheung Sha Beach","08/07/2015","3"
"Pui O Beach","08/07/2015","8"
"Silver Mine Bay Beach","08/07/2015","52"
"Hap Mun Bay Beach","08/07/2015","1"
"Kiu Tsui Beach","08/07/2015","1"
"Kiu Tsui (New)","08/07/2015","1"
"Silverstrand Beach","08/07/2015","4"
"Clear Water Bay Second Beach","08/07/2015","26"
"Clear Water Bay First Beach","08/07/2015","1"
"Tong Fuk Beach","08/07/2015","1"
"Trio Beach ","08/07/2015","1"
"Tai Po Lung Mei Beach","10/07/2015","156"
"Lido Beach","13/07/2015","80"
"Upper Cheung Sha Beach","13/07/2015","2"
"Gemini Beaches","13/07/2015","22"
"Hoi Mei Wan Beach","13/07/2015","24"
"Hung Shing Yeh Beach","13/07/2015","6"
"Pui O Beach","13/07/2015","391"
"Ting Kau Beach","13/07/2015","51"
"Casam Beach","13/07/2015","110"
"Silver Mine Bay Beach","13/07/2015","120"
"Tong Fuk Beach","13/07/2015","19"
"Lower Cheung Sha Beach","13/07/2015","7"
"Anglers' Beach ","13/07/2015","51"
"Approach Beach","13/07/2015","230"
"Kadoorie Beach","14/07/2015","18"
"Castle Peak Beach","14/07/2015","27"
"Butterfly Beach","14/07/2015","35"
"Repulse Bay Beach","14/07/2015","1"
"Cafeteria Old Beach","14/07/2015","24"
"Golden Beach","14/07/2015","100"
"Hairpin Beach","14/07/2015","16"
"Shek O Beach","14/07/2015","25"
"Rocky Bay Beach","14/07/2015","37"
"Big Wave Bay Beach","14/07/2015","26"
"Deep Water Bay Beach","14/07/2015","14"
"Middle Bay Beach","14/07/2015","3"
"Stanley Main Beach","14/07/2015","12"
"South Bay Beach","14/07/2015","1"
"St. Stephen's Beach","14/07/2015","4"
"Cafeteria New Beach","14/07/2015","51"
"Ma Wan Tung Wan Beach","14/07/2015","40"
"Turtle Cove Beach","14/07/2015","14"
"Chung Hom Kok Beach","14/07/2015","1"
"Silverstrand Beach","15/07/2015","280"
"Discovery Bay","15/07/2015","13"
"Hap Mun Bay Beach","15/07/2015","1"
"Kiu Tsui (New)","15/07/2015","93"
"Trio Beach ","15/07/2015","2"
"Clear Water Bay First Beach","15/07/2015","3"
"Clear Water Bay Second Beach","15/07/2015","3"
"Kiu Tsui Beach","15/07/2015","6"
"Lo So Shing Beach","16/07/2015","2"
"Cheung Chau Tung Wan Beach ","16/07/2015","5"
"Kwun Yam Beach","16/07/2015","5"
"Tai Po Lung Mei Beach","17/07/2015","10"
"Rocky Bay Beach","18/07/2015","190"
"Turtle Cove Beach","18/07/2015","7"
"Hung Shing Yeh Beach","18/07/2015","2"
"Stanley Main Beach","18/07/2015","25"
"Shek O Beach","18/07/2015","18"
"Hairpin Beach","18/07/2015","34"
"Big Wave Bay Beach","18/07/2015","57"
"Discovery Bay","19/07/2015","16"
"St. Stephen's Beach","19/07/2015","10"
"South Bay Beach","19/07/2015","2"
"Deep Water Bay Beach","19/07/2015","18"
"Middle Bay Beach","19/07/2015","8"
"Chung Hom Kok Beach","19/07/2015","45"
"Repulse Bay Beach","19/07/2015","11"
"Casam Beach","20/07/2015","370"
"Hoi Mei Wan Beach","20/07/2015","4000"
"Anglers' Beach ","20/07/2015","1259"
"Approach Beach","20/07/2015","972"
"Gemini Beaches","20/07/2015","1100"
"Cheung Chau Tung Wan Beach ","20/07/2015","6200"
"Kwun Yam Beach","20/07/2015","2300"
"Lido Beach","20/07/2015","1400"
"Ting Kau Beach","20/07/2015","7700"
"Cheung Chau Tung Wan Beach ","21/07/2015","20"
"Kwun Yam Beach","21/07/2015","200"
"Hoi Mei Wan Beach","21/07/2015","200"
"Ting Kau Beach","21/07/2015","245"
"Tai Po Lung Mei Beach","24/07/2015","1049"
"Pui O Beach","27/07/2015","122"
"Castle Peak Beach","27/07/2015","22"
"Cafeteria New Beach","27/07/2015","23"
"Butterfly Beach","27/07/2015","260"
"Hoi Mei Wan Beach","27/07/2015","110"
"Anglers' Beach ","27/07/2015","18"
"Tong Fuk Beach","27/07/2015","10"
"Upper Cheung Sha Beach","27/07/2015","1"
"Lower Cheung Sha Beach","27/07/2015","12"
"Silver Mine Bay Beach","27/07/2015","380"
"Approach Beach","27/07/2015","154"
"Ting Kau Beach","27/07/2015","127"
"Lido Beach","27/07/2015","120"
"Casam Beach","27/07/2015","160"
"Gemini Beaches","27/07/2015","23"
"Golden Beach","27/07/2015","24"
"Cafeteria Old Beach","27/07/2015","280"
"Kadoorie Beach","27/07/2015","90"
"Ma Wan Tung Wan Beach","27/07/2015","7"
"Stanley Main Beach","28/07/2015","4"
"Hap Mun Bay Beach","28/07/2015","1"
"Kiu Tsui (New)","28/07/2015","107"
"Silverstrand Beach","28/07/2015","9"
"Clear Water Bay Second Beach","28/07/2015","29"
"Shek O Beach","28/07/2015","17"
"Hairpin Beach","28/07/2015","5"
"Kiu Tsui Beach","28/07/2015","40"
"Trio Beach ","28/07/2015","2"
"Rocky Bay Beach","28/07/2015","28"
"Clear Water Bay First Beach","28/07/2015","38"
"Big Wave Bay Beach","28/07/2015","90"
"Turtle Cove Beach","28/07/2015","11"
"Chung Hom Kok Beach","29/07/2015","4"
"Kwun Yam Beach","29/07/2015","4"
"Lo So Shing Beach","29/07/2015","2"
"South Bay Beach","29/07/2015","11"
"Repulse Bay Beach","29/07/2015","1"
"Cheung Chau Tung Wan Beach ","29/07/2015","6"
"Middle Bay Beach","29/07/2015","20"
"Deep Water Bay Beach","29/07/2015","10"
"St. Stephen's Beach","29/07/2015","6"
"Hung Shing Yeh Beach","30/07/2015","6"
"Discovery Bay","30/07/2015","15"
"Tai Po Lung Mei Beach","31/07/2015","5"
"Casam Beach","03/08/2015","17"
"Gemini Beaches","03/08/2015","57"
"Hung Shing Yeh Beach","03/08/2015","5"
"Kwun Yam Beach","03/08/2015","36"
"Lido Beach","03/08/2015","15"
"Hoi Mei Wan Beach","03/08/2015","37"
"Anglers' Beach ","03/08/2015","45"
"Cheung Chau Tung Wan Beach ","03/08/2015","110"
"Ting Kau Beach","03/08/2015","64"
"Approach Beach","03/08/2015","64"
"Big Wave Bay Beach","04/08/2015","39"
"Cafeteria New Beach","04/08/2015","17"
"Ma Wan Tung Wan Beach","04/08/2015","6"
"Cafeteria Old Beach","04/08/2015","9"
"Repulse Bay Beach","04/08/2015","4"
"Middle Bay Beach","04/08/2015","5"
"South Bay Beach","04/08/2015","6"
"Chung Hom Kok Beach","04/08/2015","130"
"Deep Water Bay Beach","04/08/2015","49"
"Shek O Beach","04/08/2015","46"
"Turtle Cove Beach","04/08/2015","1"
"Hairpin Beach","04/08/2015","20"
"Stanley Main Beach","04/08/2015","114"
"Golden Beach","04/08/2015","210"
"Kadoorie Beach","04/08/2015","16"
"Butterfly Beach","04/08/2015","190"
"Castle Peak Beach","04/08/2015","34"
"St. Stephen's Beach","04/08/2015","3"
"Rocky Bay Beach","04/08/2015","160000"
"Lower Cheung Sha Beach","05/08/2015","4"
"Kiu Tsui Beach","05/08/2015","1"
"Clear Water Bay First Beach","05/08/2015","4"
"Tong Fuk Beach","05/08/2015","1"
"Upper Cheung Sha Beach","05/08/2015","5"
"Silverstrand Beach","05/08/2015","3"
"Silver Mine Bay Beach","05/08/2015","11"
"Hap Mun Bay Beach","05/08/2015","1"
"Kiu Tsui (New)","05/08/2015","1"
"Clear Water Bay Second Beach","05/08/2015","9"
"Trio Beach ","05/08/2015","2"
"Pui O Beach","05/08/2015","24"
"Lo So Shing Beach","06/08/2015","1"
"Discovery Bay","06/08/2015","1"
"Tai Po Lung Mei Beach","07/08/2015","1"
"South Bay Beach","10/08/2015","5"
"St. Stephen's Beach","10/08/2015","24"
"Cheung Chau Tung Wan Beach ","10/08/2015","46"
"Repulse Bay Beach","10/08/2015","100"
"Hung Shing Yeh Beach","10/08/2015","45"
"Middle Bay Beach","10/08/2015","120"
"Kwun Yam Beach","10/08/2015","7"
"Deep Water Bay Beach","10/08/2015","64"
"Chung Hom Kok Beach","10/08/2015","53"
"Hairpin Beach","11/08/2015","4"
"Lido Beach","11/08/2015","100"
"Turtle Cove Beach","11/08/2015","34"
"Casam Beach","11/08/2015","69"
"Big Wave Bay Beach","11/08/2015","34"
"Rocky Bay Beach","11/08/2015","5"
"Approach Beach","11/08/2015","48"
"Ting Kau Beach","11/08/2015","175"
"Hoi Mei Wan Beach","11/08/2015","41"
"Gemini Beaches","11/08/2015","37"
"Anglers' Beach ","11/08/2015","85"
"Shek O Beach","11/08/2015","10"
"Stanley Main Beach","11/08/2015","13"
"Upper Cheung Sha Beach","12/08/2015","3"
"Kadoorie Beach","12/08/2015","35"
"Lower Cheung Sha Beach","12/08/2015","6"
"Pui O Beach","12/08/2015","28"
"Tong Fuk Beach","12/08/2015","8"
"Clear Water Bay First Beach","12/08/2015","8"
"Clear Water Bay Second Beach","12/08/2015","12"
"Kiu Tsui Beach","12/08/2015","1"
"Butterfly Beach","12/08/2015","350"
"Cafeteria New Beach","12/08/2015","85"
"Castle Peak Beach","12/08/2015","55"
"Silverstrand Beach","12/08/2015","9"
"Hap Mun Bay Beach","12/08/2015","12"
"Kiu Tsui (New)","12/08/2015","1"
"Golden Beach","12/08/2015","72"
"Ma Wan Tung Wan Beach","12/08/2015","18"
"Silver Mine Bay Beach","12/08/2015","420"
"Trio Beach ","12/08/2015","1"
"Cafeteria Old Beach","12/08/2015","35"
"Discovery Bay","13/08/2015","9"
"Lo So Shing Beach","13/08/2015","400"
"Tai Po Lung Mei Beach","14/08/2015","180"
"Hung Shing Yeh Beach","17/08/2015","23"
"Kwun Yam Beach","17/08/2015","24"
"Anglers' Beach ","17/08/2015","99"
"Hoi Mei Wan Beach","17/08/2015","120"
"Cheung Chau Tung Wan Beach ","17/08/2015","3"
"Gemini Beaches","17/08/2015","23"
"Lido Beach","17/08/2015","35"
"Casam Beach","17/08/2015","53"
"Approach Beach","17/08/2015","254"
"Ting Kau Beach","17/08/2015","518"
"Deep Water Bay Beach","18/08/2015","21"
"Rocky Bay Beach","18/08/2015","5"
"South Bay Beach","18/08/2015","4"
"Repulse Bay Beach","18/08/2015","91"
"Chung Hom Kok Beach","18/08/2015","8"
"Big Wave Bay Beach","18/08/2015","7"
"Turtle Cove Beach","18/08/2015","2"
"Hairpin Beach","18/08/2015","150"
"Ma Wan Tung Wan Beach","18/08/2015","31"
"Cafeteria New Beach","18/08/2015","39"
"Butterfly Beach","18/08/2015","360"
"Stanley Main Beach","18/08/2015","4"
"Golden Beach","18/08/2015","44"
"Cafeteria Old Beach","18/08/2015","14"
"Shek O Beach","18/08/2015","14"
"Kadoorie Beach","18/08/2015","12"
"Castle Peak Beach","18/08/2015","2200"
"St. Stephen's Beach","18/08/2015","14"
"Middle Bay Beach","18/08/2015","3"
"Trio Beach ","19/08/2015","1"
"Upper Cheung Sha Beach","19/08/2015","4"
"Clear Water Bay Second Beach","19/08/2015","250"
"Tong Fuk Beach","19/08/2015","1"
"Lower Cheung Sha Beach","19/08/2015","3"
"Hap Mun Bay Beach","19/08/2015","1"
"Silver Mine Bay Beach","19/08/2015","15"
"Silverstrand Beach","19/08/2015","3"
"Clear Water Bay First Beach","19/08/2015","90"
"Kiu Tsui Beach","19/08/2015","1"
"Castle Peak Beach","19/08/2015","27"
"Pui O Beach","19/08/2015","2"
"Kiu Tsui (New)","19/08/2015","2"
"Lo So Shing Beach","20/08/2015","420"
"Tai Po Lung Mei Beach","20/08/2015","563"
"Discovery Bay","20/08/2015","950"
"Butterfly Beach","24/08/2015","430"
"Discovery Bay","24/08/2015","4"
"Gemini Beaches","24/08/2015","39"
"Golden Beach","24/08/2015","27"
"Kadoorie Beach","24/08/2015","19"
"Approach Beach","24/08/2015","5"
"Lido Beach","24/08/2015","16"
"Casam Beach","24/08/2015","11"
"Ma Wan Tung Wan Beach","24/08/2015","3"
"Hoi Mei Wan Beach","24/08/2015","18"
"Cafeteria Old Beach","24/08/2015","80"
"Castle Peak Beach","24/08/2015","1400"
"Ting Kau Beach","24/08/2015","11"
"Anglers' Beach ","24/08/2015","130"
"Cafeteria New Beach","24/08/2015","18"
"Kiu Tsui (New)","25/08/2015","1"
"Upper Cheung Sha Beach","25/08/2015","1"
"Pui O Beach","25/08/2015","9"
"Kiu Tsui Beach","25/08/2015","2"
"Silverstrand Beach","25/08/2015","8"
"Lower Cheung Sha Beach","25/08/2015","5"
"Silver Mine Bay Beach","25/08/2015","2"
"Trio Beach ","25/08/2015","3"
"Clear Water Bay First Beach","25/08/2015","1"
"Tong Fuk Beach","25/08/2015","1"
"Hap Mun Bay Beach","25/08/2015","2"
"Clear Water Bay Second Beach","25/08/2015","4"
"Repulse Bay Beach","26/08/2015","1"
"St. Stephen's Beach","26/08/2015","1"
"Deep Water Bay Beach","26/08/2015","8"
"Stanley Main Beach","26/08/2015","14"
"South Bay Beach","26/08/2015","1"
"Chung Hom Kok Beach","26/08/2015","1"
"Rocky Bay Beach","26/08/2015","3"
"Shek O Beach","26/08/2015","4"
"Turtle Cove Beach","26/08/2015","1"
"Hairpin Beach","26/08/2015","4"
"Cheung Chau Tung Wan Beach ","26/08/2015","25"
"Middle Bay Beach","26/08/2015","18"
"Kwun Yam Beach","26/08/2015","1"
"Big Wave Bay Beach","26/08/2015","29"
"Hung Shing Yeh Beach","27/08/2015","1"
"Lo So Shing Beach","27/08/2015","13"
"Tai Po Lung Mei Beach","27/08/2015","13"
"Repulse Bay Beach","29/08/2015","10"
"St. Stephen's Beach","29/08/2015","89"
"Discovery Bay","29/08/2015","13"
"Chung Hom Kok Beach","29/08/2015","3"
"Deep Water Bay Beach","29/08/2015","63"
"Middle Bay Beach","29/08/2015","40"
"South Bay Beach","29/08/2015","13"
"Silverstrand Beach","30/08/2015","68"
"Clear Water Bay First Beach","30/08/2015","18"
"Clear Water Bay Second Beach","30/08/2015","320"
"Trio Beach ","30/08/2015","23"
"Kiu Tsui (New)","30/08/2015","28"
"Hap Mun Bay Beach","30/08/2015","16"
"Kiu Tsui Beach","30/08/2015","22"
"Casam Beach","31/08/2015","85"
"Butterfly Beach","31/08/2015","340"
"Anglers' Beach ","31/08/2015","173"
"Kadoorie Beach","31/08/2015","79"
"Gemini Beaches","31/08/2015","40"
"Big Wave Bay Beach","31/08/2015","28"
"Rocky Bay Beach","31/08/2015","270"
"Turtle Cove Beach","31/08/2015","1"
"Golden Beach","31/08/2015","180"
"Cafeteria New Beach","31/08/2015","90"
"Cafeteria Old Beach","31/08/2015","120"
"Castle Peak Beach","31/08/2015","180"
